gene_name	enhancer_class	log2FC	padj
Aatf	Stable	-0.09466	0.639297
Aatf	Stable	-0.09466	0.639297
Aatf	Stable	-0.09466	0.639297
Aatf	Stable	-0.09466	0.639297
Aatf	Stable	-0.09466	0.639297
Aatf	Stable	-0.09466	0.639297
Abca1	K119ub_Only	-0.53513	0
Abca17	Stable	-0.198861	0.940637
Abca17	Stable	-0.198861	0.940637
Abca17	Stable	-0.198861	0.940637
Abca17	Stable	-0.198861	0.940637
Abca17	Stable	-0.198861	0.940637
Abca5	Stable	-0.181664	0.01623
Abca5	Stable	-0.181664	0.01623
Abca5	Stable	-0.181664	0.01623
Abca5	Stable	-0.181664	0.01623
Abca5	Stable	-0.181664	0.01623
Abca5	Stable	-0.181664	0.01623
Abca6	Stable	0.245843	0.738074
Abca8b	Stable	-0.17051	0.364929
Abca8b	Stable	-0.17051	0.364929
Abcb9	Stable	-0.113492	0.763478
Abcb9	Stable	-0.113492	0.763478
Abcb9	Stable	-0.113492	0.763478
Abcb9	Stable	-0.113492	0.763478
Abcb9	Stable	-0.113492	0.763478
Abcc1	Stable	0.047846	0.824098
Abcc1	Stable	0.047846	0.824098
Abcc10	Stable	-0.057647	0.892662
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	Stable	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	Stable	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	K119ub_Only	0.247784	0.145527
Abcc12	Stable	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc12	Activity_Lost	0.247784	0.145527
Abcc4	Stable	0.284706	0.016463
Abcc4	Stable	0.284706	0.016463
Abcc8	Stable	0.426797	2.5e-05
Abcc8	Stable	0.426797	2.5e-05
Abcd2	Stable	0.190632	0.343976
Abcd2	Stable	0.190632	0.343976
Abcd2	Stable	0.190632	0.343976
Abcd3	Activity_Lost	-0.218563	0.010412
Abcd3	Stable	-0.218563	0.010412
Abcd4	Stable	0.066719	0.824437
Abcd4	Stable	0.066719	0.824437
Abcd4	Stable	0.066719	0.824437
Abce1	Stable	0.051676	0.847895
Abce1	Activity_Lost	0.051676	0.847895
Abce1	Stable	0.051676	0.847895
Abce1	Stable	0.051676	0.847895
Abce1	Stable	0.051676	0.847895
Abcf3	Stable	0.143168	0.537394
Abcf3	Stable	0.143168	0.537394
Abcf3	Stable	0.143168	0.537394
Abcf3	Stable	0.143168	0.537394
Abcf3	Stable	0.143168	0.537394
Abcg1	Stable	-0.043323	0.810642
Abhd10	Stable	-0.102053	0.498579
Abhd10	Activity_Lost	-0.102053	0.498579
Abhd10	Stable	-0.102053	0.498579
Abhd12	Stable	0.019861	0.914467
Abhd12	K119ub_Only	0.019861	0.914467
Abhd12	Stable	0.019861	0.914467
Abhd12	Stable	0.019861	0.914467
Abhd15	Stable	0.02362	0.986422
Abhd15	Stable	0.02362	0.986422
Abhd15	Stable	0.02362	0.986422
Abhd15	Activity_Lost	0.02362	0.986422
Abhd15	Stable	0.02362	0.986422
Abhd15	Stable	0.02362	0.986422
Abhd15	Stable	0.02362	0.986422
Abhd15	Stable	0.02362	0.986422
Abhd15	Stable	0.02362	0.986422
Abhd15	Stable	0.02362	0.986422
Abhd2	Stable	-0.106065	0.438552
Abhd3	K119ub_Only	-0.084026	0.734428
Abhd3	Stable	-0.084026	0.734428
Abhd3	Stable	-0.084026	0.734428
Abhd8	Stable	0.164203	0.598456
Abhd8	Stable	0.164203	0.598456
Abhd8	Stable	0.164203	0.598456
Abhd8	Stable	0.164203	0.598456
Abi1	Stable	0.210347	0.010527
Abi1	Stable	0.210347	0.010527
Abi2	Stable	-0.091628	0.371898
Abi2	Stable	-0.091628	0.371898
Abl1	Stable	0.149061	0.210488
Abl2	Stable	0.031192	0.83786
Ablim1	Stable	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim1	Activity_Gain	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim1	Activity_Gain	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim1	Activity_Gain	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim1	Stable	0.153373	0.29326
Ablim3	Stable	0.078141	0.469163
Ablim3	Activity_Gain	0.078141	0.469163
Abra	Activity_Lost	-0.129684	0.774152
Abra	Activity_Lost	-0.129684	0.774152
Abra	Activity_Lost	-0.129684	0.774152
Abt1	Stable	0.081554	0.900638
Abt1	Stable	0.081554	0.900638
Abt1	K119ub_Only	0.081554	0.900638
Abt1	K119ub_Only	0.081554	0.900638
Abt1	Stable	0.081554	0.900638
Abtb1	K119ub_Only	-0.435251	0.002973
Abtb1	Activity_Lost	-0.435251	0.002973
Abtb1	Activity_Lost	-0.435251	0.002973
Abtb2	Stable	0.183765	0.37167
Abtb2	Activity_Gain	0.183765	0.37167
Abtb2	Stable	0.183765	0.37167
Abtb2	Stable	0.183765	0.37167
Abtb2	Stable	0.183765	0.37167
Acad9	Stable	0.135877	0.345004
Acap2	Stable	-0.052272	0.655008
Acap2	Stable	-0.052272	0.655008
Acap2	Stable	-0.052272	0.655008
Acap2	Stable	-0.052272	0.655008
Acat1	Stable	0.35673	2e-06
Acat1	Stable	0.35673	2e-06
Acat2	Stable	0.194376	0.380221
Acbd5	Stable	0.00187	0.996367
Acbd5	Stable	0.00187	0.996367
Acbd6	Stable	0.027668	0.896035
Acbd6	Stable	0.027668	0.896035
Acbd6	Stable	0.027668	0.896035
Acbd6	Stable	0.027668	0.896035
Acbd6	Activity_Lost	0.027668	0.896035
Accs	Stable	0.042055	0.955897
Accs	Stable	0.042055	0.955897
Acd	Stable	0.11184	0.724666
Acd	Stable	0.11184	0.724666
Acd	Stable	0.11184	0.724666
Acd	Stable	0.11184	0.724666
Acd	Stable	0.11184	0.724666
Ache	Stable	-0.557326	0.006699
Ache	Stable	-0.557326	0.006699
Ackr1	Stable	-0.074415	0.806943
Aco1	Stable	-0.143138	0.189325
Acot11	Stable	0.135914	0.540422
Acot11	Stable	0.135914	0.540422
Acot13	Stable	-0.123772	0.666045
Acot13	Stable	-0.123772	0.666045
Acot13	Stable	-0.123772	0.666045
Acot13	Stable	-0.123772	0.666045
Acot13	Stable	-0.123772	0.666045
Acot4	Stable	-0.60902	0.773276
Acot4	Stable	-0.60902	0.773276
Acot7	Stable	-0.356176	1e-06
Acot7	Stable	-0.356176	1e-06
Acot7	Stable	-0.356176	1e-06
Acot7	Stable	-0.356176	1e-06
Acot7	Stable	-0.356176	1e-06
Acot9	Stable	-0.043623	0.908919
Acp1	Stable	-0.006432	0.987885
Acp1	Stable	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acp1	K119ub_Only	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acp1	Stable	-0.006432	0.987885
Acp1	K119ub_Only	-0.006432	0.987885
Acp1	Stable	-0.006432	0.987885
Acp1	Stable	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acp1	Stable	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acp1	Activity_Lost	-0.006432	0.987885
Acrbp	Stable	0.120639	0.805857
Acrbp	Stable	0.120639	0.805857
Acsl1	Stable	-0.101532	0.636179
Acsl1	K119ub_Only	-0.101532	0.636179
Acsl1	Stable	-0.101532	0.636179
Acsl3	K119ub_Only	0.090897	0.751167
Acsl3	Stable	0.090897	0.751167
Acsl3	Stable	0.090897	0.751167
Acsl3	Stable	0.090897	0.751167
Acsl3	Stable	0.090897	0.751167
Acsl3	Stable	0.090897	0.751167
Acsl3	Stable	0.090897	0.751167
Acsl4	Stable	-0.020457	0.952513
Acsl4	Activity_Lost	-0.020457	0.952513
Acsl4	Stable	-0.020457	0.952513
Acsl4	Stable	-0.020457	0.952513
Acsl6	Stable	0.203493	0.004955
Acsl6	Stable	0.203493	0.004955
Acsm5	Stable	0.411794	0.314469
Acsm5	Stable	0.411794	0.314469
Acsm5	Stable	0.411794	0.314469
Acss2	Stable	0.08779	0.624044
Acss2	Stable	0.08779	0.624044
Acss2	Stable	0.08779	0.624044
Acss2	Stable	0.08779	0.624044
Acss2	Stable	0.08779	0.624044
Acss2	Stable	0.08779	0.624044
Acss2	Stable	0.08779	0.624044
Actl6b	Stable	-0.025391	0.949611
Actn1	Stable	0.19458	0.166729
Actn4	Stable	0.162378	0.027982
Actn4	Stable	0.162378	0.027982
Actn4	Stable	0.162378	0.027982
Actn4	Stable	0.162378	0.027982
Actn4	Stable	0.162378	0.027982
Actn4	Stable	0.162378	0.027982
Actn4	Stable	0.162378	0.027982
Actr10	Stable	0.13189	0.254527
Actr10	Stable	0.13189	0.254527
Actr10	Stable	0.13189	0.254527
Actr10	Stable	0.13189	0.254527
Actr10	Stable	0.13189	0.254527
Actr10	Stable	0.13189	0.254527
Actr10	Stable	0.13189	0.254527
Actr10	Stable	0.13189	0.254527
Actr1a	Stable	0.004345	0.9902
Actr1a	Stable	0.004345	0.9902
Actr1a	Stable	0.004345	0.9902
Actr3	Stable	0.071929	0.633057
Actr3	K119ub_Only	0.071929	0.633057
Actr3	Stable	0.071929	0.633057
Actr3	Stable	0.071929	0.633057
Actr3	Stable	0.071929	0.633057
Actr3	Stable	0.071929	0.633057
Actr3	Stable	0.071929	0.633057
Actr6	Stable	-0.055259	0.845489
Actr6	Stable	-0.055259	0.845489
Actr6	K119ub_Only	-0.055259	0.845489
Actr6	Stable	-0.055259	0.845489
Actr6	Stable	-0.055259	0.845489
Actr8	Stable	0.154753	0.29739
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	K119ub_Only	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Actrt3	Stable	-1.355658	0.023635
Acvr1	Activity_Lost	-0.365013	0.005753
Acvr2a	Stable	0.047929	0.866533
Acvr2a	Stable	0.047929	0.866533
Acvr2a	Stable	0.047929	0.866533
Acvr2a	Stable	0.047929	0.866533
Acvr2a	Stable	0.047929	0.866533
Acvr2a	Stable	0.047929	0.866533
Acvr2a	Stable	0.047929	0.866533
Acvr2a	Stable	0.047929	0.866533
Acvr2b	Stable	-0.236847	0.410175
Acvr2b	Stable	-0.236847	0.410175
Acy1	Stable	-0.133752	0.821045
Acyp1	Stable	0.08126	0.811956
Acyp1	Stable	0.08126	0.811956
Acyp1	Stable	0.08126	0.811956
Adam17	Stable	-0.299477	0.001509
Adam17	Stable	-0.299477	0.001509
Adam17	Activity_Lost	-0.299477	0.001509
Adam17	Stable	-0.299477	0.001509
Adam19	Activity_Lost	0.1877	0.288537
Adam19	Stable	0.1877	0.288537
Adam19	Stable	0.1877	0.288537
Adam22	Stable	0.265075	0.014014
Adam22	K119ub_Only	0.265075	0.014014
Adam22	Stable	0.265075	0.014014
Adam22	Stable	0.265075	0.014014
Adam23	Stable	0.114186	0.303627
Adam23	Stable	0.114186	0.303627
Adam5	Stable	-0.101118	0.765222
Adam8	Stable	0.280574	0.572157
Adam9	Stable	0.125326	0.423585
Adam9	Stable	0.125326	0.423585
Adam9	Stable	0.125326	0.423585
Adam9	Stable	0.125326	0.423585
Adam9	Stable	0.125326	0.423585
Adap1	Activity_Gain	0.242249	0.007157
Adar	Stable	0.07853	0.48747
Adar	Stable	0.07853	0.48747
Adar	Stable	0.07853	0.48747
Adarb1	Activity_Lost	0.025349	0.874628
Adarb1	Stable	0.025349	0.874628
Adat1	Stable	-0.189376	0.30232
Adat1	Stable	-0.189376	0.30232
Adat1	Stable	-0.189376	0.30232
Adat1	Stable	-0.189376	0.30232
Adat2	Stable	-0.309597	0.348106
Adat2	Stable	-0.309597	0.348106
Adat2	Activity_Lost	-0.309597	0.348106
Adat2	Stable	-0.309597	0.348106
Adat2	Stable	-0.309597	0.348106
Adat2	Activity_Lost	-0.309597	0.348106
Adat2	Stable	-0.309597	0.348106
Adat2	Stable	-0.309597	0.348106
Adat2	K119ub_Only	-0.309597	0.348106
Adat2	Stable	-0.309597	0.348106
Adcy1	Stable	-0.109303	0.575836
Adcy1	Stable	-0.109303	0.575836
Adcy1	Activity_Lost	-0.109303	0.575836
Adcy1	Activity_Lost	-0.109303	0.575836
Adcy1	K119ub_Only	-0.109303	0.575836
Adcy1	Stable	-0.109303	0.575836
Adcy3	Stable	-0.121952	0.653267
Adcy4	Stable	-0.259972	0.809683
Adcy5	Stable	0.123111	0.466682
Adcy7	Stable	0.294015	0.043413
Adcy8	Stable	-0.463535	0.017336
Adcy8	K119ub_Only	-0.463535	0.017336
Adcy8	Stable	-0.463535	0.017336
Adcy8	Activity_Lost	-0.463535	0.017336
Adcy8	K119ub_Only	-0.463535	0.017336
Adcy8	Stable	-0.463535	0.017336
Adcy8	Stable	-0.463535	0.017336
Adcy8	K119ub_Only	-0.463535	0.017336
Adcy8	Stable	-0.463535	0.017336
Adcy9	Stable	0.174899	0.207943
Adcyap1r1	Stable	-0.225237	0.007323
Add1	Activity_Gain	0.241219	0.000279
Add1	Stable	0.241219	0.000279
Add2	Stable	0.23202	0.002537
Add2	Stable	0.23202	0.002537
Add2	Stable	0.23202	0.002537
Add3	Stable	-0.500613	1.5e-05
Add3	Stable	-0.500613	1.5e-05
Add3	Stable	-0.500613	1.5e-05
Add3	Stable	-0.500613	1.5e-05
Add3	Stable	-0.500613	1.5e-05
Add3	Stable	-0.500613	1.5e-05
Adgra2	Stable	0.180313	0.331196
Adgrb1	Stable	0.64473	0
Adgrb1	Stable	0.64473	0
Adgrb1	Stable	0.64473	0
Adgrb1	Activity_Gain	0.64473	0
Adgrb1	Stable	0.64473	0
Adgrb2	Stable	0.130956	0.844352
Adgrb2	Stable	0.130956	0.844352
Adgrb2	Stable	0.130956	0.844352
Adgrb2	Stable	0.130956	0.844352
Adgrb2	Stable	0.130956	0.844352
Adgrb3	Stable	0.132847	0.641327
Adgrb3	Stable	0.132847	0.641327
Adgrb3	Activity_Lost	0.132847	0.641327
Adgrl1	Stable	0.036181	0.896214
Adgrl1	Stable	0.036181	0.896214
Adgrl1	Stable	0.036181	0.896214
Adgrl1	Stable	0.036181	0.896214
Adgrl2	Stable	0.445202	2e-06
Adgrl2	K119ub_Only	0.445202	2e-06
Adgrl3	Stable	0.235708	0.311258
Adgrl3	Stable	0.235708	0.311258
Adgrv1	Stable	-0.858532	0.000408
Adh5	Stable	0.140685	0.513157
Adh5	Stable	0.140685	0.513157
Adh5	Stable	0.140685	0.513157
Adh5	Stable	0.140685	0.513157
Adh5	Stable	0.140685	0.513157
Adi1	Stable	0.069675	0.808358
Adi1	Activity_Lost	0.069675	0.808358
Adi1	Stable	0.069675	0.808358
Adi1	Activity_Lost	0.069675	0.808358
Adi1	K119ub_Only	0.069675	0.808358
Adi1	Activity_Lost	0.069675	0.808358
Adi1	Activity_Lost	0.069675	0.808358
Adi1	Activity_Lost	0.069675	0.808358
Adi1	Activity_Lost	0.069675	0.808358
Adi1	Activity_Lost	0.069675	0.808358
Adi1	K119ub_Only	0.069675	0.808358
Adi1	Activity_Lost	0.069675	0.808358
Adipor1	Stable	0.017324	0.959962
Adipor1	Stable	0.017324	0.959962
Adnp2	Stable	0.026854	0.937971
Adora1	K119ub_Only	0.072354	0.59613
Adora1	Stable	0.072354	0.59613
Adora1	Stable	0.072354	0.59613
Adora1	Stable	0.072354	0.59613
Adora1	Stable	0.072354	0.59613
Adora1	Stable	0.072354	0.59613
Adora1	Stable	0.072354	0.59613
Adora2a	Stable	0.002418	0.998482
Adpgk	Stable	0.037688	0.909326
Adpgk	Activity_Lost	0.037688	0.909326
Adpgk	Activity_Lost	0.037688	0.909326
Adpgk	Stable	0.037688	0.909326
Adpgk	Activity_Lost	0.037688	0.909326
Adpgk	Activity_Lost	0.037688	0.909326
Adpgk	Stable	0.037688	0.909326
Adpgk	Stable	0.037688	0.909326
Adpgk	Stable	0.037688	0.909326
Adpgk	Activity_Lost	0.037688	0.909326
Adpgk	Activity_Lost	0.037688	0.909326
Adprh	Stable	-0.066568	0.839316
Adprh	K119ub_Only	-0.066568	0.839316
Adra1d	Stable	-0.14193	0.833301
Adra1d	Stable	-0.14193	0.833301
Adra1d	Stable	-0.14193	0.833301
Adra1d	Stable	-0.14193	0.833301
Adra2b	Stable	-0.174777	0.926979
Adra2b	Activity_Lost	-0.174777	0.926979
Adra2b	Stable	-0.174777	0.926979
Adra2b	Stable	-0.174777	0.926979
Adra2c	Stable	0.12376	0.836994
Adra2c	Stable	0.12376	0.836994
Adra2c	Stable	0.12376	0.836994
Adra2c	Stable	0.12376	0.836994
Adra2c	Stable	0.12376	0.836994
Adrb2	Stable	-0.76795	0.087977
Adrb2	Stable	-0.76795	0.087977
Adrb2	Stable	-0.76795	0.087977
Adrb2	Stable	-0.76795	0.087977
Adrm1	Stable	0.182602	0.56364
Adrm1	Stable	0.182602	0.56364
Adrm1	Stable	0.182602	0.56364
Aebp2	Stable	0.001595	0.996098
Aebp2	Stable	0.001595	0.996098
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Activity_Gain	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Aen	Stable	-0.205353	0.59613
Afap1	Activity_Gain	0.510634	0
Afap1	Stable	0.510634	0
Afap1	Stable	0.510634	0
Afap1	Stable	0.510634	0
Afap1l2	Stable	-0.476505	0.000173
Afap1l2	Stable	-0.476505	0.000173
Afap1l2	Stable	-0.476505	0.000173
Afap1l2	Activity_Lost	-0.476505	0.000173
Afap1l2	Stable	-0.476505	0.000173
Afap1l2	Activity_Lost	-0.476505	0.000173
Afdn	Stable	0.00885	0.966051
Afdn	Stable	0.00885	0.966051
Aff1	Stable	-0.550364	0
Aff1	Stable	-0.550364	0
Aff1	Stable	-0.550364	0
Aff4	Stable	0.09978	0.302794
Afg1l	K119ub_Only	0.066139	0.80643
Afg1l	Activity_Lost	0.066139	0.80643
Aftph	Stable	-0.010107	0.967329
Aftph	Stable	-0.010107	0.967329
Aftph	Stable	-0.010107	0.967329
Aftph	Stable	-0.010107	0.967329
Aftph	Stable	-0.010107	0.967329
Aftph	Stable	-0.010107	0.967329
Aftph	Stable	-0.010107	0.967329
Aftph	Stable	-0.010107	0.967329
Aftph	Stable	-0.010107	0.967329
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Activity_Lost	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Activity_Lost	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap1	Stable	-0.035112	0.886943
Agap2	Stable	0.286584	0.121051
Agap2	Stable	0.286584	0.121051
Agap2	Stable	0.286584	0.121051
Agap2	Stable	0.286584	0.121051
Agap2	Activity_Lost	0.286584	0.121051
Agap2	Stable	0.286584	0.121051
Agap2	Stable	0.286584	0.121051
Agap2	Stable	0.286584	0.121051
Agap2	Stable	0.286584	0.121051
Agap2	Activity_Gain	0.286584	0.121051
Agbl2	Stable	1.054221	0
Agbl2	Stable	1.054221	0
Agbl2	Stable	1.054221	0
Agbl2	Activity_Gain	1.054221	0
Agbl5	Stable	-0.021612	0.946614
Agbl5	Stable	-0.021612	0.946614
Agbl5	Stable	-0.021612	0.946614
Agfg1	Stable	0.109816	0.191763
Agk	Stable	-0.076576	0.76196
Agl	K119ub_Only	0.082185	0.696366
Agl	Stable	0.082185	0.696366
Agl	Stable	0.082185	0.696366
Agl	Stable	0.082185	0.696366
Agl	K119ub_Only	0.082185	0.696366
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Ago2	Stable	-0.008438	0.963714
Agpat3	Stable	-0.035552	0.876361
Agpat3	Stable	-0.035552	0.876361
Agpat4	Stable	-0.038946	0.850833
Agpat4	Stable	-0.038946	0.850833
Agpat5	Stable	-0.085851	0.484074
Agt	Stable	0.218422	0.437082
Agt	Activity_Gain	0.218422	0.437082
Agt	Stable	0.218422	0.437082
Agt	Stable	0.218422	0.437082
Agt	Stable	0.218422	0.437082
Agt	Stable	0.218422	0.437082
Agtpbp1	Stable	0.068817	0.636968
Agtpbp1	Stable	0.068817	0.636968
Agtpbp1	Stable	0.068817	0.636968
Ahcy	Stable	-0.320484	0.370298
Ahcy	Stable	-0.320484	0.370298
Ahcy	Stable	-0.320484	0.370298
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	K119ub_Only	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl1	Stable	0.032997	0.788002
Ahcyl2	Stable	0.048977	0.770068
Ahcyl2	Activity_Lost	0.048977	0.770068
Ahcyl2	Stable	0.048977	0.770068
Ahcyl2	Stable	0.048977	0.770068
Ahdc1	Stable	-0.038664	0.847132
Ahdc1	Stable	-0.038664	0.847132
Ahdc1	Stable	-0.038664	0.847132
Ahdc1	Stable	-0.038664	0.847132
Ahdc1	Stable	-0.038664	0.847132
Ahdc1	Stable	-0.038664	0.847132
Ahdc1	Stable	-0.038664	0.847132
Ahdc1	Stable	-0.038664	0.847132
Ahi1	Activity_Lost	0.007397	0.985601
Ahi1	Stable	0.007397	0.985601
Ahi1	Stable	0.007397	0.985601
Ahi1	K119ub_Only	0.007397	0.985601
Ahi1	Stable	0.007397	0.985601
Ahi1	Stable	0.007397	0.985601
Ahi1	Stable	0.007397	0.985601
Ahi1	Stable	0.007397	0.985601
Ahi1	Activity_Lost	0.007397	0.985601
Ahi1	Activity_Lost	0.007397	0.985601
Ahi1	Stable	0.007397	0.985601
Ahrr	Stable	0.569071	0.768051
AI854703	Stable	-0.383335	0.164027
AI854703	Stable	-0.383335	0.164027
AI854703	Stable	-0.383335	0.164027
AI854703	Stable	-0.383335	0.164027
AI987944	Stable	0.250235	0.519985
AI987944	Stable	0.250235	0.519985
Aida	Stable	-0.153902	0.215227
Aida	Stable	-0.153902	0.215227
Aida	Stable	-0.153902	0.215227
Aig1	Stable	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Activity_Lost	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Activity_Lost	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Activity_Lost	-0.337048	0.111561
Aig1	Stable	-0.337048	0.111561
Aig1	Activity_Lost	-0.337048	0.111561
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	K119ub_Only	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	K119ub_Only	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	K119ub_Only	0.227633	0.440181
Aim2	K119ub_Only	0.227633	0.440181
Aim2	Activity_Lost	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Activity_Lost	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	K119ub_Only	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Stable	0.227633	0.440181
Aim2	Activity_Lost	0.227633	0.440181
Aimp2	Stable	0.200329	0.57182
Aimp2	Stable	0.200329	0.57182
Aip	Stable	-0.215177	0.274027
Aipl1	Stable	2.416429	0.078973
Aipl1	Stable	2.416429	0.078973
Aipl1	Stable	2.416429	0.078973
Ajap1	Stable	0.306135	0.025006
Ajap1	Activity_Lost	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Activity_Gain	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Stable	0.306135	0.025006
Ajap1	Activity_Lost	0.306135	0.025006
Ajm1	Activity_Lost	0.010361	0.989376
Ajm1	Stable	0.010361	0.989376
Ajuba	Stable	0.473373	0.758697
Ajuba	Activity_Gain	0.473373	0.758697
Ajuba	Stable	0.473373	0.758697
Ak1	Stable	0.13154	0.641327
Ak1	Stable	0.13154	0.641327
Ak1	Stable	0.13154	0.641327
Akap10	Stable	0.094543	0.546444
Akap10	Stable	0.094543	0.546444
Akap12	Stable	0.398756	0.001208
Akap17b	Stable	0.037808	0.904528
Akap5	Stable	0.33183	0.07266
Akap5	Stable	0.33183	0.07266
Akap5	Activity_Lost	0.33183	0.07266
Akap5	Stable	0.33183	0.07266
Akap6	Stable	0.165652	0.212206
Akap6	Stable	0.165652	0.212206
Akap6	Stable	0.165652	0.212206
Akap6	Stable	0.165652	0.212206
Akap6	Stable	0.165652	0.212206
Akap9	Activity_Lost	0.041248	0.902121
Akap9	Activity_Lost	0.041248	0.902121
Akirin1	Stable	0.104851	0.636968
Akirin1	Stable	0.104851	0.636968
Akirin2	Stable	-0.103057	0.611368
Akirin2	Stable	-0.103057	0.611368
Akirin2	Activity_Lost	-0.103057	0.611368
Akirin2	Stable	-0.103057	0.611368
Akna	Stable	0.215175	0.507128
Akna	Stable	0.215175	0.507128
Akr1e1	Stable	0.090859	0.673022
Akr1e1	Stable	0.090859	0.673022
Akr1e1	Stable	0.090859	0.673022
