	ctrl	mut
loop_727	443.501724243164	359.44140625
loop_728	285.026977062225	276.448898792267
loop_729	152.388878822327	130.494117319584
loop_730	1231.63529396057	1175.49739456177
loop_731	380.717324256897	294.201513290405
loop_732	341.77149105072	303.935559749603
loop_733	990.922666549683	934.89435005188
loop_734	597.781585693359	548.432509899139
loop_735	415.3961186409	389.16493844986
loop_736	219.841623306274	190.152723550797
loop_737	768.095329284668	725.102822303772
loop_738	165.796136379242	131.728300392628
loop_739	498.499346256256	408.287396907806
loop_740	593.795092582703	566.104651451111
loop_741	156.506299138069	115.126611232758
loop_742	245.634809017181	234.026197433472
loop_743	615.495906829834	589.400401115417
loop_744	508.749771118164	457.853726387024
loop_745	965.104862213135	848.490650177002
loop_746	195.227489233017	168.817798614502
loop_747	314.048892498016	284.510223865509
loop_748	256.328099012375	209.826370239258
loop_749	250.311467170715	186.203958272934
loop_750	373.05225610733	311.176422119141
loop_751	745.947303771973	605.119540214539
loop_752	272.103688716888	252.744406461716
loop_753	631.619866371155	516.444089889526
loop_754	533.226044654846	527.225405693054
loop_755	139.882242918015	120.721520543098
loop_756	578.025824546814	493.029691696167
loop_757	927.111156463623	843.151232719421
loop_758	1050.95603942871	1024.47266387939
loop_759	835.174620628357	792.278063774109
loop_760	692.445812225342	653.772217750549
loop_761	105.825225114822	112.294594526291
loop_762	180.413552641869	170.530282258987
loop_763	168.682446837425	135.642981410027
loop_764	493.821575164795	417.723170280457
loop_765	802.719634056091	721.68225479126
loop_766	400.060698032379	346.984792709351
loop_767	508.378576278687	476.561172485352
loop_768	174.083494067192	139.870682954788
loop_769	441.600891113281	429.789066314697
loop_770	176.143807411194	131.525908470154
loop_771	208.003396630287	195.519906282425
loop_772	189.613975405693	96.9630824327469
loop_773	549.938058853149	578.356732368469
loop_774	426.55170917511	404.024264335632
loop_775	939.360655784607	889.535690307617
loop_776	362.535516262054	320.398698806763
loop_777	692.415616989136	678.759740829468
loop_778	126.525655806065	126.418575048447
loop_779	1266.84664535522	1214.53548049927
loop_780	402.053788661957	364.365414619446
loop_781	341.11673116684	364.052248001099
loop_782	369.923030376434	375.453020572662
loop_783	179.566663503647	165.173693418503
loop_784	274.753279209137	276.283628940582
loop_785	398.53088760376	337.857330679893
loop_786	1333.68651390076	1183.90883636475
loop_787	467.838891983032	414.681353569031
loop_788	396.975910663605	366.805796146393
loop_789	1308.1642074585	1219.07371520996
loop_790	1092.03234863281	1036.37173748016
loop_791	183.015156507492	126.158110141754
loop_792	358.515456676483	293.489761352539
loop_793	1002.30157279968	996.495759963989
loop_794	1164.12150192261	1092.91324615479
loop_795	183.105746388435	132.948801159859
loop_796	1342.12424850464	1014.60791015625
loop_797	955.915578842163	884.173670768738
loop_798	618.681674957275	547.446594238281
loop_799	163.266806721687	124.285021007061
loop_800	357.40713596344	300.230928421021
loop_801	859.927473068237	770.370311737061
loop_802	305.481987714767	260.505455493927
loop_803	400.246344566345	313.845642566681
loop_804	175.760976672173	162.35019671917
loop_805	137.93650329113	105.023293912411
loop_806	434.787398815155	354.987723588943
loop_807	406.313724994659	349.737027645111
loop_808	955.090105056763	825.232941627502
loop_809	227.040136814117	158.629437208176
loop_810	77.6191676259041	69.3961237072945
loop_811	117.635460734367	94.9167964458466
loop_812	153.034534811974	144.95605969429
loop_813	813.546098709106	733.126663208008
loop_814	640.431210517883	535.221688747406
loop_815	89.1168658733368	88.2705093622208
loop_816	290.043252944946	235.130661487579
loop_817	770.870432853699	742.613260269165
loop_818	381.958504676819	281.157435417175
loop_819	964.697612762451	837.077434539795
loop_820	1429.66846084595	1322.79986000061
loop_821	670.964381217957	601.563014030457
loop_822	372.72970199585	336.317995548248
loop_823	678.910003662109	607.180696487427
loop_824	293.884558916092	207.008869886398
loop_825	1507.53445053101	1357.64933395386
loop_826	665.560868263245	558.1274061203
loop_827	439.042657613754	470.467889785767
loop_828	167.389847517014	129.574268221855
loop_829	1080.35982322693	1054.12944793701
loop_830	339.190027236938	316.41561460495
loop_831	262.149792194366	187.838452100754
loop_832	254.990969181061	223.187218666077
loop_833	571.839612960815	636.958168983459
loop_834	1118.02086448669	1004.99582958221
loop_835	113.502265810966	71.8411899805069
loop_836	256.433825016022	193.248880386353
loop_837	954.551118850708	883.015331268311
loop_838	728.753614425659	693.473927497864
loop_839	421.919499874115	398.280164957047
loop_840	975.582838058472	831.045921325684
loop_841	554.392411231995	456.856562137604
loop_842	209.15277838707	157.274408459663
loop_843	347.183371067047	353.695349693298
loop_844	663.961366653442	519.830404281616
loop_845	990.916450500488	876.25220489502
loop_846	1550.84209060669	1323.97717475891
loop_847	388.084678649902	379.812161445618
loop_848	758.726121902466	803.522550582886
loop_849	149.388928890228	109.640709877014
loop_850	166.7697083354	135.902240276337
loop_851	846.997811317444	445.424758434296
loop_852	125.772032976151	106.547646164894
loop_853	121.980558753014	95.3497154116631
loop_854	924.683145523071	880.914527893066
loop_855	230.526597261429	170.951547622681
loop_856	621.881430625916	577.534722328186
loop_857	198.251465320587	163.118613421917
loop_858	174.174768865108	119.036735892296
loop_859	1212.54412841797	1250.35459899902
loop_860	770.072088241577	635.219790458679
loop_861	878.652618408203	728.370490074158
loop_862	729.373944282532	676.110116958618
loop_863	809.815140724182	657.771807670593
loop_864	416.016167163849	383.435521602631
loop_865	937.270526885986	737.169569969177
loop_866	265.054725885391	255.84886431694
loop_867	1660.52506637573	1599.21586227417
loop_868	242.680821180344	210.111377000809
loop_869	759.378082275391	704.330169677734
loop_870	214.865502119064	140.407304644585
loop_871	277.194832801819	215.552859306335
loop_872	592.374266624451	597.006853103638
loop_873	229.386970996857	151.621968746185
loop_874	514.45173740387	432.355370998383
loop_875	227.873198032379	159.827063322067
loop_876	520.409346103668	440.686938285828
loop_877	681.118095397949	583.028806686401
loop_878	497.936918258667	453.850783348083
loop_879	399.815661430359	369.728288173676
loop_880	401.425831317902	344.435647010803
loop_881	647.767635345459	682.570434570312
loop_882	825.986898422241	750.2427110672
loop_883	1250.89768218994	1172.93495559692
loop_884	1116.84951019287	948.839166641235
loop_885	526.309821605682	572.173985004425
loop_886	219.200379431248	154.852118372917
loop_887	1995.56132125854	1854.11399841309
loop_888	317.26681804657	282.262021541595
loop_889	795.937556266785	774.108369827271
loop_890	196.260206580162	174.315239310265
loop_891	422.532195091248	396.959958076477
loop_892	351.60084438324	301.487822055817
loop_893	478.72612285614	443.882974624634
loop_894	1375.65812110901	1171.68781280518
loop_895	626.346645355225	585.86584186554
loop_896	1364.95502281189	1258.1847858429
loop_897	854.137096405029	743.5100440979
loop_898	392.595559597015	383.948697090149
loop_899	188.416761875153	180.363301873207
loop_900	633.825656890869	615.22608757019
loop_901	827.89056968689	754.096630096436
loop_902	223.330731749535	197.453062057495
loop_903	952.054405212402	988.098699569702
loop_904	280.038671970367	284.105236530304
loop_905	415.298513412476	389.136099338531
loop_906	160.472033262253	137.388892114162
loop_907	400.853030204773	353.568829536438
loop_908	438.04560136795	413.586386680603
loop_909	326.624843597412	316.243337154388
loop_910	267.064697980881	235.32392001152
loop_911	185.814447760582	151.171034932137
loop_912	1149.12837409973	1055.72644805908
loop_913	454.086139678955	336.802259922028
loop_914	1834.52054977417	1833.90328979492
loop_915	737.499351501465	707.028259277344
loop_916	260.301205039024	230.686708927155
loop_917	118.530753910542	92.3321697115898
loop_918	382.893945217133	384.371798992157
loop_919	1174.10449981689	1194.76462173462
loop_920	655.23396396637	636.730834960938
loop_921	346.76980638504	286.295233488083
loop_922	161.348925113678	131.772817373276
loop_923	246.868118286133	198.329873561859
loop_924	103.040306687355	83.5727902650833
loop_925	488.634737491608	391.052820682526
loop_926	1076.05749130249	915.768497467041
loop_927	93.5904690027237	69.3493623733521
loop_928	415.471759796143	279.110651493073
loop_929	396.86289691925	418.583552360535
loop_930	471.675199508667	477.111128807068
loop_931	357.939566612244	340.15348815918
loop_932	126.57597142458	156.546337246895
loop_933	662.649419784546	749.768304824829
loop_934	154.427248001099	96.3594706058502
loop_935	275.917728662491	279.680330276489
loop_936	80.9064378738403	67.2197251319885
loop_937	1013.12353801727	697.750383377075
loop_938	126.261934101582	118.374264359474
loop_939	757.91579246521	694.451504707336
loop_940	920.096646308899	895.154734611511
loop_941	117.575520038605	117.931097328663
loop_942	418.416795730591	357.120931148529
loop_943	435.724745750427	351.4244556427
loop_944	754.06919670105	633.368342399597
loop_945	384.01515007019	344.780712604523
loop_946	396.351058959961	360.342666149139
loop_947	1037.08434772491	840.927309036255
loop_948	245.431947231293	234.426198363304
loop_949	1435.67610168457	1396.66723251343
loop_950	137.827936410904	97.8239830732346
loop_951	603.530818939209	646.172249794006
loop_952	733.653359413147	660.694381713867
loop_953	717.171594619751	636.347241401672
loop_954	607.061710357666	518.170229911804
loop_955	837.937784194946	840.912628173828
loop_956	447.781881570816	294.420622348785
loop_957	445.216974258423	414.749291419983
loop_958	841.227247238159	774.530570983887
loop_959	1815.85436248779	1567.83106231689
loop_960	183.673777341843	150.933070063591
loop_961	1275.1164264679	1102.61921310425
loop_962	795.493125915527	727.129090309143
loop_963	1069.86698532104	923.645391464233
loop_964	198.509983718395	166.017790317535
loop_965	501.275265693665	445.989935874939
loop_966	733.141237258911	660.505284309387
loop_967	283.547435045242	198.200556278229
loop_968	260.581318855286	192.536381244659
loop_969	146.006304621696	70.0690703392029
loop_970	111.767760396004	67.1513769030571
loop_971	498.92569732666	457.44047164917
loop_972	188.659324944019	212.121981143951
loop_973	439.040441513062	353.377334594727
loop_974	573.114008903503	546.169528007507
loop_975	162.037131071091	128.448115825653
loop_976	309.036330699921	298.401264667511
loop_977	413.311080932617	337.777156352997
loop_978	96.3096393346786	104.114122509956
loop_979	80.3220080733299	73.2682933807373
loop_980	101.832902193069	83.0480921268463
loop_981	496.893882751465	421.165688037872
loop_982	143.50017118454	135.948709249496
loop_983	650.848831176758	566.93625831604
loop_984	166.116568565369	147.016909122467
loop_985	506.319964408875	478.441599369049
loop_986	347.774136543274	278.808903217316
loop_987	906.461520195007	683.524110794067
loop_988	317.09827709198	225.851478815079
loop_989	562.972738265991	494.961200714111
loop_990	660.853504180908	553.138878822327
loop_991	134.411528706551	101.586139976978
loop_992	261.03303694725	298.218099117279
loop_993	191.284265398979	178.182847976685
loop_994	509.756977081299	407.105725288391
loop_995	486.575921058655	479.705109596252
loop_996	286.708163261414	266.58255147934
loop_997	635.345592498779	567.430021286011
loop_998	394.756145238876	346.099353790283
loop_999	352.400352478027	305.884074211121
loop_1000	114.124184370041	77.3737686872482
loop_1001	289.302505493164	252.959212183952
loop_1002	485.762287139893	463.119513988495
loop_1003	188.690736055374	150.468306183815
loop_1004	472.344413757324	455.369912147522
loop_1005	441.47304391861	396.276815891266
loop_1006	593.311832427979	483.417190551758
loop_1007	259.810095310211	236.626134395599
loop_1008	428.539868354797	384.320983886719
loop_1009	341.589094161987	317.080945014954
loop_1010	208.660972595215	175.188967227936
loop_1011	36.4579688608646	29.5703774690628
loop_1012	411.734654426575	430.365379333496
loop_1013	185.567142009735	117.306149601936
loop_1014	222.361665248871	182.139461994171
loop_1015	204.048229217529	128.391942977905
loop_1016	156.283939540386	175.836002826691
loop_1017	402.963582634926	384.583867073059
loop_1018	278.644104003906	259.374491691589
loop_1019	49.5914484858513	40.9239641129971
loop_1020	62.9204457998276	46.6295213103294
loop_1021	188.255739927292	115.325375318527
loop_1022	213.702535629272	214.961893081665
loop_1023	244.418341159821	205.93937420845
loop_1024	304.799120903015	242.780585765839
loop_1025	291.318872928619	228.416459083557
loop_1026	771.453288078308	602.534775733948
loop_1027	123.000419557095	122.109377026558
loop_1028	638.698709487915	532.565287590027
loop_1029	404.519553184509	347.576811790466
loop_1030	411.252263069153	365.565006256104
loop_1031	342.847615242004	369.162521839142
loop_1032	73.2597388029099	55.8421275019646
loop_1033	242.167294025421	203.938928365707
loop_1034	237.610200881958	241.258271098137
loop_1035	119.934098958969	126.920858383179
loop_1036	227.205070495605	199.183377742767
loop_1037	78.8123432397842	78.5366080403328
loop_1038	565.458831787109	458.010666847229
loop_1039	895.969236373901	744.254467010498
loop_1040	138.130536079407	107.124239683151
loop_1041	654.472100257874	648.40055847168
loop_1042	732.426692962646	776.824311256409
loop_1043	320.67515707016	272.353151798248
loop_1044	293.708984851837	220.555562496185
loop_1045	606.529926300049	522.530769348145
loop_1046	374.113183498383	314.882029533386
loop_1047	145.155208826065	124.176356315613
loop_1048	291.561056613922	320.334006309509
loop_1049	406.09686088562	324.930891513824
loop_1050	657.624108314514	555.279108047485
loop_1051	52.9346040189266	35.8475403487682
loop_1052	93.4493943452835	74.2230624556541
loop_1053	100.576495885849	57.9824188947678
