gene	mc_diff	hmc_diff	mc_q	hmc_q	combined_effect	n_k119ub_ctrl	n_k119ub_mut	net_k119ub
Ift20	0.0939220638127329	-0.0618252160399652	0.00817635457028359	0.00756588568827132	0.155747279852698	0	0	0
Ric3	0.0900514541301134	-0.0656754931397791	2.0736608166329e-10	1.13677764745352e-06	0.155726947269893	0	1	1
Mgst3	0.0817430217916092	-0.0737171337329859	7.6862026601663e-05	6.63131092474781e-05	0.155460155524595	0	0	0
Nab1	0.0796400313818026	-0.075444802065355	4.21316025301035e-11	2.2553825669877e-13	0.155084833447158	2	4	2
Eef2k	0.0870846633501604	-0.0676904870378548	6.20548214582352e-08	1.45235535021478e-06	0.154775150388015	2	2	0
Cetn3	0.0778888113697631	-0.0765084992073837	3.69197377405692e-05	1.31886813432739e-07	0.154397310577147	1	2	1
Fam216a	0.089135068730672	-0.0650933219366757	0.00264653299659828	0.011387942533314	0.154228390667348	0	0	0
Zfx	0.0962552618951008	-0.0579511472520262	0.00119642547588512	0.0173412467306231	0.154206409147127	0	0	0
Zranb1	0.0968678367173799	-0.057206030016351	2.04281267070162e-16	2.49090242660864e-06	0.154073866733731	1	1	0
Nsmaf	0.109781446089697	-0.0442506392577125	2.82185211150412e-28	7.17528999511081e-07	0.154032085347409	0	1	1
Ncald	0.0983160093761128	-0.0557152617352487	2.49073950056617e-115	9.90635842964204e-50	0.154031271111362	2	8	6
Armh4	0.0919759264940959	-0.0618757774256458	8.28575648816803e-27	5.73839207174786e-18	0.153851703919742	1	4	3
Itpk1	0.0967459763219592	-0.0570039184417201	8.33463363631999e-19	1.38343347870228e-07	0.153749894763679	0	1	1
Msantd2	0.0852939010552065	-0.0684544549392774	7.67253521791196e-11	2.9206428397727e-09	0.153748355994484	0	0	0
Zfp740	0.0774839257834958	-0.0760443903898645	0.0378770979391197	0.009256766080509	0.15352831617336	0	0	0
Tmem161b	0.0793322881743594	-0.0740630923150827	8.55694467575725e-18	2.48768353010338e-18	0.153395380489442	3	4	1
Tpcn1	0.0899066188368728	-0.0634648645505665	2.30005501367095e-05	0.00265388517830709	0.153371483387439	2	2	0
Cdyl2	0.0829409156286306	-0.0703805519145583	2.3516006142517e-40	1.67077220278094e-36	0.153321467543189	2	3	1
Twistnb	0.0831979933446246	-0.0700290522240282	6.02965701877639e-05	5.24770872967004e-05	0.153227045568653	0	0	0
Gprin3	0.0974008943362589	-0.0547274942589757	4.31047341412014e-20	2.53154259737074e-08	0.152128388595235	3	5	2
Derl1	0.103797409617013	-0.0480960893427452	1.14746605655225e-12	0.000352073053207103	0.151893498959758	1	2	1
Galnt9	0.0770201960223992	-0.074693868194505	1.0956302150933e-05	1.50585818284457e-06	0.151714064216904	1	1	0
Septin8	0.0794745075874932	-0.0720963990715291	0.0105510235624128	0.0130056907195204	0.151570906659022	1	1	0
Ensa	0.0772273060448929	-0.074318340628016	0.00840248306616104	0.00510323421812126	0.151545646672909	1	1	0
Slc35g2	0.0967940047180009	-0.054698965383613	7.26522256090718e-10	0.00021522098552039	0.151492970101614	0	2	2
Cnnm4	0.10964993196046	-0.0417321349366538	2.93350439350854e-17	0.00119189694868996	0.151382066897114	2	1	-1
Stxbp5l	0.0768791505249852	-0.0744079724568327	2.84496843042459e-35	4.99836959243246e-44	0.151287122981818	1	4	3
Usp22	0.0786691444485488	-0.0725625943730004	1.54683562302407e-05	1.00894315517201e-06	0.151231738821549	1	0	-1
Mmp28	0.0731813469274325	-0.0779858196889659	7.92421962989284e-05	5.55647460193556e-07	0.151167166616398	0	1	1
Slc12a2	0.0926100047170227	-0.0585029548739614	1.19838735756367e-29	2.36415273962068e-15	0.151112959590984	3	2	-1
Peli3	0.0948213643372624	-0.0561677315429804	0.00195307907052158	0.0190259481177451	0.150989095880243	0	0	0
Cdh7	0.0887420294446217	-0.0621462289852867	3.71934122896918e-40	6.31177376074271e-29	0.150888258429908	0	4	4
Gpr87	0.0779059331714279	-0.0729114647821964	1.89595468805604e-10	6.9050530964673e-11	0.150817397953624	0	0	0
Sgk1	0.0777650230565592	-0.0730467249868503	1.79127917071281e-24	1.03427021194334e-26	0.150811748043409	2	2	0
Fam104a	0.0978021209827666	-0.0529654033820416	2.71492304364458e-06	0.00510404837944109	0.150767524364808	0	0	0
Fn3k	0.0713757735737551	-0.0793264751087591	0.0433668726725537	9.21338487865099e-05	0.150702248682514	0	0	0
Rit2	0.0784029179233712	-0.0719707796420014	8.80238458808759e-90	2.84690802528008e-105	0.150373697565373	3	4	1
Zfp1	0.0820959684011869	-0.0682301885832209	1.48608148917377e-06	8.02068199506775e-06	0.150326156984408	0	0	0
Daam2	0.087069174897678	-0.0630834328602112	2.01380293601697e-12	1.8276033403387e-09	0.150152607757889	1	3	2
Rara	0.0845652274031558	-0.0655444176530885	0.00973771939043548	0.0273167337008636	0.150109645056244	3	3	0
Akap1	0.110727651180007	-0.0391052917749646	2.7819852405413e-07	0.0353069834492219	0.149832942954972	1	1	0
Dnajb2	0.0896415609370507	-0.0601593170983824	0.000347344733291404	0.00746215823016157	0.149800878035433	1	0	-1
Olfm1	0.107112500115628	-0.0426540321231708	4.69353822477162e-08	0.0365609227491163	0.149766532238799	11	7	-4
Lurap1	0.0913125471982742	-0.0583646521674082	0.000349862723930632	0.019000642552599	0.149677199365682	0	0	0
Gpat4	0.0800083037967956	-0.0695756557420956	1.60839228048751e-08	1.82144371882034e-09	0.149583959538891	1	1	0
Ubtf	0.0911497673865056	-0.0582966106910208	0.00246177799559684	0.0202101247481628	0.149446378077526	0	0	0
Vldlr	0.0770635464062478	-0.0723790456423205	1.55521815214159e-14	4.89299807483116e-17	0.149442592048568	2	5	3
Brk1	0.0840567116393954	-0.065160823686518	0.000361783057162727	0.00318069346628524	0.149217535325913	0	0	0
Fam53b	0.100064454780647	-0.0491508721718961	1.0197037381322e-15	0.000187681735121154	0.149215326952543	2	4	2
Tm2d2	0.100518593677353	-0.0484940884037711	0.00317228978966628	0.0496667006466572	0.149012682081124	0	0	0
Tle2	0.0870622560542553	-0.0618636384522754	4.62447448010455e-06	0.000269752955801261	0.148925894506531	2	2	0
Cd276	0.100958670908097	-0.0479539696891534	3.4192995554106e-07	0.020014320149055	0.14891264059725	0	1	1
Atg101	0.0784419709129786	-0.0701972877956584	0.0233452395890581	0.00439630638752122	0.148639258708637	0	0	0
Gramd4	0.0736791109176003	-0.0748733604241225	0.00018513795419988	2.3793718725078e-05	0.148552471341723	6	5	-1
Gna13	0.0922248424499658	-0.0560901428170726	3.47700553279e-18	4.90436475454304e-08	0.148314985267038	0	0	0
Ccng1	0.106718944428884	-0.0411345505066883	1.00696166802696e-08	0.00909095546727614	0.147853494935572	0	0	0
Plekha1	0.0740936302723914	-0.0735435007907252	3.33943801126539e-10	7.61207134920144e-15	0.147637131063117	1	1	0
Nacc1	0.0733103447607208	-0.074251311179664	0.000252974578225182	1.06750753333808e-05	0.147561655940385	0	0	0
Tmem91	0.0818868893693245	-0.0655609130363994	0.022831870727343	0.0101455085155299	0.147447802405724	1	0	-1
Atp5o	0.12218150570623	-0.025018642352447	0.0129276167815884	4.08044593258678e-09	0.147200148058677	0	0	0
Paqr8	0.0862204995646359	-0.0607682494733334	2.65442670324662e-15	6.85729850360709e-10	0.146988749037969	0	1	1
Zfp397	0.0727865564868204	-0.0741751506506056	0.00165030900175974	1.42932380876495e-06	0.146961707137426	1	0	-1
Tmtc4	0.0822819059792791	-0.0646102637182387	4.33811759330405e-18	3.09013723857176e-13	0.146892169697518	1	2	1
Mcrs1	0.0810256146060853	-0.0658551560357764	0.0493950501008061	0.0211722183941668	0.146880770641862	0	0	0
Ldlrad3	0.0880092479817981	-0.0588693342131688	6.18425393367254e-45	4.58354543293837e-25	0.146878582194967	2	10	8
Gm49380	0.0964746967657488	-0.0503243522566272	4.25901316706559e-09	0.000750873551801845	0.146799049022376	0	0	0
Setd3	0.0761324811174654	-0.0705636751937002	6.77037260287433e-12	1.54975639360196e-13	0.146696156311166	0	0	0
B4galt6	0.0881387208524371	-0.0585127760819047	8.02258171710563e-20	1.77713342874601e-10	0.146651496934342	2	3	1
Trpm3	0.0873965853796247	-0.0590190478648302	2.53459028345595e-257	1.8449295456796e-153	0.146415633244455	2	4	2
Ccsap	0.0715394423241517	-0.0747554891325537	0.00077817604858354	3.32846435499037e-05	0.146294931456705	0	1	1
Ubtd2	0.101314416108394	-0.0447629267208002	2.36873255369054e-13	0.00140681589828918	0.146077342829195	1	1	0
Irs2	0.101011575173482	-0.0446602179442015	6.19376915000595e-07	0.03824522309075	0.145671793117684	1	3	2
Dynlrb1	0.089087052692396	-0.0564184692460176	0.00582264397586517	0.0452574758473214	0.145505521938414	0	0	0
Anp32b	0.088755629313976	-0.0566891905764936	4.26051047954486e-08	7.804842061033e-05	0.14544481989047	0	1	1
Gap43	0.102793468940968	-0.042572402655022	3.11817684802881e-33	5.52328555469057e-07	0.14536587159599	1	7	6
Spint2	0.0745698909435288	-0.0707779651479283	0.000311849511134936	1.86598636373817e-05	0.145347856091457	0	0	0
Yipf5	0.07570214145611	-0.0696195883907861	1.39742614700562e-06	2.07808463158335e-07	0.145321729846896	0	0	0
Pml	0.0708319575938985	-0.0742689320190801	2.39844096690813e-05	3.21819222238591e-08	0.145100889612979	0	0	0
Pan3	0.0988648276393711	-0.0461101182863038	4.82740269520246e-36	9.16818001504159e-09	0.144974945925675	0	0	0
Pet117	0.0773819194359404	-0.0674847006860862	0.0418359809752204	0.0103646701600767	0.144866620122027	0	0	0
Zhx2	0.0864170396083307	-0.0584391448452245	3.96440781291987e-24	1.26139677048225e-13	0.144856184453555	3	9	6
Fa2h	0.0843796978496597	-0.0602287433788699	8.11973911301101e-11	7.01475834485903e-08	0.14460844122853	0	0	0
Spred1	0.0732803889618628	-0.0711420013908404	1.63803775947825e-13	3.76789445768331e-16	0.144422390352703	0	2	2
Snca	0.0881886337176596	-0.056190245664264	5.54074501424926e-30	4.63251092435405e-16	0.144378879381924	5	4	-1
Zfp62	0.0810834168514062	-0.063091297701989	0.000915109829675831	0.00197064959224552	0.144174714553395	0	0	0
Dnajc7	0.0884301784222115	-0.0555539011180708	1.45124828652046e-10	1.11055312495931e-05	0.143984079540282	0	0	0
Carnmt1	0.0749859748757871	-0.0689857479979777	1.94338101815593e-11	1.51342572148269e-16	0.143971722873765	0	1	1
Flot2	0.0974401472585496	-0.0464025784946656	4.61012085298895e-06	0.0117011451123211	0.143842725753215	0	0	0
Trhde	0.0758890498597264	-0.0679232141488509	1.19065060598895e-96	1.50882671586329e-107	0.143812264008577	1	4	3
Cd164	0.0799943562972334	-0.0635620365890714	0.000399423664261098	0.000312857787967416	0.143556392886305	0	1	1
Ubap1	0.0758266089368974	-0.06770776607043	4.33848652355552e-08	5.4330681029134e-08	0.143534375007327	0	0	0
Tmeff2	0.0797966225435751	-0.0633101889858044	9.24134959311858e-80	1.21942674815169e-68	0.14310681152938	3	4	1
Ppm1d	0.082415834790824	-0.0606049398732176	1.04851019969267e-08	4.10452186595154e-05	0.143020774664042	0	0	0
Bcl6	0.0790025848205721	-0.0639347430580965	0.000283983829829786	0.00020967008001549	0.142937327878669	1	1	0
Ankrd13b	0.0920131435057062	-0.0508499157877392	0.000212025298129302	0.0429380944597733	0.142863059293445	1	2	1
Pgrmc2	0.0728950500861577	-0.0692140967204216	6.15554193844202e-06	1.21436055312047e-06	0.142109146806579	9	8	-1
Zbtb20	0.0799848226886448	-0.0621228733957797	1.58564766624633e-225	3.83969593415366e-181	0.142107696084425	1	0	-1
Gm49361	0.0727993265855007	-0.0692179335204983	1.37089964926949e-20	3.0608779884017e-31	0.142017260105999	0	0	0
Opa3	0.0724916570676322	-0.0694688555426656	0.000162721052776344	4.98677035616435e-06	0.141960512610298	0	0	0
Ndufa5	0.0761597515719276	-0.0657615868444999	0.00238163213555987	0.00201873783501765	0.141921338416428	0	0	0
Snx13	0.085494490150452	-0.0561818007783289	3.81735150136374e-34	5.72319906146937e-19	0.141676290928781	0	2	2
Aco2	0.0909954135736573	-0.0502397196679811	9.27816057119317e-13	4.11693786537626e-05	0.141235133241638	0	0	0
Srp9	0.0894891228492561	-0.0515960550184826	5.6862661564423e-05	0.00333733001750906	0.141085177867739	5	5	0
Fem1b	0.0848301883986344	-0.0561878669598039	0.000172712607444914	0.00837412394648951	0.141018055358438	0	0	0
Fam210a	0.0746693212563876	-0.0663288963041022	4.09094793377318e-09	3.47991068161869e-09	0.14099821756049	0	0	0
Peak1	0.0834497348114789	-0.0572480637908857	6.93919513054732e-53	1.09454624304576e-30	0.140697798602365	0	1	1
Snapc3	0.0758202271765918	-0.0646352165893421	4.22161849701373e-12	5.62276950733317e-11	0.140455443765934	0	0	0
Tapt1	0.0859597359115489	-0.0541807979914035	6.90204055517562e-15	1.20994144342992e-07	0.140140533902952	3	5	2
Pcdhga12	0.0778920874452311	-0.0620908810304317	1.9031461542202e-12	5.37203001955515e-11	0.139982968475663	0	0	0
Armc1	0.087311551809383	-0.0526526130342862	3.18582684076519e-13	5.83131359645983e-08	0.139964164843669	4	5	1
Rab14	0.0555354045084003	-0.084352620474038	0.00663732541217018	7.17528999511081e-07	0.139888024982438	0	0	0
Etaa1	0.076860685301273	-0.0627600252495524	8.32597390891877e-06	1.35690700247256e-05	0.139620710550825	4	6	2
Fbxo41	0.074542120706345	-0.0650685005175529	0.000267960257090212	0.000302727581869986	0.139610621223898	0	1	1
Hnrnpc	0.0685680951100596	-0.0710409685823197	6.00756652987947e-06	7.18718971587254e-07	0.139609063692379	1	1	0
Stk11	0.0791107176202336	-0.0604094919531079	0.00866378801852724	0.0421768170693318	0.139520209573341	0	0	0
Ubl3	0.10927453214398	-0.0300976039156642	4.55411974321866e-20	0.0291032017975684	0.139372136059644	0	1	1
Smad5	0.0675828379502877	-0.0716671351491489	3.35407550617619e-07	2.9674543277162e-10	0.139249973099437	3	2	-1
Stard3	0.0711481286548769	-0.06806696168886	0.0125480183100486	0.00390403315904562	0.139215090343737	0	0	0
Dnajc24	0.0750171950226551	-0.0640277836581056	1.0767311083055e-06	7.55525941962132e-07	0.139044978680761	3	3	0
Lsm8	0.0824416871862165	-0.0565613473264232	0.00135454222519657	0.00380091630508507	0.13900303451264	6	2	-4
Tbc1d8	0.0779358273960027	-0.0610032597446703	1.99451571256726e-20	5.34082754799169e-16	0.138939087140673	3	5	2
Wdfy2	0.0800973875671659	-0.0588222092198045	3.62177670510667e-28	4.91245477316654e-19	0.13891959678697	0	1	1
Rab11a	0.0698557066345573	-0.0690564654373277	0.00113332761005356	9.0956301032521e-05	0.138912172071885	3	2	-1
Epdr1	0.076780224957059	-0.0621277141618696	0.000124923733107319	0.00173283661806862	0.138907939118929	0	1	1
Ogfrl1	0.0787723586748396	-0.0601146066997576	1.0494767682502e-10	6.84219219403001e-11	0.138886965374597	0	2	2
4930595D18Rik	0.0794433475059866	-0.05926876280512	0.00032377932432781	0.00124146292192013	0.138712110311107	0	0	0
Qk	0.0709344388521389	-0.0677617885106557	1.39000478254069e-16	1.32349517042515e-21	0.138696227362795	0	0	0
Mob2	0.0780054447555443	-0.0605935183295759	9.00048254321602e-05	0.000562463353439139	0.13859896308512	0	0	0
Api5	0.072142427049713	-0.0661616204370668	1.33238074460385e-07	2.50271430342302e-08	0.13830404748678	5	9	4
Ikzf5	0.0764953845566315	-0.0617397187620827	0.000198559278254464	0.000510032999575525	0.138235103318714	0	0	0
Lrrc58	0.0714490126097493	-0.0666407696901304	5.36891020895721e-06	5.05412934743596e-06	0.13808978229988	0	0	0
Cdc40	0.0874421724741288	-0.0504574197569104	1.73031040987159e-17	9.99785000537678e-08	0.137899592231039	0	2	2
Bzw1	0.0757802783275197	-0.0619572795394327	2.07926059159832e-05	1.62426785358791e-05	0.137737557866952	0	0	0
Klhdc4	0.0758140733413455	-0.0619152904237782	0.000369523424861323	0.000282839719965248	0.137729363765124	2	1	-1
Polrmt	0.0677687190616828	-0.0698772325439288	0.0124840116149935	0.00568988963164526	0.137645951605612	1	1	0
Pxylp1	0.098799028770806	-0.0388332104553792	5.41893500704327e-16	0.00281465433912017	0.137632239226185	2	2	0
Acot4	0.0793846685370675	-0.0582338800879784	0.0109071719858582	0.0251804979462814	0.137618548625046	0	0	0
Spty2d1	0.0861203150980816	-0.0511649382639568	2.34973639145349e-08	9.43991753433648e-06	0.137285253362038	0	0	0
Ppp1r12c	0.0650609894324277	-0.0718154895995995	0.0405010787187582	0.00546590691170234	0.136876479032027	0	0	0
Myt1l	0.0741454598664215	-0.062705063180214	5.32125041649402e-78	2.59935829465023e-76	0.136850523046636	8	8	0
Arhgef2	0.0689701679953325	-0.0678018540766842	0.0102259237622241	0.000698545811520797	0.136772022072017	1	1	0
Wasf2	0.0708146651383275	-0.0659565452547744	1.00600769520286e-11	3.17127372046954e-13	0.136771210393102	2	0	-2
Mta2	0.0789157772534921	-0.0578523761375127	0.0435126387026918	0.0404272251512005	0.136768153391005	0	0	0
Crk	0.0790865641579488	-0.0575680250372745	1.5440576575676e-05	0.000799182695600961	0.136654589195223	0	0	0
Mrps25	0.0727826954403108	-0.0638041140897708	0.00366782097452256	0.00264250654865186	0.136586809530082	0	0	0
Foxo1	0.0708704477971158	-0.0655994118214998	6.35594752032684e-25	1.8928055831334e-29	0.136469859618616	6	4	-2
Mob1b	0.0774534642937956	-0.0589549950379799	1.27972977710834e-10	2.63002737156053e-08	0.136408459331775	0	0	0
Polr3h	0.081285654823932	-0.055111598659168	1.65061968040644e-07	0.000107758143635241	0.1363972534831	0	0	0
Slc20a2	0.0739021792568542	-0.0623368480548135	1.06488240210681e-23	1.43527503080957e-22	0.136239027311668	0	0	0
Lpp	0.076279471615905	-0.0599126866821797	2.58388442951544e-155	7.57016776528188e-120	0.136192158298085	2	8	6
Tnpo2	0.0652302128970609	-0.0707884440433312	0.00226639236713362	1.39920617101229e-06	0.136018656940392	0	0	0
Polr1d	0.0897139529473817	-0.0461363813090458	2.60907610518768e-11	0.000481559987236975	0.135850334256428	0	0	0
Slc16a1	0.0741368607245839	-0.0616594959832497	2.8922082295748e-05	8.20394534067147e-06	0.135796356707834	1	2	1
Fbxl3	0.101012407886126	-0.0346034702799156	7.17955500143733e-15	0.0210286413038454	0.135615878166041	0	0	0
Aig1	0.0821600730761888	-0.0533875042226681	2.50604104197457e-56	2.07847866729036e-28	0.135547577298857	1	2	1
Fam126b	0.0711646456141604	-0.0640785689512948	1.33204899889047e-11	8.41225379757822e-14	0.135243214565455	0	0	0
Btf3	0.0771479592896771	-0.0579016877622255	0.00387313648385108	0.00621693747892535	0.135049647051903	0	0	0
Nabp1	0.0752973757993298	-0.0595071535100319	0.000479976829230733	0.000456021598651802	0.134804529309362	2	2	0
Morf4l1	0.082566587833272	-0.0522348723272963	0.000197007641293486	0.0097153044370198	0.134801460160568	0	0	0
Traf3	0.0710179893006792	-0.0636534147188039	3.14523670627651e-19	1.00993696472844e-18	0.134671404019483	3	3	0
Map4k3	0.0763414514475078	-0.05812800169108	4.96885117335635e-35	4.27319576981812e-25	0.134469453138588	2	4	2
Mrpl50	0.0644512777817103	-0.0699512367414025	0.00984903405344068	9.91650986857183e-05	0.134402514523113	0	0	0
Mllt3	0.0722630476497801	-0.0620965385921903	2.17501878931159e-58	1.13230599478286e-50	0.13435958624197	8	8	0
Ube2d2a	0.08218830765473	-0.0519273170826222	3.26100886097297e-08	0.000255060249969535	0.134115624737352	0	0	0
Sybu	0.0972720101734972	-0.0367243017864881	1.4082464618723e-28	5.61827327783424e-06	0.133996311959985	0	0	0
Fntb	0.0898695163340906	-0.0438314355813267	7.1335770794125e-32	1.47702123518284e-10	0.133700951915417	0	0	0
Lrrc4	0.084008549353888	-0.0495264928846907	2.59272303295204e-38	4.33277650437716e-16	0.133535042238579	12	16	4
Cerk	0.0690367877775568	-0.0642574511850614	5.23276633974667e-05	2.30345676491488e-05	0.133294238962618	1	1	0
Arhgap17	0.0804562917109746	-0.0528012131227598	1.97720939179524e-17	4.94051621782998e-10	0.133257504833734	0	0	0
Ralbp1	0.0697988734241857	-0.0633345744723022	4.59607165484944e-08	1.74323626754579e-08	0.133133447896488	1	0	-1
Crls1	0.0695105318903252	-0.0636128860262128	4.16579608130548e-06	1.30898174861446e-07	0.133123417916538	0	0	0
Chst15	0.0936961412394379	-0.039329904342957	8.76864177360615e-16	0.00105231771016623	0.133026045582395	1	2	1
Cnnm1	0.105713742503035	-0.0272215990218742	3.0360480971027e-21	0.0236725422857047	0.132935341524909	3	4	1
