gene_symbol	gene_class	feature_idx	feature_label	distance_to_tss	k27ac_class
Ldlrad3	DEG_down	499	P60	279048	stable_k27ac
Ldlrad3	DEG_down	500	P60	134256.5	lost_k27ac
Ldlrad3	DEG_down	501	P60	72872	lost_k27ac
D430041D05Rik	DEG_up	502	P60	31073.5	lost_k27ac
D430041D05Rik	DEG_up	503	P60	1282648.5	lost_k27ac
Pax6os1	DEG_down	502	P60	1290390.5	lost_k27ac
Pax6os1	DEG_down	503	P60	23331.5	lost_k27ac
Elp4	DEG_down	502	P60	1524624.5	lost_k27ac
Elp4	DEG_down	503	P60	210902.5	lost_k27ac
BB218582	DEG_down	503	P60	956702.5	lost_k27ac
Kcna4	DEG_up	503	P60	1596977.5	lost_k27ac
Gpr176	DEG_down	504	P60	172121.5	lost_k27ac
Gpr176	DEG_down	505	P60	1434991.5	gained_k27ac
Bmf	DEG_down	504	P60	4146.5	lost_k27ac
Bmf	DEG_down	505	P60	1258723.5	gained_k27ac
Pak6	DEG_up	504	P60	117762.5	lost_k27ac
Pak6	DEG_up	505	P60	1145107.5	gained_k27ac
Ccdc9b	DEG_down	504	P60	217120.5	lost_k27ac
Ccdc9b	DEG_down	505	P60	1045749.5	gained_k27ac
Sptbn5	DEG_up	504	P60	1540137.5	lost_k27ac
Sptbn5	DEG_up	505	P60	277267.5	gained_k27ac
Sptbn5	DEG_up	506	P60	912287	stable_k27ac
Sptbn5	DEG_up	507	P60	1213570	stable_k27ac
Pla2g4e	DEG_down	504	P60	1699794.5	lost_k27ac
Pla2g4e	DEG_down	505	P60	436924.5	gained_k27ac
Pla2g4e	DEG_down	506	P60	752630	stable_k27ac
Pla2g4e	DEG_down	507	P60	1053913	stable_k27ac
Lrrc57	DEG_up	505	P60	801109.5	gained_k27ac
Lrrc57	DEG_up	506	P60	388445	stable_k27ac
Lrrc57	DEG_up	507	P60	689728	stable_k27ac
Lrrc57	DEG_up	508	P60	1753691.5	stable_k27ac
Stard9	DEG_up	505	P60	820710.5	gained_k27ac
Stard9	DEG_up	506	P60	368844	stable_k27ac
Stard9	DEG_up	507	P60	670127	stable_k27ac
Stard9	DEG_up	508	P60	1734090.5	stable_k27ac
Tgm5	DEG_down	505	P60	1277430.5	gained_k27ac
Tgm5	DEG_down	506	P60	87876	stable_k27ac
Tgm5	DEG_down	507	P60	213407	stable_k27ac
Tgm5	DEG_down	508	P60	1277370.5	stable_k27ac
Sema6d	DEG_down	508	P60	1726757.5	stable_k27ac
Cep152	DEG_down	509	P60	1901898	lost_k27ac
Galk2	DEG_down	509	P60	1667902	lost_k27ac
Slc27a2	DEG_up	509	P60	974604	lost_k27ac
Prom2	DEG_down	509	P60	14456	lost_k27ac
Prom2	DEG_down	510	P60	2029353.5	lost_k27ac
Nphp1	DEG_down	509	P60	261886	lost_k27ac
Nphp1	DEG_down	510	P60	1781923.5	lost_k27ac
Mtln	DEG_down	509	P60	265477	lost_k27ac
Mtln	DEG_down	510	P60	1778332.5	lost_k27ac
Fbln7	DEG_up	509	P60	1335970	lost_k27ac
Fbln7	DEG_up	510	P60	707839.5	lost_k27ac
Lzts3	DEG_up	510	P60	1071982.5	lost_k27ac
Lzts3	DEG_up	511	P60	1869627.5	lost_k27ac
1700026D11Rik	DEG_down	511	P60	21796.5	lost_k27ac
1700026D11Rik	DEG_down	512	P60	234096.5	lost_k27ac
Pak5	DEG_down	513	P60	556566.5	stable_k27ac
Pak5	DEG_down	514	P60	477080	gained_k27ac
Pak5	DEG_down	515	P60	323076	lost_k27ac
Pak5	DEG_down	516	P60	1884529	lost_k27ac
Btbd3	DEG_down	515	P60	1545522	lost_k27ac
Btbd3	DEG_down	516	P60	15931	lost_k27ac
Btbd3	DEG_down	517	P60	1022223.5	lost_k27ac
Btbd3	DEG_down	518	P60	1112175	lost_k27ac
Ism1	DEG_down	516	P60	1405682	lost_k27ac
Ism1	DEG_down	517	P60	399389.5	lost_k27ac
Ism1	DEG_down	518	P60	309438	lost_k27ac
Zcchc3	DEG_down	519	P60	285968.5	lost_k27ac
Zcchc3	DEG_down	520	P60	379573	lost_k27ac
Zcchc3	DEG_down	521	P60	634658	gained_k27ac
Zcchc3	DEG_down	522	P60	1090900	lost_k27ac
Cbfa2t2	DEG_down	519	P60	1735485.5	lost_k27ac
Cbfa2t2	DEG_down	520	P60	1641881	lost_k27ac
Cbfa2t2	DEG_down	521	P60	1386796	gained_k27ac
Cbfa2t2	DEG_down	522	P60	930554	lost_k27ac
Cbfa2t2	DEG_down	523	P60	1190530.5	gained_k27ac
Cbfa2t2	DEG_down	524	P60	1355876.5	stable_k27ac
Necab3	DEG_down	519	P60	1857894.5	lost_k27ac
Necab3	DEG_down	520	P60	1764290	lost_k27ac
Necab3	DEG_down	521	P60	1509205	gained_k27ac
Necab3	DEG_down	522	P60	1052963	lost_k27ac
Necab3	DEG_down	523	P60	1068121.5	gained_k27ac
Necab3	DEG_down	524	P60	1233467.5	stable_k27ac
Necab3	DEG_down	525	P60	1922193	stable_k27ac
Pxmp4	DEG_down	519	P60	1902712.5	lost_k27ac
Pxmp4	DEG_down	520	P60	1809108	lost_k27ac
Pxmp4	DEG_down	521	P60	1554023	gained_k27ac
Pxmp4	DEG_down	522	P60	1097781	lost_k27ac
Pxmp4	DEG_down	523	P60	1023303.5	gained_k27ac
Pxmp4	DEG_down	524	P60	1188649.5	stable_k27ac
Pxmp4	DEG_down	525	P60	1877375	stable_k27ac
Zfp341	DEG_down	519	P60	1912301.5	lost_k27ac
Zfp341	DEG_down	520	P60	1818697	lost_k27ac
Zfp341	DEG_down	521	P60	1563612	gained_k27ac
Zfp341	DEG_down	522	P60	1107370	lost_k27ac
Zfp341	DEG_down	523	P60	1013714.5	gained_k27ac
Zfp341	DEG_down	524	P60	1179060.5	stable_k27ac
Zfp341	DEG_down	525	P60	1867786	stable_k27ac
Myh7b	DEG_up	523	P60	15799.5	gained_k27ac
Myh7b	DEG_up	524	P60	181145.5	stable_k27ac
Myh7b	DEG_up	525	P60	869871	stable_k27ac
Myh7b	DEG_up	526	P60	1457348.5	stable_k27ac
Cnbd2	DEG_up	523	P60	685287.5	gained_k27ac
Cnbd2	DEG_up	524	P60	519941.5	stable_k27ac
Cnbd2	DEG_up	525	P60	168784	stable_k27ac
Cnbd2	DEG_up	526	P60	756261.5	stable_k27ac
Src	DEG_up	523	P60	1791432.5	gained_k27ac
Src	DEG_up	524	P60	1626086.5	stable_k27ac
Src	DEG_up	525	P60	937361	stable_k27ac
Src	DEG_up	526	P60	349883.5	stable_k27ac
Snhg11	DEG_up	525	P60	1894555	stable_k27ac
Snhg11	DEG_up	526	P60	1307077.5	stable_k27ac
Plcg1	DEG_up	527	P60	179820.5	lost_k27ac
Zhx3	DEG_up	527	P60	38122.5	lost_k27ac
Eya2	DEG_down	529	P60	1901686.5	lost_k27ac
Eya2	DEG_down	530	P60	613192	gained_k27ac
Eya2	DEG_down	531	P60	284354.5	gained_k27ac
Eya2	DEG_down	532	P60	1725939.5	stable_k27ac
Eya2	DEG_down	533	P60	1872271.5	lost_k27ac
Sulf2	DEG_up	530	P60	1173823	gained_k27ac
Sulf2	DEG_up	531	P60	276276.5	gained_k27ac
Sulf2	DEG_up	532	P60	1165308.5	stable_k27ac
Sulf2	DEG_up	533	P60	1311640.5	lost_k27ac
Kcnb1	DEG_up	531	P60	1310768.5	gained_k27ac
Kcnb1	DEG_up	532	P60	130816.5	stable_k27ac
Kcnb1	DEG_up	533	P60	277148.5	lost_k27ac
Kcnb1	DEG_up	534	P60	1480139.5	stable_k27ac
Ptgis	DEG_up	531	P60	1361217.5	gained_k27ac
Ptgis	DEG_up	532	P60	80367.5	stable_k27ac
Ptgis	DEG_up	533	P60	226699.5	lost_k27ac
Ptgis	DEG_up	534	P60	1429690.5	stable_k27ac
Peds1	DEG_up	531	P60	1810435.5	gained_k27ac
Peds1	DEG_up	532	P60	368850.5	stable_k27ac
Peds1	DEG_up	533	P60	222518.5	lost_k27ac
Peds1	DEG_up	534	P60	980472.5	stable_k27ac
Phactr3	DEG_up	535	P60	78009.5	gained_k27ac
Fam217b	DEG_up	535	P60	217539.5	gained_k27ac
Lama5	DEG_up	535	P60	2028874.5	gained_k27ac
Lama5	DEG_up	536	P60	595539.5	lost_k27ac
Lama5	DEG_up	537	P60	666858.5	lost_k27ac
Lama5	DEG_up	538	P60	914278	lost_k27ac
Lama5	DEG_up	539	P60	1239818.5	lost_k27ac
Chrna4	DEG_up	536	P60	222147.5	lost_k27ac
Chrna4	DEG_up	537	P60	150828.5	lost_k27ac
Chrna4	DEG_up	538	P60	96591	lost_k27ac
Chrna4	DEG_up	539	P60	422131.5	lost_k27ac
Myt1	DEG_down	536	P60	941933.5	lost_k27ac
Myt1	DEG_down	537	P60	870614.5	lost_k27ac
Myt1	DEG_down	538	P60	623195	lost_k27ac
Myt1	DEG_down	539	P60	297654.5	lost_k27ac
Polr3k	DEG_up	536	P60	1042938.5	lost_k27ac
Polr3k	DEG_up	537	P60	971619.5	lost_k27ac
Polr3k	DEG_up	538	P60	724200	lost_k27ac
Polr3k	DEG_up	539	P60	398659.5	lost_k27ac
Mir124-2hg	DEG_down	606	P60	504.5	lost_k27ac
Maml3	DEG_down	607	P60	574084.5	lost_k27ac
Maml3	DEG_down	608	P60	8546.5	lost_k27ac
Maml3	DEG_down	609	P60	952413	stable_k27ac
Maml3	DEG_down	610	P60	1046474.5	lost_k27ac
Foxo1	DEG_down	607	P60	737344.5	lost_k27ac
Foxo1	DEG_down	608	P60	171806.5	lost_k27ac
Foxo1	DEG_down	609	P60	789153	stable_k27ac
Foxo1	DEG_down	610	P60	883214.5	lost_k27ac
Ppm1l	DEG_down	613	P60	719331	gained_k27ac
Sptssb	DEG_down	613	P60	1262410	gained_k27ac
Map9	DEG_down	615	P60	1851934.5	gained_k27ac
Fhdc1	DEG_up	615	P60	270450.5	gained_k27ac
Fhdc1	DEG_up	617	P60	904381	lost_k27ac
Dclk2	DEG_down	617	P60	1536042	lost_k27ac
Dclk2	DEG_down	619	P60	1235743.5	lost_k27ac
Dclk2	DEG_down	620	P60	1300564	stable_k27ac
Dclk2	DEG_down	621	P60	1699100	stable_k27ac
Hapln2	DEG_up	619	P60	129012.5	lost_k27ac
Hapln2	DEG_up	620	P60	193833	stable_k27ac
Hapln2	DEG_up	621	P60	592369	stable_k27ac
Pmf1	DEG_up	619	P60	253735.5	lost_k27ac
Pmf1	DEG_up	620	P60	188915	stable_k27ac
Pmf1	DEG_up	621	P60	209621	stable_k27ac
Pmf1	DEG_up	622	P60	1862703.5	lost_k27ac
Mex3a	DEG_down	619	P60	375799.5	lost_k27ac
Mex3a	DEG_down	620	P60	310979	stable_k27ac
Mex3a	DEG_down	621	P60	87557	stable_k27ac
Mex3a	DEG_down	622	P60	1740639.5	lost_k27ac
Hcn3	DEG_down	619	P60	1003600.5	lost_k27ac
Hcn3	DEG_down	620	P60	938780	stable_k27ac
Hcn3	DEG_down	621	P60	540244	stable_k27ac
Hcn3	DEG_down	622	P60	1112838.5	lost_k27ac
Slc50a1	DEG_down	619	P60	1113974.5	lost_k27ac
Slc50a1	DEG_down	620	P60	1049154	stable_k27ac
Slc50a1	DEG_down	621	P60	650618	stable_k27ac
Slc50a1	DEG_down	622	P60	1002464.5	lost_k27ac
Efna1	DEG_down	619	P60	1124546.5	lost_k27ac
Efna1	DEG_down	620	P60	1059726	stable_k27ac
Efna1	DEG_down	621	P60	661190	stable_k27ac
Efna1	DEG_down	622	P60	991892.5	lost_k27ac
Shc1	DEG_down	619	P60	1261847.5	lost_k27ac
Shc1	DEG_down	620	P60	1197027	stable_k27ac
Shc1	DEG_down	621	P60	798491	stable_k27ac
Shc1	DEG_down	622	P60	854591.5	lost_k27ac
Chrnb2	DEG_down	619	P60	1608036.5	lost_k27ac
Chrnb2	DEG_down	620	P60	1543216	stable_k27ac
Chrnb2	DEG_down	621	P60	1144680	stable_k27ac
Chrnb2	DEG_down	622	P60	508402.5	lost_k27ac
Crtc2	DEG_down	621	P60	1634211	stable_k27ac
Crtc2	DEG_down	622	P60	18871.5	lost_k27ac
Npr1	DEG_up	621	P60	1845914	stable_k27ac
Npr1	DEG_up	622	P60	192831.5	lost_k27ac
C2cd4d	DEG_down	623	P60	916222.5	lost_k27ac
C2cd4d	DEG_down	624	P60	1647807.5	lost_k27ac
Celf3	DEG_up	623	P60	800365.5	lost_k27ac
Celf3	DEG_up	624	P60	1531950.5	lost_k27ac
Rfx5	DEG_up	623	P60	324585.5	lost_k27ac
Rfx5	DEG_up	624	P60	1056170.5	lost_k27ac
Plekho1	DEG_down	623	P60	717340.5	lost_k27ac
Plekho1	DEG_down	624	P60	14244.5	lost_k27ac
Mtmr11	DEG_up	623	P60	883343.5	lost_k27ac
Mtmr11	DEG_up	624	P60	151758.5	lost_k27ac
Ankrd35	DEG_down	623	P60	1391470.5	lost_k27ac
Ankrd35	DEG_down	624	P60	659885.5	lost_k27ac
Acp6	DEG_down	623	P60	1880116.5	lost_k27ac
Acp6	DEG_down	624	P60	1148531.5	lost_k27ac
Ptgfrn	DEG_up	589	P60	471515.5	stable_k27ac
Ptgfrn	DEG_up	590	P60	583043.5	lost_k27ac
Ptgfrn	DEG_up	591	P60	695063	stable_k27ac
Slc22a15	DEG_down	589	P60	342659.5	stable_k27ac
Slc22a15	DEG_down	590	P60	231131.5	lost_k27ac
Slc22a15	DEG_down	591	P60	119112	stable_k27ac
Slc22a15	DEG_down	592	P60	1922129	lost_k27ac
Nhlh2	DEG_down	589	P60	428282.5	stable_k27ac
Nhlh2	DEG_down	590	P60	316754.5	lost_k27ac
Nhlh2	DEG_down	591	P60	204735	stable_k27ac
Nhlh2	DEG_down	592	P60	1836506	lost_k27ac
Syt6	DEG_down	589	P60	1993437.5	stable_k27ac
Syt6	DEG_down	590	P60	1881909.5	lost_k27ac
Syt6	DEG_down	591	P60	1769890	stable_k27ac
Syt6	DEG_down	592	P60	271351	lost_k27ac
Magi3	DEG_up	592	P60	373792	lost_k27ac
Magi3	DEG_up	593	P60	1485700	lost_k27ac
Slc16a1	DEG_down	592	P60	792086	lost_k27ac
Slc16a1	DEG_down	593	P60	1067406	lost_k27ac
Kcnd3os	DEG_down	592	P60	1606373	lost_k27ac
Kcnd3os	DEG_down	593	P60	253119	lost_k27ac
Kcnd3os	DEG_down	594	P60	1649176.5	stable_k27ac
Kcnd3	DEG_down	592	P60	1605748	lost_k27ac
Kcnd3	DEG_down	593	P60	253744	lost_k27ac
Kcnd3	DEG_down	594	P60	1649801.5	stable_k27ac
Inka2	DEG_down	592	P60	1858017	lost_k27ac
Inka2	DEG_down	593	P60	1475	lost_k27ac
Inka2	DEG_down	594	P60	1397532.5	stable_k27ac
Inka2	DEG_down	595	P60	1810705	lost_k27ac
Chil5	DEG_down	593	P60	326740	lost_k27ac
Chil5	DEG_down	594	P60	1069317.5	stable_k27ac
Chil5	DEG_down	595	P60	1482490	lost_k27ac
Kcnc4	DEG_down	593	P60	1753478	lost_k27ac
Kcnc4	DEG_down	594	P60	357420.5	stable_k27ac
Kcnc4	DEG_down	595	P60	55752	lost_k27ac
Cyb561d1	DEG_down	594	P60	1099080.5	stable_k27ac
Cyb561d1	DEG_down	595	P60	685908	lost_k27ac
Sort1	DEG_down	594	P60	1181950.5	stable_k27ac
Sort1	DEG_down	595	P60	768778	lost_k27ac
Eeig2	DEG_down	594	P60	1925475.5	stable_k27ac
Eeig2	DEG_down	595	P60	1512303	lost_k27ac
Cdc14a	DEG_up	596	P60	409169	stable_k27ac
Dbt	DEG_down	596	P60	493494	stable_k27ac
Larp7	DEG_up	597	P60	915490.5	lost_k27ac
Larp7	DEG_up	598	P60	361710.5	lost_k27ac
Manba	DEG_down	599	P60	1224791	gained_k27ac
Manba	DEG_down	600	P60	1622129	lost_k27ac
Metap1	DEG_down	599	P60	1779113	gained_k27ac
Metap1	DEG_down	600	P60	1381775	lost_k27ac
Metap1	DEG_down	601	P60	328169	lost_k27ac
Erich3	DEG_down	602	P60	1899172.5	stable_k27ac
Lrrc7	DEG_up	602	P60	1999189.5	stable_k27ac
Lrrc7	DEG_up	603	P60	1614842	lost_k27ac
Lrrc7	DEG_up	604	P60	1453574.5	lost_k27ac
Lrrc7	DEG_up	605	P60	1358638	lost_k27ac
Fam110b	DEG_down	696	P60	783968.5	lost_k27ac
Ubxn2b	DEG_down	696	P60	236960.5	lost_k27ac
Nsmaf	DEG_down	696	P60	26212.5	lost_k27ac
4930412C18Rik	DEG_down	701	P60	967540	lost_k27ac
4930412C18Rik	DEG_down	702	P60	751384	lost_k27ac
4930412C18Rik	DEG_down	703	P60	660032.5	lost_k27ac
4930412C18Rik	DEG_down	704	P60	131574.5	lost_k27ac
Bach2	DEG_down	684	P60	1675556	lost_k27ac
Ankrd6	DEG_down	684	P60	963519	lost_k27ac
Pm20d2	DEG_down	684	P60	724623	lost_k27ac
Srsf12	DEG_down	684	P60	705369	lost_k27ac
Cnr1	DEG_down	684	P60	10233	lost_k27ac
B4galt1	DEG_down	685	P60	768453	lost_k27ac
B4galt1	DEG_down	686	P60	826640.5	gained_k27ac
Cntfr	DEG_up	685	P60	74631	lost_k27ac
Cntfr	DEG_up	686	P60	16443.5	gained_k27ac
Atosb	DEG_down	685	P60	1423762	lost_k27ac
Atosb	DEG_down	686	P60	1365574.5	gained_k27ac
Unc13b	DEG_down	685	P60	1436495	lost_k27ac
Unc13b	DEG_down	686	P60	1378307.5	gained_k27ac
Ccdc107	DEG_down	685	P60	1870442	lost_k27ac
Ccdc107	DEG_down	686	P60	1812254.5	gained_k27ac
Arhgef39	DEG_down	685	P60	1886289	lost_k27ac
Arhgef39	DEG_down	686	P60	1828101.5	gained_k27ac
Car9	DEG_down	685	P60	1884508	lost_k27ac
Car9	DEG_down	686	P60	1826320.5	gained_k27ac
Shb	DEG_up	687	P60	545777	stable_k27ac
Shb	DEG_up	688	P60	1216930	gained_k27ac
Shb	DEG_up	689	P60	1320740	gained_k27ac
Shb	DEG_up	690	P60	1423433	gained_k27ac
Tdrd7	DEG_down	687	P60	112913	stable_k27ac
Tdrd7	DEG_down	688	P60	784066	gained_k27ac
Tdrd7	DEG_down	689	P60	887876	gained_k27ac
Tdrd7	DEG_down	690	P60	990569	gained_k27ac
Coro2a	DEG_down	687	P60	523955	stable_k27ac
Coro2a	DEG_down	688	P60	147198	gained_k27ac
Coro2a	DEG_down	689	P60	251008	gained_k27ac
Coro2a	DEG_down	690	P60	353701	gained_k27ac
Tbc1d2	DEG_down	687	P60	571962	stable_k27ac
Tbc1d2	DEG_down	688	P60	99191	gained_k27ac
Tbc1d2	DEG_down	689	P60	203001	gained_k27ac
Tbc1d2	DEG_down	690	P60	305694	gained_k27ac
Gabbr2	DEG_up	687	P60	913626	stable_k27ac
Gabbr2	DEG_up	688	P60	242473	gained_k27ac
Gabbr2	DEG_up	689	P60	138663	gained_k27ac
Gabbr2	DEG_up	690	P60	35970	gained_k27ac
Col15a1	DEG_up	687	P60	1129914	stable_k27ac
Col15a1	DEG_up	688	P60	458761	gained_k27ac
Col15a1	DEG_up	689	P60	354951	gained_k27ac
Col15a1	DEG_up	690	P60	252258	gained_k27ac
Tgfbr1	DEG_up	687	P60	1274975	stable_k27ac
Tgfbr1	DEG_up	688	P60	603822	gained_k27ac
Tgfbr1	DEG_up	689	P60	500012	gained_k27ac
Tgfbr1	DEG_up	690	P60	397319	gained_k27ac
Abca1	DEG_down	691	P60	323214.5	stable_k27ac
Zfp462	DEG_up	691	P60	1461938.5	stable_k27ac
Tmem245	DEG_down	692	P60	164348	lost_k27ac
Ptpn3	DEG_down	692	P60	190052	lost_k27ac
Svep1	DEG_down	692	P60	1095074	lost_k27ac
Svep1	DEG_down	693	P60	1632354	lost_k27ac
Ptbp3	DEG_down	693	P60	289849	lost_k27ac
E130308A19Rik	DEG_down	693	P60	213002	lost_k27ac
Wdr31	DEG_down	694	P60	159075.5	lost_k27ac
Wdr31	DEG_down	695	P60	213513	lost_k27ac
Alad	DEG_down	694	P60	110053.5	lost_k27ac
Alad	DEG_down	695	P60	164491	lost_k27ac
Rgs3	DEG_down	694	P60	70124.5	lost_k27ac
Rgs3	DEG_down	695	P60	124562	lost_k27ac
Col27a1	DEG_up	694	P60	584032.5	lost_k27ac
Col27a1	DEG_up	695	P60	529595	lost_k27ac
Tnc	DEG_down	694	P60	1417043.5	lost_k27ac
Tnc	DEG_down	695	P60	1362606	lost_k27ac
Tnc	DEG_down	697	P60	1640574.5	stable_k27ac
Mpdz	DEG_down	698	P60	1075314	lost_k27ac
Gm5860	DEG_down	698	P60	452698	lost_k27ac
Nfib	DEG_down	698	P60	187621	lost_k27ac
Ttc39b	DEG_down	698	P60	806126	lost_k27ac
Ttc39b	DEG_down	699	P60	1921360	gained_k27ac
Ttc39b	DEG_down	700	P60	2030571.5	gained_k27ac
Cntln	DEG_down	699	P60	361306	gained_k27ac
Cntln	DEG_down	700	P60	470517.5	gained_k27ac
Plin2	DEG_down	699	P60	1424445	gained_k27ac
Plin2	DEG_down	700	P60	1315233.5	gained_k27ac
Nfia	DEG_down	705	P60	12100	lost_k27ac
Nfia	DEG_down	706	P60	843896	lost_k27ac
Patj	DEG_down	705	P60	610951	lost_k27ac
Patj	DEG_down	706	P60	220845	lost_k27ac
Itgb3bp	DEG_down	706	P60	1313183	lost_k27ac
Itgb3bp	DEG_down	625	P60	1509595.5	lost_k27ac
Raver2	DEG_up	625	P60	370425.5	lost_k27ac
Raver2	DEG_up	626	P60	1030641.5	lost_k27ac
Lrrc42	DEG_down	628	P60	263930	lost_k27ac
Lrrc42	DEG_down	629	P60	570582.5	stable_k27ac
Echdc2	DEG_down	628	P60	1175835	lost_k27ac
Echdc2	DEG_down	629	P60	341322.5	stable_k27ac
Coa7	DEG_up	628	P60	1338538	lost_k27ac
Coa7	DEG_up	629	P60	504025.5	stable_k27ac
Osbpl9	DEG_up	629	P60	1378157.5	stable_k27ac
Ttc39a	DEG_up	629	P60	1582508.5	stable_k27ac
Mmachc	DEG_down	630	P60	566820.5	stable_k27ac
Mmachc	DEG_down	631	P60	523783.5	lost_k27ac
Mmachc	DEG_down	632	P60	488814.5	stable_k27ac
Mmachc	DEG_down	633	P60	1202482.5	stable_k27ac
Mmachc	DEG_down	634	P60	1436068.5	lost_k27ac
Ptprf	DEG_up	633	P60	380516.5	stable_k27ac
Ptprf	DEG_up	634	P60	146930.5	lost_k27ac
Ptprf	DEG_up	635	P60	1503088.5	lost_k27ac
Med8	DEG_up	633	P60	498448.5	stable_k27ac
Med8	DEG_up	634	P60	264862.5	lost_k27ac
Med8	DEG_up	635	P60	1385156.5	lost_k27ac
Ccdc30	DEG_down	633	P60	1504632.5	stable_k27ac
Ccdc30	DEG_down	634	P60	1271046.5	lost_k27ac
Ccdc30	DEG_down	635	P60	378972.5	lost_k27ac
Ccdc30	DEG_down	636	P60	1196916	lost_k27ac
Ccdc30	DEG_down	637	P60	1464018.5	lost_k27ac
Rimkla	DEG_down	633	P60	1581739.5	stable_k27ac
Rimkla	DEG_down	634	P60	1348153.5	lost_k27ac
Rimkla	DEG_down	635	P60	301865.5	lost_k27ac
Rimkla	DEG_down	636	P60	1119809	lost_k27ac
Rimkla	DEG_down	637	P60	1386911.5	lost_k27ac
Hivep3	DEG_down	633	P60	1822895.5	stable_k27ac
Hivep3	DEG_down	634	P60	1589309.5	lost_k27ac
Hivep3	DEG_down	635	P60	60709.5	lost_k27ac
Hivep3	DEG_down	636	P60	878653	lost_k27ac
Hivep3	DEG_down	637	P60	1145755.5	lost_k27ac
Cited4	DEG_down	635	P60	872078.5	lost_k27ac
Cited4	DEG_down	636	P60	54135	lost_k27ac
Cited4	DEG_down	637	P60	212967.5	lost_k27ac
Rims3	DEG_down	635	P60	1060322.5	lost_k27ac
Rims3	DEG_down	636	P60	242379	lost_k27ac
Rims3	DEG_down	637	P60	24723.5	lost_k27ac
Clspn	DEG_up	639	P60	437357	lost_k27ac
Clspn	DEG_up	640	P60	303911.5	lost_k27ac
Clspn	DEG_up	641	P60	627787	stable_k27ac
Csmd2	DEG_up	639	P60	1868279	lost_k27ac
Csmd2	DEG_up	640	P60	1734833.5	lost_k27ac
Csmd2	DEG_up	641	P60	803135	stable_k27ac
Csmd2	DEG_up	642	P60	745410	lost_k27ac
Csmd2	DEG_up	643	P60	916663.5	stable_k27ac
Csmd2	DEG_up	644	P60	1149506	stable_k27ac
Csmd2	DEG_up	645	P60	1259945	lost_k27ac
Csmd2	DEG_up	646	P60	1635422.5	stable_k27ac
Phc2	DEG_down	641	P60	1469980	stable_k27ac
Phc2	DEG_down	642	P60	78565	lost_k27ac
Phc2	DEG_down	643	P60	249818.5	stable_k27ac
Phc2	DEG_down	644	P60	482661	stable_k27ac
Phc2	DEG_down	645	P60	593100	lost_k27ac
Phc2	DEG_down	646	P60	968577.5	stable_k27ac
Phc2	DEG_down	647	P60	1658523.5	lost_k27ac
Phc2	DEG_down	648	P60	1902078	stable_k27ac
Nhsl3	DEG_down	642	P60	528137	lost_k27ac
Nhsl3	DEG_down	643	P60	356883.5	stable_k27ac
Nhsl3	DEG_down	644	P60	124041	stable_k27ac
Nhsl3	DEG_down	645	P60	13602	lost_k27ac
Nhsl3	DEG_down	646	P60	361875.5	stable_k27ac
Nhsl3	DEG_down	647	P60	1051821.5	lost_k27ac
Nhsl3	DEG_down	648	P60	1295376	stable_k27ac
Nhsl3	DEG_down	649	P60	1932041	lost_k27ac
Serinc2	DEG_up	642	P60	1545938	lost_k27ac
Serinc2	DEG_up	643	P60	1374684.5	stable_k27ac
Serinc2	DEG_up	644	P60	1141842	stable_k27ac
Serinc2	DEG_up	645	P60	1031403	lost_k27ac
Serinc2	DEG_up	646	P60	655925.5	stable_k27ac
Serinc2	DEG_up	647	P60	34020.5	lost_k27ac
Serinc2	DEG_up	648	P60	277575	stable_k27ac
Serinc2	DEG_up	649	P60	914240	lost_k27ac
Serinc2	DEG_up	650	P60	1779499	stable_k27ac
Nkain1	DEG_up	642	P60	1840906	lost_k27ac
Nkain1	DEG_up	643	P60	1669652.5	stable_k27ac
Nkain1	DEG_up	644	P60	1436810	stable_k27ac
Nkain1	DEG_up	645	P60	1326371	lost_k27ac
Nkain1	DEG_up	646	P60	950893.5	stable_k27ac
Nkain1	DEG_up	647	P60	260947.5	lost_k27ac
Nkain1	DEG_up	648	P60	17393	stable_k27ac
Nkain1	DEG_up	649	P60	619272	lost_k27ac
Nkain1	DEG_up	650	P60	1484531	stable_k27ac
Sdc3	DEG_up	643	P60	1888016.5	stable_k27ac
Sdc3	DEG_up	644	P60	1655174	stable_k27ac
Sdc3	DEG_up	645	P60	1544735	lost_k27ac
Sdc3	DEG_up	646	P60	1169257.5	stable_k27ac
Sdc3	DEG_up	647	P60	479311.5	lost_k27ac
Sdc3	DEG_up	648	P60	235757	stable_k27ac
Sdc3	DEG_up	649	P60	400908	lost_k27ac
Sdc3	DEG_up	650	P60	1266167	stable_k27ac
Wasf2	DEG_down	649	P60	1937060	lost_k27ac
Wasf2	DEG_down	650	P60	1071801	stable_k27ac
Wasf2	DEG_down	651	P60	69851.5	gained_k27ac
Wasf2	DEG_down	652	P60	258831.5	lost_k27ac
Wasf2	DEG_down	653	P60	757150.5	lost_k27ac
Wasf2	DEG_down	654	P60	1366890	stable_k27ac
Wasf2	DEG_down	655	P60	1495841	gained_k27ac
Wasf2	DEG_down	656	P60	1631689.5	lost_k27ac
Zdhhc18	DEG_down	650	P60	1591450	stable_k27ac
Zdhhc18	DEG_down	651	P60	589500.5	gained_k27ac
Zdhhc18	DEG_down	652	P60	260817.5	lost_k27ac
Zdhhc18	DEG_down	653	P60	237501.5	lost_k27ac
