Distance	Interaction Frequency (interChr=1.674308e-01)
5895000	4.497700e-05
5900000	4.349984e-05
5905000	4.449876e-05
5910000	4.279442e-05
5915000	4.410732e-05
5920000	4.394139e-05
5925000	4.330644e-05
5930000	4.608084e-05
5935000	4.337388e-05
5940000	4.209822e-05
5945000	4.328997e-05
5950000	4.549771e-05
5955000	4.484363e-05
5960000	4.129153e-05
5965000	4.130406e-05
5970000	4.348306e-05
5975000	4.502578e-05
5980000	4.246638e-05
5985000	4.332909e-05
5990000	4.321902e-05
5995000	4.437423e-05
6000000	4.233545e-05
6005000	4.322626e-05
6010000	4.508818e-05
6015000	4.245797e-05
6020000	4.230346e-05
6025000	4.183202e-05
6030000	4.226148e-05
6035000	4.055697e-05
6040000	4.200816e-05
6045000	4.215396e-05
6050000	4.240147e-05
6055000	4.158173e-05
6060000	4.133124e-05
6065000	4.093806e-05
6070000	4.172904e-05
6075000	4.250787e-05
6080000	4.314601e-05
6085000	4.276545e-05
6090000	4.149920e-05
6095000	4.352896e-05
6100000	4.169642e-05
6105000	4.081622e-05
6110000	4.088281e-05
6115000	4.064361e-05
6120000	4.134243e-05
6125000	4.180394e-05
6130000	4.190965e-05
6135000	4.319803e-05
6140000	4.143955e-05
6145000	4.257372e-05
6150000	4.204522e-05
6155000	4.180053e-05
6160000	4.288631e-05
6165000	4.177421e-05
6170000	4.045818e-05
6175000	4.297759e-05
6180000	4.439460e-05
6185000	4.230331e-05
6190000	4.147095e-05
6195000	4.016782e-05
6200000	4.269616e-05
6205000	4.156875e-05
6210000	3.894997e-05
6215000	4.150977e-05
6220000	4.242806e-05
6225000	4.155245e-05
6230000	4.151858e-05
6235000	4.009163e-05
6240000	4.193494e-05
6245000	4.354083e-05
6250000	4.359218e-05
6255000	4.108925e-05
6260000	4.117766e-05
6265000	4.082473e-05
6270000	4.437011e-05
6275000	4.087517e-05
6280000	3.981369e-05
6285000	3.986974e-05
6290000	4.089154e-05
6295000	4.085697e-05
6300000	4.035342e-05
6305000	4.094736e-05
6310000	4.108527e-05
6315000	4.016645e-05
6320000	4.038749e-05
6325000	4.240633e-05
6330000	4.080202e-05
6335000	3.985536e-05
6340000	4.065709e-05
6345000	3.989808e-05
6350000	4.056733e-05
6355000	4.055675e-05
6360000	4.051236e-05
6365000	4.068303e-05
6370000	4.001402e-05
6375000	4.100782e-05
6380000	4.090352e-05
6385000	4.107544e-05
6390000	3.972633e-05
6395000	4.071291e-05
6400000	4.225503e-05
6405000	4.151791e-05
6410000	4.111735e-05
6415000	3.888617e-05
6420000	4.090246e-05
6425000	4.006029e-05
6430000	3.828523e-05
6435000	4.053448e-05
6440000	4.120210e-05
6445000	3.939310e-05
6450000	3.988792e-05
6455000	4.221298e-05
6460000	4.024238e-05
6465000	3.992658e-05
6470000	3.993174e-05
6475000	4.040074e-05
6480000	3.868119e-05
6485000	4.047416e-05
6490000	3.902142e-05
6495000	3.935585e-05
6500000	4.024666e-05
6505000	3.994009e-05
6510000	3.744436e-05
6515000	4.043060e-05
6520000	3.921564e-05
6525000	3.912501e-05
6530000	3.971821e-05
6535000	4.040751e-05
6540000	3.931610e-05
6545000	4.042294e-05
6550000	3.934717e-05
6555000	3.896848e-05
6560000	3.962865e-05
6565000	3.846027e-05
6570000	4.026485e-05
6575000	3.883447e-05
6580000	3.934909e-05
6585000	3.972342e-05
6590000	3.874302e-05
6595000	3.747010e-05
6600000	4.004330e-05
6605000	4.042594e-05
6610000	3.751835e-05
6615000	4.019596e-05
6620000	3.778335e-05
6625000	3.748149e-05
6630000	3.965556e-05
6635000	3.987125e-05
6640000	3.852748e-05
6645000	3.943420e-05
6650000	3.845944e-05
6655000	3.793045e-05
6660000	3.756442e-05
6665000	3.990693e-05
6670000	3.965025e-05
6675000	3.971552e-05
6680000	3.797973e-05
6685000	3.955618e-05
6690000	3.853833e-05
6695000	3.866339e-05
6700000	3.832459e-05
6705000	3.668644e-05
6710000	3.856150e-05
6715000	3.920285e-05
6720000	3.885601e-05
6725000	3.978710e-05
6730000	3.876097e-05
6735000	3.850584e-05
6740000	3.836825e-05
6745000	3.840677e-05
6750000	3.716328e-05
6755000	3.723601e-05
6760000	3.910430e-05
6765000	3.841426e-05
6770000	3.903455e-05
6775000	3.893079e-05
6780000	3.911700e-05
6785000	3.849401e-05
6790000	3.812924e-05
6795000	3.870656e-05
6800000	3.659499e-05
6805000	3.721907e-05
6810000	3.765842e-05
6815000	3.983253e-05
6820000	3.915786e-05
6825000	3.821306e-05
6830000	3.820693e-05
6835000	3.758056e-05
6840000	3.703216e-05
6845000	3.635563e-05
6850000	3.823486e-05
6855000	3.790958e-05
6860000	3.847246e-05
6865000	4.000002e-05
6870000	3.932871e-05
6875000	3.746554e-05
6880000	3.851871e-05
6885000	3.838544e-05
6890000	3.852906e-05
6895000	3.841237e-05
6900000	3.989966e-05
6905000	3.928762e-05
6910000	3.958134e-05
6915000	3.715657e-05
6920000	3.783471e-05
6925000	3.753476e-05
6930000	3.970608e-05
6935000	3.702395e-05
6940000	3.734672e-05
6945000	3.604923e-05
6950000	3.624034e-05
6955000	3.761786e-05
6960000	3.850376e-05
6965000	3.865234e-05
6970000	3.725721e-05
6975000	3.792071e-05
6980000	3.819454e-05
6985000	3.763126e-05
6990000	3.802600e-05
6995000	4.018026e-05
7000000	3.909334e-05
7005000	3.540998e-05
7010000	3.830378e-05
7015000	3.701700e-05
7020000	3.653542e-05
7025000	3.688420e-05
7030000	3.819709e-05
7035000	3.830060e-05
7040000	3.713706e-05
7045000	3.730961e-05
7050000	3.688548e-05
7055000	3.609661e-05
7060000	3.677811e-05
7065000	3.698617e-05
7070000	3.607056e-05
7075000	3.563238e-05
7080000	3.694337e-05
7085000	3.643982e-05
7090000	3.848638e-05
7095000	3.679795e-05
7100000	3.739969e-05
7105000	3.506978e-05
7110000	3.867961e-05
7115000	3.821349e-05
7120000	3.705398e-05
7125000	3.729886e-05
7130000	3.785301e-05
7135000	3.663401e-05
7140000	3.628908e-05
7145000	3.627742e-05
7150000	3.629761e-05
7155000	3.556620e-05
7160000	3.715661e-05
7165000	3.599083e-05
7170000	3.632908e-05
7175000	3.691271e-05
7180000	3.805106e-05
7185000	3.579765e-05
7190000	3.702659e-05
7195000	3.773955e-05
7200000	3.836255e-05
7205000	3.602511e-05
7210000	3.841317e-05
7215000	3.882346e-05
7220000	3.741175e-05
7225000	3.700585e-05
7230000	3.743589e-05
7235000	3.729282e-05
7240000	3.606572e-05
7245000	3.616102e-05
7250000	3.636344e-05
7255000	3.531744e-05
7260000	3.640241e-05
7265000	3.654102e-05
7270000	3.553048e-05
7275000	3.688992e-05
7280000	3.777342e-05
7285000	3.493910e-05
7290000	3.660984e-05
7295000	3.826870e-05
7300000	3.739176e-05
7305000	3.586979e-05
7310000	3.670149e-05
7315000	3.437677e-05
7320000	3.692122e-05
7325000	3.669979e-05
7330000	3.727842e-05
7335000	3.606509e-05
7340000	3.474127e-05
7345000	3.573318e-05
7350000	3.480997e-05
7355000	3.433671e-05
7360000	3.376666e-05
7365000	3.564890e-05
7370000	3.677081e-05
7375000	3.532613e-05
7380000	3.522224e-05
7385000	3.474252e-05
7390000	3.590114e-05
7395000	3.660562e-05
7400000	3.595090e-05
7405000	3.563592e-05
7410000	3.601948e-05
7415000	3.677772e-05
7420000	3.619426e-05
7425000	3.513609e-05
7430000	3.660485e-05
7435000	3.753685e-05
7440000	3.684248e-05
7445000	3.659991e-05
7450000	3.652792e-05
7455000	3.654179e-05
7460000	3.636870e-05
7465000	3.818495e-05
7470000	3.527362e-05
7475000	3.468324e-05
7480000	3.524879e-05
7485000	3.566778e-05
7490000	3.516733e-05
7495000	3.599253e-05
7500000	3.632927e-05
7505000	3.551164e-05
7510000	3.519340e-05
7515000	3.477485e-05
7520000	3.581238e-05
7525000	3.501649e-05
7530000	3.492749e-05
7535000	3.486561e-05
7540000	3.572846e-05
7545000	3.550426e-05
7550000	3.575968e-05
7555000	3.638136e-05
7560000	3.643753e-05
7565000	3.473627e-05
7570000	3.572047e-05
7575000	3.530134e-05
7580000	3.379921e-05
7585000	3.334306e-05
7590000	3.564317e-05
7595000	3.439504e-05
7600000	3.481668e-05
7605000	3.500955e-05
7610000	3.609451e-05
7615000	3.482590e-05
7620000	3.541071e-05
7625000	3.442517e-05
7630000	3.323735e-05
7635000	3.613219e-05
7640000	3.503525e-05
7645000	3.595305e-05
7650000	3.640117e-05
7655000	3.606934e-05
7660000	3.670059e-05
7665000	3.579403e-05
7670000	3.506772e-05
7675000	3.368839e-05
7680000	3.310655e-05
7685000	3.436821e-05
7690000	3.454048e-05
7695000	3.396591e-05
7700000	3.377704e-05
7705000	3.684713e-05
7710000	3.588947e-05
7715000	3.527513e-05
7720000	3.535818e-05
7725000	3.397431e-05
7730000	3.403394e-05
7735000	3.530076e-05
7740000	3.484434e-05
7745000	3.532360e-05
7750000	3.503172e-05
7755000	3.528794e-05
7760000	3.450679e-05
7765000	3.429080e-05
7770000	3.421227e-05
7775000	3.541313e-05
7780000	3.398498e-05
7785000	3.373891e-05
7790000	3.220549e-05
7795000	3.365777e-05
7800000	3.373424e-05
7805000	3.516593e-05
7810000	3.430152e-05
7815000	3.378969e-05
7820000	3.410649e-05
7825000	3.219221e-05
7830000	3.351806e-05
7835000	3.449664e-05
7840000	3.304186e-05
7845000	3.444443e-05
7850000	3.492542e-05
7855000	3.388777e-05
7860000	3.427145e-05
7865000	3.358805e-05
7870000	3.438793e-05
7875000	3.522181e-05
7880000	3.444833e-05
7885000	3.384663e-05
7890000	3.626380e-05
7895000	3.427939e-05
7900000	3.450158e-05
7905000	3.379707e-05
7910000	3.470396e-05
7915000	3.442335e-05
7920000	3.564391e-05
7925000	3.364950e-05
7930000	3.400144e-05
7935000	3.370130e-05
7940000	3.407179e-05
7945000	3.494481e-05
7950000	3.405804e-05
7955000	3.394602e-05
7960000	3.491313e-05
7965000	3.435688e-05
7970000	3.391098e-05
7975000	3.365416e-05
7980000	3.541731e-05
7985000	3.409122e-05
7990000	3.290264e-05
7995000	3.417424e-05
8000000	3.342144e-05
8005000	3.552407e-05
8010000	3.303782e-05
8015000	3.282687e-05
8020000	3.438319e-05
8025000	3.298639e-05
8030000	3.362473e-05
8035000	3.396712e-05
8040000	3.317139e-05
8045000	3.517078e-05
8050000	3.258074e-05
8055000	3.448926e-05
8060000	3.276047e-05
8065000	3.542316e-05
8070000	3.392158e-05
8075000	3.523156e-05
8080000	3.351960e-05
8085000	3.326638e-05
8090000	3.380428e-05
8095000	3.527808e-05
8100000	3.426949e-05
8105000	3.623681e-05
8110000	3.281645e-05
8115000	3.330541e-05
8120000	3.258232e-05
8125000	3.313193e-05
8130000	3.321354e-05
8135000	3.303522e-05
8140000	3.372708e-05
8145000	3.517431e-05
8150000	3.535672e-05
8155000	3.338780e-05
8160000	3.358568e-05
8165000	3.390945e-05
8170000	3.184610e-05
8175000	3.420808e-05
8180000	3.408879e-05
8185000	3.333701e-05
8190000	3.624588e-05
8195000	3.254455e-05
8200000	3.449665e-05
8205000	3.422391e-05
8210000	3.262863e-05
8215000	3.395982e-05
8220000	3.418016e-05
8225000	3.358959e-05
8230000	3.476121e-05
8235000	3.325688e-05
8240000	3.357245e-05
8245000	3.431915e-05
8250000	3.552819e-05
8255000	3.135971e-05
8260000	3.221990e-05
8265000	3.279337e-05
8270000	3.371523e-05
8275000	3.395680e-05
8280000	3.275650e-05
8285000	3.272969e-05
8290000	3.326436e-05
8295000	3.281102e-05
8300000	3.401969e-05
8305000	3.254600e-05
8310000	3.225257e-05
8315000	3.317642e-05
8320000	3.316143e-05
8325000	3.501725e-05
8330000	3.185819e-05
8335000	3.344766e-05
8340000	3.296905e-05
8345000	3.351596e-05
8350000	3.248273e-05
8355000	3.213850e-05
8360000	3.414511e-05
8365000	3.261076e-05
8370000	3.296696e-05
8375000	3.398766e-05
8380000	3.365544e-05
8385000	3.318854e-05
8390000	3.331812e-05
8395000	3.334468e-05
8400000	3.211023e-05
8405000	3.418579e-05
8410000	3.370226e-05
8415000	3.279299e-05
8420000	3.251510e-05
8425000	3.317328e-05
8430000	3.359513e-05
8435000	3.218447e-05
8440000	3.302626e-05
8445000	3.249256e-05
8450000	3.321884e-05
8455000	3.182536e-05
8460000	3.349538e-05
8465000	3.373852e-05
8470000	3.246859e-05
8475000	3.186151e-05
8480000	3.340563e-05
8485000	3.359048e-05
8490000	3.244350e-05
8495000	3.143311e-05
8500000	3.227305e-05
8505000	3.287375e-05
8510000	3.378412e-05
8515000	3.296470e-05
8520000	3.006806e-05
8525000	3.060168e-05
8530000	3.279046e-05
8535000	3.501234e-05
8540000	3.390982e-05
8545000	3.055599e-05
8550000	3.138209e-05
8555000	3.326332e-05
8560000	3.161683e-05
8565000	3.267907e-05
8570000	3.226256e-05
8575000	3.172726e-05
8580000	3.144029e-05
8585000	3.183132e-05
8590000	3.337549e-05
8595000	3.337859e-05
8600000	3.490904e-05
8605000	3.315484e-05
8610000	3.292958e-05
8615000	3.256631e-05
8620000	3.208121e-05
8625000	3.152549e-05
8630000	3.190651e-05
8635000	3.128689e-05
8640000	3.223512e-05
8645000	3.299175e-05
8650000	3.348002e-05
8655000	3.305994e-05
8660000	3.269635e-05
8665000	3.162303e-05
8670000	3.308044e-05
8675000	3.258108e-05
8680000	3.287536e-05
8685000	3.188592e-05
8690000	3.240420e-05
8695000	3.240462e-05
8700000	3.229950e-05
8705000	3.234794e-05
8710000	3.250029e-05
8715000	3.116945e-05
8720000	3.244739e-05
8725000	3.239847e-05
8730000	3.191468e-05
8735000	3.194753e-05
8740000	3.148827e-05
8745000	3.252315e-05
8750000	3.183155e-05
8755000	3.349242e-05
8760000	3.153020e-05
8765000	3.312256e-05
8770000	3.195857e-05
8775000	3.263003e-05
8780000	3.131454e-05
8785000	3.184080e-05
8790000	3.214087e-05
8795000	3.329986e-05
8800000	3.051938e-05
8805000	3.152333e-05
8810000	3.284173e-05
8815000	3.395112e-05
8820000	3.269023e-05
8825000	3.188490e-05
8830000	3.352387e-05
8835000	3.232226e-05
8840000	3.291109e-05
8845000	3.142901e-05
8850000	3.130435e-05
8855000	3.270856e-05
8860000	3.145606e-05
8865000	3.257823e-05
8870000	3.037653e-05
8875000	3.266116e-05
8880000	3.094737e-05
8885000	3.199324e-05
8890000	3.329695e-05
8895000	3.263087e-05
8900000	3.262379e-05
8905000	3.322145e-05
8910000	3.175415e-05
8915000	3.150721e-05
8920000	3.183425e-05
8925000	3.176521e-05
8930000	3.294957e-05
8935000	3.227710e-05
8940000	3.246004e-05
8945000	3.362464e-05
8950000	3.180440e-05
8955000	2.932226e-05
8960000	3.187905e-05
8965000	3.156350e-05
8970000	3.316013e-05
8975000	3.250761e-05
8980000	3.157076e-05
8985000	3.278176e-05
8990000	3.037855e-05
8995000	3.150889e-05
9000000	3.283474e-05
9005000	3.299660e-05
9010000	3.080585e-05
9015000	3.348423e-05
9020000	3.240585e-05
9025000	3.258464e-05
9030000	3.124733e-05
9035000	3.086614e-05
9040000	2.949337e-05
9045000	3.306505e-05
9050000	3.093893e-05
9055000	3.178249e-05
9060000	3.173562e-05
9065000	3.170484e-05
9070000	3.151315e-05
9075000	3.192290e-05
9080000	3.242980e-05
9085000	3.122998e-05
9090000	3.394857e-05
9095000	3.249826e-05
9100000	3.175430e-05
9105000	3.269363e-05
9110000	3.257951e-05
9115000	3.133231e-05
9120000	3.203489e-05
9125000	3.073553e-05
9130000	3.086366e-05
9135000	3.128302e-05
9140000	3.151082e-05
9145000	3.180241e-05
9150000	3.157677e-05
9155000	3.108679e-05
9160000	3.396037e-05
9165000	3.273914e-05
9170000	3.078707e-05
9175000	3.146955e-05
9180000	3.037420e-05
9185000	3.086894e-05
9190000	3.086111e-05
9195000	3.237129e-05
9200000	3.053001e-05
9205000	3.131944e-05
9210000	3.164656e-05
9215000	3.237833e-05
9220000	3.077507e-05
9225000	3.193052e-05
9230000	3.150573e-05
9235000	3.087974e-05
9240000	3.104870e-05
9245000	3.332503e-05
9250000	3.137038e-05
9255000	3.227944e-05
9260000	3.185056e-05
9265000	3.209019e-05
9270000	3.288247e-05
9275000	3.106238e-05
9280000	3.136440e-05
9285000	3.086912e-05
9290000	3.172329e-05
9295000	3.123541e-05
9300000	3.314593e-05
9305000	3.189627e-05
9310000	3.054046e-05
9315000	3.031839e-05
9320000	3.015491e-05
9325000	3.095200e-05
9330000	3.186120e-05
9335000	2.952695e-05
9340000	3.209862e-05
9345000	3.149781e-05
9350000	3.021796e-05
9355000	3.023708e-05
9360000	3.052063e-05
9365000	3.167581e-05
9370000	2.981955e-05
9375000	3.089722e-05
9380000	3.142338e-05
9385000	3.180799e-05
9390000	3.091703e-05
9395000	3.178198e-05
9400000	3.081848e-05
9405000	3.165178e-05
9410000	3.107078e-05
9415000	3.134612e-05
9420000	3.125250e-05
9425000	3.100991e-05
9430000	3.157094e-05
9435000	3.090091e-05
9440000	3.026248e-05
9445000	3.030705e-05
9450000	3.120963e-05
9455000	3.086990e-05
9460000	3.037793e-05
9465000	3.140625e-05
9470000	3.111502e-05
9475000	3.086740e-05
9480000	3.017918e-05
9485000	3.145730e-05
9490000	3.113550e-05
9495000	3.091542e-05
9500000	3.217676e-05
9505000	3.134571e-05
9510000	3.180766e-05
9515000	3.077933e-05
9520000	3.225950e-05
9525000	3.037431e-05
9530000	3.032296e-05
9535000	3.055031e-05
9540000	3.115877e-05
9545000	3.042453e-05
9550000	3.105466e-05
9555000	3.129278e-05
9560000	2.986124e-05
9565000	2.972907e-05
9570000	2.995207e-05
9575000	3.034710e-05
9580000	3.107460e-05
9585000	3.087754e-05
9590000	3.054575e-05
9595000	2.981532e-05
9600000	3.043414e-05
9605000	3.263835e-05
9610000	3.085226e-05
9615000	3.018069e-05
9620000	3.008848e-05
9625000	3.087877e-05
9630000	3.142512e-05
9635000	3.151014e-05
9640000	3.067562e-05
9645000	2.929292e-05
9650000	3.190726e-05
9655000	3.012329e-05
9660000	3.195309e-05
9665000	2.947644e-05
9670000	3.050958e-05
9675000	2.883919e-05
9680000	3.237885e-05
9685000	3.160438e-05
9690000	2.970710e-05
9695000	3.069758e-05
9700000	3.174864e-05
9705000	2.989379e-05
9710000	2.914934e-05
9715000	3.034799e-05
9720000	2.874179e-05
9725000	3.139236e-05
9730000	3.058455e-05
9735000	2.884908e-05
9740000	3.116869e-05
9745000	3.057246e-05
9750000	3.115800e-05
9755000	2.909177e-05
9760000	3.234496e-05
9765000	3.092537e-05
9770000	2.960270e-05
9775000	3.189053e-05
9780000	3.015390e-05
9785000	3.080377e-05
9790000	2.984122e-05
9795000	2.881081e-05
9800000	3.124022e-05
9805000	2.871878e-05
9810000	3.062014e-05
9815000	3.037541e-05
9820000	3.050984e-05
9825000	3.139408e-05
9830000	3.039248e-05
9835000	3.040514e-05
9840000	2.982855e-05
9845000	2.998125e-05
9850000	3.091683e-05
9855000	3.022210e-05
9860000	2.946159e-05
9865000	3.031178e-05
9870000	2.972389e-05
9875000	3.024584e-05
9880000	3.321729e-05
9885000	3.067272e-05
9890000	3.057328e-05
9895000	3.011796e-05
9900000	2.965229e-05
9905000	3.125108e-05
9910000	3.015067e-05
9915000	2.999628e-05
9920000	2.954150e-05
9925000	2.947959e-05
9930000	3.032850e-05
9935000	3.077566e-05
9940000	3.000962e-05
9945000	3.035613e-05
9950000	3.074417e-05
9955000	2.926897e-05
9960000	3.046277e-05
9965000	3.066897e-05
9970000	3.118032e-05
9975000	2.966407e-05
9980000	2.979446e-05
9985000	3.110367e-05
9990000	3.097818e-05
9995000	2.932588e-05
10000000	2.964892e-05
10005000	3.000758e-05
10010000	2.963932e-05
10015000	3.059319e-05
10020000	3.000795e-05
10025000	2.977134e-05
10030000	2.977527e-05
10035000	2.869236e-05
10040000	2.838718e-05
10045000	2.991185e-05
10050000	2.998025e-05
10055000	2.883697e-05
10060000	2.928927e-05
10065000	2.942885e-05
10070000	2.843813e-05
10075000	2.915021e-05
10080000	3.008424e-05
10085000	3.203741e-05
10090000	2.989506e-05
10095000	3.058741e-05
10100000	3.035323e-05
10105000	2.975830e-05
10110000	2.961319e-05
10115000	2.923963e-05
10120000	2.881350e-05
10125000	2.894293e-05
10130000	2.823110e-05
10135000	3.010085e-05
10140000	2.967063e-05
10145000	3.024936e-05
10150000	2.919820e-05
10155000	3.049036e-05
10160000	2.908573e-05
10165000	2.956634e-05
10170000	3.015091e-05
10175000	3.103648e-05
10180000	2.947082e-05
10185000	2.896269e-05
10190000	2.903312e-05
10195000	2.825825e-05
10200000	2.923092e-05
10205000	2.969487e-05
10210000	2.973336e-05
10215000	3.042334e-05
10220000	3.004498e-05
10225000	2.887702e-05
10230000	3.007222e-05
10235000	3.056005e-05
10240000	3.066483e-05
10245000	2.972251e-05
10250000	2.994193e-05
10255000	3.019304e-05
10260000	2.985421e-05
10265000	2.881211e-05
10270000	2.800867e-05
10275000	2.814838e-05
10280000	2.925530e-05
10285000	2.778910e-05
10290000	2.930572e-05
10295000	2.967944e-05
10300000	2.728510e-05
10305000	2.927039e-05
10310000	2.951441e-05
10315000	2.960153e-05
10320000	2.877681e-05
10325000	2.785895e-05
10330000	2.984264e-05
10335000	2.904424e-05
10340000	2.780472e-05
10345000	2.841846e-05
10350000	2.854575e-05
10355000	2.913413e-05
10360000	2.948777e-05
10365000	2.883113e-05
10370000	2.788542e-05
10375000	2.911801e-05
10380000	2.947464e-05
10385000	2.813603e-05
10390000	3.012893e-05
10395000	2.883755e-05
10400000	2.808607e-05
10405000	2.705527e-05
10410000	2.804961e-05
10415000	2.912344e-05
10420000	2.813198e-05
10425000	2.918201e-05
10430000	2.777954e-05
10435000	2.882083e-05
10440000	2.914586e-05
10445000	2.911993e-05
10450000	2.831050e-05
10455000	2.981943e-05
10460000	2.955292e-05
10465000	2.718409e-05
10470000	3.080414e-05
10475000	2.852279e-05
10480000	2.979164e-05
10485000	2.920566e-05
10490000	2.933787e-05
10495000	2.874468e-05
10500000	2.856793e-05
10505000	2.826218e-05
10510000	2.939475e-05
10515000	2.838882e-05
10520000	2.804328e-05
10525000	2.811544e-05
10530000	2.758545e-05
10535000	2.751621e-05
10540000	2.726185e-05
10545000	2.868098e-05
10550000	2.989527e-05
10555000	2.891014e-05
10560000	2.784816e-05
10565000	2.843201e-05
10570000	2.926730e-05
10575000	2.882978e-05
10580000	2.711416e-05
10585000	2.849226e-05
10590000	2.784739e-05
10595000	2.754611e-05
10600000	2.910937e-05
10605000	2.878289e-05
10610000	2.707016e-05
10615000	2.791336e-05
10620000	2.882873e-05
10625000	2.972464e-05
10630000	2.876766e-05
10635000	2.808207e-05
10640000	2.779832e-05
10645000	2.838118e-05
10650000	2.740447e-05
10655000	2.742747e-05
10660000	2.638487e-05
10665000	2.794817e-05
10670000	2.861995e-05
10675000	2.881556e-05
10680000	2.826605e-05
10685000	2.824014e-05
10690000	2.939946e-05
10695000	2.788241e-05
10700000	2.790309e-05
10705000	2.880127e-05
10710000	2.841934e-05
10715000	2.780414e-05
10720000	2.818931e-05
