condition,log_length,cluster
control,12.388394202324129,1
control,12.409013489526863,1
control,12.043553716032399,1
control,13.16158409055761,1
control,12.206072645530174,1
control,13.353475098367715,1
control,12.611537753638338,1
control,12.628067055589549,1
control,11.84939770159144,1
control,12.154779351142624,1
control,12.206072645530174,1
control,13.132313708257497,1
control,12.751299696013497,1
control,13.071070083016778,1
control,13.122363377404328,1
control,13.081541382884074,1
control,12.611537753638338,1
control,12.594730635321957,1
control,12.301382825334498,1
control,12.043553716032399,1
control,12.043553716032399,1
control,13.102160670086809,1
control,12.886641043883259,1
control,12.873902018105829,1
control,12.676076274775909,1
control,12.92391243868049,1
control,12.971540487669746,1
control,12.154779351142624,1
control,12.206072645530174,1
control,12.301382825334498,1
control,14.75160391713461,1
control,12.994530005894443,1
control,12.487485104968359,1
control,12.691580461311874,1
control,13.142166004700508,1
control,12.345834587905333,1
control,12.206072645530174,1
control,13.081541382884074,1
control,13.560618308335483,1
control,11.982929094215963,1
control,12.611537753638338,1
control,12.388394202324129,1
control,12.577636201962656,1
control,13.407542319637992,1
control,13.415032991367148,1
control,12.577636201962656,1
control,13.345506928718539,1
control,12.409013489526863,1
control,12.429216196844383,1
control,13.337474757021274,1
control,12.721885810807203,1
control,12.128111104060462,1
control,12.542544882151386,1
control,12.691580461311874,1
control,12.043553716032399,1
control,12.043553716032399,1
control,12.506177237980511,1
control,12.971540487669746,1
control,12.154779351142624,1
control,12.948009990259552,1
control,12.254862809699606,1
control,12.301382825334498,1
control,13.444446876573442,1
control,13.493926933836812,1
control,13.715690222682063,1
control,13.721199878493033,1
control,13.487006490992238,1
control,13.444446876573442,1
control,12.254862809699606,1
control,12.043553716032399,1
control,13.071070083016778,1
control,12.959844447906553,1
control,12.971540487669746,1
control,12.506177237980511,1
control,12.524526376648708,1
control,18.401192067368502,1
control,11.982929094215963,1
control,12.577636201962656,1
control,12.254862809699606,1
control,12.542544882151386,1
control,11.84939770159144,1
control,12.180754837545884,1
control,13.473020249017498,1
control,13.36138027787483,1
control,12.84792653170257,1
control,12.959844447906553,1
control,13.345506928718539,1
control,12.542544882151386,1
control,12.013700752882718,1
control,11.982929094215963,1
control,12.449018824140563,1
control,12.388394202324129,1
control,12.388394202324129,1
control,13.698976741708323,1
control,13.287877815881902,1
control,13.422467969854667,1
control,12.154779351142624,1
control,13.235692062711331,1
control,12.449018824140563,1
control,12.736700896592344,1
control,12.429216196844383,1
control,12.206072645530174,1
control,12.524526376648708,1
control,12.80765263256463,1
control,13.312983737012978,1
control,13.39239051461739,1
control,13.514405465180353,1
control,12.345834587905333,1
control,11.982929094215963,1
control,12.765688433465597,1
control,12.611537753638338,1
control,13.017002861746503,1
control,13.710150042306449,1
control,12.611537753638338,1
control,12.487485104968359,1
control,12.468436909997665,1
control,12.230765258120545,1
control,11.84939770159144,1
control,12.043553716032399,1
control,12.345834587905333,1
control,12.628067055589549,1
control,12.577636201962656,1
control,12.594730635321957,1
control,12.206072645530174,1
control,12.154779351142624,1
control,12.936033799212835,1
control,13.415032991367148,1
control,12.345834587905333,1
control,12.301382825334498,1
control,12.345834587905333,1
control,13.16158409055761,1
control,12.468436909997665,1
control,12.206072645530174,1
control,13.16158409055761,1
control,12.230765258120545,1
control,12.154779351142624,1
control,12.611537753638338,1
control,12.180754837545884,1
control,13.028052697933088,1
control,12.89921982609012,1
control,13.122363377404328,1
control,12.254862809699606,1
control,13.102160670086809,1
control,12.180754837545884,1
control,13.296316684527767,1
control,13.081541382884074,1
control,13.287877815881902,1
control,12.560244459250788,1
control,12.100712129872347,1
control,11.918390573078392,1
control,11.884489021402711,1
control,12.577636201962656,1
control,12.594730635321957,1
control,12.154779351142624,1
control,12.506177237980511,1
control,12.487485104968359,1
control,11.884489021402711,1
control,13.102160670086809,1
control,12.345834587905333,1
control,12.345834587905333,1
control,12.100712129872347,1
control,12.154779351142624,1
control,12.676076274775909,1
control,12.100712129872347,1
control,12.948009990259552,1
control,12.948009990259552,1
control,12.736700896592344,1
control,11.84939770159144,1
control,12.388394202324129,1
control,12.706847933442663,1
control,12.948009990259552,1
control,11.918390573078392,1
control,11.951180395901384,1
control,12.66032791780777,1
control,12.676076274775909,1
control,12.043553716032399,1
control,12.345834587905333,1
control,12.560244459250788,1
control,12.542544882151386,1
control,13.142166004700508,1
control,12.524526376648708,1
control,12.301382825334498,1
control,12.84792653170257,1
control,11.982929094215963,1
control,12.254862809699606,1
control,12.388394202324129,1
control,12.345834587905333,1
control,12.100712129872347,1
control,12.2783933071098,1
control,12.301382825334498,1
control,13.142166004700508,1
control,12.254862809699606,1
control,12.206072645530174,1
control,12.911642346088676,1
control,12.706847933442663,1
control,12.706847933442663,1
control,12.388394202324129,1
control,12.644327576461329,1
control,12.206072645530174,1
control,12.180754837545884,1
control,12.611537753638338,1
control,12.676076274775909,1
control,12.506177237980511,1
control,12.128111104060462,1
control,12.100712129872347,1
control,12.948009990259552,1
control,13.142166004700508,1
control,13.122363377404328,1
control,12.594730635321957,1
control,12.577636201962656,1
control,12.100712129872347,1
control,11.982929094215963,1
control,12.409013489526863,1
control,11.918390573078392,1
control,12.206072645530174,1
control,12.971540487669746,1
control,12.89921982609012,1
control,12.971540487669746,1
control,12.983101310070822,1
control,12.301382825334498,1
control,12.80765263256463,1
control,12.821258284620408,1
control,12.594730635321957,1
control,11.982929094215963,1
control,12.388394202324129,1
control,13.304684934198283,1
control,12.388394202324129,1
control,12.429216196844383,1
control,13.279367126213993,1
control,13.190022025878143,1
control,12.043553716032399,1
control,12.072541252905651,1
control,12.706847933442663,1
control,12.721885810807203,1
control,12.936033799212835,1
control,12.948009990259552,1
control,12.66032791780777,1
control,12.676076274775909,1
control,12.154779351142624,1
control,12.367340793126296,1
control,12.429216196844383,1
control,12.323855681186558,1
control,12.345834587905333,1
control,11.951180395901384,1
control,11.982929094215963,1
control,12.611537753638338,1
control,12.043553716032399,1
control,12.388394202324129,1
control,12.873902018105829,1
control,13.180632285528304,1
control,11.84939770159144,1
control,11.884489021402711,1
control,12.971540487669746,1
control,12.560244459250788,1
control,12.301382825334498,1
control,12.506177237980511,1
control,12.429216196844383,1
control,12.793859310432293,1
control,12.100712129872347,1
control,12.765688433465597,1
control,12.468436909997665,1
control,12.706847933442663,1
control,11.918390573078392,1
control,12.524526376648708,1
control,12.254862809699606,1
control,13.369223455335854,1
control,13.235692062711331,1
control,13.287877815881902,1
control,13.253391639810733,1
control,11.982929094215963,1
control,12.323855681186558,1
control,12.524526376648708,1
control,12.100712129872347,1
control,12.345834587905333,1
control,13.901688254205327,1
control,13.785051350479566,1
control,14.038654109278484,1
control,13.500799813124575,1
control,13.901688254205327,1
control,13.493926933836812,1
control,12.345834587905333,1
control,13.081541382884074,1
control,12.89921982609012,1
control,11.84939770159144,1
control,13.573438996764546,1
control,13.573438996764546,1
control,12.301382825334498,1
control,12.429216196844383,1
control,11.951180395901384,1
control,12.449018824140563,1
control,12.429216196844383,1
control,12.180754837545884,1
control,11.918390573078392,1
control,12.043553716032399,1
control,12.873902018105829,1
control,12.644327576461329,1
control,12.154779351142624,1
control,13.038981768465277,1
control,12.691580461311874,1
control,11.982929094215963,1
control,12.86099861326992,1
control,12.154779351142624,1
control,12.100712129872347,1
control,11.84939770159144,1
control,12.765688433465597,1
control,11.982929094215963,1
control,12.84792653170257,1
control,12.542544882151386,1
control,12.487485104968359,1
control,12.180754837545884,1
control,12.706847933442663,1
control,12.676076274775909,1
control,13.664687668229691,1
control,12.560244459250788,1
control,13.500799813124575,1
control,13.507625778194974,1
control,12.542544882151386,1
control,13.321214236149494,1
control,12.994530005894443,1
control,12.736700896592344,1
control,11.951180395901384,1
control,11.918390573078392,1
control,12.611537753638338,1
control,12.100712129872347,1
control,12.388394202324129,1
control,12.072541252905651,1
control,12.577636201962656,1
control,12.577636201962656,1
control,12.254862809699606,1
control,12.388394202324129,1
control,13.060487973686241,1
control,12.911642346088676,1
control,12.948009990259552,1
control,11.982929094215963,1
control,12.611537753638338,1
control,12.611537753638338,1
control,12.367340793126296,1
control,12.66032791780777,1
control,12.542544882151386,1
control,12.644327576461329,1
control,12.736700896592344,1
control,12.92391243868049,1
control,13.825460888817442,1
control,13.652991628466498,1
control,12.577636201962656,1
control,12.821258284620408,1
control,12.154779351142624,1
control,13.329377546788654,1
control,13.005829561148378,1
control,13.017002861746503,1
control,13.321214236149494,1
control,11.918390573078392,1
control,12.506177237980511,1
control,12.577636201962656,1
control,12.301382825334498,1
control,12.254862809699606,1
control,11.918390573078392,1
control,11.951180395901384,1
control,12.66032791780777,1
control,12.345834587905333,1
control,12.751299696013497,1
control,12.736700896592344,1
control,12.487485104968359,1
control,12.487485104968359,1
control,12.206072645530174,1
control,12.577636201962656,1
control,12.154779351142624,1
control,12.542544882151386,1
control,12.206072645530174,1
control,12.154779351142624,1
control,11.84939770159144,1
control,12.013700752882718,1
control,11.918390573078392,1
control,13.244581010128577,1
control,13.190022025878143,1
control,13.244581010128577,1
control,12.92391243868049,1
control,12.86099861326992,1
control,12.043553716032399,1
control,12.206072645530174,1
control,12.180754837545884,1
control,13.091904169919621,1
control,12.873902018105829,1
control,12.886641043883259,1
control,12.721885810807203,1
control,12.721885810807203,1
control,12.611537753638338,1
control,12.506177237980511,1
control,12.180754837545884,1
control,12.542544882151386,1
control,12.128111104060462,1
control,12.765688433465597,1
