loop_id	direction	logFC	FDR	anchor1_type	anchor2_type	anchor1_dist_to_boundary	anchor2_dist_to_boundary	min_dist_to_boundary	nearest_boundary_type	nearest_boundary_enriched	nearest_boundary_gap_score	near_boundary_10kb	near_boundary_25kb	near_boundary_50kb	near_boundary_100kb
loop_21983	up_in_mutant	0.354092045085057	0.0011334870390458	Repressed_Promoter	Repressed_Promoter	34999	124999	34999	Strength Change	Matrix 1	2.526193267540218	FALSE	FALSE	TRUE	TRUE
loop_3740	up_in_mutant	0.993297374282723	0.0011100455374465	Poised_Enhancer	Poised_Enhancer	164999	94999	94999	Strength Change	Matrix 1	2.654754329455442	FALSE	FALSE	FALSE	TRUE
loop_22011	up_in_mutant	1.13005308385977	1.898274647806e-6	Repressed_Promoter	Other	554999	314999	314999	Split	Matrix 1	2.820386143032063	FALSE	FALSE	FALSE	FALSE
loop_3749	up_in_mutant	0.477060791282449	0.0132997627313065	Other	Other	114999	174999	114999	Strength Change	Matrix 2	-2.2259089442993423	FALSE	FALSE	FALSE	FALSE
loop_3757	up_in_mutant	0.414459405101291	0.028390367255837	Other	Active_Enhancer	129999	4999	4999	Strength Change	Matrix 1	2.122791783678005	TRUE	TRUE	TRUE	TRUE
loop_3779	up_in_mutant	0.454929935851277	0.0075081673989804	Repressed_Promoter	Poised_Enhancer	74999	199999	74999	Strength Change	Matrix 2	-2.152036683103324	FALSE	FALSE	FALSE	TRUE
loop_3780	up_in_mutant	0.402157937857956	0.012904809878869	Polycomb	Polycomb	29999	4999	4999	Strength Change	Matrix 2	-3.3525885632813175	TRUE	TRUE	TRUE	TRUE
loop_19616	up_in_mutant	0.511848226313354	3.953637294756e-4	Other	Other	84999	144999	84999	Strength Change	Matrix 2	-4.174662457385051	FALSE	FALSE	FALSE	TRUE
loop_3830	up_in_mutant	0.395738228011634	0.0158064281009642	Poised_Enhancer	Other	864999	534999	534999	Strength Change	Matrix 2	-2.574479900834285	FALSE	FALSE	FALSE	FALSE
loop_3836	down_in_mutant	-0.358579913610825	0.0165741895723943	Other	Active_Promoter	179999	259999	179999	Complex	Matrix 2	-2.092867581680692	FALSE	FALSE	FALSE	FALSE
loop_3839	up_in_mutant	0.408011135604309	0.0293739779103617	Active_Promoter	Active_Enhancer	14999	214999	14999	Split	Matrix 1	2.3935733444077343	FALSE	TRUE	TRUE	TRUE
loop_22100	up_in_mutant	0.314526379256494	0.0048031221160271	Poised_Enhancer	Polycomb	0	384999	0	Complex	Matrix 1	2.0009314452801563	TRUE	TRUE	TRUE	TRUE
loop_3859	up_in_mutant	0.337202889649143	0.012276662330146	Repressed_Promoter	Other	84999	0	0	Merge	Matrix 2	-4.053314421650652	TRUE	TRUE	TRUE	TRUE
loop_19749	up_in_mutant	0.347469078358575	0.0042195686400262	Other	Other	104999	294999	104999	Strength Change	Matrix 2	-2.111454963843677	FALSE	FALSE	FALSE	FALSE
loop_19791	up_in_mutant	0.529829340122908	3.236044399047e-4	Polycomb	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
loop_21245	up_in_mutant	0.514598594701197	0.00487576627807	Other	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
loop_3915	up_in_mutant	0.788418215597205	8.65494021168448e-5	Polycomb	Polycomb	229999	89999	89999	Complex	Matrix 2	-2.108707254516824	FALSE	FALSE	FALSE	TRUE
loop_22154	up_in_mutant	0.56601532766971	9.24421070689309e-5	Poised_Enhancer	Poised_Enhancer	14999	0	0	Merge	Matrix 2	-4.010995614110853	TRUE	TRUE	TRUE	TRUE
loop_3933	up_in_mutant	0.442672974226696	0.0034544175735878	Poised_Enhancer	Poised_Enhancer	9999	64999	9999	Merge	Matrix 2	-5.469192742623822	TRUE	TRUE	TRUE	TRUE
loop_22176	up_in_mutant	0.445423850224702	1.578212935421e-4	Poised_Enhancer	Other	84999	294999	84999	Strength Change	Matrix 1	2.257209710876516	FALSE	FALSE	FALSE	TRUE
loop_22194	up_in_mutant	0.380377791433413	0.0015036067089252	Poised_Enhancer	Other	174999	314999	174999	Merge	Matrix 2	-2.2148288010087	FALSE	FALSE	FALSE	FALSE
loop_3994	up_in_mutant	0.456078932023803	0.0276786756782985	Poised_Enhancer	Other	374999	14999	14999	Merge	Matrix 2	-2.408503017459709	FALSE	TRUE	TRUE	TRUE
loop_22237	up_in_mutant	0.42310142438222	2.560788050099e-4	Repressed_Promoter	Polycomb	514999	324999	324999	Strength Change	Matrix 2	-4.61006499555424	FALSE	FALSE	FALSE	FALSE
loop_22214	up_in_mutant	0.817891350203598	4.23239390312694e-7	Repressed_Promoter	Other	0	164999	0	Strength Change	Matrix 2	-2.7004555620157404	TRUE	TRUE	TRUE	TRUE
loop_4714	up_in_mutant	0.360998595728867	0.001380733292285	Poised_Enhancer	Poised_Enhancer	134999	0	0	Shifted	Matrix 2	-2.8683340598496443	TRUE	TRUE	TRUE	TRUE
loop_22596	up_in_mutant	0.384428814055033	0.0027103334347125	Other	Poised_Enhancer	374999	184999	184999	Strength Change	Matrix 1	2.1084058726716584	FALSE	FALSE	FALSE	FALSE
loop_22261	up_in_mutant	0.322017476859886	1.051094521554e-4	Polycomb	Other	224999	274999	224999	Strength Change	Matrix 2	-2.456417041494496	FALSE	FALSE	FALSE	FALSE
loop_4049	up_in_mutant	0.509786751093454	8.903043728339e-4	Other	Other	19999	19999	19999	Split	Matrix 1	2.36577615762209	FALSE	TRUE	TRUE	TRUE
loop_4054	down_in_mutant	-0.395120920622544	0.0213248544862925	Other	Other	59999	49999	49999	Split	Matrix 1	2.358730619295735	FALSE	FALSE	TRUE	TRUE
loop_22271	up_in_mutant	0.429181619951826	8.73917306613544e-5	Other	Other	34999	164999	34999	Merge	Matrix 2	-3.1489047382534467	FALSE	FALSE	TRUE	TRUE
loop_4829	up_in_mutant	0.491491828237413	0.0012365711268571	Repressed_Promoter	Polycomb	14999	164999	14999	Split	Matrix 1	4.074379987186409	FALSE	TRUE	TRUE	TRUE
loop_22320	up_in_mutant	0.433270300096165	0.0020776213331827	Other	Polycomb	3614999	4414999	3614999	Strength Change	Matrix 2	-2.006791851794423	FALSE	FALSE	FALSE	FALSE
loop_22331	up_in_mutant	0.670642175191049	4.499321305313e-4	Other	Polycomb	1894999	1274999	1274999	Split	Matrix 1	2.0569923671264547	FALSE	FALSE	FALSE	FALSE
loop_4131	up_in_mutant	0.387615581365571	0.003581033848225	Active_Enhancer	Poised_Enhancer	0	99999	0	Complex	Matrix 2	-3.3096627929379445	TRUE	TRUE	TRUE	TRUE
loop_4162	up_in_mutant	0.549519963760996	0.0016987161200058	Repressed_Promoter	Polycomb	0	9999	0	Complex	Matrix 1	4.501669227388014	TRUE	TRUE	TRUE	TRUE
loop_4165	up_in_mutant	0.372548002764556	0.0158674518413192	Poised_Enhancer	Bivalent_Promoter	0	54999	0	Shifted	Matrix 1	2.66065804771194	TRUE	TRUE	TRUE	TRUE
loop_4167	up_in_mutant	0.345273315784937	0.013400131471006	Poised_Enhancer	Other	0	79999	0	Split	Matrix 1	3.8342308225618913	TRUE	TRUE	TRUE	TRUE
loop_4191	down_in_mutant	-0.56956372737743	0.008379906384145	Active_Promoter	Other	59999	129999	59999	Split	Matrix 1	2.392000923787682	FALSE	FALSE	FALSE	TRUE
loop_21673	up_in_mutant	0.564881609870098	1.17763178625359e-5	Polycomb	Polycomb	324999	4999	4999	Merge	Matrix 2	-2.4912366966128734	TRUE	TRUE	TRUE	TRUE
loop_5042	up_in_mutant	0.585609104566488	7.58713743508368e-7	Polycomb	Other	284999	364999	284999	Shifted	Matrix 2	-2.7539140025386617	FALSE	FALSE	FALSE	FALSE
loop_21731	up_in_mutant	0.312695099014554	0.0054367440422653	Other	Polycomb	354999	174999	174999	Complex	Matrix 1	2.677452933337863	FALSE	FALSE	FALSE	FALSE
loop_4308	up_in_mutant	0.561136519631846	8.969943811552e-4	Polycomb	Other	894999	784999	784999	Shifted	Matrix 1	2.741779082631633	FALSE	FALSE	FALSE	FALSE
loop_4348	up_in_mutant	0.309121321867469	0.0173052121494746	Repressed_Promoter	Polycomb	19999	24999	19999	Complex	Matrix 1	2.04308784411215	FALSE	TRUE	TRUE	TRUE
loop_9751	up_in_mutant	0.47125787660616	3.47822025692172e-6	Other	Other	254999	74999	74999	Strength Change	Matrix 1	3.568643858707812	FALSE	FALSE	FALSE	TRUE
loop_4374	up_in_mutant	0.550485846554248	0.0026262863962556	Polycomb	Other	64999	4999	4999	Merge	Matrix 2	-3.134693852975521	TRUE	TRUE	TRUE	TRUE
loop_4423	up_in_mutant	0.847880784781991	0.0227301018155629	Active_Enhancer	Poised_Enhancer	1664999	1599999	1599999	Strength Change	Matrix 1	2.02909361944911	FALSE	FALSE	FALSE	FALSE
loop_10686	up_in_mutant	0.596388724442939	4.28184678644197e-6	Other	Other	534999	544999	534999	Strength Change	Matrix 2	-3.525717434592597	FALSE	FALSE	FALSE	FALSE
loop_21843	up_in_mutant	0.324243640472188	1.05561453952e-4	Repressed_Promoter	Poised_Enhancer	0	0	0	Shifted	Matrix 2	-2.0320000957396935	TRUE	TRUE	TRUE	TRUE
loop_5292	up_in_mutant	0.374772635830487	4.44592212377e-4	Polycomb	Polycomb	154999	0	0	Strength Change	Matrix 2	-3.525717434592597	TRUE	TRUE	TRUE	TRUE
loop_4507	up_in_mutant	0.414462305190045	0.0050231639987019	Polycomb	Other	409999	519999	409999	Strength Change	Matrix 2	-2.159350437775918	FALSE	FALSE	FALSE	FALSE
loop_4514	up_in_mutant	0.337180376629489	0.022633674788932	Repressed_Promoter	Repressed_Promoter	0	49999	0	Merge	Matrix 2	-4.572606896367816	TRUE	TRUE	TRUE	TRUE
loop_4527	up_in_mutant	0.61216815327462	0.001229889973942	Poised_Enhancer	Repressed_Promoter	134999	319999	134999	Strength Change	Matrix 1	2.081315831648306	FALSE	FALSE	FALSE	FALSE
loop_4528	up_in_mutant	0.677749675768965	4.180595022831e-4	Other	Poised_Enhancer	159999	439999	159999	Strength Change	Matrix 2	-2.2191744743959005	FALSE	FALSE	FALSE	FALSE
loop_21903	up_in_mutant	0.41503974306074	0.0019103181327554	Other	Repressed_Promoter	264999	194999	194999	Strength Change	Matrix 1	2.8178999707834307	FALSE	FALSE	FALSE	FALSE
loop_19312	up_in_mutant	0.436907970772748	1.620660208252e-4	Poised_Enhancer	Other	64999	74999	64999	Complex	Matrix 2	-4.9589355391703265	FALSE	FALSE	FALSE	TRUE
loop_4613	up_in_mutant	0.449490280780529	0.0087455029503819	Repressed_Promoter	Other	279999	369999	279999	Strength Change	Matrix 2	-5.556593659749272	FALSE	FALSE	FALSE	FALSE
loop_4647	up_in_mutant	0.324541248365324	0.0152938277170564	Active_Promoter	Other	409999	354999	354999	Strength Change	Matrix 2	-2.6457605435282296	FALSE	FALSE	FALSE	FALSE
loop_4648	up_in_mutant	0.454154206333327	0.0025123989328959	Polycomb	Poised_Enhancer	1754999	1674999	1674999	Complex	Matrix 1	2.488230033023424	FALSE	FALSE	FALSE	FALSE
loop_22503	up_in_mutant	0.478048011136119	0.0015630567938121	Active_Promoter	Poised_Enhancer	0	214999	0	Strength Change	Matrix 2	-3.124066501769002	TRUE	TRUE	TRUE	TRUE
loop_4716	up_in_mutant	0.411143232430558	0.0063553082143227	Other	Other	64999	104999	64999	Strength Change	Matrix 2	-2.4844679265971528	FALSE	FALSE	FALSE	TRUE
loop_19558	up_in_mutant	0.539333485710682	3.75500218322007e-5	Other	Other	14999	224999	14999	Split	Matrix 1	2.8686505363106116	FALSE	TRUE	TRUE	TRUE
loop_12384	up_in_mutant	0.487184305252261	1.800657231761e-4	Poised_Enhancer	Polycomb	64999	449999	64999	Strength Change	Matrix 2	-3.056305044468035	FALSE	FALSE	FALSE	TRUE
loop_22053	up_in_mutant	0.361678011312932	3.3019360031751e-5	Polycomb	Polycomb	4999	84999	4999	Merge	Matrix 2	-3.98855014682155	TRUE	TRUE	TRUE	TRUE
loop_4785	up_in_mutant	0.31233062045872	0.0101646445520274	Poised_Enhancer	Poised_Enhancer	319999	354999	319999	Strength Change	Matrix 2	-2.252753618031341	FALSE	FALSE	FALSE	FALSE
loop_5694	up_in_mutant	0.311991636207353	3.159861036178e-4	Polycomb	Active_Promoter	24999	114999	24999	Split	Matrix 1	3.0692686126461317	FALSE	TRUE	TRUE	TRUE
loop_4810	down_in_mutant	-0.398170855659383	0.0206311048540542	Active_Enhancer	Active_Enhancer	499999	304999	304999	Split	Matrix 1	2.4408597701936565	FALSE	FALSE	FALSE	FALSE
loop_22537	up_in_mutant	0.358168934784608	0.0078955558276212	Polycomb	Active_Promoter	214999	734999	214999	Split	Matrix 1	2.040293206973061	FALSE	FALSE	FALSE	FALSE
loop_4824	up_in_mutant	0.52582754582689	0.0015463951101017	Other	Other	0	104999	0	Strength Change	Matrix 1	3.0451572598495193	TRUE	TRUE	TRUE	TRUE
loop_14446	up_in_mutant	0.523432552260051	7.14733310540432e-5	Poised_Enhancer	Other	0	134999	0	Complex	Matrix 2	-2.5630539651714006	TRUE	TRUE	TRUE	TRUE
loop_14706	up_in_mutant	0.585659773908857	0.0011002524278069	Other	Poised_Enhancer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
loop_4905	up_in_mutant	0.328100926119444	0.0158674518413192	Other	Other	89999	24999	24999	Strength Change	Matrix 2	-2.48023421068508	FALSE	TRUE	TRUE	TRUE
loop_5820	up_in_mutant	0.548833603302115	3.92342140348747e-5	Other	Repressed_Promoter	0	134999	0	Complex	Matrix 2	-2.2761432505659447	TRUE	TRUE	TRUE	TRUE
loop_4908	up_in_mutant	0.521455115885063	0.00991211500056	Polycomb	Poised_Enhancer	0	189999	0	Merge	Matrix 2	-3.029831629706172	TRUE	TRUE	TRUE	TRUE
loop_4909	up_in_mutant	0.473181721583905	0.019952460363701	Polycomb	Poised_Enhancer	554999	564999	554999	Strength Change	Matrix 2	-2.48023421068508	FALSE	FALSE	FALSE	FALSE
loop_4935	up_in_mutant	0.329832777085236	0.0167032838222299	Bivalent_Promoter	Poised_Enhancer	604999	659999	604999	Split	Matrix 1	2.839545787965947	FALSE	FALSE	FALSE	FALSE
loop_4947	up_in_mutant	0.368320073774045	0.0200199299057201	Poised_Enhancer	Poised_Enhancer	0	34999	0	Strength Change	Matrix 2	-7.623205196126119	TRUE	TRUE	TRUE	TRUE
loop_4989	up_in_mutant	0.303981476222131	0.0060364948426678	Other	Other	139999	104999	104999	Strength Change	Matrix 1	2.641891746841027	FALSE	FALSE	FALSE	FALSE
loop_5010	up_in_mutant	0.34661341299261	0.0025672478109892	Other	Other	1754999	1789999	1754999	Strength Change	Matrix 1	2.641891746841027	FALSE	FALSE	FALSE	FALSE
loop_5014	up_in_mutant	0.386416386328686	0.0259347454462345	Other	Other	0	89999	0	Strength Change	Matrix 2	-3.1312719503544377	TRUE	TRUE	TRUE	TRUE
loop_5021	down_in_mutant	-0.520169607310269	0.0019473901654264	Poised_Enhancer	Poised_Enhancer	19999	0	0	Strength Change	Matrix 1	2.5568076035030964	TRUE	TRUE	TRUE	TRUE
loop_22228	up_in_mutant	0.365944433235155	0.0010136760339766	Active_Promoter	Poised_Enhancer	54999	4999	4999	Complex	Matrix 1	2.832667035354934	TRUE	TRUE	TRUE	TRUE
loop_20175	up_in_mutant	0.369508309772668	1.33523178893e-4	Other	Polycomb	814999	694999	694999	Complex	Matrix 1	5.433961616443989	FALSE	FALSE	FALSE	FALSE
loop_22267	up_in_mutant	0.50060276259581	3.05982770416201e-5	Other	Other	414999	314999	314999	Shifted	Matrix 1	3.806538181846743	FALSE	FALSE	FALSE	FALSE
loop_6107	up_in_mutant	0.330279139639674	1.448352642503e-4	Repressed_Promoter	Repressed_Promoter	54999	104999	54999	Merge	Matrix 2	-2.0581289164897596	FALSE	FALSE	FALSE	TRUE
loop_5138	up_in_mutant	0.440621221468438	0.0207917914561547	Polycomb	Poised_Enhancer	4999	289999	4999	Merge	Matrix 2	-2.003627082616024	TRUE	TRUE	TRUE	TRUE
loop_2086	down_in_mutant	-0.310960774950668	0.0027696996234338	Poised_Enhancer	Other	1014999	924999	924999	Strength Change	Matrix 1	4.020774141763551	FALSE	FALSE	FALSE	FALSE
loop_22316	up_in_mutant	0.402115899760075	2.097205010062e-4	Repressed_Promoter	Poised_Enhancer	134999	204999	134999	Merge	Matrix 2	-2.010326844495693	FALSE	FALSE	FALSE	FALSE
loop_6149	up_in_mutant	0.625802372293926	3.535017166414e-4	Other	Polycomb	254999	84999	84999	Shifted	Matrix 1	2.270177942288199	FALSE	FALSE	FALSE	TRUE
loop_18222	down_in_mutant	-0.315936634654699	9.388363721193e-4	Poised_Enhancer	Poised_Enhancer	494999	294999	294999	Shifted	Matrix 2	-2.3697484972906344	FALSE	FALSE	FALSE	FALSE
loop_5204	up_in_mutant	0.327452158113513	0.0135860780220991	Active_Promoter	Repressed_Promoter	654999	599999	599999	Split	Matrix 1	2.0419286701865444	FALSE	FALSE	FALSE	FALSE
loop_16445	up_in_mutant	0.305528204466229	6.496544239805e-4	Repressed_Promoter	Polycomb	584999	359999	359999	Split	Matrix 1	2.0419286701865444	FALSE	FALSE	FALSE	FALSE
loop_5269	up_in_mutant	0.394111171616668	0.0280248256174084	Other	Active_Promoter	194999	34999	34999	Strength Change	Matrix 1	2.5787707965537496	FALSE	FALSE	TRUE	TRUE
loop_21686	up_in_mutant	0.971785282865532	7.15200267494884e-6	Other	Other	434999	414999	414999	Split	Matrix 1	3.4778233307210153	FALSE	FALSE	FALSE	FALSE
loop_5296	up_in_mutant	0.443116507856726	0.0020632941723692	Poised_Enhancer	Other	1529999	1709999	1529999	Split	Matrix 1	2.041787271568693	FALSE	FALSE	FALSE	FALSE
loop_5005	up_in_mutant	0.376144414339517	7.30375806186524e-5	Other	Other	84999	0	0	Complex	Matrix 2	-4.63626563784177	TRUE	TRUE	TRUE	TRUE
loop_21701	up_in_mutant	0.628105123603216	5.70586075333259e-5	Other	Other	474999	274999	274999	Strength Change	Matrix 2	-2.918908597953531	FALSE	FALSE	FALSE	FALSE
loop_16750	up_in_mutant	0.615466393952923	2.30703680920792e-5	Repressed_Promoter	Poised_Enhancer	369999	19999	19999	Strength Change	Matrix 1	2.544336230711113	FALSE	TRUE	TRUE	TRUE
loop_21710	up_in_mutant	0.726359505281599	7.62785935965848e-5	Other	Other	714999	364999	364999	Split	Matrix 1	2.1677813728598823	FALSE	FALSE	FALSE	FALSE
loop_18879	up_in_mutant	0.327419916241302	0.0050465063625916	Poised_Enhancer	Polycomb	0	134999	0	Split	Matrix 1	2.2843073014899673	TRUE	TRUE	TRUE	TRUE
loop_5350	down_in_mutant	-0.309394975159469	0.0172595246413794	Other	Other	234999	369999	234999	Split	Matrix 1	2.282617023192977	FALSE	FALSE	FALSE	FALSE
loop_18865	up_in_mutant	0.323726144215156	0.0049677762781796	Poised_Enhancer	Other	104999	154999	104999	Split	Matrix 1	2.328259761847223	FALSE	FALSE	FALSE	FALSE
loop_22404	up_in_mutant	0.615769385628229	4.33517327452388e-6	Poised_Enhancer	Repressed_Promoter	64999	0	0	Merge	Matrix 2	-2.68390271937542	TRUE	TRUE	TRUE	TRUE
loop_5357	up_in_mutant	0.316750837414799	0.0253997227242897	Poised_Enhancer	Other	0	299999	0	Strength Change	Matrix 1	2.7220915847390126	TRUE	TRUE	TRUE	TRUE
loop_5364	up_in_mutant	0.332745718374506	0.0266033656551999	Other	Other	19999	149999	19999	Split	Matrix 1	3.2739147766357504	FALSE	TRUE	TRUE	TRUE
loop_6403	up_in_mutant	0.463204616395998	0.0035888927370438	Polycomb	Polycomb	104999	4999	4999	Merge	Matrix 2	-2.6679218003883403	TRUE	TRUE	TRUE	TRUE
loop_21737	up_in_mutant	0.61414991257951	2.13609666675241e-5	Other	Polycomb	834999	784999	784999	Shifted	Matrix 1	2.741779082631633	FALSE	FALSE	FALSE	FALSE
loop_5419	up_in_mutant	0.360410527682983	0.013807743742146	Poised_Enhancer	Other	9999	129999	9999	Complex	Matrix 1	2.593280463554776	TRUE	TRUE	TRUE	TRUE
loop_5435	up_in_mutant	0.466496399917686	0.0256868192223364	Repressed_Promoter	Polycomb	19999	124999	19999	Complex	Matrix 1	2.04308784411215	FALSE	TRUE	TRUE	TRUE
loop_4402	up_in_mutant	0.319537571318202	1.739503752604e-4	Repressed_Promoter	Other	369999	0	0	Strength Change	Matrix 2	-2.008058048980262	TRUE	TRUE	TRUE	TRUE
loop_6481	up_in_mutant	0.490722602815239	4.77881647332571e-5	Repressed_Promoter	Other	814999	364999	364999	Merge	Matrix 2	-2.4171414348489955	FALSE	FALSE	FALSE	FALSE
loop_9594	down_in_mutant	-0.355439899378673	0.0029451535665983	Other	Other	4999	409999	4999	Shifted	Matrix 2	-7.850869454239146	TRUE	TRUE	TRUE	TRUE
loop_5188	up_in_mutant	0.58845001908088	1.055846302426e-4	Other	Other	114999	384999	114999	Merge	Matrix 2	-2.1687927299035024	FALSE	FALSE	FALSE	FALSE
loop_6516	up_in_mutant	0.473760165151681	3.90306927230869e-5	Repressed_Promoter	Polycomb	114999	14999	14999	Shifted	Matrix 2	-3.175649962875766	FALSE	TRUE	TRUE	TRUE
loop_5502	up_in_mutant	0.308032740703527	0.0165741895723943	Other	Active_Promoter	594999	559999	559999	Strength Change	Matrix 2	-2.3752989555614783	FALSE	FALSE	FALSE	FALSE
loop_22451	up_in_mutant	0.517357134314328	1.475029181894e-4	Polycomb	Other	484999	224999	224999	Strength Change	Matrix 2	-3.9621326097096192	FALSE	FALSE	FALSE	FALSE
loop_5526	up_in_mutant	0.530490907371143	0.0116861621635594	Polycomb	Polycomb	4999	79999	4999	Merge	Matrix 2	-4.045829729819724	TRUE	TRUE	TRUE	TRUE
loop_6605	up_in_mutant	0.446648545199068	9.83795602635664e-6	Polycomb	Other	774999	894999	774999	Strength Change	Matrix 2	-2.159350437775918	FALSE	FALSE	FALSE	FALSE
loop_5536	up_in_mutant	0.318381262594546	0.0099348630573755	Poised_Enhancer	Other	89999	359999	89999	Strength Change	Matrix 1	2.081315831648306	FALSE	FALSE	FALSE	TRUE
loop_19231	up_in_mutant	0.431679663323451	1.267397753181e-4	Active_Promoter	Repressed_Promoter	74999	284999	74999	Split	Matrix 1	2.526703276284106	FALSE	FALSE	FALSE	TRUE
loop_5561	up_in_mutant	0.818645046401275	0.0034223313618301	Repressed_Promoter	Other	0	564999	0	Merge	Matrix 2	-4.572606896367816	TRUE	TRUE	TRUE	TRUE
loop_11228	up_in_mutant	0.427278912659809	8.235910256172e-4	Polycomb	Polycomb	984999	364999	364999	Merge	Matrix 2	-2.945241377378179	FALSE	FALSE	FALSE	FALSE
loop_5577	down_in_mutant	-0.30142935160963	0.0247204075376801	Poised_Enhancer	Active_Enhancer	9999	44999	9999	Strength Change	Matrix 2	-2.4811658141746453	TRUE	TRUE	TRUE	TRUE
loop_5584	up_in_mutant	0.511099636095687	0.0063305105845788	Poised_Enhancer	Active_Promoter	109999	24999	24999	Split	Matrix 1	2.980971555860907	FALSE	TRUE	TRUE	TRUE
loop_11047	up_in_mutant	0.340441313719006	1.912449142094e-4	Poised_Enhancer	Active_Promoter	49999	104999	49999	Complex	Matrix 2	-4.9589355391703265	FALSE	FALSE	TRUE	TRUE
loop_5591	down_in_mutant	-0.53178552848782	0.0113652537674454	Active_Enhancer	Poised_Enhancer	119999	79999	79999	Complex	Matrix 1	2.5185570434139244	FALSE	FALSE	FALSE	TRUE
loop_19729	up_in_mutant	0.488833517900574	4.68430123793292e-5	Active_Enhancer	Polycomb	159999	434999	159999	Strength Change	Matrix 1	2.2121058023708615	FALSE	FALSE	FALSE	FALSE
loop_5622	up_in_mutant	0.363973620352039	0.0119763588562296	Other	Other	294999	369999	294999	Strength Change	Matrix 2	-5.556593659749272	FALSE	FALSE	FALSE	FALSE
loop_5626	up_in_mutant	0.42794404250404	0.0027118912699043	Other	Repressed_Promoter	0	19999	0	Complex	Matrix 2	-6.1219428098248185	TRUE	TRUE	TRUE	TRUE
loop_5643	up_in_mutant	0.394558962225764	0.0034374819050996	Active_Enhancer	Active_Enhancer	64999	129999	64999	Split	Matrix 1	3.714955592934543	FALSE	FALSE	FALSE	TRUE
loop_5647	down_in_mutant	-0.318595006992538	0.0075105335807239	Active_Enhancer	Active_Promoter	19999	54999	19999	Complex	Matrix 1	2.65865191522205	FALSE	TRUE	TRUE	TRUE
loop_21011	up_in_mutant	0.32027549809855	0.0041345046544976	Polycomb	Active_Promoter	144999	4999	4999	Split	Matrix 1	2.180377459174069	TRUE	TRUE	TRUE	TRUE
loop_5681	up_in_mutant	0.368465634752129	0.0165613815504227	Poised_Enhancer	Polycomb	9999	84999	9999	Merge	Matrix 2	-3.033962898772384	TRUE	TRUE	TRUE	TRUE
