gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	net_atac	n_atac_up	n_atac_down	k119ub_gb_log2fc	k119ub_pr_log2fc	k119ub_gb_class	n_k27ac_gained	n_k27ac_lost	k27ac_status	chromatin_state	n_mecp2_up	n_mecp2_down	mecp2_status	loop_involved
Cyp4f39	-0.0224574139103837	-0.0113140371092358	0.0337714510196195	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	-0.316805	-0.527091	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Nr6a1	-0.0148311364714454	-0.0187037912824582	0.0335349277539036	Q1: mC dn/hmC dn	-0.284445313882869	0.118234866614814	399.010186462686	0	0	0	0.113912	0.75788	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Slc7a2	-0.0199366380040302	-0.0132214652281348	0.033158103232165	Q1: mC dn/hmC dn	0.163584799818877	0.656563494955828	151.879737221104	0	0	0	0.413663	0.187029	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Igsf21	-0.0203701051560173	-0.0123427476468838	0.0327128528029011	Q1: mC dn/hmC dn	0.256919577776655	0.00233361550553739	3425.62818404789	-2	1	3	-0.325151	-0.257208	quantifiable	2	1	Both	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Tusc3	-0.0163232519363505	-0.0163739731829078	0.0326972251192583	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	0.277392	1.158535	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Fbxo21	-0.0184945091250296	-0.0141875214547433	0.0326820305797729	Q1: mC dn/hmC dn	0.267551513011851	0.00162809280006299	779.509684093093	0	0	0	-0.369536	-0.22222	quantifiable	3	0	Gained Only	Active_Promoter	0	2	MeCP2 Down Only	FALSE
Sobp	-0.0270875320543407	-0.00529148690111295	0.0323790189554536	Q1: mC dn/hmC dn	0.0360530878536229	0.862505311684381	2829.13785413278	2	2	0	0.111049	0.541602	quantifiable	2	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Sinhcaf	-0.0202916318225508	-0.0118227856886424	0.0321144175111932	Q1: mC dn/hmC dn	-0.45813514618147	0.334136224889312	16.4134669547636	0	0	0	0.262631	0.74262	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gabbr2	-0.0239048758628434	-0.00741757898897255	0.031322454851816	Q1: mC dn/hmC dn	0.41463135504051	1.40402354567178e-05	8138.68399019903	3	3	0	-0.138623	0.037671	quantifiable	9	0	Gained Only	Active_Promoter	0	2	MeCP2 Down Only	FALSE
Rbfox3	-0.00819127142317805	-0.0230018063661178	0.0311930777892958	Q1: mC dn/hmC dn	-0.11684524413549	0.577419404189007	24620.2439363944	0	0	0	-0.479836	-0.115952	quantifiable	8	0	Gained Only	Active_Promoter	5	0	MeCP2 Up Only	FALSE
Disp3	-0.0197492473023688	-0.0112786050936668	0.0310278523960356	Q1: mC dn/hmC dn	0.304142672696343	0.283600051846146	165.340876471707	1	1	0	-0.235593	-0.211691	quantifiable	0	1	Lost Only	Repressed_Promoter	1	0	MeCP2 Up Only	FALSE
Zc2hc1c	-0.0208656452196303	-0.010074314019525	0.0309399592391554	Q1: mC dn/hmC dn	0.309467243761404	0.541570163120101	17.2420257357288	0	0	0	-0.05095	0.203205	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Wrn	-0.0170554063654818	-0.0137895736196574	0.0308449799851391	Q1: mC dn/hmC dn	-0.153563895258158	0.524993544595032	263.276976918572	0	0	0	-0.140146	0.934471	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ezr	-0.0123933336506807	-0.0181886893974368	0.0305820230481175	Q1: mC dn/hmC dn	0.174775909409572	0.621065540987999	86.4946719385355	0	0	0	-0.02752	0.204491	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Plod1	-0.020494025245206	-0.010068450958253	0.030562476203459	Q1: mC dn/hmC dn	0.0417128459340485	0.935581223525772	73.7656399232338	0	0	0	-0.170253	0.355895	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Rasgef1b	-0.0119626124267196	-0.0184394189512575	0.0304020313779771	Q1: mC dn/hmC dn	NA	NA	NA	1	2	1	-0.041591	0.05705	quantifiable	0	0	No Change	Bivalent_Promoter	5	22	MeCP2 Both	FALSE
Med13l	-0.0123731310009531	-0.0179904902368539	0.030363621237807	Q1: mC dn/hmC dn	0.240794396532287	0.00346599974371693	3704.65398843239	4	4	0	-0.24832	0.014015	quantifiable	7	0	Gained Only	Active_Promoter	0	0	No MeCP2	TRUE
Tbc1d2	-0.0193424009212542	-0.010884935650343	0.0302273365715972	Q1: mC dn/hmC dn	-1.05135984604266	1.72468588668833e-08	45.0720216797885	3	3	0	0.168539	0.541563	quantifiable	6	0	Gained Only	Active_Promoter	0	0	No MeCP2	TRUE
Tex15	-0.0195593584960345	-0.0102078035678686	0.0297671620639032	Q1: mC dn/hmC dn	-0.162739864738741	0.929215726161932	5.11770945316409	0	0	0	-0.093822	0.153984	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Hsd17b11	-0.0195576572975119	-0.0092427415733479	0.0288003988708598	Q1: mC dn/hmC dn	-0.546952154047437	0.00206956549347284	74.280153372103	0	0	0	0.239938	0.576534	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Smad1	-0.0198294145823719	-0.00890535079912314	0.028734765381495	Q1: mC dn/hmC dn	0.337958915094157	0.000220811567045777	1085.19928482304	1	1	0	0.208725	0.667848	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Ksr2	-0.019261673035796	-0.00880408746982678	0.0280657605056227	Q1: mC dn/hmC dn	0.153566481771147	0.209522845582072	3851.64488935242	4	4	0	-0.313273	0.284143	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Mest	-0.0152070359057185	-0.0128095865231062	0.0280166224288247	Q1: mC dn/hmC dn	0.135380490182458	0.442743708436241	243.816091089582	0	0	0	0.248305	-0.002022	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cacna1e	-0.0152420287807211	-0.0117018181853689	0.02694384696609	Q1: mC dn/hmC dn	0.341013331296019	0.124399071102574	13614.4819285837	1	2	1	-0.193756	-0.242321	quantifiable	15	0	Gained Only	Active_Promoter	0	3	MeCP2 Down Only	FALSE
Nfasc	-0.0084854342327576	-0.018438500238921	0.0269239344716786	Q1: mC dn/hmC dn	0.165348304594553	0.0719153196110275	5797.1822648404	3	3	0	-0.24839	0.207117	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Smurf1	-0.01549919797352	-0.011145286780776	0.0266444847542959	Q1: mC dn/hmC dn	0.17854869561075	0.206817739503505	585.975862893085	0	0	0	-0.156931	-0.305895	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Bcas3	-0.00739111467711495	-0.0191942326325388	0.0265853473096537	Q1: mC dn/hmC dn	-0.141762083715353	0.401752321068655	2766.10065049598	0	0	0	-0.180144	0.365387	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Apcdd1	-0.0152504339640261	-0.0111347445074244	0.0263851784714505	Q1: mC dn/hmC dn	-0.0862384948850866	0.863623780233747	99.5775123193219	-2	0	2	0.142492	0.457277	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Vti1a	-0.0185028804397427	-0.00783391561267435	0.026336796052417	Q1: mC dn/hmC dn	-0.0381322443916675	0.892183127091214	3065.56049208109	0	0	0	-0.01252	0.985684	quantifiable	0	0	No Change	Active_Promoter	0	1	MeCP2 Down Only	FALSE
D130043K22Rik	-0.0171432922883308	-0.00875912959634824	0.025902421884679	Q1: mC dn/hmC dn	1.06612250152944	1.06124933299337e-14	156.13419762358	1	1	0	-0.12125	0.589132	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Cnn3	-0.0155715592397017	-0.0103300308135802	0.0259015900532819	Q1: mC dn/hmC dn	0.285056717897343	0.0103070954317394	220.102953264719	0	0	0	0.132394	0.303812	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Polr3b	-0.0111268328045377	-0.0144764243399833	0.025603257144521	Q1: mC dn/hmC dn	0.0553441277509211	0.73303998495613	489.304556749402	1	1	0	-0.271973	0.548153	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Atg7	-0.0187260034667664	-0.00663119639542176	0.0253571998621882	Q1: mC dn/hmC dn	-0.0377334196275301	0.850876072937818	786.029182693188	0	0	0	-0.264895	0.972169	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Trmt2b	-0.0202553066876224	-0.00484534050424208	0.0251006471918645	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	-0.16908	0.826292	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gria2	-0.0113393110176739	-0.0136044750949123	0.0249437861125862	Q1: mC dn/hmC dn	0.285680149876247	0.0925290892876543	6749.93322451222	2	2	0	0.000277	0.464727	quantifiable	4	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Pla2g5	-0.0186344290538527	-0.00620991135271556	0.0248443404065683	Q1: mC dn/hmC dn	-0.191656564384023	0.920889832559517	4.41799289287106	0	0	0	-0.172966	-0.620223	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Fam186b	-0.0160441782716569	-0.00802549245870735	0.0240696707303643	Q1: mC dn/hmC dn	-0.154788457166504	0.919734801914704	5.05746784001715	0	0	0	-0.140895	0.084883	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Slc36a4	-0.0136334124923441	-0.0100708133617937	0.0237042258541377	Q1: mC dn/hmC dn	0.431071290524388	2.69372395427483e-09	435.119404222454	0	0	0	-0.159397	0.794973	quantifiable	2	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Ryr2	-0.0115634699320477	-0.011963551060008	0.0235270209920557	Q1: mC dn/hmC dn	0.48251356524456	2.33658356134662e-07	15336.4030250062	6	6	0	-0.198227	0.183658	quantifiable	13	1	Both	Active_Promoter	2	0	MeCP2 Up Only	TRUE
Ccdc88c	-0.0111309236541891	-0.0120955054616053	0.0232264291157944	Q1: mC dn/hmC dn	-0.711123276450481	0.214927612391467	230.985006310718	0	0	0	0.101175	0.090831	quantifiable	0	0	No Change	Bivalent_Promoter	0	0	No MeCP2	FALSE
Macroh2a1	-0.0109772943344594	-0.0121624674287004	0.0231397617631597	Q1: mC dn/hmC dn	-0.0215483629862961	0.88351191865657	1344.84059108396	4	4	0	-0.081203	0.472768	quantifiable	2	0	Gained Only	Active_Promoter	0	1	MeCP2 Down Only	FALSE
Nrxn1	-0.0159971913841708	-0.00703204538813584	0.0230292367723066	Q1: mC dn/hmC dn	0.396847139334917	0.0494397566767856	73795.543227631	0	0	0	-0.234173	-0.15198	quantifiable	5	0	Gained Only	Active_Promoter	3	0	MeCP2 Up Only	FALSE
Rffl	-0.00996854415968407	-0.0130377168828433	0.0230062610425273	Q1: mC dn/hmC dn	-0.343290643992723	0.0100314504493015	329.344202649926	1	1	0	-0.145847	-0.21073	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tom1l1	-0.0107848099854808	-0.0118193553528643	0.0226041653383451	Q1: mC dn/hmC dn	0.0917493396022383	0.585619930429929	368.538425467328	0	0	0	-0.189118	0.281131	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Rassf3	-0.00918578660899838	-0.0132177697592069	0.0224035563682052	Q1: mC dn/hmC dn	-0.104188114794726	0.738933685948332	87.0766965193829	1	1	0	0.378396	0.388681	quantifiable	1	0	Gained Only	Other	0	1	MeCP2 Down Only	FALSE
Gm45844	-0.0120073683701266	-0.0103587594060639	0.0223661277761905	Q1: mC dn/hmC dn	-0.407437652033575	0.0860198952708311	105.850485723513	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Abr	-0.01541580247978	-0.0069119423573778	0.0223277448371578	Q1: mC dn/hmC dn	0.0606208466936254	0.730931603199436	996.443747094048	3	3	0	-0.262471	-0.305367	quantifiable	0	0	No Change	Repressed_Promoter	0	9	MeCP2 Down Only	FALSE
Mcph1	-0.0178515724891394	-0.00440972747851749	0.0222612999676569	Q1: mC dn/hmC dn	-0.0723124653898237	0.629943955475433	370.29696404077	1	1	0	-0.038898	1.153705	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Pex14	-0.00917915277280312	-0.0130538203886573	0.0222329731614604	Q1: mC dn/hmC dn	-0.0812282200405766	0.730063629086249	423.727207593237	3	3	0	-0.255995	0.608201	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Phactr3	-0.0113463417258554	-0.0108592575842398	0.0222055993100951	Q1: mC dn/hmC dn	0.324961128004394	0.00463218770171531	6171.59095697571	4	4	0	-0.225514	0.189943	quantifiable	10	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Cryl1	-0.0136459196217775	-0.00855918249772483	0.0222051021195024	Q1: mC dn/hmC dn	-0.278902091093747	0.247166111029784	183.677902004981	1	1	0	-0.130321	0.570553	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Dzip1	-0.0132641060171472	-0.00872744146553224	0.0219915474826795	Q1: mC dn/hmC dn	0.104149841612291	0.442567666901448	602.160348539295	0	0	0	0.158532	0.653113	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ranbp3l	-0.0108819320040554	-0.0109026228879188	0.0217845548919742	Q1: mC dn/hmC dn	-0.132231950888647	0.794718675328583	71.9092463687828	0	0	0	0.247129	0.538158	quantifiable	0	0	No Change	Bivalent_Promoter	0	0	No MeCP2	FALSE
Tmem131l	-0.0105211713463083	-0.011230139944716	0.0217513112910243	Q1: mC dn/hmC dn	0.0137432632465964	0.948688959537733	471.477173314507	-1	0	1	-0.045756	0.465417	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Slc1a1	-0.0110237119740556	-0.0101741422011995	0.0211978541752551	Q1: mC dn/hmC dn	0.210253233317188	0.419841853394924	261.597878800427	2	2	0	0.002561	0.660638	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Gm20696	-0.012336766231306	-0.00884529978182974	0.0211820660131357	Q1: mC dn/hmC dn	-0.120345585989298	0.617542387309502	1164.88836574338	0	0	0	NA	NA	NA	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Scn8a	-0.00866620296400955	-0.0123095534504871	0.0209757564144967	Q1: mC dn/hmC dn	0.213051938400361	0.0090023006880927	6452.19328205867	0	0	0	-0.217423	0.210663	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ackr4	-0.0119082349568413	-0.00889806729639493	0.0208063022532363	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	-0.417219	-0.510983	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Akap6	-0.0130471006931282	-0.00724259345021341	0.0202896941433416	Q1: mC dn/hmC dn	0.165651904348183	0.212205840915732	6202.90008599612	5	5	0	0.028545	1.044802	quantifiable	1	0	Gained Only	Active_Promoter	1	3	MeCP2 Both	FALSE
Rbks	-0.0141430285399294	-0.00603282046914365	0.0201758490090731	Q1: mC dn/hmC dn	NA	NA	NA	2	2	0	-0.113033	-0.188564	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Gata3	-0.0141458690113813	-0.00597162300012299	0.0201174920115043	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	-0.13542	-0.151375	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Ism1	-0.0104014163907815	-0.00959309992852653	0.019994516319308	Q1: mC dn/hmC dn	-1.03869044722994	2.49906486320414e-10	57.0187341166408	0	0	0	-0.088203	0.280277	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Atxn1	-0.0107017726091311	-0.0090633579074238	0.0197651305165549	Q1: mC dn/hmC dn	0.185289924319544	0.349653987113145	5635.20880676951	2	2	0	-0.194605	0.141545	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Reck	-0.0102079240439695	-0.00949815252348145	0.019706076567451	Q1: mC dn/hmC dn	0.108622588343854	0.659534621725392	255.837380228697	0	0	0	-0.084014	0.556715	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tenm1	-0.0107061545487018	-0.00870391581310354	0.0194100703618054	Q1: mC dn/hmC dn	0.224064543669508	0.495894573684833	15955.8852313311	2	2	0	-0.028276	0.071079	quantifiable	2	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Unc13b	-0.0111850641304876	-0.00817035458148024	0.0193554187119678	Q1: mC dn/hmC dn	-0.527999731080531	0.0125340847130037	175.449455465106	-1	0	1	-0.049232	0.577464	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tmem241	-0.0126983634897603	-0.00623481589680533	0.0189331793865656	Q1: mC dn/hmC dn	-0.240507959121301	0.128912733721915	254.373317023936	0	0	0	-0.169409	-0.034794	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Fam124a	-0.0111679634178716	-0.0075969224334374	0.018764885851309	Q1: mC dn/hmC dn	-0.382320009453993	0.0152330898009643	197.444636563686	2	2	0	0.337832	0.692622	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Grik2	-0.00799883119158507	-0.010547636899589	0.0185464680911741	Q1: mC dn/hmC dn	0.0918609936658808	0.801660233530132	27449.460678299	7	10	3	-0.051866	0.739296	quantifiable	11	4	Both	Active_Promoter	6	0	MeCP2 Up Only	FALSE
Tbc1d1	-0.00901433060548229	-0.0093810619946405	0.0183953926001228	Q1: mC dn/hmC dn	0.312995830696821	0.0203465625273264	1201.10391841227	1	1	0	-0.028946	0.773057	quantifiable	0	0	No Change	Active_Promoter	1	1	MeCP2 Both	FALSE
Tex16	-0.0135522190198386	-0.00479552619278043	0.018347745212619	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	NA	-0.502128	no_signal	0	0	No Change	Other	0	0	No MeCP2	FALSE
Heatr5a	-0.0106590622368219	-0.00762222313123277	0.0182812853680547	Q1: mC dn/hmC dn	-0.703406900361558	3.50400964888421e-15	236.873282465326	0	0	0	0.320824	1.617677	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Nhej1	-0.0106643826934767	-0.00746145944254829	0.018125842136025	Q1: mC dn/hmC dn	-0.140893227597511	0.705609482320586	52.0488392720237	0	0	0	-0.255042	-0.059434	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Prmt3	-0.0107883469240871	-0.00729854647216613	0.0180868933962533	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	-0.127982	0.549647	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Arhgef10l	-0.00879599099626316	-0.00915334355963882	0.017949334555902	Q1: mC dn/hmC dn	0.10132661847408	0.554794717156294	1486.11845682342	3	3	0	-0.248952	-0.384171	quantifiable	4	0	Gained Only	Other	0	0	No MeCP2	FALSE
Lingo1	-0.00832450642185789	-0.0094292570889406	0.0177537635107985	Q1: mC dn/hmC dn	0.299977027009149	0.015733689091438	1018.45887674096	8	8	0	-0.076925	0.098638	quantifiable	3	0	Gained Only	Active_Promoter	0	1	MeCP2 Down Only	FALSE
Irak2	-0.010495594849136	-0.00722198892798799	0.017717583777124	Q1: mC dn/hmC dn	-0.194083784511866	0.471903749686778	119.840617433617	0	0	0	0.002806	0.426923	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Foxp1	-0.0128899678065151	-0.00466445381094141	0.0175544216174565	Q1: mC dn/hmC dn	0.00689781972469132	0.985418031184355	2534.82343532217	7	7	0	0.030088	0.217522	quantifiable	2	1	Both	Repressed_Promoter	0	1	MeCP2 Down Only	FALSE
Pls1	-0.00726141906349986	-0.00930094045029278	0.0165623595137926	Q1: mC dn/hmC dn	-0.356814563990473	0.0314523427624352	243.180402563887	0	0	0	-0.030828	0.858392	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pde4b	-0.00613682905062896	-0.0103970678092116	0.0165338968598405	Q1: mC dn/hmC dn	0.129692613365494	0.804930851228931	17537.0838010528	6	6	0	0.185752	0.49015	quantifiable	4	0	Gained Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Crim1	-0.00671450727895417	-0.00980777356447912	0.0165222808434333	Q1: mC dn/hmC dn	0.108104680945105	0.546851508018232	1077.19933843322	0	0	0	-0.163454	0.453097	quantifiable	0	0	No Change	Repressed_Promoter	0	1	MeCP2 Down Only	TRUE
Apbb1ip	-0.0104887599731185	-0.0054497754995644	0.0159385354726829	Q1: mC dn/hmC dn	-0.0373665785635699	0.957702649150534	39.1407049857642	0	0	0	-0.144914	0.081835	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Stox2	-0.0119141837874086	-0.00399268483108187	0.0159068686184905	Q1: mC dn/hmC dn	0.168691487324122	0.0910491060176868	2475.77253675692	7	7	0	0.241823	0.596411	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Wwp2	-0.00842246571972494	-0.0069714582472222	0.0153939239669471	Q1: mC dn/hmC dn	0.174988679782482	0.122497847389971	464.794341143654	0	0	0	0.088715	1.072824	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Zbtb16	-0.0103131837181691	-0.0046728418435229	0.014986025561692	Q1: mC dn/hmC dn	0.259868783705913	0.682693778296229	741.808852469918	0	0	0	-0.0514	-0.371079	quantifiable	0	0	No Change	Bivalent_Promoter	0	1	MeCP2 Down Only	FALSE
Tjp2	-0.0055554695349459	-0.00920675423006286	0.0147622237650088	Q1: mC dn/hmC dn	-0.308861178129433	0.000393780093801287	340.333453640516	0	0	0	0.30601	0.922104	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ccdc93	-0.00880056818956443	-0.00593800166413841	0.0147385698537028	Q1: mC dn/hmC dn	0.298391638347767	0.000493009612515722	417.079644935385	0	0	0	-0.238688	0.865459	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Dnah17	-0.00982797883815334	-0.00490244617037829	0.0147304250085316	Q1: mC dn/hmC dn	-0.341584460306456	0.285693214046571	60.8115744058158	1	1	0	-0.307534	-0.238502	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Pawr	-0.00681802068329029	-0.00774159155845911	0.0145596122417494	Q1: mC dn/hmC dn	0.39089571769212	0.335611196570623	32.4548329682554	1	1	0	-0.299096	-0.035738	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Pag1	-0.0083678866575746	-0.00599183183554053	0.0143597184931151	Q1: mC dn/hmC dn	0.204713661996338	0.0279394144369798	1533.16258852178	0	0	0	-0.119336	0.243999	quantifiable	0	0	No Change	Active_Promoter	0	5	MeCP2 Down Only	FALSE
Rnf150	-0.00651791978925931	-0.007719538789801	0.0142374585790603	Q1: mC dn/hmC dn	0.0856398087035242	0.774310503145754	1946.14784667725	1	1	0	0.072344	0.295742	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Ano6	-0.00546166268517478	-0.00865430231059153	0.0141159649957663	Q1: mC dn/hmC dn	0.111971931756652	0.368302467408158	508.64039873736	0	0	0	0.016913	0.730664	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
BC052040	-0.0063646861155332	-0.00768282762674451	0.0140475137422777	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Other	0	0	No MeCP2	FALSE
Lrrc1	-0.00876453435333524	-0.00513370276010444	0.0138982371134397	Q1: mC dn/hmC dn	0.0890994844874208	0.761631677005577	466.993379565332	1	1	0	0.151732	0.406505	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rbfox1	-0.00509474178681379	-0.00843950815597277	0.0135342499427866	Q1: mC dn/hmC dn	0.267326076884959	0.322571688586561	53440.4646025248	5	5	0	-0.076963	-0.101598	quantifiable	1	0	Gained Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Arhgef33	-0.00812158773318283	-0.00538204825233542	0.0135036359855183	Q1: mC dn/hmC dn	0.0531344461687921	0.905849715271185	779.267734732208	0	0	0	-0.03514	-0.505122	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Prkcb	-0.00529220107206618	-0.00800240838304511	0.0132946094551113	Q1: mC dn/hmC dn	0.518259516121609	4.68298630770738e-08	10306.9019626064	2	2	0	-0.206493	0.124001	quantifiable	5	1	Both	Active_Promoter	0	0	No MeCP2	FALSE
Mrtfa	-0.00696657760746899	-0.00630431087903399	0.013270888486503	Q1: mC dn/hmC dn	0.161157253491262	0.138145410931848	895.980395611517	0	0	0	-0.197023	0.063593	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Camta1	-0.00298581183670921	-0.00982512908574032	0.0128109409224495	Q1: mC dn/hmC dn	NA	NA	NA	4	6	2	-0.108938	0.110364	quantifiable	0	1	Lost Only	Active_Promoter	0	7	MeCP2 Down Only	FALSE
Rbm41	-0.00429099655818688	-0.00822928985074849	0.0125202864089354	Q1: mC dn/hmC dn	-0.0536618714209764	0.886942522514938	220.748645163368	0	0	0	-0.264116	0.577993	one_condition	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tmem178b	-0.00642675542419147	-0.00594352027617318	0.0123702757003646	Q1: mC dn/hmC dn	0.0087719395538646	0.986037892817093	4804.67943691725	1	1	0	-0.014461	0.343441	quantifiable	0	0	No Change	Other	0	2	MeCP2 Down Only	TRUE
Zfp704	-0.00650965216328969	-0.00575105842631535	0.012260710589605	Q1: mC dn/hmC dn	0.116496887108054	0.409866553668152	1284.22308497595	0	0	0	0.13736	0.690887	quantifiable	1	0	Gained Only	Other	0	3	MeCP2 Down Only	FALSE
