SYMBOL	n_peaks	n_up	n_down	n_ns	mean_fold	min_fdr	gene_peak_class
2010204K13Rik	3	0	0	3	-0.0401908333276447	0.945265350610041	No significant peaks
2010308F09Rik	3	0	0	3	0.0339837793772324	0.662721455239861	No significant peaks
2010310C07Rik	4	0	0	4	-0.00822206848926807	0.814080458996851	No significant peaks
2010315B03Rik	2	0	0	2	-0.0659348611398434	0.684140484382254	No significant peaks
2010320M18Rik	1	0	0	1	-0.00799132610412378	0.969769047320109	No significant peaks
2200002D01Rik	7	0	0	7	-0.0718741710873069	0.239548989649118	No significant peaks
2200002J24Rik	1	0	0	1	-0.000134366860279178	1	No significant peaks
2210016L21Rik	5	0	0	5	0.0390316275717588	0.366718652430541	No significant peaks
2210039B01Rik	2	0	0	2	-0.0884470890781303	0.627590368254115	No significant peaks
2210404E10Rik	1	0	0	1	-0.0557817494929819	0.788841031981654	No significant peaks
2210406O10Rik	8	0	0	8	-0.0277371522650198	0.38594265014171	No significant peaks
2210408F21Rik	23	0	0	23	0.0405091345162646	0.169414959832574	No significant peaks
2210408I21Rik	4	0	0	4	0.0419029297599595	0.871595140549694	No significant peaks
2210409D07Rik	25	9	0	16	0.621596957745987	2.70157701509669e-07	Has UP peak(s)
2210414B05Rik	1	0	0	1	0.0192964595148155	0.933039443167619	No significant peaks
2210416O15Rik	3	0	0	3	-0.117777994925127	0.422461744541643	No significant peaks
2210417A02Rik	13	0	0	13	-0.0173869017063262	0.572979818086466	No significant peaks
2210420H20Rik	14	0	0	14	-0.0442343999084765	0.393926416754376	No significant peaks
2300002M23Rik	4	0	0	4	-0.0873019917979067	0.483430134094891	No significant peaks
2300009A05Rik	10	0	0	10	-0.0354926847116485	0.487871253476739	No significant peaks
2310001K24Rik	3	0	0	3	-0.0674328082480805	0.53405867383136	No significant peaks
2310002D06Rik	1	0	0	1	0.0165848151867757	0.945858834827698	No significant peaks
2310002F09Rik	1	0	0	1	-0.0580117862309459	0.773696986722998	No significant peaks
2310003N18Rik	36	0	0	36	-0.0148153040822501	0.527481130464765	No significant peaks
2310005E17Rik	11	0	0	11	-0.00996838878443587	0.704549757668306	No significant peaks
2310008N11Rik	100	19	1	80	0.264095509281469	4.16650846125546e-08	Has UP peak(s)
2310009B15Rik	1	0	0	1	-0.020074946492577	0.93085226593998	No significant peaks
2310010J17Rik	3	1	0	2	0.449667443599172	0.0390406556937363	Has UP peak(s)
2310011J03Rik	5	0	0	5	-0.0588347996199832	0.503221765776785	No significant peaks
2310015A10Rik	9	0	0	9	-0.0503724519960783	0.365579710393673	No significant peaks
2310015D24Rik	10	0	0	10	-0.0431333282296518	0.413466809860856	No significant peaks
2310016D03Rik	9	0	0	9	-0.0073510441816472	0.524068714151477	No significant peaks
2310016G11Rik	4	0	0	4	-0.116011844131158	0.316585048924705	No significant peaks
2310020H05Rik	14	0	0	14	0.029916475818293	0.531114031280432	No significant peaks
2310022A10Rik	4	0	0	4	0.0017900836875746	0.826821126205269	No significant peaks
2310022B05Rik	10	0	0	10	0.0107285118159142	0.660459068095603	No significant peaks
2310030G06Rik	1	0	0	1	0.00246369824406546	0.993423713101553	No significant peaks
2310033P09Rik	3	0	0	3	-0.0219340822559924	0.641264439723767	No significant peaks
2310034O05Rik	20	0	0	20	0.0421474737049707	0.110195968587369	No significant peaks
2310039H08Rik	1	0	0	1	-0.0490025815222444	0.796555848880853	No significant peaks
2310039L15Rik	4	0	0	4	0.0203130716641429	0.463671975298073	No significant peaks
2310040G24Rik	2	0	0	2	-0.030565933674266	0.788506099319634	No significant peaks
2310043L19Rik	29	6	0	23	0.385875970375458	5.27539129988564e-08	Has UP peak(s)
2310043M15Rik	1	0	0	1	0.00252481601656871	0.993423713101553	No significant peaks
2310043O21Rik	6	0	0	6	-0.0321110105237118	0.854555503869506	No significant peaks
2310057J18Rik	5	0	0	5	0.0719613896427563	0.750005515128556	No significant peaks
2310057M21Rik	1	0	0	1	-0.100565734340896	0.636069166494379	No significant peaks
2310061I04Rik	1	0	0	1	-0.0291595052512758	0.907337922867524	No significant peaks
2310065F04Rik	5	0	0	5	-0.176868846199631	0.922731238677841	No significant peaks
2310069B03Rik	9	0	0	9	-0.0284709599266915	0.65899506850556	No significant peaks
2310075C17Rik	1	0	0	1	-0.20392746218593	0.440054370122762	No significant peaks
2400006E01Rik	1	0	0	1	0.00373697711399426	0.989765853349356	No significant peaks
2410003L11Rik	5	0	0	5	-0.0209179402963643	0.780571531093765	No significant peaks
2410004B18Rik	5	0	0	5	-0.015302009529348	0.89720479701126	No significant peaks
2410004I01Rik	6	0	0	6	-0.0136753808682823	0.741985459199623	No significant peaks
2410004P03Rik	17	0	0	17	-0.0209738554006238	0.737723092950243	No significant peaks
2410006H16Rik	3	0	0	3	-0.0412035130002305	0.638485794084364	No significant peaks
2410012E07Rik	5	0	0	5	-0.0456872800224496	0.362827224755426	No significant peaks
2410017I17Rik	5	0	0	5	-0.080078515181045	0.195969058582035	No significant peaks
2410018L13Rik	39	0	0	39	0.00168517049411504	0.365696871369455	No significant peaks
2410022M11Rik	1	0	0	1	-0.0444152684393163	0.842606088316075	No significant peaks
2410124H12Rik	1	0	0	1	0.0432397827377325	1	No significant peaks
2410137M14Rik	2	0	0	2	-0.0461553090931732	0.569899427382406	No significant peaks
2500004C02Rik	8	0	0	8	-0.0633864509689873	0.451883644969755	No significant peaks
2510002D24Rik	1	0	0	1	-0.0324312528202491	0.876648576109921	No significant peaks
2510009E07Rik	5	0	0	5	-0.00775497348496801	0.780657075653958	No significant peaks
2510039O18Rik	4	0	0	4	-0.0228501553721918	0.809237158050627	No significant peaks
2610008E11Rik	3	0	0	3	-0.172783776473485	0.132878429669659	No significant peaks
2610016A17Rik	3	0	0	3	-0.0099559186422727	0.853619918094216	No significant peaks
2610027K06Rik	4	0	0	4	-0.0756926473255349	0.424313270340836	No significant peaks
2610028E06Rik	54	0	0	54	-0.0743734600889955	0.152606009134223	No significant peaks
2610028H24Rik	4	0	0	4	-0.0499647602677036	0.332418741299439	No significant peaks
2610035D17Rik	63	0	1	62	-0.044168271108203	0.0300165238555529	Has DOWN peak(s) only
2610035F20Rik	1	0	0	1	0.0373019749100085	0.837814669759469	No significant peaks
2610037D02Rik	2	0	0	2	-0.0179425581960114	0.775768877619728	No significant peaks
2610042L04Rik	3	0	0	3	-0.0384260410789053	0.836933909897953	No significant peaks
2610203C22Rik	8	0	1	7	-0.059314614909245	0.0381884240366353	Has DOWN peak(s) only
2610206C17Rik	4	1	0	3	0.373334114991136	0.000289027135054077	Has UP peak(s)
2610306M01Rik	3	0	0	3	-0.0965052474909031	0.449319386948007	No significant peaks
2610307P16Rik	31	6	0	25	0.299087859977245	3.36327078186185e-06	Has UP peak(s)
2610316D01Rik	4	0	0	4	-0.00772319765045852	0.644550459804392	No significant peaks
2610318M16Rik	7	0	0	7	-0.0154038423955014	0.565067082805598	No significant peaks
2610318N02Rik	2	0	0	2	-0.0394722938880952	0.615469330283754	No significant peaks
2610507I01Rik	1	0	0	1	-0.0162351705244577	0.944432161393472	No significant peaks
2610524H06Rik	4	0	0	4	-0.00174374071095677	0.854027817040195	No significant peaks
2610528J11Rik	4	0	0	4	-0.01071393714065	0.690213527938874	No significant peaks
2700038G22Rik	1	0	0	1	-0.00672312651303164	0.979061966346458	No significant peaks
2700046A07Rik	18	1	0	17	0.0758498852608814	0.00577395192345404	Has UP peak(s)
2700049A03Rik	4	0	0	4	-0.0141302949361449	0.817981509568714	No significant peaks
2700054A10Rik	14	0	0	14	-0.00426198261961409	0.245486272879344	No significant peaks
2700062C07Rik	5	0	0	5	-0.00287908832292259	0.635814536176709	No significant peaks
2700069I18Rik	1	0	0	1	-0.000185527244001356	1	No significant peaks
2700070H01Rik	4	0	0	4	-0.0197603296106342	0.78135563329726	No significant peaks
2700089I24Rik	27	0	0	27	0.031081681699829	0.49719058959875	No significant peaks
2700097O09Rik	2	0	0	2	-0.00786841130337148	0.987030119834472	No significant peaks
2810001G20Rik	15	0	0	15	-0.0403125237550837	0.536103882704308	No significant peaks
2810004N23Rik	9	0	0	9	-0.0123443477219612	0.732799746479058	No significant peaks
2810013P06Rik	1	0	0	1	-0.0417593401836095	0.869594461660998	No significant peaks
2810021J22Rik	3	0	0	3	-0.0550565506367296	0.524240563886275	No significant peaks
2810025M15Rik	3	0	0	3	-0.0108329122368022	0.810128309229992	No significant peaks
2810029C07Rik	2	0	0	2	-0.140624762219625	0.344570483885912	No significant peaks
2810032G03Rik	82	5	0	77	0.190081706934922	6.0167036836906e-07	Has UP peak(s)
2810049E08Rik	7	3	0	4	1.02682505042662	1.36024346295559e-10	Has UP peak(s)
2810403D21Rik	1	0	0	1	0.0518173524776844	1	No significant peaks
2810404M03Rik	11	0	0	11	-0.0102995441622764	0.366935649230473	No significant peaks
2810405F15Rik	9	0	0	9	-0.0262456187565352	0.845374900563211	No significant peaks
2810408A11Rik	2	0	0	2	0.19612216168015	0.232530034305569	No significant peaks
2810408I11Rik	1	0	0	1	-0.00771682918668195	0.966257555240093	No significant peaks
2810414N06Rik	4	0	0	4	-0.0715351142683419	0.483406595658639	No significant peaks
2810429I04Rik	6	0	0	6	-0.00335800988777824	0.728434540486423	No significant peaks
2810433D01Rik	2	0	0	2	-0.524911045470989	0.104949260669593	No significant peaks
2810442N19Rik	6	0	0	6	-0.0114151865091277	0.705468763662109	No significant peaks
2810459M11Rik	3	0	1	2	-0.296010034787256	0.0370518576193516	Has DOWN peak(s) only
2900005J15Rik	5	0	0	5	-0.0299873165183812	0.637590431162404	No significant peaks
2900009J06Rik	1	0	0	1	-0.0641811278993391	0.70096194567378	No significant peaks
2900026A02Rik	42	0	0	42	-0.0980306533104562	0.0925336276350314	No significant peaks
2900040C04Rik	26	0	0	26	-0.0514644416504799	0.10285014559541	No significant peaks
2900041M22Rik	28	0	0	28	0.024379148483197	0.10669630418412	No significant peaks
2900052L18Rik	6	2	1	3	0.160052544922251	0.000607762053596037	Has UP peak(s)
2900052N01Rik	60	0	1	59	-0.0222854552459125	0.0247962685245882	Has DOWN peak(s) only
2900057B20Rik	14	0	1	13	-0.155468347910249	0.0373814379178849	Has DOWN peak(s) only
2900060B14Rik	5	0	0	5	-0.1462139354262	0.112109708372308	No significant peaks
2900076A07Rik	2	0	0	2	-0.040086946346454	0.823113293494361	No significant peaks
2900079G21Rik	47	14	0	33	0.851893218870161	2.76687670402837e-15	Has UP peak(s)
3000002C10Rik	1	0	0	1	-0.0133612504034408	0.952480516263708	No significant peaks
3010001F23Rik	4	0	0	4	0.0679378634408947	0.225374485282131	No significant peaks
3100003L05Rik	62	9	0	53	0.276826905350056	0.000110699604289734	Has UP peak(s)
3110009E18Rik	8	0	0	8	0.00719874786470396	0.72288902214526	No significant peaks
3110009F21Rik	39	0	0	39	-0.0101427031542011	0.23478175209317	No significant peaks
3110015C05Rik	16	5	0	11	0.763286958223345	3.64742205944845e-19	Has UP peak(s)
3110039M20Rik	3	0	0	3	-0.0444438573577047	0.665171401704538	No significant peaks
3110040N11Rik	2	0	0	2	0.00761278839059196	0.91137898317025	No significant peaks
3110045C21Rik	4	0	0	4	-0.0276797781857728	0.900188845453747	No significant peaks
3110056K07Rik	1	0	0	1	-0.00426167688503581	0.982458507518472	No significant peaks
3110082I17Rik	6	0	0	6	-0.014600087453669	0.703168663175366	No significant peaks
3110082J24Rik	2	0	0	2	0.0374444892722602	0.802817603930149	No significant peaks
3110099E03Rik	8	0	0	8	-0.0480684616324093	0.366504054406208	No significant peaks
3200001D21Rik	3	0	0	3	0.0496247289244117	0.638012980131462	No significant peaks
3300002I08Rik	5	0	0	5	-0.131021492949002	0.811826235458288	No significant peaks
3300002P13Rik	1	0	0	1	-0.0241894384894058	0.919245792857718	No significant peaks
3300005D01Rik	33	0	0	33	-0.0297905679875487	0.318336032282495	No significant peaks
3425401B19Rik	16	0	0	16	0.0199083048008748	0.176964618600521	No significant peaks
3632454L22Rik	5	0	0	5	0.0252384178848752	0.958976722374108	No significant peaks
3830403N18Rik	5	0	0	5	0.013956809987054	0.848114492489748	No significant peaks
3830408C21Rik	18	0	1	17	-0.186122525761987	0.00102907782873811	Has DOWN peak(s) only
3830432H09Rik	6	0	0	6	-0.0386364998504274	0.661520919684244	No significant peaks
3930402G23Rik	14	1	0	13	0.122187222581542	0.000925120152111738	Has UP peak(s)
4631405J19Rik	5	0	0	5	0.00837037189855628	0.553107535851549	No significant peaks
4632404H12Rik	1	0	0	1	0.11685944641523	0.590517931398231	No significant peaks
4632415L05Rik	3	0	0	3	0.00246793426863747	0.891914943788154	No significant peaks
4632427E13Rik	2	0	0	2	0.0193303786789882	0.850666555975023	No significant peaks
4632428C04Rik	5	0	0	5	-0.0122829732127289	0.891601625725307	No significant peaks
4732414G09Rik	2	0	0	2	-0.0200640155267795	0.717534603988792	No significant peaks
4732471J01Rik	3	0	0	3	-0.00079652456641314	0.96565231454031	No significant peaks
4732490B19Rik	49	0	0	49	0.0033009747321742	0.146332716401912	No significant peaks
4732491K20Rik	3	0	0	3	-0.0532232645285452	0.679378211640538	No significant peaks
4833411C07Rik	8	0	0	8	0.00107113924120162	0.746037209208434	No significant peaks
4833412C05Rik	14	0	0	14	-0.0600174875455901	0.560072033238788	No significant peaks
4833415N18Rik	49	0	0	49	-0.0209216988544637	0.305151950242624	No significant peaks
4833417C18Rik	2	0	0	2	0.00425893840548855	0.98375906484803	No significant peaks
4833418N02Rik	1	0	0	1	-0.0278812158044935	1	No significant peaks
4833419F23Rik	1	0	0	1	-0.0667737199055263	1	No significant peaks
4833422C13Rik	2	0	0	2	-0.0195276379282111	1	No significant peaks
4833422M21Rik	7	0	0	7	0.0832686511046439	0.0832105142332231	No significant peaks
4833427F10Rik	2	0	0	2	-0.14408144559339	0.602910707134923	No significant peaks
4833428L15Rik	32	2	0	30	0.054886781591154	0.00648453748192817	Has UP peak(s)
4833439L19Rik	2	0	0	2	0.0433385974978133	0.758815532723513	No significant peaks
4921504A21Rik	6	0	0	6	-0.0913040108852491	0.891403161202867	No significant peaks
4921504E06Rik	6	0	0	6	-0.0311083638193593	0.731979916832391	No significant peaks
4921508D12Rik	5	0	0	5	-0.0601502179774265	0.414522149997892	No significant peaks
4921509O07Rik	28	2	0	26	0.169667480044219	0.00113513815238603	Has UP peak(s)
4921511C10Rik	10	0	0	10	0.0255650953122382	0.728470529894016	No significant peaks
4921511I17Rik	42	1	0	41	0.0165812330198839	0.0294431788860031	Has UP peak(s)
4921513I03Rik	33	0	1	32	-0.135703268206344	0.0118703725903376	Has DOWN peak(s) only
4921515E04Rik	17	2	0	15	0.324249402648562	5.6926935386847e-05	Has UP peak(s)
4921517D22Rik	1	0	0	1	0.0124509647232672	0.96199845352912	No significant peaks
4921518K17Rik	1	0	0	1	-0.112219447024343	1	No significant peaks
4921524J17Rik	3	0	0	3	0.012535607910162	0.682414044035303	No significant peaks
4921524L21Rik	1	0	0	1	0.00530630729284315	0.984684822871953	No significant peaks
4921525O09Rik	76	0	0	76	-0.0114806448378651	0.153375906006775	No significant peaks
4921529L05Rik	11	0	0	11	0.0924343551862356	0.243966103260452	No significant peaks
4921531C22Rik	7	0	0	7	-0.0186239325604793	0.611835345616636	No significant peaks
4921531P14Rik	89	2	1	86	0.0357628842168033	0.000355285820924629	Has UP peak(s)
4921533I20Rik	2	0	0	2	-0.238410357847122	1	No significant peaks
4921534H16Rik	51	0	0	51	-0.0547714270724994	0.0932627973649676	No significant peaks
4921536K21Rik	2	0	0	2	-0.047760678856838	0.225483796692173	No significant peaks
4922502N22Rik	5	0	0	5	-0.0116633369822443	0.94431837408228	No significant peaks
4930401C15Rik	7	0	0	7	-0.126334815048976	0.895135011067714	No significant peaks
4930401G09Rik	2	0	0	2	-0.0237380485944784	0.871502595397414	No significant peaks
4930401O10Rik	28	1	0	27	0.0126169865880858	0.0142493291465876	Has UP peak(s)
4930401O12Rik	28	0	0	28	-0.0219975809053317	0.142156199832586	No significant peaks
4930402F06Rik	4	0	0	4	-0.0189261757684526	0.498129349881318	No significant peaks
4930402F11Rik	25	0	0	25	0.00113153367628638	0.536103281991397	No significant peaks
4930402K13Rik	2	0	0	2	-0.026120267206611	1	No significant peaks
4930404A05Rik	11	0	0	11	0.0818874212339836	0.164049764461314	No significant peaks
4930404H11Rik	35	3	0	32	0.206212395004778	3.18279568867339e-09	Has UP peak(s)
4930405A10Rik	13	2	0	11	0.177899535121418	0.00136546533454868	Has UP peak(s)
4930405D11Rik	6	0	0	6	-0.0381191772443083	0.813740495733324	No significant peaks
4930405J17Rik	4	0	0	4	-0.00865587430360131	0.903004024628949	No significant peaks
4930405L22Rik	12	0	0	12	-0.022447231688706	0.448174696846747	No significant peaks
4930405O22Rik	55	1	0	54	0.0154398879818078	0.0232639576890159	Has UP peak(s)
4930406D18Rik	15	0	0	15	-0.00784755817627941	0.474701380190729	No significant peaks
4930407I10Rik	2	0	0	2	0.0494011461406708	0.706915377506144	No significant peaks
4930407I19Rik	16	8	0	8	1.15083433554193	9.24059598502708e-19	Has UP peak(s)
4930412B13Rik	10	0	0	10	-0.00779487004957155	0.0662802358980748	No significant peaks
4930412C18Rik	3	0	0	3	-0.000569481078094267	0.808931112002695	No significant peaks
4930413E15Rik	16	0	0	16	-0.0823665948318611	0.533339538969032	No significant peaks
4930413F20Rik	1	0	0	1	0.0166900984820255	1	No significant peaks
4930413G21Rik	1	0	0	1	-0.0568413677858239	0.791453644588176	No significant peaks
4930417O13Rik	2	0	0	2	-0.191147203108761	0.269802241727774	No significant peaks
4930417O22Rik	6	0	0	6	0.142509575665882	0.0920647776455315	No significant peaks
4930419G24Rik	6	0	0	6	0.0463869109030252	0.228842377158253	No significant peaks
4930422M22Rik	3	0	0	3	-0.0381699575081031	1	No significant peaks
4930423M02Rik	13	4	0	9	0.606427942437489	2.54480906382254e-11	Has UP peak(s)
4930425K10Rik	1	0	0	1	0.0652559852022299	1	No significant peaks
4930425L21Rik	80	2	0	78	0.0402346118656117	0.00330814283901227	Has UP peak(s)
4930425O10Rik	12	0	0	12	0.00269551215686427	0.85917789717403	No significant peaks
4930426D05Rik	10	0	0	10	-0.0179432790387035	0.600727079627022	No significant peaks
4930426L09Rik	5	0	0	5	0.0140523994463501	0.389397964190941	No significant peaks
4930428D20Rik	4	0	0	4	-0.0173283129265122	0.965566576400804	No significant peaks
4930428E07Rik	23	14	0	9	1.03446464988608	1.08036044951617e-09	Has UP peak(s)
4930428O21Rik	3	0	0	3	-0.0392177592618614	0.503974031649811	No significant peaks
4930429D17Rik	4	0	0	4	0.000220547652115352	0.738684232857615	No significant peaks
4930429F24Rik	1	0	0	1	-0.159211898272253	0.516301557670784	No significant peaks
4930429H19Rik	17	1	1	15	0.0278767828264304	0.00895658812748633	Has UP peak(s)
4930430F21Rik	13	0	0	13	0.00614017452863327	0.213075889720222	No significant peaks
4930431F12Rik	1	0	0	1	-0.0112502450347384	0.969430355561611	No significant peaks
4930431P03Rik	5	0	0	5	-0.00686954809207829	0.72341142082113	No significant peaks
4930431P22Rik	26	1	0	25	0.0925175327498022	0.0104211717288378	Has UP peak(s)
4930432J09Rik	14	1	0	13	0.165365805557726	2.8810972198472e-07	Has UP peak(s)
4930432M17Rik	5	0	0	5	-0.0652155579026536	0.437522776378603	No significant peaks
4930432O09Rik	14	0	0	14	-0.0354978288469844	0.426196959005524	No significant peaks
4930433B08Rik	34	4	0	30	0.30199780205431	0.000800728037343395	Has UP peak(s)
4930433I11Rik	4	0	0	4	-0.00129514395952194	0.769242029075935	No significant peaks
