gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	net_atac	n_atac_up	n_atac_down	k119ub_gb_log2fc	k119ub_pr_log2fc	k119ub_gb_class	n_k27ac_gained	n_k27ac_lost	k27ac_status	chromatin_state	n_mecp2_up	n_mecp2_down	mecp2_status	loop_involved
Rps27a	-0.0328258148925164	-0.0139619670523218	0.0467877819448382	Q1: mC dn/hmC dn	0.0148494571793377	0.977248328676253	108.2962671944	0	0	0	0.421361	0.498366	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	TRUE
Ywhah	-0.0204762095955945	-0.026072931237462	0.0465491408330566	Q1: mC dn/hmC dn	0.0406447291463709	0.87139346345273	1495.5147716501	1	1	0	-0.085547	0.160895	quantifiable	0	0	No Change	Active_Promoter	0	1	MeCP2 Down Only	FALSE
N4bp3	-0.0244081259167126	-0.0220074542308609	0.0464155801475735	Q1: mC dn/hmC dn	-0.249894448535033	0.426841833376395	45.2190371508971	1	1	0	0.307453	0.23668	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Agap2	-0.0324368952280584	-0.0139437849457255	0.046380680173784	Q1: mC dn/hmC dn	0.286583789464735	0.121050755050371	1396.6192023727	2	2	0	-0.155899	0.270855	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rpl13a	-0.0254023750360281	-0.0206747857142896	0.0460771607503177	Q1: mC dn/hmC dn	0.0853842957876131	0.897124117839427	23.5490450805391	0	0	0	0.293528	0.365955	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Dalrd3	-0.0247501739245013	-0.0210868273474984	0.0458370012719997	Q1: mC dn/hmC dn	-0.149863352136961	0.653267474262145	113.265661671819	0	0	0	0.350106	0.738596	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ier5l	-0.0264293872760405	-0.019401839877791	0.0458312271538315	Q1: mC dn/hmC dn	0.404260672103414	0.832284381281732	3.07586870863633	0	1	1	-0.264293	-0.429165	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Rprm	-0.029649887524229	-0.0156137219294884	0.0452636094537175	Q1: mC dn/hmC dn	NA	NA	NA	1	1	0	0.230571	0.425684	quantifiable	0	0	No Change	Repressed_Promoter	1	0	MeCP2 Up Only	FALSE
Brsk2	-0.0177399661746033	-0.026087962699958	0.0438279288745613	Q1: mC dn/hmC dn	0.200088790286603	0.0839336932929487	1813.96548167234	0	0	0	-0.429205	0.220816	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rps26	-0.0265298349832788	-0.0171832539811132	0.043713088964392	Q1: mC dn/hmC dn	0.112527327240298	0.720799390024506	163.16972872971	0	0	0	-0.232273	0.098856	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Hes1	-0.0281466634484737	-0.0154362889566403	0.043582952405114	Q1: mC dn/hmC dn	-0.728100323341144	0.212004267382726	10.2582737470698	-1	0	1	-0.226408	-0.188912	quantifiable	0	0	No Change	Bivalent_Promoter	0	1	MeCP2 Down Only	FALSE
Faap24	-0.0296049819850605	-0.0132239367772664	0.0428289187623268	Q1: mC dn/hmC dn	-0.48356640624888	0.403112988924336	12.5552795850969	-1	0	1	0.693399	0.4833	quantifiable	0	0	No Change	Other	0	1	MeCP2 Down Only	FALSE
Ripply3	-0.0192702283998385	-0.0232210389413798	0.0424912673412182	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	0.345059	0.313276	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Eri1	-0.0254918345463402	-0.0158844565266733	0.0413762910730135	Q1: mC dn/hmC dn	0.00496894918895273	0.990817044516952	175.69935757384	0	0	0	0.418288	1.152214	quantifiable	0	0	No Change	Active_Promoter	3	0	MeCP2 Up Only	FALSE
Prdm8	-0.0313266954406289	-0.00953853016119213	0.0408652256018211	Q1: mC dn/hmC dn	-0.572816246366335	0.041050336340065	177.83788461966	1	1	0	0.325948	-0.044613	quantifiable	0	0	No Change	Bivalent_Promoter	0	0	No MeCP2	FALSE
Gprc5b	-0.0123369757579461	-0.0278452991565102	0.0401822749144563	Q1: mC dn/hmC dn	0.233123437777252	0.00943830386831677	1499.84585211428	4	4	0	-0.177119	0.156517	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Dpysl2	-0.0252694106568996	-0.0144696394819969	0.0397390501388964	Q1: mC dn/hmC dn	0.177060778365516	0.000287433022939724	3412.25838559172	2	2	0	-0.096939	0.418182	quantifiable	5	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Slc4a2	-0.0237456505913231	-0.0158415937105636	0.0395872443018866	Q1: mC dn/hmC dn	0.10193867476091	0.745685095495411	83.7559253404633	0	0	0	0.32784	0.527767	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Msi2	-0.0323809333012719	-0.00715962360862094	0.0395405569098928	Q1: mC dn/hmC dn	0.244867988552948	0.0680317756349935	7453.15466938347	2	2	0	-0.201723	0.15823	quantifiable	5	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Unc13a	-0.0108871281548829	-0.0280316535781782	0.0389187817330611	Q1: mC dn/hmC dn	0.0457377609444492	0.912614897811544	1862.59609087446	0	0	0	-0.207462	0.392203	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Lxn	-0.0221906632679721	-0.0167091973825249	0.0388998606504971	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	0.24098	0.403741	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ube2ql1	-0.0191319412910707	-0.0193573575915142	0.0384892988825849	Q1: mC dn/hmC dn	0.147466962726673	0.10767606945897	932.662524790699	2	2	0	0.00621	0.30157	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Tle3	-0.00852652766053913	-0.0296227329286418	0.0381492605891809	Q1: mC dn/hmC dn	-0.0314342609276837	0.882331170551679	1084.57158303133	5	5	0	-0.255953	0.007936	quantifiable	0	0	No Change	Active_Promoter	0	1	MeCP2 Down Only	TRUE
Tafa5	-0.0278013387775889	-0.0102299422898143	0.0380312810674032	Q1: mC dn/hmC dn	0.150090662757998	0.188865574249639	2485.01314070061	7	7	0	-0.275179	0.163511	quantifiable	6	0	Gained Only	Active_Promoter	14	0	MeCP2 Up Only	TRUE
Gpm6a	-0.0197668872808078	-0.018213570919368	0.0379804582001758	Q1: mC dn/hmC dn	0.180659112486256	0.540710557698997	7700.45738675705	2	2	0	0.379652	0.748695	quantifiable	3	0	Gained Only	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Btn1a1	-0.0267901778303984	-0.0106109382860933	0.0374011161164917	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	0.392011	0.434811	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Apc2	-0.0239435417409347	-0.013425589896383	0.0373691316373177	Q1: mC dn/hmC dn	0.0861039183695307	0.765720909392935	1127.50220869357	0	0	0	-0.235171	0.17251	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Tusc3	-0.0219523868007596	-0.0150732062181821	0.0370255930189417	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	0.277392	1.158535	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Slc38a2	-0.0172978041921663	-0.018828069333471	0.0361258735256372	Q1: mC dn/hmC dn	0.302507203272597	0.00015998651256285	1219.84516625296	0	0	0	-0.364218	0.401489	quantifiable	2	1	Both	Active_Promoter	0	0	No MeCP2	FALSE
Rhof	-0.0220094399817083	-0.0140677761296555	0.0360772161113638	Q1: mC dn/hmC dn	NA	NA	NA	2	2	0	-0.28597	-0.317586	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Ephb2	-0.0236225443677689	-0.0123788628182178	0.0360014071859867	Q1: mC dn/hmC dn	0.126199382910335	0.216755896188005	2785.09687158385	3	4	1	-0.372223	-0.036584	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	FALSE
Btbd11	-0.0288600707369892	-0.00689515833443835	0.0357552290714275	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	NA	NA	NA	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Ankrd13a	-0.022362877600927	-0.0128152113247504	0.0351780889256774	Q1: mC dn/hmC dn	0.359205356029494	0.000201724114063615	533.235243275222	0	0	0	-0.09998	-0.045308	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Slc7a2	-0.0246932230407085	-0.0104106737232557	0.0351038967639642	Q1: mC dn/hmC dn	0.163584799818877	0.656563494955828	151.879737221104	0	0	0	0.413663	0.187029	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Hnrnpa1	-0.0222970636413256	-0.0127656832632519	0.0350627469045775	Q1: mC dn/hmC dn	0.122333083702684	0.675618679994158	656.494141233047	0	0	0	-0.024696	0.347273	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Ubxn8	-0.0233276058418685	-0.0113702840262162	0.0346978898680848	Q1: mC dn/hmC dn	0.0879767634501889	0.773063552485241	99.8247093594909	0	0	0	0.14409	1.044126	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Cd3e	-0.0268148730280448	-0.00737768694045914	0.0341925599685039	Q1: mC dn/hmC dn	-2.02635248517194	0.140509365311057	2.0969999243925	-1	0	1	-0.338337	-0.497827	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Trim14	-0.0206228510241423	-0.0134614487596124	0.0340842997837547	Q1: mC dn/hmC dn	-0.131522072645746	0.930185097668107	5.86774090880817	-1	0	1	0.168933	0.128904	quantifiable	0	1	Lost Only	Repressed_Promoter	0	0	No MeCP2	FALSE
Gm19410	-0.0291485597380693	-0.00491359709603854	0.0340621568341078	Q1: mC dn/hmC dn	1.40702004104812	0.357325810231187	2.16916593363733	0	0	0	-0.032602	0.02216	quantifiable	0	0	No Change	Repressed_Promoter	1	1	MeCP2 Both	FALSE
Sox4	-0.0247345035694523	-0.00916399818544506	0.0338985017548974	Q1: mC dn/hmC dn	-0.448635234988331	0.544218333557571	10.2196515642663	0	0	0	0.463338	0.620275	quantifiable	0	0	No Change	Active_Promoter	1	0	MeCP2 Up Only	FALSE
P3h1	-0.0152540931975615	-0.0186073694410096	0.0338614626385711	Q1: mC dn/hmC dn	-0.117932256191349	0.693041259965091	95.6854835440668	0	0	0	-0.012915	0.492454	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Wrn	-0.0225641321481153	-0.0112022268573897	0.033766359005505	Q1: mC dn/hmC dn	-0.153563895258158	0.524993544595032	263.276976918572	0	0	0	-0.140146	0.934471	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Trub2	-0.0170355557945382	-0.0161322719010988	0.033167827695637	Q1: mC dn/hmC dn	0.13044477963814	0.618685991519823	146.53770854975	0	0	0	-0.259706	0.435163	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Grid2ip	-0.0251122599758846	-0.00716735341782529	0.0322796133937099	Q1: mC dn/hmC dn	-0.00720346682268813	0.989530478951959	303.522682061117	0	0	0	0.008216	0.068179	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Cep44	-0.0192425060584764	-0.0129949344929328	0.0322374405514092	Q1: mC dn/hmC dn	0.0400463624021574	0.911405553183071	196.708328870873	0	0	0	0.309113	0.172308	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Sparc	-0.0185254960931569	-0.0136825147512178	0.0322080108443747	Q1: mC dn/hmC dn	0.0645345257443821	0.704990524241889	927.16640102324	0	0	0	-0.017096	0.233512	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Sh2d5	-0.0181852577206493	-0.0139414596736145	0.0321267173942638	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	-0.080274	0.004089	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Tex15	-0.0231121734310366	-0.00867507873845276	0.0317872521694893	Q1: mC dn/hmC dn	-0.162739864738741	0.929215726161932	5.11770945316409	0	0	0	-0.093822	0.153984	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Osr2	-0.0271257364034406	-0.00433941710686285	0.0314651535103034	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	-0.049372	-0.108845	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Mtarc2	-0.0202878239886259	-0.0111321113073492	0.0314199352959752	Q1: mC dn/hmC dn	-0.52745628404692	0.000561091604839634	82.6530472666142	0	0	0	0.501267	0.657922	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Col20a1	-0.0222774216500415	-0.00909964243607347	0.031377064086115	Q1: mC dn/hmC dn	0.436335252547597	0.165142791126328	105.458617229568	0	0	0	-0.61802	-0.731869	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Nr6a1	-0.0143490249471729	-0.016985763241615	0.031334788188788	Q1: mC dn/hmC dn	-0.284445313882869	0.118234866614814	399.010186462686	0	0	0	0.113912	0.75788	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Rasgef1b	-0.0135277741966219	-0.0175585593637836	0.0310863335604055	Q1: mC dn/hmC dn	NA	NA	NA	1	2	1	-0.041591	0.05705	quantifiable	0	0	No Change	Bivalent_Promoter	5	22	MeCP2 Both	FALSE
Fbxo21	-0.0154919850952131	-0.0155901440521049	0.031082129147318	Q1: mC dn/hmC dn	0.267551513011851	0.00162809280006299	779.509684093093	0	0	0	-0.369536	-0.22222	quantifiable	3	0	Gained Only	Active_Promoter	0	2	MeCP2 Down Only	FALSE
Eva1c	-0.025934469091732	-0.00492033627101132	0.0308548053627433	Q1: mC dn/hmC dn	-0.420325451067872	0.37985160111599	181.767568982524	-1	0	1	-0.101742	0.688383	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Draxin	-0.0141685037054501	-0.0166337870799859	0.030802290785436	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	0.07821	-0.236016	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Zc3hav1l	-0.0155009498174784	-0.0152112544933452	0.0307122043108236	Q1: mC dn/hmC dn	0.104131621734388	0.834194251694826	51.5376902673233	0	0	0	0.2309	0.614032	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Slc25a18	-0.0171283519270821	-0.0132485856981705	0.0303769376252526	Q1: mC dn/hmC dn	0.25513749188455	0.0387648630999598	261.911996134544	0	0	0	-0.345603	-0.426844	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Msi1	-0.0175302759417852	-0.0127231116480099	0.0302533875897951	Q1: mC dn/hmC dn	0.350071714429243	0.069217770138047	183.411050817459	1	1	0	-0.135132	-0.308958	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Adgrb2	-0.0179023085037134	-0.012192709019945	0.0300950175236585	Q1: mC dn/hmC dn	0.13095565293598	0.844351770242696	798.917284788759	0	0	0	-0.3605	-0.071157	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Plod1	-0.0227492220878549	-0.00730781567505796	0.0300570377629129	Q1: mC dn/hmC dn	0.0417128459340485	0.935581223525772	73.7656399232338	0	0	0	-0.170253	0.355895	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Gtf3c1	-0.0253247313818239	-0.0046892324751952	0.0300139638570191	Q1: mC dn/hmC dn	0.361027264875031	4.10159236531257e-08	1232.06798548998	0	0	0	-0.492836	0.10499	quantifiable	0	0	No Change	Other	0	1	MeCP2 Down Only	TRUE
Ablim2	-0.0248417887884023	-0.00449964347841622	0.0293414322668185	Q1: mC dn/hmC dn	0.189495647163451	0.0443567381950056	1761.60453858384	1	1	0	-0.253478	0.383959	quantifiable	4	0	Gained Only	Other	0	0	No MeCP2	FALSE
Igsf21	-0.01976455757642	-0.00955308355046125	0.0293176411268813	Q1: mC dn/hmC dn	0.256919577776655	0.00233361550553739	3425.62818404789	-2	1	3	-0.325151	-0.257208	quantifiable	2	1	Both	Active_Promoter	2	0	MeCP2 Up Only	FALSE
Slitrk5	-0.0153021114181596	-0.0137273446476597	0.0290294560658193	Q1: mC dn/hmC dn	0.349828275356235	0.00258650352679427	213.685738412502	1	1	0	0.146217	0.462193	quantifiable	1	0	Gained Only	Active_Promoter	0	0	No MeCP2	TRUE
Bahcc1	-0.0184682467529529	-0.01030715293639	0.0287753996893429	Q1: mC dn/hmC dn	0.223262323420054	0.120048941817631	589.698684219572	1	1	0	-0.234099	0.325198	quantifiable	1	0	Gained Only	Active_Promoter	0	1	MeCP2 Down Only	FALSE
Ezr	-0.011308764197785	-0.0170739917423764	0.0283827559401614	Q1: mC dn/hmC dn	0.174775909409572	0.621065540987999	86.4946719385355	0	0	0	-0.02752	0.204491	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Disp3	-0.0130593810833368	-0.0152875339926654	0.0283469150760022	Q1: mC dn/hmC dn	0.304142672696343	0.283600051846146	165.340876471707	1	1	0	-0.235593	-0.211691	quantifiable	0	1	Lost Only	Repressed_Promoter	1	0	MeCP2 Up Only	FALSE
Igfbp2	-0.0148637638533754	-0.0134237195504448	0.0282874834038202	Q1: mC dn/hmC dn	0.369088874175417	0.586792528028598	17.8064641599971	0	0	0	-0.118365	-0.182228	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Apcdd1	-0.0187296175894917	-0.00923607436500727	0.0279656919544989	Q1: mC dn/hmC dn	-0.0862384948850866	0.863623780233747	99.5775123193219	-2	0	2	0.142492	0.457277	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Nova2	-0.0132012005016008	-0.0146810798655343	0.0278822803671351	Q1: mC dn/hmC dn	-0.118926923403655	0.630507242224786	319.532431888322	-1	0	1	0.127547	0.445102	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Zfr2	-0.0135234224752219	-0.0140748081909012	0.027598230666123	Q1: mC dn/hmC dn	0.262989646749752	0.118610838407819	336.241309996079	0	0	0	-0.425042	-0.008	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Arhgef5	-0.0158555845150683	-0.0117418221759165	0.0275974066909848	Q1: mC dn/hmC dn	0.332403997865224	0.461771191874837	19.7264529874305	0	0	0	0.161422	0.42411	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Gabbr2	-0.0221226491631166	-0.00537815053274404	0.0275007996958607	Q1: mC dn/hmC dn	0.41463135504051	1.40402354567178e-05	8138.68399019903	3	3	0	-0.138623	0.037671	quantifiable	9	0	Gained Only	Active_Promoter	0	2	MeCP2 Down Only	FALSE
Sult4a1	-0.0159498833557344	-0.0112682480053189	0.0272181313610533	Q1: mC dn/hmC dn	0.251935695894313	0.00113352037454308	656.406955264072	0	0	0	-0.286629	0.119809	quantifiable	2	0	Gained Only	Other	0	0	No MeCP2	FALSE
Sobp	-0.0228143133924738	-0.00432009497105101	0.0271344083635248	Q1: mC dn/hmC dn	0.0360530878536229	0.862505311684381	2829.13785413278	2	2	0	0.111049	0.541602	quantifiable	2	0	Gained Only	Active_Promoter	0	0	No MeCP2	FALSE
Macroh2a1	-0.0141721105415108	-0.012725969758109	0.0268980802996198	Q1: mC dn/hmC dn	-0.0215483629862961	0.88351191865657	1344.84059108396	4	4	0	-0.081203	0.472768	quantifiable	2	0	Gained Only	Active_Promoter	0	1	MeCP2 Down Only	FALSE
Dlc1	-0.0237830186261044	-0.00308007287410508	0.0268630915002095	Q1: mC dn/hmC dn	0.0455656999275764	0.839941781408929	1596.84181629586	2	2	0	0.123914	0.631533	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Ksr2	-0.0209889586911038	-0.00579146120776722	0.0267804198988711	Q1: mC dn/hmC dn	0.153566481771147	0.209522845582072	3851.64488935242	4	4	0	-0.313273	0.284143	quantifiable	1	0	Gained Only	Other	0	0	No MeCP2	FALSE
Pla2g5	-0.0216149931350139	-0.00511707928797091	0.0267320724229848	Q1: mC dn/hmC dn	-0.191656564384023	0.920889832559517	4.41799289287106	0	0	0	-0.172966	-0.620223	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Rab26	-0.0168476409974114	-0.00979128715045662	0.026638928147868	Q1: mC dn/hmC dn	-0.00979083059792927	0.989530478951959	33.2148179644821	0	0	0	0.082866	0.033135	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Mboat7	-0.0168546773195255	-0.0097623787005383	0.0266170560200638	Q1: mC dn/hmC dn	-0.215956024393174	0.215609622673374	234.561637341134	0	0	0	0.120424	0.308151	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Alox5ap	-0.0204181899126178	-0.00605364601507359	0.0264718359276914	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	0.08407	-0.357826	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Cul9	-0.0155857235219825	-0.0104178533979417	0.0260035769199242	Q1: mC dn/hmC dn	NA	NA	NA	0	0	0	-0.319521	0.45969	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Med13l	-0.00852340777930027	-0.0172445418398122	0.0257679496191124	Q1: mC dn/hmC dn	0.240794396532287	0.00346599974371693	3704.65398843239	4	4	0	-0.24832	0.014015	quantifiable	7	0	Gained Only	Active_Promoter	0	0	No MeCP2	TRUE
Sinhcaf	-0.0178595661026921	-0.00777845873891621	0.0256380248416083	Q1: mC dn/hmC dn	-0.45813514618147	0.334136224889312	16.4134669547636	0	0	0	0.262631	0.74262	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
Rassf3	-0.0157336522774743	-0.00987278547219625	0.0256064377496705	Q1: mC dn/hmC dn	-0.104188114794726	0.738933685948332	87.0766965193829	1	1	0	0.378396	0.388681	quantifiable	1	0	Gained Only	Other	0	1	MeCP2 Down Only	FALSE
Vti1a	-0.0205897358125341	-0.00500488392463959	0.0255946197371737	Q1: mC dn/hmC dn	-0.0381322443916675	0.892183127091214	3065.56049208109	0	0	0	-0.01252	0.985684	quantifiable	0	0	No Change	Active_Promoter	0	1	MeCP2 Down Only	FALSE
Bcas3	-0.00829443370084615	-0.0169181605482101	0.0252125942490563	Q1: mC dn/hmC dn	-0.141762083715353	0.401752321068655	2766.10065049598	0	0	0	-0.180144	0.365387	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Cln3	-0.014108819201655	-0.0110151023955813	0.0251239215972363	Q1: mC dn/hmC dn	-0.0415575997756498	0.953497698617559	43.7484671637812	1	1	0	0.437521	0.75093	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Cacna1e	-0.0142530392624133	-0.0105471982466297	0.024800237509043	Q1: mC dn/hmC dn	0.341013331296019	0.124399071102574	13614.4819285837	1	2	1	-0.193756	-0.242321	quantifiable	15	0	Gained Only	Active_Promoter	0	3	MeCP2 Down Only	FALSE
Il17ra	-0.0114569940754342	-0.0131836341981455	0.0246406282735797	Q1: mC dn/hmC dn	0.348760469048654	0.16074259887702	55.3507988270772	0	0	0	0.004862	0.080951	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Foxp4	-0.0188378824819412	-0.00565267005755091	0.0244905525394921	Q1: mC dn/hmC dn	0.350809604649801	0.00246912211154243	430.315513678997	2	2	0	-0.136081	-0.278473	quantifiable	0	0	No Change	Bivalent_Promoter	0	0	No MeCP2	FALSE
Npc1l1	-0.0118210501250204	-0.0124958596984128	0.0243169098234333	Q1: mC dn/hmC dn	-0.119466503060039	0.923058780729318	11.4777038992722	0	0	0	-0.40732	-0.267055	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Tex264	-0.0127384480951759	-0.011539692061948	0.0242781401571239	Q1: mC dn/hmC dn	0.137665378158752	0.438525509368061	257.855583360859	0	0	0	-0.157416	0.366927	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Skor1	-0.018203957513077	-0.00602557507097525	0.0242295325840522	Q1: mC dn/hmC dn	-0.277252587744547	0.46624490560109	31.7813566901262	2	2	0	-0.570579	-0.641862	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	TRUE
Nfe2l2	-0.0114237406620437	-0.0126635877308523	0.0240873283928959	Q1: mC dn/hmC dn	0.142856344577074	0.660153802091047	175.422888682387	0	0	0	0.167729	0.268103	quantifiable	0	1	Lost Only	Repressed_Promoter	1	0	MeCP2 Up Only	FALSE
Smpdl3a	-0.0147792581005749	-0.0092749968423957	0.0240542549429706	Q1: mC dn/hmC dn	-0.151929674705266	0.643231455591963	61.6777314727045	1	1	0	0.395459	0.765662	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Wnt3	-0.0106034041865399	-0.0134399048120627	0.0240433089986026	Q1: mC dn/hmC dn	-0.127165986448028	0.740486021996958	125.120537744876	1	2	1	-0.146135	-0.331229	quantifiable	0	1	Lost Only	Other	0	1	MeCP2 Down Only	FALSE
Nfe2l3	-0.0152940672439876	-0.00858170429192273	0.0238757715359104	Q1: mC dn/hmC dn	0.109069625295444	0.651703409610774	266.502974720975	0	0	0	-0.143136	-0.203619	quantifiable	0	0	No Change	Repressed_Promoter	0	0	No MeCP2	FALSE
Ago4	-0.0125562297092505	-0.0112855643943505	0.0238417941036011	Q1: mC dn/hmC dn	-0.177468176606375	0.335462730242611	203.744326872021	0	0	0	-0.21611	0.2076	quantifiable	0	0	No Change	Other	0	0	No MeCP2	FALSE
Nfasc	-0.00629388972537914	-0.0174699905093939	0.023763880234773	Q1: mC dn/hmC dn	0.165348304594553	0.0719153196110275	5797.1822648404	3	3	0	-0.24839	0.207117	quantifiable	0	0	No Change	Active_Promoter	0	0	No MeCP2	FALSE
