gene	mecp2_mean_fold	mecp2_nearest_fdr	gb_log2fc	mc_diff	hmc_diff	chromatin_state
Cavin2	0.383066071765862	0.475831545038092	0.297892	0.0339234770134156	-0.0398403859806424	Other
Sema6d	0.383000852328621	0.606603605179308	0.711788	0.023648895052042	0.000150491448753509	Other
1700011L22Rik	0.382175211504405	0.647896453896231	1.02262	0.0106158822583213	0.00626333387536795	Other
Nhlrc3	0.381959724938216	0.581631138574761	0.202292	0.0451180534314988	-0.0300625424699168	Active_Promoter
Bhmt	0.381930697675372	0.0258245817594812	0.902883	0.0270946170868697	0.00409278268486507	Other
Nhlh2	0.380759756607705	2.47895475096651e-07	0.543445	0.0265527742060412	0.00188509034629813	Bivalent_Promoter
Cntn5	0.377664112696738	0.658056058024515	0.40512	0.00282055209611176	0.00436950847761169	Repressed_Promoter
Serp2	0.377212800634986	0.945413692530905	0.005738	0.0368857547693133	-0.0342344074321608	Active_Promoter
Zfp800	0.374898837964264	0.971040887310419	0.627331	0.00928045196819594	0.00383951396047717	Other
Plcxd3	0.374703190170792	0.905091313549856	0.447328	0.0676974143908038	-0.0480220267109308	Active_Promoter
Dlg1	0.373225718227287	0.532780857979399	0.087458	0.0868102743975991	-0.0645231320596844	Active_Promoter
Tas2r118	0.372125763961057	0.893625817423197	0.433296	0.0448855192400573	-0.0140811974337559	Other
Lancl3	0.371949467932584	0.944933300739411	1.175829	0.111870341251507	-0.047524912473188	Other
Plxdc2	0.369878353745229	0.323727220185567	0.053246	0.0302003425406269	-0.027543590707599	Active_Promoter
Rag1	0.36806175525172	0.915091863034885	1.18865	0.0217305379860383	0.00877511619046586	Other
Caln1	0.36630868141067	0.935764453933887	0.104901	0.1067487923351	-0.0697354414570755	Active_Promoter
Dglucy	0.366254301995174	0.810673307774919	0.428445	0.0371546184288961	-0.0251115556808463	Other
Lpp	0.365637237286476	0.93256006763192	0.688492	0.0851325175537252	-0.0575834388659432	Active_Promoter
Fam110a	0.363467140626424	0.812381812986642	0.608221	0.0296576834395121	-0.007962699689114	Active_Promoter
Immp2l	0.361748897617035	1	0.248777	0.00307721695073992	-0.00569430971195878	Other
Nrip1	0.361114593844438	0.798229306012559	0.402239	0.0849127701897209	-0.062488306533841	Active_Promoter
Ncald	0.356879204172419	0.139479154388632	0.742245	0.0872131211876761	-0.0479322312489731	Active_Promoter
Sms	0.35513870895265	1	0.475999	0.0369638645180956	-0.0132737597891504	Active_Promoter
Itgb3	0.354688347944334	0.841430262438917	0.455342	0.029323747369515	-0.0182717769011984	Other
Gm973	0.353418185308739	0.00373818188178717	0.698111	0.0297760499366355	-0.00927834930322857	Other
Trmt9b	0.35204714962914	1	0.377248	0.0548994548702689	-0.0309024214801911	Active_Promoter
Phax	0.351671782593111	1	0.710242	0.0611309618323053	-0.0478264880264163	Active_Promoter
Sv2b	0.351368969744712	0.989289284374341	0.273168	0.0612780901207338	-0.0275760214891895	Active_Promoter
1700019D03Rik	0.35085834695362	0.925750921419538	0.884888	0.0202343810969583	0.00753689579154349	Active_Promoter
Rock2	0.350536667842819	0.580782201868679	0.012315	0.0322520243007696	-0.0236672837067703	Active_Promoter
Pbx3	0.348612405390286	0.833865886223006	0.216202	0.0174888468246667	-0.0208501932601634	Active_Promoter
Cntn4	0.344101930591976	0.0953877087417412	0.535979	0.0218803185213701	-0.0212830426485636	Bivalent_Promoter
AW554918	0.343650011341959	1	0.161538	0.0105701450315827	-0.0161993220819632	Active_Promoter
Irf2bpl	0.343567275399632	0.820028009401131	0.08977	0.0482358707587694	0.0627767623900052	Active_Promoter
Barhl2	0.342625829133281	0.874596993587863	0.44585	0.0599344596016404	0.029318104585622	Active_Promoter
Cdk19	0.34051766396121	0.981921100343723	0.666221	0.0642611550620433	-0.0380652157065406	Active_Promoter
Nipal2	0.340290901819879	0.981745459216749	0.341216	0.0105136782460808	-0.0154041926528654	Active_Promoter
Dpt	0.339557576837261	0.79210894694504	0.986276	0.0207524995493	0.00466482033009952	Other
Hmgcll1	0.339271328183793	0.967348659474567	0.276875	0.0536693171763069	-0.0441647760506628	Active_Promoter
Opcml	0.338171615633333	0.193123812308412	0.351679	0.0352299175045312	-0.0181379002854387	Other
Mtdh	0.338020154918763	0.893858668122718	0.124564	0.0442306999448968	-0.0309090584576159	Active_Promoter
Gpr158	0.337152480696363	0.867528520300294	0.011225	0.042584899688118	-0.0451599575784245	Active_Promoter
Cebpg	0.334568242633904	0.780727360178794	0.075505	0.0403026054963249	-0.0355510748712428	Active_Promoter
Zfp438	0.332707578809823	0.473946140792629	0.292446	0.00596326246872647	-0.0111964082074568	Other
Prr16	0.331788156195064	0.963360129351082	0.709253	0.0189620459856927	-0.00282377285839003	Bivalent_Promoter
Dnaaf1	0.331448082925759	0.281241089562746	0.042414	-0.0139125671705038	-0.00129244449173467	Other
Dppa2	0.330668924479472	0.745802671792478	0.773291	0.0136445468820205	-0.00203054555095136	Other
Itprid2	0.330045270625197	0.984892185182554	0.24024	0.0704560112904822	-0.0556322556950458	Active_Promoter
Elk3	0.326131706848884	0.989289284374341	0.678458	0.0397989037732412	-0.00463504135702034	Bivalent_Promoter
Maml3	0.324814481023217	1	0.696767	0.0796891491724255	-0.0459758938953871	Active_Promoter
Adprm	0.324717700128776	0.273536731402877	0.06849	0.0475883442646317	-0.0339825595272089	Active_Promoter
Ogfrl1	0.322583412162288	0.261891420867939	0.777191	0.0671009247743439	-0.029369056856559	Active_Promoter
Anp32b	0.321857270080041	0.851703954102042	0.088468	0.0462956801215981	-0.0539333331486852	Other
Sdc1	0.321718360759224	0.978007827619946	0.483098	0.0411573359891155	-0.00339066165255097	Active_Promoter
Plcl2	0.319454252754116	0.940385416283525	0.266376	0.0725272526885019	-0.0499614541123332	Active_Promoter
Spag17	0.319083794348249	0.910946130272	0.810354	0.0124027109466953	-0.00455609085462831	Other
Slc30a5	0.317975567242193	0.758661707491103	0.11446	0.021856085506066	-0.0249730799761511	Active_Promoter
Sema3e	0.317143671856255	1	0.35281	0.00374416791008481	0.00568542684812798	Repressed_Promoter
Zfp474	0.317041174565886	0.906362703364419	0.737726	0.0119043242767188	0.0182406126764174	Other
Macrod2	0.316665027414281	0.89915239982846	0.511104	0.0234007007719238	-0.017662115018147	Active_Promoter
Pipox	0.315424994757002	0.493521052793252	0.334437	0.0142332014047138	0.00129801401254939	Other
Ccser1	0.314919313549696	0.973601578495842	0.321474	0.0154394765008753	-0.0219722367462715	Active_Promoter
Tlcd4	0.314523128230374	0.882625786518371	0.726328	0.0837329867204418	-0.0343998424843242	Active_Promoter
Calb2	0.309908096978927	0.842879460032782	0.374811	0.046603769173551	-0.0112958753139202	Active_Promoter
Csmd3	0.30987363379482	0.662943885853487	0.577455	-0.00357393969846076	0.00518972519054628	Active_Promoter
Nepro	0.309354423483363	1	0.714379	0.030119929597627	-0.03381927030927	Active_Promoter
Megf9	0.309203533238016	0.746085411115347	0.487815	0.0353920561720841	-0.0222223051608021	Active_Promoter
Tmem64	0.309118517397075	0.9919428583616	0.720514	0.153634974562263	-0.0662312353228351	Active_Promoter
Alg14	0.30876580433739	0.728434345756284	0.560384	0.0243821167988568	-0.0303905405829586	Active_Promoter
Lrrc7	0.306882741635679	0.581631138574761	0.175904	-0.0136169526470316	0.0120801770449719	Repressed_Promoter
Nr2c1	0.30623924530193	0.52000645194798	0.146467	0.0252193799587641	-0.0251041350452897	Active_Promoter
Zhx2	0.305095313000595	0.767795709001486	0.645878	0.0918430822611607	-0.0506612140565443	Active_Promoter
Hectd2	0.303077646427557	0.899229044753986	0.352874	0.0405591388187544	-0.0434530514126243	Active_Promoter
Bank1	0.302946150552251	1	0.818819	0.0190228866994318	-0.00640249595215761	Other
Magi2	0.302409916314553	0.967479263193205	0.533653	0.0101040245816237	-0.0119403219283228	Active_Promoter
Trim36	0.302310458206914	0.630145368461963	0.088127	-0.00854398215784369	-0.0040638100266313	Repressed_Promoter
Lhpp	0.301888109344012	0.995321867628793	0.394132	0.0198837472252597	0.00230826146599614	Other
Cfc1	0.300239694900136	0.873041071717682	0.644426	-0.0596379212157022	0.0159318980625676	Repressed_Promoter
Brinp1	0.299789982700857	0.973243042011568	0.032258	0.0827878571632678	-0.046462095488366	Active_Promoter
Polr1a	0.299770754350542	1	0.022312	0.0256784681623941	-0.0212163972539166	Active_Promoter
Fam78b	0.299588041201039	0.990661532577023	0.586292	0.114355846290295	-0.0624154108878435	Active_Promoter
Amer2	0.299445823762591	0.711077670546327	0.92141	0.123566160566821	0.0377123129768838	Active_Promoter
Pde4d	0.298546063850862	0.666855630831663	0.588925	0.048182479608966	-0.0393064621595859	Active_Promoter
Kcnab1	0.297020081167037	0.76846819158026	0.692892	0.0659912724020263	-0.0439292330370473	Active_Promoter
Ttc39b	0.295176927777158	0.111661516353248	0.678632	0.0431941849749183	-0.02064741287513	Bivalent_Promoter
Fam185a	0.294756162445411	0.919041189698085	0.835692	0.0146576104377142	4.28237845438301e-05	Active_Promoter
Nup35	0.294271182557021	0.897867772724292	0.530518	0.0155375599093454	-0.0161722462456064	Active_Promoter
Galnt15	0.294102325097934	0.967930042763791	0.167411	0.076962206698413	-0.0507723968744328	Other
Tcte2	0.294039331018887	0.655207801604152	0.273307	0.0226764661040244	-0.00966673092040488	Active_Promoter
Pcdhga9	0.292819452082069	0.303634696362575	0.058601	0.0198674999044179	-0.0246291962035452	Active_Promoter
Slc22a15	0.290074273513507	0.916099117378985	0.186788	0.0494032808135048	-0.0206218792183344	Active_Promoter
Ibtk	0.288318269060422	0.745802671792478	0.040214	0.0205910181175003	-0.0208326925762466	Active_Promoter
Focad	0.287350474995487	1	0.514371	0.0370165203271299	-0.0249293922290682	Active_Promoter
Myt1l	0.28576607944634	0.269329808868135	0.45621	0.0799913999828868	-0.0598868014032435	Active_Promoter
Rell1	0.285262983089334	0.986797725546346	0.654753	0.0697375633179516	-0.0383553052234084	Active_Promoter
Stom	0.284917191841677	0.92316655761971	0.649297	0.0630145125704833	-0.0136720297706888	Active_Promoter
Lratd1	0.283521876291334	0.969583841844217	0.209659	-0.0401921342204165	-0.0297447695656569	Bivalent_Promoter
Osbpl1a	0.283206425416251	0.766496128442481	0.7407	0.038463377625661	-0.0186266498177576	Active_Promoter
Chrm3	0.281925480523587	0.971618879797919	0.433001	-0.00926520723681434	0.0110926773381536	Repressed_Promoter
Hs3st1	0.281685410861792	0.99312042931355	0.293711	0.0163879937456654	0.00113145695080961	Active_Promoter
Ntm	0.279381954364778	0.895135011067714	0.228208	0.0176587891598623	-0.00513929991026263	Other
Vipr2	0.278845863425791	0.462832159341825	0.856597	0.026607586610047	-0.00841611965553	Other
Cnpy1	0.278194083904377	0.579363908425681	1.086739	0.110052314872725	0.00711052194332132	Active_Promoter
Nrros	0.277999444814535	0.860678339205318	0.930384	0.0722449213264472	-0.00847025741129498	Other
Gdap1	0.276702276673923	0.994643910672294	0.426226	0.0911582263069803	-0.0230588763303675	Active_Promoter
Celf2	0.275846833921545	0.949286394790628	0.237158	0.0189656589635553	-0.0166786446799026	Active_Promoter
Xirp1	0.275077728407159	0.767150854068535	0.255268	-0.0438279664925714	0.0472079520848929	Other
Lrrc74a	0.274826657655877	0.794175055968138	0.228319	-0.00986232358140726	-0.00351775104936966	Other
Cpeb2	0.274525683669698	0.923286570203872	0.581653	0.120545259485309	-0.0498608823788154	Active_Promoter
Dact1	0.274345222307437	0.941726757446831	0.2781	0.0980509145741837	-0.0487036263712767	Active_Promoter
Klf13	0.274162472320488	0.785524093680846	0.158453	0.0437149504832926	0.000852983751237046	Active_Promoter
Zdhhc25	0.274045855285214	0.393078755215241	0.997749	0.0475769756613155	-0.0378371888295436	Other
Pappa	0.27396450466364	0.900198717444318	0.1451	-0.0157399170511809	0.0214504709854451	Other
Tmem164	0.273857382753594	0.694032831720297	0.145729	0.0493292121635089	-0.037388981097061	Other
Slc35f4	0.273854686548656	0.129206290033233	0.430678	0.00487769267710292	0.00971410411716829	Other
Ghitm	0.273422516048944	0.741924585268067	0.184127	0.0395629535544475	-0.0236434430309682	Active_Promoter
4933402J07Rik	0.273092707288799	0.529112063315932	0.075753	-0.0194846216751456	0.0127895463345078	Other
Wipf3	0.272433022707423	0.985530350884871	0.450919	0.131948765301587	-0.0626102281093484	Active_Promoter
Dpp10	0.272266006716153	0.919527391214998	0.319244	-0.00523987278181715	0.00661931342596256	Active_Promoter
Snx13	0.27220630919172	0.843320283972998	0.74691	0.0699022248873642	-0.0454653376840674	Active_Promoter
Cntln	0.272134332344145	0.938620627697177	0.069116	0.0159613644348885	-0.0199433428937218	Active_Promoter
Hmcn1	0.271766476296162	0.997872144802329	0.342779	0.0041212830595565	-0.00274799365058488	Other
Lrtm1	0.271338880311226	0.795331100794805	0.641519	0.0156610342779867	0.0167180841837096	Other
Dcx	0.270240694996564	7.18377566536801e-05	0.513167	-0.0255939221141857	0.018484809909936	Repressed_Promoter
Ctnna3	0.270100627986583	0.977912982182957	0.365189	0.0182608098995174	-0.0047760302066827	Active_Promoter
Bdnf	0.26836876652624	0.719727185419301	0.679255	0.0543204354876967	-0.0424527140403388	Bivalent_Promoter
Pkia	0.268301386123707	0.879118682963689	0.233752	0.0228288396386003	-0.021972460550729	Active_Promoter
Adam12	0.267949723409837	0.953607852549833	0.264335	-0.005402471072527	0.0209376483020216	Repressed_Promoter
Lrrc4	0.266537307317203	0.841164538083002	0.635675	0.0784850533011396	-0.0279302088445277	Active_Promoter
Slc24a3	0.266325776340039	0.633018334123021	0.682035	-0.0247889915254887	0.0395423398397884	Repressed_Promoter
Sox4	0.26572137024621	0.984145365045157	0.463338	-0.0247345035694523	-0.00916399818544506	Active_Promoter
Tbl1xr1	0.264649167191389	0.940058845069222	0.283783	0.0543869649945202	-0.0410678650691114	Active_Promoter
Gpm6a	0.264549118326453	3.05636441859786e-05	0.379652	-0.0197668872808078	-0.018213570919368	Active_Promoter
Polr1d	0.263863275400213	0.617586706096079	0.430639	0.0869400247105536	-0.0341871152938671	Active_Promoter
Fam110b	0.262510178283462	0.972422601088444	0.318321	0.022536532865032	-0.0194105546007883	Active_Promoter
Commd8	0.262437901613917	0.940756262232826	0.282498	0.0181183354270994	-0.0142327086774819	Active_Promoter
Sc5d	0.261949569274721	0.851457790197745	0.064064	0.0409671092676683	-0.0278694229075765	Other
Tbpl1	0.261165666307639	0.856158189094654	0.249672	0.0716726032360924	-0.040582613527344	Active_Promoter
Sybu	0.260814773096333	0.399647442645194	0.925674	0.0961783809519351	-0.0289549995455817	Active_Promoter
Lep	0.260599485090075	0.625192720397015	0.668971	0.0326499190053188	0.00153178092227024	Other
Chst15	0.259735525918425	0.953775021006108	0.473764	0.0720970062801595	-0.00425914469740007	Active_Promoter
Mmut	0.259075265067974	0.974933317654625	0.216672	0.010107343442146	-0.00672867465357609	Other
Scg2	0.258193216227918	0.00085175488258441	0.756807	0.164124260301168	-0.0246744388656844	Active_Promoter
Samd12	0.257069452792875	0.979520460566746	0.712106	0.0565029813770113	-0.0411859100222279	Active_Promoter
Pdk1	0.256454434641853	0.656387980782569	0.38441	0.00963843655204744	-0.00855214662407335	Active_Promoter
Nab1	0.255493781492924	0.810374267434789	0.316827	0.106783623864911	-0.0716947425910995	Active_Promoter
Serpinb1b	0.255267888193053	0.839637185597269	1.231889	0.0390403138061559	0.0356530848441985	Other
Ntf3	0.254598288456608	0.169922926451552	0.314261	0.0625273588684472	-0.0503928254329841	Bivalent_Promoter
Rgs3	0.25336294277843	0.150663470589801	0.555075	0.0689169918046917	-0.0189308230742406	Active_Promoter
Api5	0.251732282811761	0.970122421613043	0.056205	0.0584176038404929	-0.0396886694109052	Active_Promoter
Srek1ip1	0.250613523488516	0.982376445933141	0.216019	0.00954999167525217	-0.0189877102874715	Active_Promoter
Zcchc2	0.249887659126583	0.665366211898445	0.466427	0.0606411013978103	-0.0358667798634588	Active_Promoter
Fez2	0.249098562129084	0.893858668122718	0.496003	0.0454020780452881	-0.0280484795067333	Other
Basp1	0.248529999309738	0.845497121637995	0.60297	-0.021860628417556	0.0229236625593465	Repressed_Promoter
Sptssb	0.248524972693667	0.786656762047835	0.778919	0.107583073441373	-0.0817941052448886	Active_Promoter
Glce	0.247709053343993	0.000331259569912227	0.146048	0.0279611590431578	-0.012472169421251	Active_Promoter
Cep170	0.247623579477885	0.000757414980109394	0.209935	0.0232475474933513	-0.0141068873677093	Active_Promoter
Thnsl1	0.24754212827467	0.871318653958684	0.638081	0.0551417219232267	-0.0228575549069968	Active_Promoter
Gcnt1	0.247416549986086	0.45197274507103	0.210212	0.0552304457580975	-0.0430861556430124	Other
Ift57	0.246899322896217	0.997412384039725	1.009481	0.0690701511093562	-0.0308949303446606	Active_Promoter
Gemin8	0.246787632511778	0.947740105012686	0.757433	0.0211797654002618	-0.00129454864273566	Other
Prom1	0.246326006049273	2.59289914171391e-09	0.504608	0.0502669032086184	-0.036334018210617	Active_Promoter
E2f3	0.246070738545105	0.979520460566746	0.24367	0.101446419095902	-0.0863062281005483	Active_Promoter
Ldlrad3	0.245573960285284	0.979948257894915	0.73665	0.0924843584355526	-0.0544784056384317	Active_Promoter
Rftn2	0.245521892526228	0.341655971715377	0.210847	-0.0153008315256798	-0.00035454041707661	Repressed_Promoter
Igsf10	0.245320172508285	0.943830432831072	0.742154	0.0221088757812982	-0.0157804614434171	Active_Promoter
Bet1	0.244178554413805	0.8118730035157	0.487634	0.0178077020874233	-0.0203421248714464	Active_Promoter
Cep120	0.243219796008593	0.887022915720074	0.432745	0.0529668601345346	-0.0346950583349398	Active_Promoter
Tmem144	0.24208776402818	0.964501415221349	0.935758	0.0430538213075558	-0.00925060989890575	Other
Cd6	0.239952061667856	0.708108137799227	0.578697	0.0484714227708967	-0.0107821034625219	Other
Flrt3	0.239794129259855	0.459378588647598	0.644908	0.162552480848417	-0.0441726773540707	Active_Promoter
Fzd7	0.238171320727528	0.715707340659741	0.413968	0.270317569866899	0.231618151705014	Active_Promoter
Bcl2	0.237154591464728	0.811746219952648	0.29437	0.011567575927774	-0.0144630494829487	Active_Promoter
