gene	mc_significant	mc_hyper	coordinated	mecp2_bound	mecp2_sig_change	mecp2_sig_up
6430571L13Rik	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
6430628N08Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6720489N17Rik	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
6820408C15Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
7420426K07Rik	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
7530416G11Rik	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
8030474K03Rik	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
9030025P20Rik	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9030624G23Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9130008F23Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9130019O22Rik	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9130023H24Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9130230L23Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9130409I23Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9230102O04Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9230112D13Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9330159F19Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9330182L06Rik	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9330182O14Rik	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
9430015G10Rik	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
9430038I01Rik	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
9430069I07Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9530002B09Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
9530003J23Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9530053A07Rik	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
9530068E07Rik	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
9530077C05Rik	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9630041A04Rik	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
9930012K11Rik	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
9930021J03Rik	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
9930022D16Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9930104L06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9930111J21Rik1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9930111J21Rik2	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
A030003K21Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A030005K14Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A030005L19Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A030014E15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A130010J15Rik	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
A1bg	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A1cf	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A26c2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A26c3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A2m	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A2ml1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A330070K13Rik	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
A3galt2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
A430005L14Rik	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
A430033K04Rik	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
A430089I19Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A4galt	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A4gnt	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A530016L24Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A530032D15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A630001G21Rik	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
A630010A05Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A630023A22Rik	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
A630073D07Rik	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
A630076J17Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A630089N07Rik	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
A630095N17Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A730009L09Rik	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
A730046J19Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A730049H05Rik	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
A830005F24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A830018L16Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A830031A19Rik	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
A930003A15Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A930004D18Rik	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
A930007A09Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A930009A15Rik	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
A930017K11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
A930018P22Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
A930033H14Rik	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
AA792892	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AA986860	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AAdacl4fm3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AB124611	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
AC124742.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AC124764.1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
AC132407.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AC140267.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AC141477.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AC147806.1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
AC147806.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AC151602.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AC159819.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AC160405.1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
AC166256.1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
AC167036.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AC167036.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AF067061	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AF067063	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AF366264	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AI182371	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
AI413582	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AI429214	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
AI467606	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AI593442	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AI597479	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
AI661453	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
AI837181	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AI854703	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
AI987944	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AK157302	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AL607142.1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
AL646049.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AL731706.1	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
AL731706.2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AL805980.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AL845275.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AL929275.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AL935121.1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AU015836	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AU021092	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AU022252	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
AU022751	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AU040320	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
AU041133	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AV320801	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AW146154	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AW209491	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
AW549877	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
AW551984	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
AW554918	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
AY074887	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
AY358078	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
AY761185	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aaas	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aacs	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aadac	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Aadacl2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aadacl2fm1	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
Aadacl2fm2	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aadacl2fm3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aadacl3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Aadacl4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aadacl4fm1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Aadacl4fm2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Aadacl4fm4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aadacl4fm5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Aadat	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Aagab	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aak1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aamdc	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Aamp	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aanat	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Aar2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aard	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Aars	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aars2	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Aarsd1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aasdh	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Aasdhppt	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aass	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Aatf	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Aatk	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Abat	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Abca12	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca13	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Abca14	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca15	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca16	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca17	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abca3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abca4	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Abca5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abca6	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca8a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abca8b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abca9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcb10	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcb11	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcb1a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcb1b	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcb4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcb5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcb6	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcb7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcb8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcb9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcc1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcc10	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcc12	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Abcc2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcc3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcc4	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Abcc5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcc6	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcc8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcc9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcd1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcd2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcd3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcd4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abce1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcf1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcf2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcf3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcg1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcg2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcg3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcg4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abcg5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abcg8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abhd10	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd11	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Abhd12	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd12b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abhd13	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd14a	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd14b	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Abhd15	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abhd16a	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Abhd16b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abhd17a	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd17b	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Abhd17c	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abhd4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abhd8	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Abi1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abi2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abi3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abi3bp	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Abitram	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abl1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abl2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Ablim1	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Ablim2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Ablim3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abo	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abr	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Abra	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Abracl	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Abraxas1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abraxas2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abt1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abtb1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Abtb2	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Acaa1a	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acaa1b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acaa2	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Acaca	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acacb	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acad10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acad11	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acad12	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acad8	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acad9	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acadl	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acadm	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acads	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acadsb	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acadvl	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acan	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acap1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acap2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acap3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acat1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acat2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acat3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acbd3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acbd4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acbd5	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acbd6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acbd7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Accs	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Accsl	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acd	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Ace	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ace2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Ace3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acer1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acer2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acer3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Ache	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acin1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Ackr1	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Ackr2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ackr3	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
Ackr4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acly	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Acmsd	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acnat1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acnat2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Aco1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Aco2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acod1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acot1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acot10	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acot11	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acot12	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acot13	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Acot2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acot3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acot4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acot5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acot6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acot7	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acot8	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acot9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acox1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acox2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acox3	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Acoxl	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acp1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acp2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acp4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acp5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Acp6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acp7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acpp	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acr	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acrbp	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acrv1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acsbg1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Acsbg2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acsbg3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acsf2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acsf3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acsl1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acsl3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acsl4	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acsl5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acsl6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acsm1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acsm2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acsm3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Acsm4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acsm5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acss1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acss2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acss3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acta1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acta2	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Actb	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Actbl2	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
Actc1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acte1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actg1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actg2	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Actl11	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Actl6a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actl6b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actl7a	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actl7b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actl9	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actn1	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Actn2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actn3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actn4	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actr10	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actr1a	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actr1b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actr2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actr3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actr3b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actr5	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actr6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actr8	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Actrt1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actrt2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Actrt3	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Acvr1	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acvr1b	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acvr1c	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acvr2a	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acvr2b	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Acvrl1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acy1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acy3	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acyp1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acyp2	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Ada	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Adad1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Adad2	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Adal	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
