gene	mc_diff	hmc_diff	combined_effect	quadrant	log2FC	padj	baseMean	expr_tier1	expr_tier2
Fa2h	0.0797342355123927	-0.0634987391649943	0.143232974677387	Q4: mC up/hmC dn	-0.707909687635875	1.36497332999223e-08	345.940599345321	Down	Down
Mycbp	0.072803225883806	-0.070319326336683	0.143122552220489	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Cdyl2	0.0767283679723849	-0.0663593291712134	0.143087697143598	Q4: mC up/hmC dn	-0.669125061113917	7.49165848387639e-11	1016.59527230071	Down	Down
Tmem109	0.106349905578196	-0.036662757675936	0.143012663254132	Q4: mC up/hmC dn	-0.199847611041441	0.293260114702189	257.79803701559	Not Significant	Not DEG
Pcdh1	0.0826622951417167	-0.0603199075210323	0.142982202662749	Q4: mC up/hmC dn	-0.38914179228196	0.000103203365782825	829.276779017682	Down	Down
Daam2	0.0868960652106038	-0.0559163621694673	0.142812427380071	Q4: mC up/hmC dn	-0.504264411809785	5.04094333399509e-05	1986.99458122645	Down	Down
Lpp	0.0851325175537252	-0.0575834388659432	0.142715956419668	Q4: mC up/hmC dn	-0.850094719452672	7.04206755400791e-16	6263.88468040094	Down	Down
Zhx2	0.0918430822611607	-0.0506612140565443	0.142504296317705	Q4: mC up/hmC dn	-0.769327734753821	3.87702821999179e-11	1051.21256364693	Down	Down
Mrpl43	0.0921266654052662	-0.050334036885821	0.142460702291087	Q4: mC up/hmC dn	-0.0401569215206611	0.960619695549439	35.3849032669765	Not Significant	Not DEG
Endog	0.0901788801457838	-0.0521073255964214	0.142286205742205	Q4: mC up/hmC dn	-0.261175628102022	0.596982403699386	23.4441757344928	Not Significant	Not DEG
Rnf122	0.127378352321639	-0.014688080630282	0.142066432951921	Q4: mC up/hmC dn	-0.77131059069262	1.27783682014989e-06	334.538312108891	Down	Down
Hps6	0.0855867371352983	-0.056268959547353	0.141855696682651	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Rit2	0.0740865703389755	-0.0677229063846733	0.141809476723649	Q4: mC up/hmC dn	-2.17198865768501	2.06815655272203e-65	1848.72826661671	Down	Down
4833439L19Rik	0.0930258982587455	-0.0486476853795895	0.141673583638335	Q4: mC up/hmC dn	-0.139773972892869	0.22533082244838	552.81636167683	Not Significant	Not DEG
Otud1	0.102767503570984	-0.0385220735078587	0.141289577078843	Q4: mC up/hmC dn	-0.103282204852116	0.818985890017302	59.2812378240666	Not Significant	Not DEG
Ndufa2	0.0737770452091765	-0.06731744046931	0.141094485678486	Q4: mC up/hmC dn	-0.10101818548508	0.820005946567614	47.6292292393451	Not Significant	Not DEG
Emg1	0.0789681568843366	-0.0621152767526538	0.14108343363699	Q4: mC up/hmC dn	-0.0668398694571549	0.778892274209143	164.060673187311	Not Significant	Not DEG
Ssx2ip	0.090895047889781	-0.0500521390964371	0.140947186986218	Q4: mC up/hmC dn	-0.431154404891235	1.62702289602312e-07	473.483685809086	Down	Down
Maf	0.0903221381008704	-0.0505810345207318	0.140903172621602	Q4: mC up/hmC dn	-1.32066848865364	1.37876158213143e-43	701.649467163157	Down	Down
Slc35g2	0.102090444950749	-0.0388070701116084	0.140897515062358	Q4: mC up/hmC dn	-0.38653520599166	0.0236019301534237	225.962509937115	Down	Down
Mlf2	0.078489276621209	-0.0623424286177419	0.140831705238951	Q4: mC up/hmC dn	-0.0677502637616221	0.74324354641373	589.221241020751	Not Significant	Not DEG
Trpm3	0.0898599315712247	-0.0509344491284077	0.140794380699632	Q4: mC up/hmC dn	-1.04887494741893	2.82944832613396e-10	16732.9304988841	Down	Down
Samd10	0.0961683679914814	-0.0444450086731226	0.140613376664604	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Spred1	0.076315142391121	-0.0641347033478054	0.140449845738926	Q4: mC up/hmC dn	-0.174798328895562	0.546851508018232	1465.56416244297	Not Significant	Not DEG
Zfp653	0.114039611455927	-0.026166046574527	0.140205658030454	Q4: mC up/hmC dn	-0.133872386188522	0.526158034307681	193.629939390602	Not Significant	Not DEG
Paqr8	0.0948681385636401	-0.0453322485898978	0.140200387153538	Q4: mC up/hmC dn	-0.0555043505112644	0.74853069494467	1887.48540459801	Not Significant	Not DEG
Heg1	0.0975534305048875	-0.0425994461360838	0.140152876640971	Q4: mC up/hmC dn	-1.66261976575116	4.42199219645643e-62	775.307292621593	Down	Down
Snca	0.0845562122509037	-0.055576132475232	0.140132344726136	Q4: mC up/hmC dn	-1.7597952738451	1.31549689981051e-09	423.370449504246	Down	Down
Myt1l	0.0799913999828868	-0.0598868014032435	0.13987820138613	Q4: mC up/hmC dn	-1.25766971445945	1.63879860215083e-68	5729.95946766443	Down	Down
Cdk17	0.0916117110032357	-0.0482503285239106	0.139862039527146	Q4: mC up/hmC dn	-0.327888694201966	0.0012033214116957	2486.35126857273	Down	Down
Tnfsf12	0.0938281602130382	-0.0460288512594418	0.13985701147248	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Gmppa	0.117566902960082	-0.0221130527881466	0.139679955748229	Q4: mC up/hmC dn	-0.288163367264562	0.156332406648692	271.017695322876	Not Significant	Not DEG
Adrb2	0.102993332090129	-0.0366435598577077	0.139636891947837	Q4: mC up/hmC dn	-0.767950286178803	0.0879769670978181	17.2835400602705	Not Significant	Not DEG
Sdcbp	0.0932746202923607	-0.0461400611106537	0.139414681403014	Q4: mC up/hmC dn	-0.248139262187783	0.000165228619733301	752.005176488652	Down	Not DEG
Trim44	0.0756637648045773	-0.063745781917843	0.13940954672242	Q4: mC up/hmC dn	-0.246545145518304	0.0134104474397585	1922.99948221385	Down	Not DEG
Fdxr	0.0965978558764598	-0.0426252633738136	0.139223119250273	Q4: mC up/hmC dn	-0.130968497024058	0.72573475284427	89.0426489782326	Not Significant	Not DEG
1700003F12Rik	0.0729404830620106	-0.0656555823076116	0.138596065369622	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Rgmb	0.0887466264999109	-0.0497932203181667	0.138539846818078	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Cplx2	0.10841400722995	-0.0300098748895779	0.138423882119528	Q4: mC up/hmC dn	-0.516404972518089	1.12224660476177e-07	3366.05231903214	Down	Down
Hbegf	0.101904673810707	-0.036507506360188	0.138412180170895	Q4: mC up/hmC dn	-0.493717792934162	0.0170049725016688	74.5961742291967	Down	Down
Abhd14b	0.106629208691941	0.031248574398725	0.137877783090666	Q3: mC up/hmC up	-0.448918999264671	0.0418908700073116	49.7791430625988	Down	Down
Clic3	0.0787685582907628	-0.0590500136552022	0.137818571945965	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Gmppb	0.0985815847098349	-0.0391611522904379	0.137742737000273	Q4: mC up/hmC dn	0.270976577172679	0.42009138146731	44.3762997175604	Not Significant	Not DEG
Gnai2	0.0839757943839637	-0.0536942830379083	0.137670077421872	Q4: mC up/hmC dn	-0.410394044468213	0.0152659961585317	400.05086712185	Down	Down
H6pd	0.106675459751996	-0.03041515912847	0.137090618880466	Q4: mC up/hmC dn	-0.207560239134021	0.301272639003949	308.997829898849	Not Significant	Not DEG
7420426K07Rik	0.0899754285876231	-0.0469647204808973	0.13694014906852	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Hbp1	0.0849272950435323	-0.0516167947939808	0.136544089837513	Q4: mC up/hmC dn	-0.138614335407683	0.471687930299589	305.194911532644	Not Significant	Not DEG
Tle2	0.0953085132221649	-0.0410728306672903	0.136381343889455	Q4: mC up/hmC dn	-0.77661644651848	1.6541413931391e-05	369.368120135468	Down	Down
Mfsd5	0.0810172882203772	-0.0552160100756191	0.136233298295996	Q4: mC up/hmC dn	-0.144839654078695	0.766748902630098	55.292302388316	Not Significant	Not DEG
AL731706.1	0.0890501301078657	-0.0470801675963944	0.13613029770426	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Eomes	0.0717417150234643	-0.0641562575085227	0.135897972531987	Q4: mC up/hmC dn	-1.24125914089081	0.00462490731862719	137.852235071797	Down	Down
Snx18	0.105603748192753	-0.029769163169349	0.135372911362102	Q4: mC up/hmC dn	-0.399459692489259	1.78201809189686e-06	392.144339212587	Down	Down
Ncald	0.0872131211876761	-0.0479322312489731	0.135145352436649	Q4: mC up/hmC dn	-1.42305044087639	1.06110660573071e-81	1800.92598860017	Down	Down
Repin1	0.0761493144469081	-0.0589702848922454	0.135119599339153	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Rnf225	0.103261510099238	-0.0317901419246146	0.135051652023852	Q4: mC up/hmC dn	-0.435003042822904	0.432520995119619	15.3868095120655	Not Significant	Not DEG
Trp53i11	0.0786040380033767	-0.0564049521916706	0.135008990195047	Q4: mC up/hmC dn	-0.616203781672143	0.00566127686907439	220.089613140669	Down	Down
Ilvbl	0.0984403817414369	-0.0362412554749499	0.134681637216387	Q4: mC up/hmC dn	-0.59609017465795	0.0245237714199765	55.6124286455955	Down	Down
Gm42372	0.0930697236483314	-0.0415291024200406	0.134598826068372	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Trhde	0.072632449541856	-0.061950977019315	0.134583426561171	Q4: mC up/hmC dn	-0.627262281358856	4.54491911965032e-06	5323.59211801495	Down	Down
Gpr146	0.0719710822675723	-0.0623771985088253	0.134348280776398	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Ppm1l	0.0810215464206032	-0.0533058403207834	0.134327386741387	Q4: mC up/hmC dn	-0.52421858631338	1.39407605227421e-11	2756.42790839315	Down	Down
Sp4	0.0840928563436645	-0.0501606526514234	0.134253508995088	Q4: mC up/hmC dn	-0.206624861778479	0.0487256047795082	1208.5349158411	Down	Not DEG
Arhgap17	0.081881543063992	-0.0522463078413206	0.134127850905313	Q4: mC up/hmC dn	-0.43542725187265	1.40063642009213e-06	1072.43383858229	Down	Down
Gm3448	0.0649107872342667	-0.069101854087371	0.134012641321638	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Zbtb20	0.0775188432904133	-0.0563959871998697	0.133914830490283	Q4: mC up/hmC dn	-1.08649561400187	9.71988977801703e-25	12834.0232889861	Down	Down
Slc7a8	0.0953588796585512	-0.0385248425651193	0.13388372222367	Q4: mC up/hmC dn	-0.370875161766208	0.000487979815190743	1265.93385213289	Down	Down
Dhh	-0.108804458148561	-0.0249954030024624	0.133799861151024	Q1: mC dn/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Gm10277	0.0879987422426997	-0.0454680257975933	0.133466768040293	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
E2f4	0.0864116216815704	-0.0469719064882844	0.133383528169855	Q4: mC up/hmC dn	0.0053513068991271	0.990040331241683	280.852599387625	Not Significant	Not DEG
Itpk1	0.0999405716026295	-0.0333543573786836	0.133294928981313	Q4: mC up/hmC dn	-0.391890506846356	0.00134975907735846	1586.25928726824	Down	Down
C2cd4d	0.0667383285023907	-0.066524321918558	0.133262650420949	Q4: mC up/hmC dn	-0.916265672017066	0.0321191575173741	14.642453137358	Down	Down
Eef2k	0.0874490654282774	-0.0456324037911153	0.133081469219393	Q4: mC up/hmC dn	-0.438176887108549	1.0369831788652e-06	799.78799136308	Down	Down
Smim18	0.0673043622038936	-0.0653247741437074	0.132629136347601	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Plcxd2	0.0748294936939558	-0.0576346826055423	0.132464176299498	Q4: mC up/hmC dn	-0.552943614753972	3.88629745884674e-14	392.295768035655	Down	Down
Ccng1	0.0892068059145688	-0.0430688432059666	0.132275649120535	Q4: mC up/hmC dn	-0.251447607000615	0.0843368627232222	132.007307166093	Not Significant	Not DEG
Plekha1	0.0763963397276335	-0.0558369191244849	0.132233258852118	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Slc20a2	0.0762080144138633	-0.0556047310806561	0.131812745494519	Q4: mC up/hmC dn	-0.0719039463933513	0.627994007789219	1505.00432717073	Not Significant	Not DEG
Grk3	0.0714971988682866	-0.0601971752717273	0.131694374140014	Q4: mC up/hmC dn	-0.670456320205574	3.20403544953077e-19	1592.67277282354	Down	Down
Marveld2	0.0763507212432364	-0.0552465364604909	0.131597257703727	Q4: mC up/hmC dn	-0.680724800131272	1.72616090792862e-09	211.417393394069	Down	Down
Rnft1	0.0734031013566471	-0.058181296823287	0.131584398179934	Q4: mC up/hmC dn	-0.0576783427186984	0.794078421871434	300.084319527413	Not Significant	Not DEG
Acot13	0.0820775282645317	-0.0491138472289116	0.131191375493443	Q4: mC up/hmC dn	-0.123772255032967	0.666045199471822	104.595512617731	Not Significant	Not DEG
Atoh8	0.0850042046332685	-0.0461562183752398	0.131160423008508	Q4: mC up/hmC dn	-0.556140747134271	0.0112979721605801	80.3682028889718	Down	Down
Eid3	0.0489779952646638	-0.0820464447946581	0.131024440059322	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Sfrp5	-0.096304322244316	-0.0346409350452549	0.130945257289571	Q1: mC dn/hmC dn	-0.445852124242521	0.574581580046665	7.58488589326881	Not Significant	Not DEG
Ldlrap1	0.0850320949640696	-0.0457280950895592	0.130760190053629	Q4: mC up/hmC dn	-0.745836113063975	4.60737352992531e-06	322.556530516594	Down	Down
Dnttip2	0.067666932302339	-0.0630234921061006	0.13069042440844	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Dhrs11	0.0774738084106077	-0.0530573856982547	0.130531194108862	Q4: mC up/hmC dn	-0.598361510605793	2.4681956510192e-07	114.616021081363	Down	Down
Fem1a	0.0817709401026555	-0.0487326261492502	0.130503566251906	Q4: mC up/hmC dn	-0.0227166128489666	0.961753631685525	304.711173854297	Not Significant	Not DEG
Rnmt	0.101877727686119	-0.0285077172040366	0.130385444890156	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Fam104a	0.0905297126815466	-0.0398483236175347	0.130378036299081	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Rassf8	0.0685610367392558	-0.0618086455461246	0.13036968228538	Q4: mC up/hmC dn	-0.3388247982886	0.00865046580773638	568.119836795062	Down	Down
Slc9a3r1	0.0749835875297784	-0.0553660574659713	0.13034964499575	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Tubg2	0.0662330302702338	-0.0639935004064375	0.130226530676671	Q4: mC up/hmC dn	0.0834709804580625	0.843690832768231	90.9408922790419	Not Significant	Not DEG
Zfand6	0.0763736059124908	-0.0537528213872206	0.130126427299711	Q4: mC up/hmC dn	-0.381707127992244	0.00472420301039138	598.104072960615	Down	Down
Snx30	0.0930945433570074	-0.0367309342744498	0.129825477631457	Q4: mC up/hmC dn	-0.253542843664693	0.0214816119926652	2063.59982578893	Down	Not DEG
Traf3	0.0727088495786465	-0.0570998595761757	0.129808709154822	Q4: mC up/hmC dn	-0.776208044398929	6.02163043106674e-17	340.656607200407	Down	Down
Ndufc2	0.0781780305506964	-0.0515724987291604	0.129750529279857	Q4: mC up/hmC dn	-0.0225402907331102	0.961038547622262	148.209712455759	Not Significant	Not DEG
Sppl2c	0.0900436180218791	-0.0394686078302704	0.12951222585215	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Sem1	0.085373463692039	-0.0440176969961313	0.12939116068817	Q4: mC up/hmC dn	-0.168330776574678	0.44617580126172	377.292868622694	Not Significant	Not DEG
Qk	0.0673308868896071	-0.0620325666233439	0.129363453512951	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Cbfa2t2	0.0812301682298538	-0.0480823968655327	0.129312565095387	Q4: mC up/hmC dn	-0.450370583761305	7.55684356007395e-09	739.299790629036	Down	Down
Brinp1	0.0827878571632678	-0.046462095488366	0.129249952651634	Q4: mC up/hmC dn	-0.508185233023238	0.0131330841179428	6131.33541397821	Down	Down
Bhlhe41	0.102419237463644	-0.0267714025084663	0.12919063997211	Q4: mC up/hmC dn	0.0212145118448486	0.965631206850433	328.926765470035	Not Significant	Not DEG
Ubtd2	0.0889994621451365	-0.0401309379442717	0.129130400089408	Q4: mC up/hmC dn	-0.117819471903051	0.572293118658843	587.808130239287	Not Significant	Not DEG
Sgk1	0.076575825600841	-0.052528889186772	0.129104714787613	Q4: mC up/hmC dn	-0.226084187498001	0.0871361141040389	1867.24359324834	Not Significant	Not DEG
Tmem65	0.111322026879293	-0.0177296271604361	0.129051654039729	Q4: mC up/hmC dn	-0.37568796415616	4.16234093460112e-09	1192.31343831955	Down	Down
Spsb3	0.0921026984505294	0.0367806469518011	0.128883345402331	Q3: mC up/hmC up	-0.122605354713325	0.769385316432184	54.5064671295384	Not Significant	Not DEG
Leap2	0.0645732129568519	-0.0640946624843924	0.128667875441244	Q4: mC up/hmC dn	-0.019941116607261	0.981542426002858	31.3024357695138	Not Significant	Not DEG
Ubl3	0.0935890443621044	-0.0346818010957911	0.128270845457895	Q4: mC up/hmC dn	-0.0956494538356329	0.410368591143407	1142.6787028273	Not Significant	Not DEG
Ppbp	-0.088451738037688	0.0397701047270918	0.12822184276478	Q2: mC dn/hmC up	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Pln	0.0647351062222625	-0.0633506447449463	0.128085750967209	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Tprgl	0.096975640446691	-0.0310523747617114	0.128028015208402	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Svep1	0.0749873190799152	-0.0529199355626119	0.127907254642527	Q4: mC up/hmC dn	-1.9850889525323	1.81157573793042e-48	1330.94461879343	Down	Down
Ulk1	0.087286295662369	-0.0405888841792781	0.127875179841647	Q4: mC up/hmC dn	-0.161993294684396	0.419728125750622	757.34843334532	Not Significant	Not DEG
Gm14862	0.0866467726860081	-0.0411887516835781	0.127835524369586	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Fgf1	0.094244219786531	-0.0335424374916495	0.12778665727818	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Gp5	-0.074117204491023	-0.0536470130739082	0.127764217564931	Q1: mC dn/hmC dn	1.29866449116552	0.0496843153775288	5.72817225942584	Up	Up
Napb	0.0766993920639272	-0.0510527940199326	0.12775218608386	Q4: mC up/hmC dn	-0.0843523785582692	0.565760404887098	1222.06438783435	Not Significant	Not DEG
Peak1	0.0770618365988038	-0.0506868610968671	0.127748697695671	Q4: mC up/hmC dn	-0.118437049682517	0.574072395401733	3285.24789112211	Not Significant	Not DEG
Galnt15	0.076962206698413	-0.0507723968744328	0.127734603572846	Q4: mC up/hmC dn	-0.910899280076051	4.16228574484234e-07	459.168997032519	Down	Down
Fbxo45	0.0746642777194696	-0.0528984373239413	0.127562715043411	Q4: mC up/hmC dn	-0.280222996054163	0.00474598223537461	443.730955661261	Down	Not DEG
Slc29a1	0.0953056988936956	-0.032224387090315	0.127530085984011	Q4: mC up/hmC dn	-0.850305727892905	9.8348946427221e-11	116.612629563846	Down	Down
Dnajc24	0.0687466373108868	-0.0587589671653511	0.127505604476238	Q4: mC up/hmC dn	-0.143023698329134	0.200640977298408	554.48301197194	Not Significant	Not DEG
Ccnjl	0.0935663629349349	-0.0339366262554029	0.127502989190338	Q4: mC up/hmC dn	-0.720751046964525	5.02478806675375e-19	654.29228104011	Down	Down
Mpzl1	0.0775329869880599	-0.049951057222714	0.127484044210774	Q4: mC up/hmC dn	-0.405953337716018	0.000101948545000057	674.127762594503	Down	Down
Tpra1	0.076856079012106	-0.0502711577958536	0.12712723680796	Q4: mC up/hmC dn	-0.104231471314911	0.75582579306832	218.068262882358	Not Significant	Not DEG
Tmtc4	0.0746786908427238	-0.0524397184150954	0.127118409257819	Q4: mC up/hmC dn	NA	NA	NA	No RNA-seq Data	No RNA-seq Data
Rims2	0.0766967482766715	-0.0502960509946944	0.126992799271366	Q4: mC up/hmC dn	-0.541103149733233	4.37967581588333e-07	11983.6052376507	Down	Down
Foxo1	0.0654772853819996	-0.0610322744548997	0.126509559836899	Q4: mC up/hmC dn	-0.60207282483233	6.50947516889469e-06	623.195609699604	Down	Down
Amer3	0.0920780739774791	0.034156929749495	0.126235003726974	Q3: mC up/hmC up	-0.380452660824883	0.00150910411236948	546.781337342106	Down	Down
Itprid2	0.0704560112904822	-0.0556322556950458	0.126088266985528	Q4: mC up/hmC dn	-0.206861244799111	0.0403292470876942	638.153419438148	Down	Not DEG
Kcnc4	0.0770357612339445	-0.0487371938622148	0.125772955096159	Q4: mC up/hmC dn	-0.932689732922959	2.21716967054137e-12	351.423666063255	Down	Down
Ric3	0.0807605096298978	-0.0450081361230947	0.125768645752993	Q4: mC up/hmC dn	-0.0147296487599907	0.947053859532422	872.129448976836	Not Significant	Not DEG
Mllt3	0.0723271352645487	-0.0533576935627765	0.125684828827325	Q4: mC up/hmC dn	-0.29223136865413	0.103852342439531	3555.52583328866	Not Significant	Not DEG
Maml3	0.0796891491724255	-0.0459758938953871	0.125665043067813	Q4: mC up/hmC dn	-1.56629849656719	2.46993690355441e-18	2951.81529559096	Down	Down
Dynlt1c	0.0785215580264593	-0.0470860985779554	0.125607656604415	Q4: mC up/hmC dn	-1.07442815139123	0.00501269289835656	21.9671307836218	Down	Down
Polr2l	0.0829220662534771	-0.0425759697976301	0.125498036051107	Q4: mC up/hmC dn	-0.185711255873721	0.650434527476615	30.676318489089	Not Significant	Not DEG
