gene	mc_diff	hmc_diff	mc_q	hmc_q	combined_effect	n_atac_up	n_atac_down	net_atac
Traf3	0.0755950950430072	-0.0617769141565022	6.34590838310518e-117	2.52305573544288e-100	0.137372009199509	0	0	0
Sap25	0.0601351423248793	-0.0771877117891131	0.0319039849594051	0.000826247823310805	0.137322854113992	0	0	0
Brd3os	0.0731474469940299	-0.0638139783819874	0.0181663393363002	0.0160780694043523	0.136961425376017	0	0	0
Foxj2	0.0927788692848996	-0.0440883215036499	2.43039890397831e-41	2.25754745750076e-17	0.13686719078855	0	0	0
Rassf8	0.0729533572362918	-0.0637794620752874	1.67614601817752e-60	2.26438503506578e-59	0.136732819311579	0	1	-1
Grk3	0.0730592787382586	-0.0635958836723373	4.59688290704332e-89	1.77489394339821e-93	0.136655162410596	0	5	-5
Inpp5e	0.0766923603196658	-0.059892826219806	1.05149766182933e-09	5.46656281148282e-08	0.136585186539472	0	1	-1
Brinp1	0.0876218726609878	-0.0488634740895915	3.0080350216511e-130	5.09275547242318e-45	0.136485346750579	3	2	1
Kank2	0.0990381805156904	-0.0372799130397478	1.19645725953208e-44	1.81506784547353e-09	0.136318093555438	1	0	1
Paqr8	0.0903078745100179	-0.0459967590922262	1.59462231605937e-70	3.29311450217532e-24	0.136304633602244	0	0	0
Zfp397	0.0795439661347668	-0.0567587311305386	1.42845166237513e-09	2.40464738892268e-10	0.136302697265305	1	0	1
Mpzl1	0.0807014401958107	-0.0555205880312498	7.24496908493936e-58	1.25200183927806e-38	0.13622202822706	1	1	0
Tle2	0.0957569184943179	-0.0403333344627169	1.00524483165411e-26	1.33061280788787e-07	0.136090252957035	0	0	0
Paxx	0.0926729491754937	-0.0433393101359401	6.32478734988981e-06	0.0336519850943728	0.136012259311434	0	0	0
Qk	0.0704972800155111	-0.0654964725841914	4.3787568910754e-53	7.11433794747275e-68	0.135993752599703	0	0	0
Nrip1	0.077095247992967	-0.058744497521196	2.04492125207292e-118	8.50582168294166e-83	0.135839745514163	0	1	-1
Ubl3	0.0979591304983642	-0.0375769732956188	1.65293689906852e-75	4.02142124117425e-13	0.135536103793983	0	0	0
Ephx4	0.0819266198529821	-0.0534500274939629	7.5990377520256e-19	1.56524666393046e-13	0.135376647346945	0	0	0
Cbfa2t2	0.0855251411153146	-0.0498359094251687	8.41032764379577e-86	2.78741792982432e-39	0.135361050540483	0	0	0
Sgk1	0.0765589960009874	-0.0582462256041812	3.42162957670422e-109	1.13098682168289e-79	0.134805221605169	0	0	0
Rnmt	0.106753645847934	-0.0277951072580493	4.09761989342835e-53	2.33195837933884e-06	0.134548753105983	0	0	0
Vcpkmt	0.082303678701646	-0.0522272055130245	1.33911093796871e-11	1.6613559554146e-08	0.13453088421467	0	1	-1
Tpra1	0.0890167531083568	-0.0454588576204712	5.51767961474447e-08	0.00082010506025326	0.134475610728828	0	0	0
Svep1	0.0770241777376628	-0.0574488714258508	2.03799650398493e-205	6.94219982901862e-181	0.134473049163514	0	1	-1
Rad52	0.0866164789478933	-0.0478043330485279	1.34747352038217e-15	4.20603921540845e-07	0.134420811996421	0	0	0
Snca	0.0825050787626047	-0.0517894404090259	5.6876492400692e-68	1.35069290535527e-37	0.134294519171631	0	2	-2
Lrrc49	0.103357164741378	-0.0308088245328466	2.94553873286739e-166	4.74742777062957e-20	0.134165989274224	0	5	-5
Selenoo	0.0796723933758341	-0.0544116772514721	4.60539632674487e-15	5.78947730862688e-10	0.134084070627306	0	0	0
Derl1	0.0942012900073774	-0.0396952261984592	1.85234057796511e-40	1.57593524842446e-10	0.133896516205837	0	6	-6
Gap43	0.0868967985079682	-0.0468486067815369	1.70457904466213e-81	1.8736979130055e-28	0.133745405289505	2	0	2
Gnai2	0.0785693913000485	-0.0550978180627686	4.13790680003575e-19	1.74480254630845e-16	0.133667209362817	0	0	0
Gabarapl2	0.0932204342761809	-0.0403287976889153	8.67975178206267e-14	0.0013149199557596	0.133549231965096	0	1	-1
Ptar1	0.0801391384788506	-0.0533543455918141	2.62981825423157e-65	1.62747940787711e-43	0.133493484070665	0	1	-1
Avpi1	0.08937326538516	-0.0439490075973197	1.35934050260742e-11	0.000159500799735519	0.13332227298248	0	0	0
Rnft1	0.0708670348799558	-0.0623554427036316	8.90083520723027e-10	8.36375566389391e-13	0.133222477583587	0	0	0
Pithd1	0.0700131271479679	-0.0630530709441573	3.6622343581477e-13	3.48411780472277e-16	0.133066198092125	0	0	0
Crtam	0.0914946947641642	-0.0415508147071396	1.01906953186817e-51	3.22908181595083e-17	0.133045509471304	0	1	-1
Syne4	0.0866670873910844	-0.0463417143331856	2.31017792226732e-07	0.000609408297955747	0.13300880172427	0	1	-1
Speg	0.0797649276706657	-0.0531177386915688	7.85307885738876e-53	4.80608967553551e-34	0.132882666362235	0	1	-1
Gpat4	0.0756461226418568	-0.0571736906421696	2.97268087236858e-32	6.73663348799205e-27	0.132819813284026	0	1	-1
Zadh2	0.0966373254762134	-0.0357810822014881	1.03237728707214e-19	9.65916760054828e-05	0.132418407677702	0	0	0
Fam104a	0.0914554669522428	-0.0409371756939735	3.77501438572732e-29	3.57377378847527e-08	0.132392642646216	0	0	0
Tmtc4	0.078027704712715	-0.0542963615509085	3.59427448387328e-57	4.01277691492431e-34	0.132324066263624	0	0	0
Repin1	0.0736544182474677	-0.0586158164479994	3.15172322422541e-14	2.56104653897984e-11	0.132270234695467	0	0	0
Zfand6	0.0810523543842125	-0.0511787129660865	7.18329554585778e-57	2.98605818629009e-34	0.132231067350299	0	1	-1
H6pd	0.103237842711366	-0.0284666232878589	3.27516556233921e-53	5.859436837806e-06	0.131704465999225	0	1	-1
Mypop	0.0960843490880618	-0.0356149205550433	3.23635426386692e-14	0.00204647673454895	0.131699269643105	0	0	0
Rab33b	0.0775555791505291	-0.0539894985744909	2.75956864893578e-16	6.98075796344353e-11	0.13154507772502	1	0	1
Eef2k	0.085140794569863	-0.0463829413206685	1.54309071378878e-63	1.04722979284597e-26	0.131523735890532	1	1	0
Asf1a	0.0828728940362866	-0.0484063799605243	1.40141101788458e-15	2.21243672841049e-10	0.131279273996811	0	0	0
Foxo1	0.0684453865451764	-0.0627625943773245	3.18727295155963e-87	8.870225716069e-105	0.131207980922501	0	2	-2
Hbp1	0.0776757432869674	-0.0534697337894129	4.44837155779436e-21	1.56745261917998e-14	0.13114547707638	1	3	-2
Klhl23	0.0911301793617186	-0.0398093546254237	4.5221180480411e-25	7.32913664783688e-08	0.130939533987142	0	1	-1
Wdfy2	0.0762552656557852	-0.0546426639100796	9.42991009127233e-109	1.04657707937476e-76	0.130897929565865	0	0	0
Zfp280b	0.0772644517079495	-0.0532494890894425	2.79347439641794e-17	6.53705745981005e-11	0.130513940797392	0	0	0
Itpk1	0.0983913099174886	-0.0321062482414325	9.98024266363823e-192	3.65802698637276e-25	0.130497558158921	0	1	-1
Itprid2	0.0707455126486278	-0.0596888044442999	2.26491631975889e-30	2.77795447189167e-34	0.130434317092928	0	0	0
Peak1	0.0791541120207242	-0.0512303622980828	1.86697751306049e-177	2.24966597750837e-92	0.130384474318807	0	0	0
Snx30	0.0903129713294365	-0.0400524061364602	2.59885402077904e-106	1.37159840658139e-25	0.130365377465897	0	0	0
Fam210a	0.0739595674941342	-0.0562094770480548	5.75820240536713e-32	1.87140892486428e-25	0.130169044542189	0	0	0
Rims2	0.0772264016443349	-0.0529115721815921	7.33608058531781e-285	6.11662434533825e-171	0.130137973825927	2	3	-1
Psmc5	0.0768759056495348	-0.0531793130529296	3.01329332699791e-10	9.29826419601507e-07	0.130055218702464	0	0	0
Trp53i11	0.068292617107699	-0.0614836356225347	2.27255125738541e-07	2.31379162931584e-07	0.129776252730234	1	4	-3
Ldlrap1	0.0779155730069846	-0.0515136749582144	1.40687295317991e-23	9.72510107780618e-15	0.129429247965199	0	2	-2
Plcl2	0.0740369192469919	-0.0553121286440109	2.46891442499298e-143	2.43663859220661e-95	0.129349047891003	2	2	0
Arhgap26	0.0887303341176542	-0.0405668356007754	1.7288823880601e-305	2.8308334093472e-167	0.12929716971843	0	0	0
Prdx3	0.0768860603596158	-0.0524081813344233	1.05720405358256e-08	3.65012465590541e-06	0.129294241694039	0	0	0
Tmem62	0.0870233854385304	-0.0422626040633569	1.42125721718531e-22	7.71145183245139e-09	0.129285989501887	0	0	0
Nacc1	0.0695180984541021	-0.0595419612675018	8.25177238602723e-12	3.25519329847339e-13	0.129060059721604	0	0	0
Ccnq	0.0782634546960392	-0.0506967601283038	0.00249990761395402	0.00934277009094051	0.128960214824343	0	0	0
Tmem132c	0.0687753057079349	-0.060075420560391	4.40998467499233e-234	8.05050803404447e-271	0.128850726268326	0	2	-2
Mllt3	0.072331289780483	-0.0565189556927704	8.12961937936835e-193	1.55866218126732e-142	0.128850245473253	0	0	0
Fem1a	0.0762531142228429	-0.0524720472742507	4.21035588015663e-07	0.000278950513779005	0.128725161497094	0	0	0
Ypel2	0.0893263073103262	-0.0393885978712518	2.05085408559389e-72	2.72387024352371e-17	0.128714905181578	0	0	0
Slc35b1	0.0875922006838869	-0.040890497410859	9.89360916671769e-12	4.66440648950451e-05	0.128482698094746	0	1	-1
Atp5o	0.0997774464262395	-0.028675493383244	1.93906997710492e-14	1.03314086460101e-53	0.128452939809484	0	0	0
Ccng1	0.0854829601028126	-0.0429533890440765	1.59355405520966e-13	1.110192063667e-06	0.128436349146889	0	0	0
Bhlhe41	0.104488618661674	-0.0238365898298575	2.3968999493724e-20	0.0430066554662637	0.128325208491531	0	0	0
Scamp4	0.0847562935356967	-0.043372027644412	4.06724755311053e-11	4.14520531995709e-05	0.128128321180109	0	0	0
Cbll1	0.075836608417767	-0.0521138089523531	6.77081548301845e-14	5.98181724418029e-12	0.12795041737012	0	0	0
Dynlt1c	0.0691209776903992	-0.0588242243667509	0.00410930797185357	0.00334256322001312	0.12794520205715	0	0	0
Hyal1	0.0931801289194442	-0.0347366972519079	2.5227187895513e-08	0.0138190573010217	0.127916826171352	0	0	0
Lrrc3b	0.0884106835787773	-0.0394548048564953	1.45620402670929e-65	1.06826869119137e-14	0.127865488435273	0	4	-4
Tmem65	0.114091895105311	-0.0136961676773261	2.02587149523978e-86	0.025910399955048	0.127788062782637	0	1	-1
Map4k3	0.0773276273331461	-0.0503484863845352	2.0320447338685e-150	1.23905998768292e-82	0.127676113717681	0	2	-2
Egr1	0.0916035476764212	-0.0359042356514492	1.75251587440916e-09	0.0138120858725405	0.12750778332787	0	3	-3
Ciart	0.0790462634520601	-0.0482785575909783	0.000253576806692253	0.00463718114759849	0.127324821043038	0	0	0
Rtn4rl1	0.114164306412157	-0.0130792784185866	7.09095571054413e-130	0.00601233969298	0.127243584830744	1	0	1
Zfp687	0.0858398398303155	-0.0412992710052115	1.69474952276368e-10	0.00149787878520306	0.127139110835527	0	0	0
Sptssa	0.085682666427898	-0.0413385993525321	7.43899582837513e-14	2.57877544822577e-06	0.12702126578043	0	0	0
Atoh8	0.0787920491658147	-0.0481064820525289	5.92555361939121e-22	1.31092550302651e-10	0.126898531218344	0	2	-2
Cd276	0.0879371159925977	-0.0388879026268035	5.85732779244973e-37	1.65074931341354e-10	0.126825018619401	0	2	-2
Slc2a8	0.0615239728736208	-0.0652415599061498	1.29594275805674e-05	4.56271948067477e-08	0.126765532779771	0	0	0
Lnpep	0.0832096560091315	-0.0435197538383675	3.61593150528855e-69	2.90985361739276e-23	0.126729409847499	0	0	0
Pan3	0.0872377652818889	-0.0394627283457832	1.16508471442331e-119	4.05909535097942e-27	0.126700493627672	0	1	-1
Cetn3	0.0663780167068351	-0.0602947147706621	3.28766314844144e-10	7.34434727716924e-15	0.126672731477497	0	0	0
Gm49322	0.0876450309105866	-0.0389561919558943	2.76364305627271e-09	0.00484302367540248	0.126601222866481	0	0	0
Rcan3	0.097076950004714	-0.0295221811754424	1.2297180805847e-48	3.8208388479127e-07	0.126599131180156	0	0	0
Ocel1	0.0906058877293905	-0.0359511702021754	2.97476554417858e-07	0.0142595998046429	0.126557057931566	0	0	0
Ywhaq	0.0710325210388539	-0.0552619180458862	5.58142703007122e-15	1.56601728144508e-10	0.12629443908474	0	1	-1
Polr1d	0.0865486844525878	-0.0396204131753522	9.76094187096986e-49	1.04992998979425e-13	0.12616909762794	0	3	-3
Snapc3	0.0690344981423434	-0.0571301819724799	2.20957788264751e-33	5.432853650775e-29	0.126164680114823	0	0	0
Utp3	0.0657505273186333	-0.0603832745194615	0.0236931156281364	0.00600089808673933	0.126133801838095	0	0	0
Aig1	0.0808313199318684	-0.0452635659525955	4.79560550430141e-210	1.6656301633182e-80	0.126094885884464	1	0	1
Lipe	0.0941818605003519	-0.0317936896943202	9.04336201674007e-24	0.000140153801174873	0.125975550194672	0	0	0
Ssu72	0.0768793367196187	-0.0489945721408379	1.02338927711228e-32	1.27349165608446e-19	0.125873908860457	0	0	0
Tnfsfm13	0.097444886910036	-0.0284122159050042	4.00501183788575e-22	0.000432186072693365	0.12585710281504	0	0	0
Dnajc24	0.0673866097648614	-0.0584499085525469	4.64018604458311e-17	2.75544982910504e-19	0.125836518317408	0	0	0
Rbm33	0.0733342750300358	-0.0524727134136596	2.52200377626117e-50	3.43482794208268e-30	0.125806988443695	0	0	0
Ikzf5	0.0708473341031409	-0.054562641633724	1.72544844367685e-13	4.80955653426041e-12	0.125409975736865	0	0	0
Marveld2	0.0740618498495215	-0.0512894150663819	5.6161671577144e-30	1.76648473016127e-23	0.125351264915903	0	1	-1
Ctsd	0.0627486675124982	-0.0622776852160827	8.51207045062981e-07	1.56618356170197e-08	0.125026352728581	0	0	0
Cct5	0.0697020220525987	-0.0552975248427194	4.17929944375773e-11	1.96897376376206e-11	0.124999546895318	0	0	0
Lrrtm3	0.0878869290141365	-0.0369980816418176	1.94943860298245e-172	8.04075929865879e-34	0.124885010655954	4	3	1
Hrct1	0.0792623771612289	-0.045621774471513	0.00157373389492138	0.00188954398173356	0.124884151632742	0	0	0
Plekho1	0.0763843568409542	-0.0484697845153169	1.13823882892857e-07	0.000137834318626712	0.124854141356271	0	1	-1
Klhdc8a	0.0607948451967869	-0.0640062587159784	0.000213608363167879	9.34338262739558e-06	0.124801103912765	0	1	-1
Tmem168	0.0702276543820833	-0.054569138739643	1.35561164734723e-24	9.79509758978819e-21	0.124796793121726	0	0	0
Maml3	0.0788284197159649	-0.0457301808727149	1.7288823880601e-305	3.52090948276817e-231	0.12455860058868	0	3	-3
Cd300e	0.0778469460976233	-0.0466831684685677	2.31255691504944e-13	8.74727560070633e-07	0.124530114566191	0	0	0
Smad5	0.0653169797605204	-0.0591263915863893	9.40834946322427e-25	6.51510228211212e-27	0.12444337134691	0	1	-1
Ccdc71	0.0958242997050782	-0.0286142949288151	1.16575737006182e-10	0.0171339353970928	0.124438594633893	0	0	0
Nmt2	0.0751077843592214	-0.0493026840524443	1.41343077083355e-34	9.23326217464169e-22	0.124410468411666	0	0	0
Med31	0.0912629755683101	-0.032985138976381	7.44093623140983e-06	0.0120559545291228	0.124248114544691	0	0	0
Fxyd6	0.0908315422970406	-0.0331301044148776	3.44874007504756e-29	1.2430427076988e-05	0.123961646711918	0	5	-5
Tlcd4	0.0850085089716813	-0.0388148995615385	2.54168212954801e-102	5.33380770206527e-30	0.12382340853322	0	3	-3
Hmox2	0.0665709304355927	-0.0572450124842117	5.56893551419363e-16	2.55271624504226e-15	0.123815942919804	0	0	0
Podxl2	0.0945157513378306	-0.0291686305157059	6.04060690334662e-36	2.11014536006574e-05	0.123684381853537	0	0	0
Twistnb	0.0626295318914171	-0.0609779153624172	6.00935293851613e-08	4.68715205644515e-12	0.123607447253834	0	0	0
Ing2	0.068023965757023	-0.0554836740258731	8.16832137316661e-09	7.96792184967288e-09	0.123507639782896	0	0	0
Eno2	0.0658318226252413	-0.0575474989856243	3.41226770374366e-08	9.74110766678148e-10	0.123379321610866	0	0	0
Gdap1	0.0974931256359638	-0.0257949748247418	2.89634790309401e-15	0.0270147842873998	0.123288100460706	0	0	0
Polr2l	0.0596252972835586	-0.0635731505614227	0.00426745267863948	7.49396294966408e-07	0.123198447844981	0	0	0
4930595D18Rik	0.0538878894231878	-0.0692405894511857	3.42049655660691e-12	1.91625038317066e-29	0.123128478874373	0	0	0
Gramd1b	0.0788831575064441	-0.0441675365373198	3.9888332952514e-219	5.60879320445646e-85	0.123050694043764	0	2	-2
Lsm10	0.0747696290279475	-0.047697873533993	4.06571028128551e-05	0.00124070361674803	0.122467502561941	0	0	0
Syt12	0.0837996540558077	-0.0383028370305384	1.86121352413367e-29	7.61060555172025e-09	0.122102491086346	0	2	-2
Hdhd3	0.0667711652105082	-0.0551755495852549	2.87583275387838e-05	1.91253056156941e-05	0.121946714795763	0	2	-2
B4galt6	0.0773999108465685	-0.0444970825965111	1.49606749656341e-63	1.19337746590967e-26	0.12189699344308	0	1	-1
Fam126b	0.0617455311542866	-0.0601346935708819	1.58414682423812e-27	5.75277411755913e-40	0.121880224725169	0	0	0
Lysmd2	0.0631330948808132	-0.058713438469224	5.78850098586206e-09	8.88056224128595e-10	0.121846533350037	0	0	0
Slc9a3r1	0.0704192790960078	-0.0513467811608095	4.06664558655934e-11	4.52195225794485e-09	0.121766060256817	0	0	0
Zgpat	0.08014330826772	-0.0416226078722991	2.7326679379835e-10	0.000268946450751007	0.121765916140019	0	0	0
Mfsd6	0.0709410790686593	-0.0507546740054974	8.38892364337352e-44	1.1095781433038e-28	0.121695753074157	0	1	-1
Epc2	0.0671789814076158	-0.0539693492019879	1.19543976120935e-52	8.45333213985585e-41	0.121148330609604	0	0	0
Cntn6	0.0627743837726786	-0.0581777530725222	9.53616090023226e-150	5.55232905782786e-193	0.120952136845201	1	2	-1
Tmem126a	0.0804629935676769	-0.0404183272559018	3.0551307047563e-07	0.00709506457417506	0.120881320823579	0	0	0
Lrtm2	0.073329417849811	-0.0475412793526386	8.64985376295336e-10	4.00695916702883e-06	0.12087069720245	0	2	-2
Ccnjl	0.0868703786380812	-0.0336742585186461	1.56407547744685e-61	3.6463967191339e-12	0.120544637156727	0	1	-1
Dhrs11	0.0767760727479396	-0.0437537521814555	1.6070252756816e-05	0.00471520720560148	0.120529824929395	0	1	-1
Ndufa5	0.0811542866621145	-0.039325175034247	4.40678153589407e-11	0.000190376229904406	0.120479461696362	0	0	0
Aco2	0.0733002185649457	-0.0471783538274693	1.75679109470995e-33	1.27044133245643e-18	0.120478572392415	0	2	-2
Saraf	0.075613473569371	-0.0447258110660311	1.20836740873244e-19	3.49208105954196e-11	0.120339284635402	0	0	0
Rer1	0.077298299905646	-0.0430386754236394	9.1073990306827e-15	3.74408163970188e-07	0.120336975329285	0	0	0
Sh3glb2	0.0787361547232416	-0.0415670907468509	1.875110096916e-08	0.000340539258960678	0.120303245470093	0	3	-3
Angpt1	0.0509297748034185	-0.069241719575474	3.71396975013204e-80	2.07852183024204e-274	0.120171494378893	0	6	-6
Smap1	0.0669323991412014	-0.0532273513137551	1.31063220431546e-37	5.18890452268597e-29	0.120159750454956	0	0	0
Bnip3l	0.0625317714426308	-0.0575638150235782	2.79915342561421e-13	2.90268074598185e-16	0.120095586466209	0	0	0
Fam107b	0.0794288388270004	-0.0405243240166446	6.78126666860758e-182	3.13746497692854e-65	0.119953162843645	0	4	-4
Fkbp4	0.0891240943440892	-0.0307515279712041	5.99626638226189e-15	0.00200801099527736	0.119875622315293	0	2	-2
Sybu	0.0911225219909564	-0.0287293711703936	5.89766249244707e-93	2.36646950109239e-13	0.11985189316135	0	0	0
Zfp784	0.0697285545432949	-0.050001519923872	5.27921840885883e-06	0.00014048749004075	0.119730074467167	0	0	0
Acot7	0.081680660375264	-0.0380238208323682	2.16622447521493e-73	7.69749554975658e-21	0.119704481207632	0	1	-1
Rnf187	0.0642988519608882	-0.0553931033609323	5.90102081950393e-06	5.04710356699983e-06	0.119691955321821	0	0	0
Rabl6	0.0788829699710105	-0.0406897585404474	3.17990733342366e-19	1.08586114764552e-07	0.119572728511458	0	1	-1
Zfp746	0.0616095562471397	-0.0578992932508732	3.42592654323883e-14	6.42719558569149e-19	0.119508849498013	0	0	0
Grpel2	0.087661219825858	-0.0316962528634328	1.52275592947008e-20	0.000143710049839828	0.119357472689291	0	0	0
Ppm1k	0.0661669034773168	-0.0530237894580078	1.57353263942542e-20	2.09577237744785e-22	0.119190692935325	0	0	0
Cnnm1	0.0928959853975248	-0.0262838830684577	1.07169123344324e-77	1.80190223130104e-08	0.119179868465983	0	0	0
Dnajb3	0.0607297092537915	-0.0581580908065341	0.0177485814207606	0.00901118893204539	0.118887800060326	0	0	0
Fgf9	0.0825534080079942	-0.0363314478909955	4.04817135936638e-48	1.32695441591928e-10	0.11888485589899	0	1	-1
Atn1	0.0678814070361105	-0.0509897716194491	8.82731167489096e-12	8.93335012427334e-08	0.11887117865556	0	0	0
Znrd1	0.0697276175152282	-0.0491390803651966	0.000213833541317939	0.000272660622361824	0.118866697880425	0	0	0
Leng8	0.0642547163634304	-0.0543369054365498	3.41647303115717e-07	2.26953071420157e-08	0.11859162179998	0	0	0
