gene	is_coordinated	is_mecp2_up	mc_diff	hmc_diff	delta_ratio	mecp2_mean_fold	atac_fold	k27me3_fold	k119ub_fold
Pnkd	TRUE	FALSE	0.0388227572580074	-0.0239791413054288	-0.034901728957342	-0.0543755664980614	-0.0406300554653547	NA	0.49125135682495
Polb	TRUE	FALSE	0.021912765353695	-0.0229641599084748	-0.0273838122185077	-0.0228045386662195	0.177749726461538	NA	NA
Pomgnt1	TRUE	FALSE	0.0548581113781508	-0.0200517318241926	-0.0380257566690111	-0.00341736926289892	0.0652666293610217	NA	NA
Pomgnt2	FALSE	FALSE	0.0333281116034668	-0.00987724973639675	-0.0239718060166458	0.138205181730475	0.219522012847906	NA	-0.316236706036281
Porcn	FALSE	FALSE	0.0434299026758419	0.00455968611585095	-0.0137890863573895	-0.046849967595757	0.0700909971401485	NA	NA
Pou4f1	FALSE	FALSE	0.0702023618977153	0.00922511149034654	-0.0159238530825778	0.118452617654177	0.641950586058721	-0.0832448108587953	-0.130909746433533
Ppfia1	TRUE	FALSE	0.0492627890769846	-0.0259999194792084	-0.0393852942469967	-0.00645252587616136	0.0587551121295635	NA	NA
Ppfia2	TRUE	FALSE	0.0118533329311248	-0.0151247760997615	-0.0169075643381199	0.194891283682031	0.131564712218143	NA	0.760940511250838
Ppp1r9a	TRUE	FALSE	0.0192785159518	-0.0238408077075411	-0.0261259334163741	-0.00321801951742182	0.264339111812359	NA	0.916548094246526
Ppp1r9b	FALSE	FALSE	0.0491407417297926	-0.00968603646390415	-0.047152967280966	-0.0207170908220222	0.063183821178149	NA	-0.501958832701745
Ppp2r5d	TRUE	FALSE	0.0417674362029992	-0.0226941612910771	-0.0318644323113756	-0.0406912642014504	0.0447441378346469	NA	NA
Ppp3ca	TRUE	FALSE	0.0438804305306756	-0.0229698435273082	-0.0442940996056382	0.507136183541192	0.0507366754943299	NA	0.359283077736111
Ppp3cb	FALSE	FALSE	0.0351159164683533	-0.0276190572355822	-0.0337458790062371	NA	0.263418095081245	NA	NA
Ppp3r1	TRUE	FALSE	0.0555953592571079	-0.0329605433190218	-0.0545905524880081	0.0392055723698978	0.0596497087149076	NA	NA
Ppt1	TRUE	FALSE	0.0437177380287543	-0.0416500780390485	-0.0518130507888766	-0.0163179134012357	-0.0203900365557373	NA	NA
Prag1	TRUE	FALSE	0.123800456695648	-0.0448224389389501	-0.109659452579926	0.208261704137572	0.239869074247879	NA	0.375978518431406
Prdx2	FALSE	FALSE	0.0449241405283013	-0.0269459552960399	-0.0620400911155406	NA	0.00330065203942384	NA	NA
Prdx3	TRUE	FALSE	0.0678900561675668	-0.0384030434919903	-0.048718489283641	-0.0464616797792552	0.076118709998307	NA	NA
Prepl	TRUE	FALSE	0.0189592265911486	-0.0271049631500276	-0.0315284333925351	-0.0134899148568222	1.23613739696475	NA	NA
Prkaa1	TRUE	FALSE	0.017437299858358	-0.0262755259982008	-0.0285095443441321	-0.00591482307455435	0.0416602471578655	NA	NA
Prkaca	TRUE	FALSE	0.0273443959661162	-0.0270955773045764	-0.0347358164786451	-0.0187159291340901	0.0416489350518179	NA	NA
Prkar1b	TRUE	FALSE	0.0532420919351829	-0.0223774437061121	-0.0379323374439068	0.0213212114195086	-0.00057102859847922	NA	0.153534796600867
Prkce	TRUE	FALSE	0.00353677837435828	-0.00576214918709383	-0.00585378174145557	-0.062619261153581	0.347471573578905	NA	-0.149384299126849
Prkci	TRUE	FALSE	0.0341659330716935	-0.036325202167047	-0.0434690192357936	-0.026358600931284	0.0671781855037172	NA	0.848675325399253
Prkcsh	TRUE	FALSE	0.0272168550330917	-0.0183710024666091	-0.0335552795447612	-0.0578804710655839	0.021584195659755	NA	NA
Prkcz	TRUE	FALSE	0.0313180828691141	-0.0283885088543281	-0.0415066042899174	-0.0562215610666235	-0.0148967428999452	NA	-0.0729417081749106
Prkn	TRUE	FALSE	0.0115040566499094	-0.0134455457406649	-0.0146803345882824	0.108514576748482	-1.02715735263934	3.19553933253411	0.583337459269717
Prnp	TRUE	FALSE	0.083019132864693	-0.0338687862873712	-0.0723947354385864	-0.0260813765397551	0.0388574198796338	NA	NA
Psen1	TRUE	FALSE	0.0198389683212694	-0.0240103530572988	-0.0278156068039551	-0.0541282322806299	0.146772098998139	NA	NA
Psen2	TRUE	FALSE	0.0161266052015261	-0.0102256217509066	-0.0135543121112308	-0.0455453012685891	0.0318259257359122	NA	0.44474448728106
Ptch1	TRUE	FALSE	0.0403629149135393	-0.0113407499644418	-0.0362890156305463	-0.0186620640583617	0.125462535572513	NA	0.236165235809107
Pten	TRUE	FALSE	0.046350464068931	-0.0273264904297266	-0.0512351953893018	-0.0137308442511245	-0.0307510389409469	-0.0844956233145442	0.850500129737728
Ptges3	TRUE	FALSE	0.0442847206181901	-0.0388562129277903	-0.0488466776752327	-0.00975960364137761	-0.0611655578471196	NA	NA
Ptpn1	TRUE	FALSE	0.0251441048301049	-0.0245129690102741	-0.0312188321070111	-0.043218134499072	0.0448655923982204	-0.315239660147721	-0.1497713316113
Ptpn9	TRUE	FALSE	0.00946259523239878	-0.0133914328147057	-0.0139595348577131	-0.00154622960383344	0.144996442982644	NA	NA
Ptprd	TRUE	FALSE	0.00937989348727031	-0.00677206412556342	-0.0082015996227949	0.216649153193852	0.387714751984065	0.306819040718095	0.304155999111201
Ptprg	TRUE	FALSE	0.0248201802722176	-0.0303939022643842	-0.0329329417233551	0.0168304658882189	0.046641974169871	NA	0.230786199615201
Ptprj	TRUE	FALSE	0.0711099477081534	-0.0196448717627244	-0.0488173752394707	-0.00972443192051566	-0.0125925106746726	NA	-0.0435662046816081
Ptprn2	TRUE	FALSE	0.0137025297846208	-0.0230024214438535	-0.0242261678031669	-0.0091548391557704	-0.0841536309591431	NA	0.741445984576501
Pum2	TRUE	FALSE	0.034886895341543	-0.0335858439270232	-0.0401738947522016	-0.0556721046282439	0.0928222734856422	NA	NA
Rab11a	TRUE	FALSE	0.0443134366453326	-0.0435414199286755	-0.0553054640190995	-0.228786348450926	0.0537115550313024	NA	-0.128049696814427
Rab11fip5	TRUE	FALSE	0.0580450139275284	-0.0273849940715482	-0.0458277937841126	0.104910749547641	0.0262357636971595	NA	-0.0297351665137546
Rab21	TRUE	FALSE	0.0392172720240526	-0.0278141993369544	-0.0389173586964252	0.00929173736221059	0.102317324244453	NA	NA
Rab3gap1	TRUE	FALSE	0.0180699593329283	-0.0203233536672919	-0.0223599915393087	-0.0398509666865644	0.162340932848115	NA	NA
Rab4a	TRUE	FALSE	0.112028192558062	-0.0420934402061394	-0.0929187869838163	0.0157466809678223	-0.363462962322967	NA	0.565095815383875
Rab5a	TRUE	FALSE	0.0455494486986787	-0.0333806421407423	-0.0426527319486669	-0.0903834411146789	0.0148347414243059	NA	NA
Rab7	TRUE	FALSE	0.0468959694351597	-0.0371204483790402	-0.049141971327926	0.00615620453092434	0.0731760108142383	0.0675327055324164	NA
Rabep1	TRUE	FALSE	0.0203586033608919	-0.0237080729396318	-0.0255830340864303	-0.00992006883283193	0.0647703754649638	NA	NA
Rac1	TRUE	FALSE	0.0317584315141907	-0.03163032423813	-0.044234748264541	-0.0356917844765481	0.19697326050045	NA	NA
Rad21	TRUE	FALSE	0.0404863692969475	-0.0404820171025464	-0.0485408771378766	-0.0274545040479748	0.0570251695835457	NA	NA
Raf1	TRUE	FALSE	0.040496841484738	-0.0325890811576923	-0.0433317091938441	-0.0213006042157548	0.0772354648440554	NA	NA
Rala	TRUE	FALSE	0.0254303167498716	-0.0228532355808803	-0.0263591288878338	-0.0532765292056457	-0.00619105864979742	NA	NA
Rap1a	TRUE	FALSE	0.0348657156710462	-0.0296088171323751	-0.0360685299133092	-0.000366873773872405	0.179571669096591	NA	NA
Rap1b	TRUE	FALSE	0.0285268868577909	-0.028850619018197	-0.0345810990313228	0.0149053288816334	0.0311328996492712	NA	NA
Rap1gap	TRUE	FALSE	0.0497235931075326	-0.0241140804387242	-0.0494722276457735	-0.0391219932411219	0.325049926338269	NA	-0.16139527942383
Rap2a	TRUE	FALSE	0.0104703644170171	-0.0150126466363474	-0.016312358147283	-0.0319329743231122	-0.00867914538049819	NA	0.160236796039606
Rapgef1	TRUE	FALSE	0.01061248143438	-0.022938476811207	-0.023671303994601	-0.0361636627974807	0.367923490229801	0.120951772477517	-0.273421827090462
Rapgef2	TRUE	FALSE	0.00792042723025355	-0.0180262326223938	-0.0178918968778936	0.178469862652163	-0.000665234321195681	NA	0.27668548228745
Rapgef4	TRUE	FALSE	0.0498722894443124	-0.0351236078912733	-0.0503712480346575	0.173241271041277	0.262984346824956	NA	1.22086868293379
Raph1	TRUE	FALSE	0.0148863445790681	-0.0170608355766264	-0.018898687969963	0.016756763656703	0.0666681483854884	NA	0.461743411283845
Rara	TRUE	FALSE	0.0656887105767438	-0.0334938795730577	-0.0672541722118193	-0.0256061318772571	0.177998750380205	NA	0.0551115540078482
Rasal1	TRUE	FALSE	0.0240109803853916	-0.0242291402818561	-0.0305659550355177	-0.0199388361613306	-0.791852034579734	NA	-0.181774989956821
Rasgrf1	TRUE	FALSE	0.0139615598907341	-0.00755811487314328	-0.00971414778970187	-0.0219543056024041	0.0594377685315079	-0.318662587008219	-0.101501980742519
Rb1	TRUE	FALSE	0.0125549372977859	-0.0328352079689552	-0.0342836549790561	-0.0283827775674929	-0.00435023873351466	NA	NA
Rbpj	TRUE	FALSE	0.00455938925967136	-0.00607210964735912	-0.00687071880446616	0.010661415123083	-0.273724658536321	0.232724139085796	-0.109089985950886
Rdx	TRUE	FALSE	0.0105493016798236	-0.0255168375171299	-0.0275795829127944	-0.0927925015936927	0.314819387839519	NA	NA
Rela	TRUE	FALSE	0.0341421850565977	-0.0373983684208465	-0.040978986618894	-0.0198103255637748	0.106191492334703	NA	NA
Reln	TRUE	FALSE	0.0171040705402772	-0.0172305887731328	-0.0207960796013511	-0.00180714333976084	-0.0282110577032925	NA	0.495004121537645
Rer1	TRUE	FALSE	0.0727329662422174	-0.0426527179423094	-0.0718128947468786	-0.0101154104419186	0.0202818354961855	NA	NA
Retreg3	FALSE	FALSE	0.0622265824204825	-0.0400415022284236	-0.0620097131065364	NA	0.0685982506358655	NA	NA
Rgma	TRUE	FALSE	0.00989519677307549	-0.0397930161766757	-0.0436226804406022	-0.066289734938996	0.112729657982787	NA	0.058405154533101
Rgs2	FALSE	FALSE	0.033287476407864	0.0042477145316602	-0.00507221686665338	-0.00841574826023866	0.0947995537976985	NA	0.586864325737989
Rgs7	TRUE	FALSE	0.0176575559352852	-0.0175238002912759	-0.0198593105923706	-0.114182906601779	0.111750926514932	NA	0.504030522108731
Rgs7bp	TRUE	FALSE	0.0571623886366935	-0.0295400628034998	-0.0447486821847743	0.0980611539238238	0.175234587795277	NA	0.531274894401241
Rgs8	TRUE	FALSE	0.034843369956011	-0.00966553015087268	-0.0331893295566039	-0.0665289475674406	-0.000437230891840036	0.122064409582341	0.284190374002952
Rheb	TRUE	FALSE	0.037219563454356	-0.0321328405542268	-0.0423238980856613	-0.0226132262978536	0.0529801321288842	NA	NA
Rhot1	TRUE	FALSE	0.0355589506404445	-0.0327028173476193	-0.0372848875196018	0.0142681329912421	0.0443393429670934	NA	NA
Ric3	TRUE	FALSE	0.0807605096298978	-0.0450081361230947	-0.0727654483245316	-0.0292153826370283	0.122730100337568	NA	0.967909255116551
Rims2	TRUE	FALSE	0.0766967482766715	-0.0502960509946944	-0.066224025641173	0.18875213344162	0.276147316475828	NA	-0.0563745027418467
Rims3	FALSE	FALSE	0.115163522003634	-0.00179986265306892	-0.0729235796641394	0.0152846164410228	-0.488101293132271	NA	0.207997812184072
Rims4	TRUE	FALSE	0.0471296554693307	-0.0232587560363003	-0.0409252781982057	0.0711539915072778	-0.0318097792094118	NA	-0.0352709113003982
Ripk1	TRUE	FALSE	0.0224561754922326	-0.00807132573666758	-0.0117562970458075	-0.0977507215303454	0.0155768940597785	NA	0.573618087086661
Rit2	TRUE	FALSE	0.0740865703389755	-0.0677229063846733	-0.0753009000449432	0.403826300092735	-0.554335835471869	3.2995711393749	1.09540981436524
Rnf10	TRUE	FALSE	0.0255558762058513	-0.023212240516062	-0.0313349993126687	-0.129457215253143	0.0342825031196306	NA	NA
Rnf112	FALSE	FALSE	0.0438241646114193	-0.00494260686365494	-0.0888908179782689	0.136913965549497	0.209870906594982	NA	-0.457478572844734
Rnf167	FALSE	FALSE	0.0407802788220283	-0.0454212332682709	-0.0901868144311939	NA	0.066574051484125	NA	NA
Rnf19a	TRUE	FALSE	0.0319024362442619	-0.0268202310037237	-0.0329826151890396	0.207107001144186	0.300249463315068	0.0500119846577217	0.669014716957983
Rnf216	TRUE	FALSE	0.00685722205099304	-0.0268099052837972	-0.0268990453559054	-0.0397976546691579	0.0767437936971543	NA	NA
Rnf6	TRUE	FALSE	0.0271140308085892	-0.0287146821134385	-0.0324607914435576	-0.0298805393176394	0.0519695793670133	NA	NA
Rnf7	TRUE	FALSE	0.0613154033781114	-0.0395627828651808	-0.0625267103422762	-0.076279749524097	0.0673376900476999	NA	-0.26020336446636
Robo1	TRUE	FALSE	0.0211684106290329	-0.0245787574334363	-0.0277745808016802	0.00462977939363355	0.0472420667122102	-0.298266828598799	0.0960358568504955
Robo2	TRUE	FALSE	0.00585412225345228	-0.00240166110317716	-0.00319344274340465	0.0602393126843914	0.587666407565609	0.529266777980146	0.240982457250879
Rock1	TRUE	FALSE	0.0253748475619708	-0.0250371398855342	-0.0273193951997286	-0.0262338619713181	0.0318564691790922	NA	1.29933399144588
Rock2	TRUE	FALSE	0.0322520243007696	-0.0236672837067703	-0.0300949688922106	0.350536667842819	0.0429623692942303	NA	1.06530504285529
Rora	TRUE	FALSE	0.0422798495557868	-0.0407456632576186	-0.047836744116324	0.0217989254396643	-0.0983851649388664	NA	0.305701603070168
Rph3a	TRUE	FALSE	0.0364549900060223	-0.0218519004125433	-0.0373452692124304	-0.0443977640384516	0.153918103889224	NA	-0.242463756243442
Rph3al	TRUE	FALSE	0.0368955695305466	-0.0143496011817557	-0.0230557396996159	0.162467379019431	-0.428655869597257	NA	0.0776306683709892
Rpl10	FALSE	FALSE	0.0250419273583967	-0.000834165601546706	-0.0097294748697257	-0.027619288349159	0.0745214840793721	NA	NA
Rpl12	FALSE	FALSE	0.0440843045964867	-0.0115441023962436	-0.0462421330352163	-0.0615030078445033	0.0474114632702191	NA	0.252918107431782
Rpl17	TRUE	FALSE	0.0241543364894549	-0.0200742331455201	-0.0421347614253446	-0.0745239861455707	0.177654855993579	-0.055629827616543	NA
Rpl23	TRUE	FALSE	0.0316278573762986	-0.0237930310938366	-0.0375364225064308	-0.0310550263679672	0.00910365594624883	NA	NA
Rpl24	TRUE	FALSE	0.038121715820311	-0.027374590190284	-0.0476917801952661	0.0122168397200778	0.0654767349377609	NA	NA
Rpl27a	TRUE	FALSE	0.0360570476885175	-0.0174203033582867	-0.089944586692331	0.0160326029102119	0.104518547264686	NA	NA
Rpl35a	TRUE	FALSE	0.0251396439150904	-0.0321760871229368	-0.0704652936828956	-0.0122765444020901	0.125575459139432	NA	NA
Rpl37a	TRUE	FALSE	0.0418327302048797	-0.0350303117884576	-0.104646369898083	0.174412612761099	-0.00541926635436093	NA	0.0749090728792312
Rpl5	TRUE	FALSE	0.0316991607864294	-0.0334582678893397	-0.0582605029199621	0.0339547360565201	0.0621543953372483	NA	NA
Rpl9	FALSE	FALSE	0.0295719331344027	-0.0105601653424775	-0.038190585461952	-0.109594711711107	0.201760460612935	NA	NA
Rplp2	TRUE	FALSE	0.0554687083844933	-0.0215238195797964	-0.0648560194373313	-0.00588952436265516	0.0880441565351259	NA	NA
Rps10	FALSE	FALSE	0.0617846785608045	0.000364388964789408	-0.0507211033697572	0.0160717471453813	0.0644105270337355	NA	NA
Rps14	TRUE	FALSE	0.0289780644709581	-0.0084433853768689	-0.0185928492933765	-0.0250253518019722	-0.149051856655022	NA	0.470947130469775
Rps28	TRUE	FALSE	0.0632335997847214	-0.0227718275917368	-0.0613490571267077	-0.179918037470114	0.0916669735965801	NA	NA
Rps6ka5	TRUE	FALSE	0.115988850712457	-0.0863977539950389	-0.107604999846941	-0.0336224816601621	-0.0601146047011839	NA	0.615464663230693
Rrn3	TRUE	FALSE	0.0294855724231372	-0.0259631317859586	-0.029626836562558	-0.0407846309826202	0.0567050132047004	NA	NA
Rtca	TRUE	FALSE	0.0123061050723513	-0.0256374141991393	-0.0280032855842613	0.0298263024606864	0.142199555174661	NA	NA
Rtn4rl1	TRUE	FALSE	0.107151308886847	-0.00985640342869265	-0.0797140922989431	-0.0366626307599792	-0.0830206961374201	NA	0.0129909364764277
Rufy3	TRUE	FALSE	0.0257262027226661	-0.0204579607330411	-0.0269257871119195	-0.0161792651979035	0.0711322891157226	NA	1.17460369089908
Runx1t1	TRUE	FALSE	0.109502377494959	-0.0500691157816847	-0.0817191777045013	0.433461260137853	0.19289857493927	0.684376443328084	0.594327651271796
Ryk	TRUE	FALSE	0.0128060047291416	-0.0279838898871391	-0.0299711798786626	-0.0414901902873383	-0.00457306526044425	NA	-0.28085449873494
Sacm1l	TRUE	FALSE	0.0231926172702096	-0.0282202566115059	-0.0326216734414541	-0.0506238646403678	-0.0369912630417836	NA	NA
Sarm1	TRUE	FALSE	0.0247367252226712	-0.0259585848742906	-0.0332570013013447	-0.146239451599004	-0.00319490941153037	NA	NA
Scarb2	TRUE	FALSE	0.0213917958381558	-0.0242059771808355	-0.0278474329093276	-0.0024822131690327	0.0131320258505697	NA	0.17831986423892
Sclt1	TRUE	FALSE	0.0182359908572955	-0.0207526551607768	-0.0226289364725694	-0.0381279883816079	0.0583558785875777	NA	0.783711784474489
Scn1b	FALSE	FALSE	0.026542818081069	0.0087465349961102	-0.033348177286138	-0.00208299806076744	0.300447534043052	NA	NA
Scn2a	TRUE	FALSE	0.0202141778335712	-0.0124488012610328	-0.0197914147418978	-0.0253455965228997	0.119555156952175	NA	NA
Scrn1	TRUE	FALSE	0.0624226166693127	-0.0333423567531049	-0.0611611359172309	0.0553259687606827	0.149728758424697	NA	0.165297637235762
Scyl2	TRUE	FALSE	0.0320098285307924	-0.0225229259253848	-0.0284745479360725	-0.0431402860684511	0.0818904947005838	NA	NA
Scyl3	TRUE	FALSE	0.0112304213350384	-0.0136074249147019	-0.0157193227250511	-0.0903552750593623	0.237108197856046	NA	NA
Sdcbp	TRUE	FALSE	0.0932746202923607	-0.0461400611106537	-0.0832023960514308	1.05037536036752	0.124399922451521	NA	0.719672895633023
Sdccag8	TRUE	FALSE	0.0255527369192267	-0.00694883700558482	-0.0130970458754475	0.13217373094832	0.193874610103462	NA	0.699934538231601
Sdf4	TRUE	FALSE	0.0311770581804435	-0.0275535759286837	-0.0329875837104192	-0.128397515819589	NA	NA	-0.288990225369862
Secisbp2	TRUE	FALSE	0.0281123829471001	-0.0215162906146505	-0.0253683530059887	-0.0732247632027679	0.153472767326742	NA	NA
Selenoi	TRUE	FALSE	0.0523690823394046	-0.0363108374385017	-0.0489011666827074	-0.000283849450306558	0.00183310054060477	NA	0.459204240146445
Sema3a	TRUE	FALSE	0.0212760798412575	-0.00591899684173385	-0.00851579146704669	0.40517628204372	1.96114919378056	0.883713075615544	1.41096452073278
Sema3e	FALSE	FALSE	0.00374416791008481	0.00568542684812798	0.0057634344029978	0.317143671856255	0.983648148794243	0.120612020050852	0.944125050848293
Sema4b	TRUE	FALSE	0.0183451465618727	-0.0182272008770769	-0.0224186054542189	-0.0951017439407041	0.255023237403115	NA	0.0470810044538072
Sema4c	FALSE	FALSE	0.0895141249910807	0.00508011614320419	-0.0698874064001067	-0.0314518685631507	0.100693719127209	NA	0.144778682752485
Sema4d	TRUE	FALSE	0.0301375126159392	-0.0330262569059473	-0.039736246624131	0.0697153702512851	0.153564034156236	NA	-0.135807510316346
Sema4f	TRUE	FALSE	0.059684786259733	-0.0135735144678699	-0.0375167726775901	-0.0307807627778181	-0.0151664656460517	NA	0.153805124765849
Sema5a	TRUE	FALSE	0.0371289460593687	-0.0324091563470799	-0.0371313905327629	0.0712444351525853	0.018466224406211	1.32153996459607	0.326324645002378
Sema6a	TRUE	FALSE	0.0412665388938661	-0.0295925513995566	-0.0395936208779973	0.0376139411904719	-0.0894531936224774	-0.231786455438491	0.489918269218965
Sema6d	FALSE	FALSE	0.023648895052042	0.000150491448753509	-0.00413961816474803	0.383000852328621	0.622324189902429	0.130557702449309	0.432865197748478
Septin11	TRUE	FALSE	0.0066225358075398	-0.0145011813130356	-0.0141793854924347	0.163686777230496	0.496641015212446	NA	0.338577894390783
Septin4	FALSE	FALSE	0.0170804874657795	-0.00783371752140635	-0.0126222329382996	-0.177643384305084	-0.0376098072353448	NA	NA
Septin7	TRUE	FALSE	0.0441494822954719	-0.0417345070862628	-0.0483941621062098	-0.0155863259931346	0.047689136407188	NA	-0.370487081053986
Serinc5	TRUE	FALSE	0.0189528608587041	-0.0198762830269785	-0.023017573880508	0.00565324191197202	-0.0145988255485645	NA	-0.0684786479534019
Serpini1	TRUE	FALSE	0.0159099505455896	-0.019532537677541	-0.0217170090916973	-0.0196519737463308	-0.123847552371441	0.593348502173656	0.272853983589619
Setd5	FALSE	FALSE	0.0285035424356077	-0.0294858091988348	-0.0373168511302303	NA	0.0484320792003469	NA	NA
Setx	TRUE	FALSE	0.0198455903332858	-0.0231224188906848	-0.0247191341503853	-0.00498782241274313	0.00754123347447027	NA	NA
Sez6l	TRUE	FALSE	0.0102308273245134	-0.0231889227581048	-0.0253870846464667	-0.0849903286514705	0.10126016704387	NA	-0.271259110965968
Sez6l2	TRUE	FALSE	0.0254561849805034	-0.0186699152910075	-0.0315495492480655	0.0114899603613152	NA	NA	NA
Sf3a2	TRUE	FALSE	0.0690681657792608	-0.0203703859571594	-0.084867251822632	-0.0184242943025442	-0.00214516926890221	NA	-0.378400963123814
Sh3gl1	TRUE	FALSE	0.0548010611632701	-0.022426500789258	-0.0610169842953508	-0.0757577546946728	0.0821792636232955	NA	NA
Sh3gl2	TRUE	FALSE	0.00555646864866399	-0.00594562100453205	-0.00765874016727114	0.0750152051467101	0.322428026299079	NA	0.979776940504416
Sh3glb1	TRUE	FALSE	0.0217175971274944	-0.0177286792206104	-0.0224103953669273	-0.0738080518781782	0.0788414813919357	NA	0.96402910730489
Sh3glb2	TRUE	FALSE	0.0736214350568177	-0.0323014928588365	-0.0594859432981161	-0.029255285895023	-0.0589362008868065	NA	NA
Shh	FALSE	FALSE	0.0204068235061298	0.00834156722373631	0.0259945789665396	-0.035885789589183	0.474074099857882	-0.831644770750747	0.225750836060405
Shisa8	FALSE	FALSE	0.0706146807603968	-0.000902558471736425	-0.0603339985711008	-0.0624462477781097	0.0705713060669595	NA	-0.192507638776116
Shoc2	FALSE	FALSE	0.0364652017201157	-0.033242557250059	-0.0386303618020681	NA	NA	NA	NA
Sigmar1	TRUE	FALSE	0.0245104397444252	-0.0224516359010083	-0.0316830934563299	-0.0305006984964784	0.0830397767408484	NA	NA
Sin3a	TRUE	FALSE	0.00941969663880082	-0.0232677319623534	-0.027745524078048	-0.0229844303335708	-0.15481081200622	NA	0.149658216165843
Sirt1	TRUE	FALSE	0.0229287927079073	-0.0132804768902091	-0.0181773402380651	0.00790528291678147	-0.00237639565104325	NA	NA
Sirt2	TRUE	FALSE	0.0478819351836706	-0.037094084958922	-0.0525188174532409	-0.085796805551011	0.0924088919803693	NA	NA
Ski	TRUE	FALSE	0.00487571449650379	-0.016022739471817	-0.0265624815451327	-0.0188841088729494	0.0804727974238318	NA	-0.65505543697525
Skil	TRUE	FALSE	0.0175159847802187	-0.0190368627192773	-0.0224621610877719	0.00103870837530503	0.0151762233979109	NA	0.404165119802462
Slc12a2	TRUE	FALSE	0.0923869029260765	-0.0544435443650779	-0.0748666031272026	0.16484225184299	0.0677598576076774	-0.0226870121007984	0.14557483325324
Slc17a7	TRUE	FALSE	0.0346162380440868	-0.0313501268635096	-0.0536652942982633	-0.0163243988566154	-0.0544809340987037	NA	-0.719529378281529
Slc23a2	TRUE	FALSE	0.0282002018049261	-0.0284010415039971	-0.0353800223429676	-0.0823681056255132	0.266503187591766	NA	NA
Slc25a12	TRUE	FALSE	0.0148341508676121	-0.0264833926315964	-0.0287716815022057	-0.0125388690491953	-0.114869975957625	NA	NA
Slc25a27	TRUE	FALSE	0.0175349715103817	-0.0205390231924815	-0.0226146874854823	0.00822981277116225	-0.00948323149710984	NA	NA
Slc25a46	TRUE	FALSE	0.0219770346213437	-0.021067811276898	-0.0243064481129241	0.0249875525697868	0.0898152311252055	NA	NA
Slc29a1	TRUE	FALSE	0.0953056988936956	-0.032224387090315	-0.0721626090469373	0.0216404767113065	-0.075330130013324	NA	0.22447001508454
Slc4a10	TRUE	FALSE	0.0161703733970064	-0.0209962467380888	-0.023185383669638	0.0887052250848294	0.177385708465459	NA	0.778202735738096
Slc8a2	TRUE	FALSE	0.078691106120114	-0.00995670197521797	-0.0647796602463347	-0.0632972738889654	-0.0253954665167794	NA	NA
Slc9a6	TRUE	FALSE	0.0107612809260645	-0.0162512403965599	-0.0190758245844034	-0.0950857534566238	0.0573520112158107	NA	0.883969360260948
Slit3	TRUE	FALSE	0.0104325628455311	-0.00729450478787599	-0.009250723591364	0.0675814795663724	0.349318836739852	NA	0.196251257827171
Slitrk2	FALSE	FALSE	0.0852142258846477	0.0262097965881232	-0.0159608420826659	0.541205882153233	-0.0520504004575616	NA	0.82422923335772
Smad4	TRUE	FALSE	0.0292348435168188	-0.0256316106895243	-0.0344582290798804	-0.0398078443859477	0.0591997236279765	NA	NA
Snap23	TRUE	FALSE	0.0133377152727056	-0.024063086457065	-0.0255422617383147	-0.0685413631856855	0.0205118576741527	NA	NA
Snap25	FALSE	FALSE	0.0553196175089017	0.0179685095267362	-0.0463591138135588	1.02021398294892	0.0501544565925169	NA	1.04104417778147
Snap29	FALSE	FALSE	0.0219168222327215	-0.0297616408765763	-0.036029608187032	NA	0.0904561506810477	NA	NA
Snap47	TRUE	FALSE	0.0147432195187341	-0.0190099806482385	-0.0215053851414724	-0.0593017871827563	NA	NA	NA
Snap91	TRUE	FALSE	0.0114658695588643	-0.0266441196194122	-0.0276543080198073	-0.0397201852341687	0.152271305989057	NA	-0.0470566554963288
Snca	TRUE	TRUE	0.0845562122509037	-0.055576132475232	-0.0702575962535684	0.676482334921322	0.0417065648781488	NA	0.604824537286487
Sncb	FALSE	FALSE	0.0447002190777111	0.00261458868765549	-0.0543272024665993	-0.024225354032687	0.0932562602759909	NA	-0.772435871919891
Snx14	TRUE	FALSE	0.0128820510577955	-0.0231808156826666	-0.0248429071878332	0.0287421657247023	0.0390650249163138	NA	0.133198399919916
Snx27	TRUE	FALSE	0.0225792613966036	-0.0249537967385126	-0.027781794337913	0.0352612880535935	0.102660304295997	NA	0.144925260852074
Snx3	TRUE	FALSE	0.0394839950247264	-0.0383796679944768	-0.0453958458042546	-0.157280588170497	0.127322178538304	NA	NA
Snx6	TRUE	FALSE	0.0245574055173431	-0.027681411418663	-0.030643609226297	-0.0798336306698306	0.111069773850293	NA	NA
Snx9	TRUE	FALSE	0.0335353105190078	-0.0335945260477718	-0.03801303527638	-0.0122123017001169	0.0607410625901249	NA	-0.0157877785525369
Sod1	TRUE	FALSE	0.0414777566627998	-0.0315044853085979	-0.0625081582068102	-0.0907770962597542	0.218578475903712	NA	NA
Sod2	TRUE	FALSE	0.0220069310397477	-0.025546513883924	-0.0320922801369682	-0.0236982881700034	NA	NA	NA
Sorbs1	TRUE	FALSE	0.0121259285311524	-0.0107266586241166	-0.0131218109580731	-0.0614041073384605	0.0761669084688913	NA	0.342013284983237
Sorbs2	TRUE	FALSE	0.00339319276525318	-0.00777880336476158	-0.00843316811716763	-0.0127360073658155	0.864298084551576	-0.215117407046864	0.60527789723527
