gene	mc_diff	mc_sig	hmc_diff	hmc_sig	delta_ratio	dmr_status	chromatin_state	me3_fold	me3_fdr	me3_n_peaks	me2_fold	me2_fdr	me2_n_peaks	k119ub_fold	k27me3_fold	k27ac_fold	atac_fold
Rpl37a	0.0418327302048797	TRUE	-0.0350303117884576	TRUE	-0.104646369898083	Both mC+hmC DMR	Active_Promoter	-0.198182841	0.626504462	4	-0.533386975395173	0.0150596968017436	1	0.0749090728792312	NA	0.257808491341258	-0.00541926635436093
Gadd45g	-0.0121115031445671	FALSE	-0.0372447598325755	TRUE	-0.104545812487468	hmC DMR only	Active_Promoter	-0.252185486	0.503518783	1	NA	NA	NA	0.00423577910838643	1.00709467867727	0.292000367136102	0.13375661175284
Barhl2	0.0599344596016404	TRUE	0.029318104585622	TRUE	-0.103791363250608	Both mC+hmC DMR	Active_Promoter	-0.341655167	0.345911523	4	-0.629915814379737	0.0195198019484665	1	0.395970887426976	0.768154350200864	-0.392883111083125	-0.211073042942313
Fzd1	0.00413830578041652	FALSE	-0.0901386957644706	TRUE	-0.103621277001892	hmC DMR only	Active_Promoter	-0.318496326	0.396811933	1	-0.575759259071573	0.0325938282218859	2	0.272970017286067	0.890663812607799	-0.474141512036044	-0.158259270010944
Nab1	0.106783623864911	TRUE	-0.0716947425910995	TRUE	-0.102948657264904	Both mC+hmC DMR	Active_Promoter	0.313591185	0.375189613	3	0.424611448398297	0.0259540617280567	2	1.20634188887835	NA	-1.07038700248502	-0.166739226865898
Mpig6b	0.0847053861725226	TRUE	-0.016723543932377	FALSE	-0.102930311439429	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	-1.72555572485127	-0.0395056709725213
Hr	0.156196714861968	TRUE	-0.00420955255737709	FALSE	-0.102918053061434	mC DMR only	Active_Promoter	0.011832662	0.982296543	5	NA	NA	NA	0.409163228592576	NA	-0.996353444132439	-0.193625589340592
Thap11	0.0464497526174727	TRUE	0.0393432117980809	TRUE	-0.102581205480811	Both mC+hmC DMR	Active_Promoter	0.291056906	1	1	NA	NA	NA	NA	NA	-0.0501699757432377	0.145661027074272
Foxn2	0.122230804570348	TRUE	-0.0408071948520444	TRUE	-0.102103383230024	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	1.91431638405966	9.28985360491106e-08	6	1.25435998182907	NA	-0.753562076703166	-0.156970908771119
Lgi1	0.137128718547332	TRUE	-0.0689376887599581	TRUE	-0.102103098442576	Both mC+hmC DMR	Other	NA	NA	NA	-0.612504639259455	0.0217189718091032	1	1.01495612951911	NA	-1.42643517819759	-0.364308704751882
Mrpl43	0.0921266654052662	TRUE	-0.050334036885821	TRUE	-0.101629862898017	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Egr1	0.0973231926993094	TRUE	-0.0189271043224022	FALSE	-0.101425054398406	mC DMR only	Active_Promoter	-0.423716934	0.207230387	2	NA	NA	NA	0.244264049388041	NA	-0.386521965023962	0.0370927459234963
Ndufb7	0.0755218872281166	TRUE	-0.0402049213857446	TRUE	-0.101413089118518	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	-0.363511554133144	NA	0.114241512444475	0.132933638600333
Cox8a	0.0624938205287956	TRUE	0.0291106598387761	FALSE	-0.101117166683311	mC DMR only	Other	0.365461508	0.2832333	3	NA	NA	NA	NA	NA	0.144150326844337	0.0121362056895299
Zfp687	0.0943543140496558	TRUE	-0.0497390119376933	TRUE	-0.100742972446281	Both mC+hmC DMR	Active_Promoter	-0.055316879	0.905670562	1	NA	NA	NA	0.0635265381423386	NA	-0.0574819701581215	-0.00472962531336854
Pram1	0.102149801285227	TRUE	-0.0846559621056269	TRUE	-0.100728122409775	Both mC+hmC DMR	Poised_Enhancer	0.169121542	0.687281924	2	NA	NA	NA	NA	NA	-0.340258945754943	-0.547382275082853
Mus81	0.0961291111807684	TRUE	0.0209443696617529	TRUE	-0.100552199415885	Both mC+hmC DMR	Other	0.199376349	0.594610172	2	NA	NA	NA	NA	NA	0.0247278694166266	-0.000903290589258761
Exph5	0.11082889304928	TRUE	-0.0377761740419593	TRUE	-0.100437550065557	Both mC+hmC DMR	Active_Promoter	-0.159168019	0.689886239	9	NA	NA	NA	0.582093522538274	NA	-0.747788450571279	-0.150413935429088
Sptssb	0.107583073441373	TRUE	-0.0817941052448886	TRUE	-0.100160354056027	Both mC+hmC DMR	Active_Promoter	0.041211872	0.935454895	1	0.929816967588859	6.25864972335892e-07	1	0.641115921208988	0.433623471820108	-0.692568529909259	-0.105024114994284
Nr0b2	0.0864764058114399	TRUE	-0.0810818129845374	TRUE	-0.100127375591222	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	0.738972500468908	-2.32141719595945	-1.2851465572053
Cpeb2	0.120545259485309	TRUE	-0.0498608823788154	TRUE	-0.100055364307064	Both mC+hmC DMR	Active_Promoter	0.115884834	0.780551574	11	-0.635480958395075	0.00958591555029665	4	0.66637271344314	0.321627003490726	-0.350346772528818	-0.0794611434171405
Gm3435	0.0802306326013952	TRUE	-0.082777310184685	TRUE	-0.0998508445520135	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hgh1	0.0869020953363658	TRUE	-0.0724786838505113	TRUE	-0.0991219294118869	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0325699826302588
Itgb5	0.112936191470343	TRUE	-0.0750441802058035	TRUE	-0.0990052343891466	Both mC+hmC DMR	Active_Promoter	-0.440414447	0.215257492	4	-0.617648467957447	0.0187523488838364	2	0.816629342840635	3.09955281555478	-1.66067152165031	-1.13369907455267
Cryab	0.0806752190076967	TRUE	-0.0691250965448542	TRUE	-0.0988766401604576	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hoxd12	-0.00950004367653204	FALSE	-0.00680648764793748	TRUE	-0.0987344095922881	hmC DMR only	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.779071768652092
Pkib	0.111491249913283	TRUE	-0.0681481706005901	TRUE	-0.0985710872314929	Both mC+hmC DMR	Active_Promoter	-0.191195385	0.642287333	7	NA	NA	NA	0.691372106856996	NA	0.0195886540924636	0.0647055306254487
4833439L19Rik	0.0930258982587455	TRUE	-0.0486476853795895	TRUE	-0.0985638139296097	Both mC+hmC DMR	Active_Promoter	0.042235366	0.933862994	4	NA	NA	NA	NA	NA	-0.0258890572731252	0.0675342151588268
Mlf2	0.078489276621209	TRUE	-0.0623424286177419	TRUE	-0.098544308487016	Both mC+hmC DMR	Active_Promoter	-0.279032208	0.460221616	2	NA	NA	NA	-0.015228295859663	NA	-0.0326350953589908	-0.0127968172601938
Rgmb	0.0887466264999109	TRUE	-0.0497932203181667	TRUE	-0.0985193233413579	Both mC+hmC DMR	Bivalent_Promoter	0.275860644	0.464862279	3	-0.615831149064332	0.0233876830723569	1	0.568705457619687	1.22445090111504	-0.908757387675997	-0.161388818859145
Dnajc30	0.0757193829961006	TRUE	-0.0394695933693583	FALSE	-0.098500524078004	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106315072477928
Cox6a1	0.0653796561200791	TRUE	-0.0313461427166996	TRUE	-0.0984933645209224	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.0278392950597215	0.0197156790926854
Cend1	0.0873201273140664	TRUE	-0.0317398754876377	FALSE	-0.0983159506256238	mC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	-0.0768938427149157	NA	0.0435264242655239	0.0172655544293085
Sesn1	0.120693588980564	TRUE	-0.0489156469602452	TRUE	-0.0982864077292722	Both mC+hmC DMR	Active_Promoter	0.091033018	0.816919354	6	NA	NA	NA	0.705783650407535	NA	-1.43713631245341	-0.706366856284898
Wipf3	0.131948765301587	TRUE	-0.0626102281093484	TRUE	-0.0982859699706363	Both mC+hmC DMR	Active_Promoter	-0.322821474	0.342271597	1	NA	NA	NA	0.16470472129423	NA	-1.06054202926001	-0.39107307326815
Pdrg1	0.122667214136705	TRUE	-0.0264965477376624	TRUE	-0.0980399537464827	Both mC+hmC DMR	Active_Promoter	0.425797741	0.202703529	1	NA	NA	NA	-0.487174258340332	NA	-0.264153057203241	0.119534012219749
E2f3	0.101446419095902	TRUE	-0.0863062281005483	TRUE	-0.0980091140888361	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	-0.470800701999536	0.00905295510902678	4	0.544764988490745	NA	-0.86697659199548	-0.192520961185488
H2az1	0.0174039737344139	FALSE	-0.0104730659702502	FALSE	-0.0980052117990727	Not DMR	Active_Promoter	0.388084805	0.235700189	1	-0.584935513723603	0.0227391901990467	1	0.504077470349902	NA	-0.113642428518323	-0.0174700307164248
Ndufc2	0.0781780305506964	TRUE	-0.0515724987291604	TRUE	-0.0979048524254293	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.754281970335622	NA	0.0972896193801436	0.101980744864174
Tmsb4x	-0.0558289189078635	TRUE	-0.0397439218971631	TRUE	-0.0978742151691891	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.554760291726465	NA	0.40104994771365	0.390537375511575
Cdkn2d	0.0892205137224003	TRUE	-0.00616235493034972	FALSE	-0.0976804914828854	mC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	0.180296921405964	NA	-0.203906583386219	-0.0982855975308129
Unc5c	0.106550556235555	TRUE	-0.0721813597423415	TRUE	-0.097631945434062	Both mC+hmC DMR	Active_Promoter	-0.425119438	0.22526776	8	-0.464044043601904	0.0193536940962849	14	0.3395968397406	NA	-0.281461021661583	-0.0673084556001503
Gm17190	0.0694388074203479	TRUE	-0.0873652434542163	TRUE	-0.0971691314651275	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Plekhf1	0.168498151688174	TRUE	-0.0290324692162142	TRUE	-0.0970575793871951	Both mC+hmC DMR	Other	-0.774591763	0.018027432	3	NA	NA	NA	NA	NA	-1.7362969370523	-0.805530831479591
Hus1b	0.105472988314836	TRUE	-0.0603069967244916	TRUE	-0.0970502694095676	Both mC+hmC DMR	Other	-0.32649083	0.374981645	1	NA	NA	NA	NA	NA	NA	-0.815374676474622
Ndufb4	0.0965861367557374	TRUE	-0.0619734707180183	TRUE	-0.0970465570025812	Both mC+hmC DMR	Active_Promoter	-0.054939167	0.909345628	1	NA	NA	NA	0.94027824602626	NA	-0.229178336849014	0.0205938760212192
H2ac7	-0.0171348800898119	TRUE	-0.00614886852409538	FALSE	-0.0969205605289242	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Galt	0.108727340978765	TRUE	-0.0437832295427281	TRUE	-0.0968616455362788	Both mC+hmC DMR	Active_Promoter	-0.023964215	0.964168466	1	NA	NA	NA	NA	NA	NA	NA
Krt24	0.138092706726149	TRUE	-0.0112052711172921	FALSE	-0.0967888069723538	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	-1.49853978080295	-0.687610516962261
Fv1	0.0214902604199906	FALSE	-0.0055192087496849	FALSE	-0.0967765055191686	Not DMR	Other	0.133286631	0.761363682	1	NA	NA	NA	NA	NA	NA	NA
Caln1	0.1067487923351	TRUE	-0.0697354414570755	TRUE	-0.0967147399147735	Both mC+hmC DMR	Active_Promoter	-0.036014112	0.943124898	7	NA	NA	NA	NA	NA	-0.731160568639032	-0.642338531737653
Gmppa	0.117566902960082	TRUE	-0.0221130527881466	TRUE	-0.096521265910882	Both mC+hmC DMR	Other	-0.189731544	0.642482041	2	NA	NA	NA	-0.496744357707138	NA	-0.58599775778056	0.0341129761196329
Atp6v0e2	0.0449916639980343	TRUE	-0.0468433278521286	TRUE	-0.0964251509461156	Both mC+hmC DMR	Active_Promoter	0.170834427	0.671941427	1	NA	NA	NA	NA	NA	0.248824110161781	NA
Tprn	0.0551294465158805	TRUE	-0.0132569983797595	FALSE	-0.0962672936228447	mC DMR only	Active_Promoter	0.075245119	0.873361638	1	NA	NA	NA	0.0622734581958275	NA	0.0240962385773018	0.0673681884083467
Tmem86b	0.140266684517456	TRUE	-0.046483847843001	TRUE	-0.0962127438036773	Both mC+hmC DMR	Other	0.38691718	0.250632919	1	NA	NA	NA	NA	NA	NA	-0.109066672900914
Ypel3	0.0971808436155288	TRUE	-0.00336508428876231	FALSE	-0.0960257371857094	mC DMR only	Active_Promoter	0.021355846	0.965090588	1	NA	NA	NA	NA	NA	0.0518868282579569	0.0795359383671712
Ntn4	0.119170223074622	TRUE	-0.0598824678670815	TRUE	-0.0959698478815899	Both mC+hmC DMR	Active_Promoter	-0.165245333	0.695438197	3	NA	NA	NA	0.613640293567199	NA	-0.49883289869822	-0.198069536379779
Cyb5d1	0.0472217704394321	TRUE	-0.0220115548846553	TRUE	-0.0952293132264165	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	-0.194470398684687	0.124571768389773
Itm2c	0.146151617649357	TRUE	-0.00831173240941976	FALSE	-0.0950080077921489	mC DMR only	Active_Promoter	0.13919141	0.724945468	5	NA	NA	NA	0.678313185244986	NA	-1.14901062339171	-0.240254155546876
Tlx3	-0.0425124912923843	TRUE	-0.0390644156991584	TRUE	-0.094765546278889	Both mC+hmC DMR	Bivalent_Promoter	0.700646051	0.009816463	2	NA	NA	NA	-0.0448497268853212	0.515958200312059	-1.97640893603237	-2.23684704393388
Des	0.131865346967163	TRUE	-0.0624185252834346	TRUE	-0.0945620426521646	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	0.243861127969243	NA	-2.20429684212984	0.168902482446546
Gm4871	0.0753983714487175	FALSE	-0.0599834107405949	TRUE	-0.0945172069082781	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ndufa2	0.0737770452091765	TRUE	-0.06731744046931	TRUE	-0.094472680615332	Both mC+hmC DMR	Active_Promoter	-0.18475934	0.646332803	2	NA	NA	NA	NA	NA	0.455060372012141	0.0772879307820597
Eid3	0.0489779952646638	TRUE	-0.0820464447946581	TRUE	-0.0944286139749013	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0194942764912002
Slc16a1	0.0993287819030268	TRUE	-0.0701399120351782	TRUE	-0.0942839376276427	Both mC+hmC DMR	Active_Promoter	-0.187855796	0.647992171	2	NA	NA	NA	0.261281049028369	NA	-0.567483044998399	-0.124593066490231
Pla2g3	0.096577335298426	TRUE	-0.0761024885197666	TRUE	-0.0942556417152182	Both mC+hmC DMR	Other	-0.175334938	0.671127222	1	NA	NA	NA	NA	NA	NA	0.621064429071947
Nptx1	0.0477528051190744	TRUE	-0.0107776680813103	FALSE	-0.0942118766056549	mC DMR only	Active_Promoter	0.102712239	0.771947938	1	NA	NA	NA	-0.734392492064483	NA	0.0193865876352486	0.158363402922634
Trp53bp2	0.112060092025534	TRUE	-0.0695960897847486	TRUE	-0.0939738316762005	Both mC+hmC DMR	Active_Promoter	-0.224796762	0.567005804	2	NA	NA	NA	0.69804493527863	NA	-0.639592733556453	-0.0579234755657235
Fam78b	0.114355846290295	TRUE	-0.0624154108878435	TRUE	-0.0939487173067335	Both mC+hmC DMR	Active_Promoter	-0.410243153	0.250814149	2	-0.664901432845303	0.0021403977132054	3	0.644891484605068	1.97794177474054	-0.53623592565745	-0.119694479514055
Mycbp	0.072803225883806	TRUE	-0.070319326336683	TRUE	-0.0939063596197701	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00937862210969578
H1f1	-0.00705900719809786	FALSE	-0.0336902160488001	FALSE	-0.0936104493387776	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.232989295674781
Fndc5	0.119367321188313	TRUE	-0.00610405891250204	FALSE	-0.0935408024133197	mC DMR only	Active_Promoter	-0.569605494	0.095828982	5	NA	NA	NA	-0.111054138721956	NA	-0.469660607185631	0.0560680874788976
Polr2l	0.0829220662534771	TRUE	-0.0425759697976301	TRUE	-0.0934535669324874	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0837937077129128
Pfn1	0.053880716892607	TRUE	-0.0396437959384275	TRUE	-0.0931867877385952	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	0.0803501664181508	0.00356046782905303
Purb	0.0390614490342453	TRUE	0.0175385448090347	TRUE	-0.0931738518847897	Both mC+hmC DMR	Active_Promoter	0.430355977	0.226098013	1	NA	NA	NA	0.162719988916714	NA	-0.0719253846746141	-0.0506019746907813
Asf1a	0.0781292357210233	TRUE	-0.0466391396385359	TRUE	-0.0930517674129106	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	1.30538528964914	NA	-0.78190178535063	-0.0944463152185461
Slc39a7	0.0442287174085536	TRUE	-0.0454733738511849	TRUE	-0.0930183307055546	Both mC+hmC DMR	Other	-0.020749384	0.968943669	1	NA	NA	NA	NA	NA	0.29272369329387	0.0388678403949859
Rgcc	0.0867860898172321	TRUE	-0.0610308870694601	TRUE	-0.0929344113045347	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	-0.558454846183182	0.0353230308735166	1	0.190340572074357	3.25695019150106	-0.583827888026076	-0.11426062417908
Rab4a	0.112028192558062	TRUE	-0.0420934402061394	TRUE	-0.0929187869838163	Both mC+hmC DMR	Active_Promoter	0.255635999	0.490786192	6	NA	NA	NA	0.565095815383875	NA	-0.122639779653194	-0.363462962322967
Spred1	0.076315142391121	TRUE	-0.0641347033478054	TRUE	-0.0928385763732436	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	0.816679046660949	NA	-0.120712012692224	0.00506055568233877
Phgr1	0.113553629299988	TRUE	-0.0600965200986507	TRUE	-0.0928215418859317	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	0.325722648686509	NA	NA	-0.838176909529816
Eif5a	0.0346661036700348	TRUE	-0.0334138503744142	TRUE	-0.0926958961369317	Both mC+hmC DMR	Other	-0.020451714	0.969557591	1	NA	NA	NA	NA	NA	-0.00422452154468485	-0.0387372500509583
Pcbp4	0.0693373601933246	TRUE	-0.0223798278139621	TRUE	-0.0925591736744068	Both mC+hmC DMR	Active_Promoter	0.211743697	0.551172426	1	NA	NA	NA	0.401833034510126	NA	-0.484346401533093	0.0703383913323525
Tmtc2	0.0924002542478071	TRUE	-0.0775979650016768	TRUE	-0.0924667160543902	Both mC+hmC DMR	Active_Promoter	-0.066210304	0.892868262	3	-0.753996683158814	0.00510686780221728	1	0.69304549416245	2.53318382371355	-0.602042999570041	-0.0427458097609953
Gna13	0.103687093514718	TRUE	-0.0586091078323678	TRUE	-0.092409165908954	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	-0.363244895081919	0.0268836578500007
Tmem129	0.0645750876468218	TRUE	-0.0520231659138896	TRUE	-0.0921046193590255	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	-0.283302757582135	-0.136513159192785	NA	0.0634636691875795
Smim18	0.0673043622038936	TRUE	-0.0653247741437074	TRUE	-0.0920778093826793	Both mC+hmC DMR	Other	NA	NA	NA	-0.523368452110764	0.0140014877678965	1	-0.358311798540421	0.28148851213123	-0.422546538194589	0.00637174995406407
Gapdh	0.0101819406340873	FALSE	-0.00709032719630176	FALSE	-0.0920591384067122	Not DMR	Active_Promoter	0.168681691	0.652737639	1	NA	NA	NA	-0.253485399921616	NA	0.11778779187881	0.0758044398027683
Igip	0.0671846111598118	TRUE	-0.0936378783621946	TRUE	-0.0919266923968229	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	0.207602360135045	NA	-0.441338898648792	0.019437356033632
Eno2	0.0595439726460866	TRUE	-0.0565841171987257	TRUE	-0.0919119632525275	Both mC+hmC DMR	Active_Promoter	-0.208134589	0.584076681	3	NA	NA	NA	-0.0902568605416718	NA	-0.158328485124035	0.103239269305123
Apoc3	0.0535310604328517	FALSE	-0.0869215509188789	TRUE	-0.0917807599431679	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	-0.257886474594966	NA	NA	-0.558686573930786
Pim3	0.0451382281543565	TRUE	-0.0446562046612558	TRUE	-0.0917773587826905	Both mC+hmC DMR	Other	-0.117173204	0.790978403	2	NA	NA	NA	0.290416571512469	NA	0.192630938452904	-0.0313459699080389
Mgll	0.135007943743503	TRUE	-0.0344510690408868	TRUE	-0.091629824107729	Both mC+hmC DMR	Active_Promoter	-0.185614249	0.65122416	14	0.45022593824014	0.0403449362991466	3	0.796451435819461	NA	-0.838286759327867	-0.132251745025088
2300009A05Rik	0.108212361496636	TRUE	0.00331313454249668	FALSE	-0.0915746646148564	mC DMR only	Active_Promoter	-0.159194141	0.693103941	2	NA	NA	NA	NA	0.860290804871475	0.0471790540834368	0.126552881111143
Gm20481	0.0974906119257772	TRUE	-0.0241997897384388	FALSE	-0.0915133731002294	mC DMR only	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mreg	0.0747862759408012	TRUE	-0.0768175309323835	TRUE	-0.0914963077289423	Both mC+hmC DMR	Active_Promoter	0.296693852	0.4303718	1	0.765715443720507	0.00520183271233121	1	0.672851586930223	NA	-1.06242046083805	0.110310453441902
Zfp395	0.114584486314202	TRUE	-0.0545077076744132	TRUE	-0.0910984979906329	Both mC+hmC DMR	Active_Promoter	-0.143286587	0.73673347	8	NA	NA	NA	0.59504595381099	NA	-0.575661791209333	-0.129357193995435
Patj	0.120445731459954	TRUE	-0.0688380719604627	TRUE	-0.0910692035413863	Both mC+hmC DMR	Active_Promoter	-0.242064843	0.536232756	14	0.863597433865465	0.00207160755946122	4	1.29235027839693	NA	-0.25546238214595	-0.0308144350136459
Epha3	0.096312037987927	TRUE	-0.0763186239465798	TRUE	-0.0908155805870724	Both mC+hmC DMR	Active_Promoter	0.031483885	0.951863456	3	-0.557277272374053	0.0373729340348731	9	0.744253482602507	2.42343071630689	-0.97153525357061	-0.284052177119034
Rps6	0.0342894938054308	TRUE	-0.0392616820418459	TRUE	-0.0906376393277508	Both mC+hmC DMR	Active_Promoter	0.265623796	0.493464529	3	NA	NA	NA	NA	NA	0.284984756450611	0.0465776396742789
Sypl	0.0958186170902334	TRUE	-0.0663953207577766	TRUE	-0.0905054709539022	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ptma	0.0250543987586137	FALSE	-0.00853252814060564	FALSE	-0.0903761511262262	Not DMR	Active_Promoter	0.068250038	0.882765858	3	-0.512282527739136	0.0414088541591237	1	0.118419624899779	NA	0.0902270943463562	0.03157844512803
Rnf167	0.0407802788220283	TRUE	-0.0454212332682709	TRUE	-0.0901868144311939	Both mC+hmC DMR	Other	0.180420384	0.658889018	1	NA	NA	NA	NA	NA	0.408689906991731	0.066574051484125
Ubl3	0.0935890443621044	TRUE	-0.0346818010957911	TRUE	-0.0900223231569541	Both mC+hmC DMR	Active_Promoter	0.104381435	0.812607918	2	NA	NA	NA	0.976852907136263	NA	-0.208295948984021	-0.0545889478638008
Trmt12	0.0731624265451488	TRUE	-0.0303485788888185	TRUE	-0.0899853268764148	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	-0.0136631213964689	0.127311977169908
Tnfsf9	0.086381789511703	TRUE	-0.0427024390627307	FALSE	-0.0899740262581947	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0810853644518708
Rpl27a	0.0360570476885175	TRUE	-0.0174203033582867	TRUE	-0.089944586692331	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	-0.0129489315165768	0.104518547264686
Amer2	0.123566160566821	TRUE	0.0377123129768838	TRUE	-0.0898265833151064	Both mC+hmC DMR	Active_Promoter	-0.365751363	0.291360524	3	-0.611257289109021	0.00129660373476996	4	1.23494905851612	0.264505241872229	-1.67933274121948	-0.791331255822313
Pcdh1	0.0826622951417167	TRUE	-0.0603199075210323	TRUE	-0.0897924640735033	Both mC+hmC DMR	Active_Promoter	0.122310892	0.781822855	6	NA	NA	NA	0.649422851153973	NA	-0.556376776853593	0.159013864764776
Plekho1	0.0788499959717053	TRUE	-0.0354324729964902	TRUE	-0.0897036029848316	Both mC+hmC DMR	Active_Promoter	0.16331524	0.685150817	2	NA	NA	NA	0.00731284964447116	1.45909748312621	-0.185039206637894	0.0761228733052211
Vmn1r23	0.134526802444985	TRUE	-0.0360504783928348	FALSE	-0.0896196703309294	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tor1b	0.0733703234225837	TRUE	-0.0470787340243398	TRUE	-0.0892462629440227	Both mC+hmC DMR	Other	0.078480828	0.861633424	2	NA	NA	NA	NA	NA	-0.0420339339021566	0.108323014374832
Fem1c	0.0830753934451072	TRUE	-0.0332098652925634	TRUE	-0.0892005044800528	Both mC+hmC DMR	Active_Promoter	0.180367256	0.63924096	2	NA	NA	NA	0.465231485777601	NA	-0.0521845303861506	-0.0456702120079559
Lbx2	-0.0127617914212525	FALSE	-0.00420748421195752	FALSE	-0.089163332286973	Not DMR	Repressed_Promoter	0.482740006	0.103584639	2	NA	NA	NA	-0.261769756083772	-0.138963742113358	NA	0.210138019838081
