gene_symbol	gene_class	feature_idx	feature_label	distance_to_tss	k27ac_class
Kcnd3os	DEG_down	593	P60	253119	lost_k27ac
Kcnd3os	DEG_down	594	P60	1649176.5	stable_k27ac
Kcnd3	DEG_down	592	P60	1605748	lost_k27ac
Kcnd3	DEG_down	593	P60	253744	lost_k27ac
Kcnd3	DEG_down	594	P60	1649801.5	stable_k27ac
Kcnc4	DEG_down	593	P60	1753478	lost_k27ac
Kcnc4	DEG_down	594	P60	357420.5	stable_k27ac
Kcnc4	DEG_down	595	P60	55752	lost_k27ac
Slc6a17	DEG_down	593	P60	1811944	lost_k27ac
Slc6a17	DEG_down	594	P60	415886.5	stable_k27ac
Slc6a17	DEG_down	595	P60	2714	lost_k27ac
Plppr5	DEG_down	596	P60	1555260	stable_k27ac
Snx7	DEG_down	596	P60	1849360	stable_k27ac
Ndst4	DEG_down	597	P60	1233782.5	lost_k27ac
Ndst4	DEG_down	598	P60	1787562.5	lost_k27ac
Slc9b2	DEG_down	599	P60	1402702	gained_k27ac
Slc9b2	DEG_down	600	P60	1800040	lost_k27ac
Manba	DEG_down	599	P60	1224791	gained_k27ac
Manba	DEG_down	600	P60	1622129	lost_k27ac
Emcn	DEG_down	599	P60	630665	gained_k27ac
Emcn	DEG_down	600	P60	233327	lost_k27ac
Emcn	DEG_down	601	P60	1476617	lost_k27ac
Erich3	DEG_down	602	P60	1899172.5	stable_k27ac
Lrrc7	DEG_up	602	P60	1999189.5	stable_k27ac
Lrrc7	DEG_up	603	P60	1614842	lost_k27ac
Lrrc7	DEG_up	604	P60	1453574.5	lost_k27ac
Lrrc7	DEG_up	605	P60	1358638	lost_k27ac
Fam110b	DEG_down	696	P60	783968.5	lost_k27ac
Nsmaf	DEG_down	696	P60	26212.5	lost_k27ac
Trp53inp1	DEG_up	704	P60	1517420.5	lost_k27ac
Ccne2	DEG_up	704	P60	1552340.5	lost_k27ac
Cnr1	DEG_down	684	P60	10233	lost_k27ac
Nudt2	DEG_down	685	P60	157307	lost_k27ac
Nudt2	DEG_down	686	P60	215494.5	gained_k27ac
Spata31f3	DEG_down	685	P60	1251776	lost_k27ac
Spata31f3	DEG_down	686	P60	1193588.5	gained_k27ac
Unc13b	DEG_down	685	P60	1436495	lost_k27ac
Unc13b	DEG_down	686	P60	1378307.5	gained_k27ac
Car9	DEG_down	685	P60	1884508	lost_k27ac
Car9	DEG_down	686	P60	1826320.5	gained_k27ac
Pax5	DEG_up	687	P60	1367760	stable_k27ac
Shb	DEG_up	687	P60	545777	stable_k27ac
Shb	DEG_up	688	P60	1216930	gained_k27ac
Shb	DEG_up	689	P60	1320740	gained_k27ac
Shb	DEG_up	690	P60	1423433	gained_k27ac
Igfbpl1	DEG_up	687	P60	251324	stable_k27ac
Igfbpl1	DEG_up	688	P60	922477	gained_k27ac
Igfbpl1	DEG_up	689	P60	1026287	gained_k27ac
Igfbpl1	DEG_up	690	P60	1128980	gained_k27ac
Tdrd7	DEG_down	687	P60	112913	stable_k27ac
Tdrd7	DEG_down	688	P60	784066	gained_k27ac
Tdrd7	DEG_down	689	P60	887876	gained_k27ac
Tdrd7	DEG_down	690	P60	990569	gained_k27ac
Tbc1d2	DEG_down	687	P60	571962	stable_k27ac
Tbc1d2	DEG_down	688	P60	99191	gained_k27ac
Tbc1d2	DEG_down	689	P60	203001	gained_k27ac
Tbc1d2	DEG_down	690	P60	305694	gained_k27ac
Tmem245	DEG_down	692	P60	164348	lost_k27ac
Ptpn3	DEG_down	692	P60	190052	lost_k27ac
D630039A03Rik	DEG_down	692	P60	804512	lost_k27ac
D630039A03Rik	DEG_down	693	P60	1922916	lost_k27ac
Svep1	DEG_down	692	P60	1095074	lost_k27ac
Svep1	DEG_down	693	P60	1632354	lost_k27ac
Wdr31	DEG_down	694	P60	159075.5	lost_k27ac
Wdr31	DEG_down	695	P60	213513	lost_k27ac
Rgs3	DEG_down	694	P60	70124.5	lost_k27ac
Rgs3	DEG_down	695	P60	124562	lost_k27ac
Ttc39b	DEG_down	698	P60	806126	lost_k27ac
Ttc39b	DEG_down	699	P60	1921360	gained_k27ac
Ttc39b	DEG_down	700	P60	2030571.5	gained_k27ac
Cntln	DEG_down	699	P60	361306	gained_k27ac
Cntln	DEG_down	700	P60	470517.5	gained_k27ac
Slc24a2	DEG_down	699	P60	1984862	gained_k27ac
Slc24a2	DEG_down	700	P60	1875650.5	gained_k27ac
Patj	DEG_down	705	P60	610951	lost_k27ac
Patj	DEG_down	706	P60	220845	lost_k27ac
Atg4c	DEG_down	705	P60	1409100	lost_k27ac
Atg4c	DEG_down	706	P60	577304	lost_k27ac
Alg6	DEG_down	705	P60	1930830	lost_k27ac
Alg6	DEG_down	706	P60	1099034	lost_k27ac
Alg6	DEG_down	625	P60	1723744.5	lost_k27ac
Ror1	DEG_down	706	P60	1479161	lost_k27ac
Ror1	DEG_down	625	P60	1343617.5	lost_k27ac
Ror1	DEG_down	626	P60	2003833.5	lost_k27ac
Raver2	DEG_down	625	P60	370425.5	lost_k27ac
Raver2	DEG_down	626	P60	1030641.5	lost_k27ac
Prkaa2	DEG_down	627	P60	665826.5	lost_k27ac
Prkaa2	DEG_down	628	P60	1879712	lost_k27ac
Mknk1	DEG_down	630	P60	302387.5	stable_k27ac
Mknk1	DEG_down	631	P60	345424.5	lost_k27ac
Mknk1	DEG_down	632	P60	380393.5	stable_k27ac
Tesk2	DEG_down	630	P60	571137.5	stable_k27ac
Tesk2	DEG_down	631	P60	528100.5	lost_k27ac
Tesk2	DEG_down	632	P60	493131.5	stable_k27ac
Tesk2	DEG_down	633	P60	1198165.5	stable_k27ac
Tesk2	DEG_down	634	P60	1431751.5	lost_k27ac
Ptprf	DEG_up	633	P60	380516.5	stable_k27ac
Ptprf	DEG_up	634	P60	146930.5	lost_k27ac
Ptprf	DEG_up	635	P60	1503088.5	lost_k27ac
Rimkla	DEG_down	633	P60	1581739.5	stable_k27ac
Rimkla	DEG_down	634	P60	1348153.5	lost_k27ac
Rimkla	DEG_down	635	P60	301865.5	lost_k27ac
Rimkla	DEG_down	636	P60	1119809	lost_k27ac
Rimkla	DEG_down	637	P60	1386911.5	lost_k27ac
Foxo6	DEG_up	635	P60	492855.5	lost_k27ac
Foxo6	DEG_up	636	P60	325088	lost_k27ac
Foxo6	DEG_up	637	P60	592190.5	lost_k27ac
Mycl	DEG_up	638	P60	674662.5	lost_k27ac
Snip1	DEG_up	638	P60	1396357.5	lost_k27ac
Snip1	DEG_up	639	P60	1052906	lost_k27ac
Snip1	DEG_up	640	P60	1186351.5	lost_k27ac
Grik3	DEG_up	638	P60	1820385.5	lost_k27ac
Grik3	DEG_up	639	P60	628878	lost_k27ac
Grik3	DEG_up	640	P60	762323.5	lost_k27ac
Grik3	DEG_up	641	P60	1694022	stable_k27ac
CK137956	DEG_up	639	P60	1851373	lost_k27ac
CK137956	DEG_up	640	P60	1717927.5	lost_k27ac
CK137956	DEG_up	641	P60	786229	stable_k27ac
CK137956	DEG_up	642	P60	762316	lost_k27ac
CK137956	DEG_up	643	P60	933569.5	stable_k27ac
CK137956	DEG_up	644	P60	1166412	stable_k27ac
CK137956	DEG_up	645	P60	1276851	lost_k27ac
CK137956	DEG_up	646	P60	1652328.5	stable_k27ac
Phc2	DEG_down	641	P60	1469980	stable_k27ac
Phc2	DEG_down	642	P60	78565	lost_k27ac
Phc2	DEG_down	643	P60	249818.5	stable_k27ac
Phc2	DEG_down	644	P60	482661	stable_k27ac
Phc2	DEG_down	645	P60	593100	lost_k27ac
Phc2	DEG_down	646	P60	968577.5	stable_k27ac
Phc2	DEG_down	647	P60	1658523.5	lost_k27ac
Phc2	DEG_down	648	P60	1902078	stable_k27ac
Azin2	DEG_down	641	P60	1777720	stable_k27ac
Azin2	DEG_down	642	P60	229175	lost_k27ac
Azin2	DEG_down	643	P60	57921.5	stable_k27ac
Azin2	DEG_down	644	P60	174921	stable_k27ac
Azin2	DEG_down	645	P60	285360	lost_k27ac
Azin2	DEG_down	646	P60	660837.5	stable_k27ac
Azin2	DEG_down	647	P60	1350783.5	lost_k27ac
Azin2	DEG_down	648	P60	1594338	stable_k27ac
Ptpru	DEG_down	647	P60	1525062.5	lost_k27ac
Ptpru	DEG_down	648	P60	1281508	stable_k27ac
Ptpru	DEG_down	649	P60	644843	lost_k27ac
Ptpru	DEG_down	650	P60	220416	stable_k27ac
Ptpru	DEG_down	651	P60	1222365.5	gained_k27ac
Ptpru	DEG_down	652	P60	1551048.5	lost_k27ac
Ldlrap1	DEG_down	651	P60	1707370.5	gained_k27ac
Ldlrap1	DEG_down	652	P60	1378687.5	lost_k27ac
Ldlrap1	DEG_down	653	P60	880368.5	lost_k27ac
Ldlrap1	DEG_down	654	P60	270629	stable_k27ac
Ldlrap1	DEG_down	655	P60	141678	gained_k27ac
Ldlrap1	DEG_down	656	P60	5829.5	lost_k27ac
Clic4	DEG_up	652	P60	1883477.5	lost_k27ac
Clic4	DEG_up	653	P60	1385158.5	lost_k27ac
Clic4	DEG_up	654	P60	775419	stable_k27ac
Clic4	DEG_up	655	P60	646468	gained_k27ac
Clic4	DEG_up	656	P60	510619.5	lost_k27ac
Clic4	DEG_up	657	P60	1756373.5	lost_k27ac
Nipal3	DEG_down	653	P60	1607382.5	lost_k27ac
Nipal3	DEG_down	654	P60	997643	stable_k27ac
Nipal3	DEG_down	655	P60	868692	gained_k27ac
Nipal3	DEG_down	656	P60	732843.5	lost_k27ac
Nipal3	DEG_down	657	P60	1534149.5	lost_k27ac
Hmgcl	DEG_down	654	P60	1449053	stable_k27ac
Hmgcl	DEG_down	655	P60	1320102	gained_k27ac
Hmgcl	DEG_down	656	P60	1184253.5	lost_k27ac
Hmgcl	DEG_down	657	P60	1082739.5	lost_k27ac
Hmgcl	DEG_down	658	P60	1752164	gained_k27ac
Hmgcl	DEG_down	659	P60	1959600	gained_k27ac
C1qb	DEG_up	657	P60	143000.5	lost_k27ac
C1qb	DEG_up	658	P60	812425	gained_k27ac
C1qb	DEG_up	659	P60	1019861	gained_k27ac
C1qb	DEG_up	660	P60	1161385.5	gained_k27ac
C1qa	DEG_up	657	P60	130384.5	lost_k27ac
C1qa	DEG_up	658	P60	799809	gained_k27ac
C1qa	DEG_up	659	P60	1007245	gained_k27ac
C1qa	DEG_up	660	P60	1148769.5	gained_k27ac
Wnt4	DEG_up	657	P60	248301.5	lost_k27ac
Wnt4	DEG_up	658	P60	421123	gained_k27ac
Wnt4	DEG_up	659	P60	628559	gained_k27ac
Wnt4	DEG_up	660	P60	770083.5	gained_k27ac
Wnt4	DEG_up	661	P60	1994728	lost_k27ac
Tmem51	DEG_down	664	P60	1983837.5	gained_k27ac
Tmem51	DEG_down	665	P60	1886774.5	gained_k27ac
Tmem51	DEG_down	666	P60	1446696	gained_k27ac
Tmem51	DEG_down	667	P60	14452.5	lost_k27ac
Disp3	DEG_down	668	P60	1014266.5	lost_k27ac
Disp3	DEG_down	669	P60	1442334	gained_k27ac
Disp3	DEG_down	670	P60	1704453.5	lost_k27ac
H6pd	DEG_down	668	P60	706791.5	lost_k27ac
H6pd	DEG_down	669	P60	278724	gained_k27ac
H6pd	DEG_down	670	P60	16604.5	lost_k27ac
H6pd	DEG_down	671	P60	579584	gained_k27ac
H6pd	DEG_down	672	P60	1082480	stable_k27ac
H6pd	DEG_down	673	P60	1125268	stable_k27ac
Chd5	DEG_up	671	P60	1750044	gained_k27ac
Chd5	DEG_up	672	P60	1247148	stable_k27ac
Chd5	DEG_up	673	P60	1204360	stable_k27ac
Chd5	DEG_up	674	P60	106750	lost_k27ac
Chd5	DEG_up	675	P60	199097	lost_k27ac
Dffb	DEG_down	674	P60	1743225	lost_k27ac
Dffb	DEG_down	675	P60	1437378	lost_k27ac
Dffb	DEG_down	676	P60	918082	lost_k27ac
Dffb	DEG_down	677	P60	1042366	no_diffbind_peak
Dffb	DEG_down	678	P60	1119396.5	lost_k27ac
Dffb	DEG_down	679	P60	1196366	gained_k27ac
Dffb	DEG_down	680	P60	1314756.5	lost_k27ac
Dffb	DEG_down	681	P60	1410856.5	lost_k27ac
Dffb	DEG_down	682	P60	1724441	lost_k27ac
Dffb	DEG_down	683	P60	1766879.5	stable_k27ac
Trp73	DEG_down	674	P60	1908307	lost_k27ac
Trp73	DEG_down	675	P60	1602460	lost_k27ac
Trp73	DEG_down	676	P60	753000	lost_k27ac
Trp73	DEG_down	677	P60	877284	no_diffbind_peak
Trp73	DEG_down	678	P60	954314.5	lost_k27ac
Trp73	DEG_down	679	P60	1031284	gained_k27ac
Trp73	DEG_down	680	P60	1149674.5	lost_k27ac
Trp73	DEG_down	681	P60	1245774.5	lost_k27ac
Trp73	DEG_down	682	P60	1559359	lost_k27ac
Trp73	DEG_down	683	P60	1601797.5	stable_k27ac
Wrap73	DEG_down	674	P60	1910471	lost_k27ac
Wrap73	DEG_down	675	P60	1604624	lost_k27ac
Wrap73	DEG_down	676	P60	750836	lost_k27ac
Wrap73	DEG_down	677	P60	875120	no_diffbind_peak
Wrap73	DEG_down	678	P60	952150.5	lost_k27ac
Wrap73	DEG_down	679	P60	1029120	gained_k27ac
Wrap73	DEG_down	680	P60	1147510.5	lost_k27ac
Wrap73	DEG_down	681	P60	1243610.5	lost_k27ac
Wrap73	DEG_down	682	P60	1557195	lost_k27ac
Wrap73	DEG_down	683	P60	1599633.5	stable_k27ac
Mmel1	DEG_down	676	P60	23623	lost_k27ac
Mmel1	DEG_down	677	P60	147907	no_diffbind_peak
Mmel1	DEG_down	678	P60	224937.5	lost_k27ac
Mmel1	DEG_down	679	P60	301907	gained_k27ac
Mmel1	DEG_down	680	P60	420297.5	lost_k27ac
Mmel1	DEG_down	681	P60	516397.5	lost_k27ac
Mmel1	DEG_down	682	P60	829982	lost_k27ac
Mmel1	DEG_down	683	P60	872420.5	stable_k27ac
Prxl2b	DEG_down	676	P60	5927	lost_k27ac
Prxl2b	DEG_down	677	P60	118357	no_diffbind_peak
Prxl2b	DEG_down	678	P60	195387.5	lost_k27ac
Prxl2b	DEG_down	679	P60	272357	gained_k27ac
Prxl2b	DEG_down	680	P60	390747.5	lost_k27ac
Prxl2b	DEG_down	681	P60	486847.5	lost_k27ac
Prxl2b	DEG_down	682	P60	800432	lost_k27ac
Prxl2b	DEG_down	683	P60	842870.5	stable_k27ac
Hes5	DEG_up	676	P60	67715	lost_k27ac
Hes5	DEG_up	677	P60	56569	no_diffbind_peak
Hes5	DEG_up	678	P60	133599.5	lost_k27ac
Hes5	DEG_up	679	P60	210569	gained_k27ac
Hes5	DEG_up	680	P60	328959.5	lost_k27ac
Hes5	DEG_up	681	P60	425059.5	lost_k27ac
Hes5	DEG_up	682	P60	738644	lost_k27ac
Hes5	DEG_up	683	P60	781082.5	stable_k27ac
Plch2	DEG_down	676	P60	163576	lost_k27ac
Plch2	DEG_down	677	P60	39292	no_diffbind_peak
Plch2	DEG_down	678	P60	37738.5	lost_k27ac
Plch2	DEG_down	679	P60	114708	gained_k27ac
Plch2	DEG_down	680	P60	233098.5	lost_k27ac
Plch2	DEG_down	681	P60	329198.5	lost_k27ac
Plch2	DEG_down	682	P60	642783	lost_k27ac
Plch2	DEG_down	683	P60	685221.5	stable_k27ac
Fam185a	DEG_down	763	P60	704554	lost_k27ac
Fam185a	DEG_down	764	P60	889145	gained_k27ac
Fam185a	DEG_down	765	P60	1069873.5	lost_k27ac
Fam185a	DEG_down	766	P60	1997869.5	stable_k27ac
Speer4a3	DEG_down	767	P60	1343344	stable_k27ac
Speer4a3	DEG_down	768	P60	978909.5	lost_k27ac
Speer4a3	DEG_down	769	P60	896310.5	stable_k27ac
Speer4a3	DEG_down	770	P60	1428245.5	lost_k27ac
Gm1979	DEG_down	767	P60	1393725	stable_k27ac
Gm1979	DEG_down	768	P60	1029290.5	lost_k27ac
Gm1979	DEG_down	769	P60	946691.5	stable_k27ac
Gm1979	DEG_down	770	P60	1377864.5	lost_k27ac
Gm5862	DEG_down	767	P60	1411843	stable_k27ac
Gm5862	DEG_down	768	P60	1047408.5	lost_k27ac
Gm5862	DEG_down	769	P60	964809.5	stable_k27ac
Gm5862	DEG_down	770	P60	1359746.5	lost_k27ac
Speer4a1	DEG_down	767	P60	1428485	stable_k27ac
Speer4a1	DEG_down	768	P60	1064050.5	lost_k27ac
Speer4a1	DEG_down	769	P60	981451.5	stable_k27ac
Speer4a1	DEG_down	770	P60	1343104.5	lost_k27ac
Speer4a2	DEG_down	767	P60	1478218	stable_k27ac
Speer4a2	DEG_down	768	P60	1113783.5	lost_k27ac
Speer4a2	DEG_down	769	P60	1031184.5	stable_k27ac
Speer4a2	DEG_down	770	P60	1293371.5	lost_k27ac
5031410I06Rik	DEG_down	767	P60	1494289	stable_k27ac
5031410I06Rik	DEG_down	768	P60	1129854.5	lost_k27ac
5031410I06Rik	DEG_down	769	P60	1047255.5	stable_k27ac
5031410I06Rik	DEG_down	770	P60	1277300.5	lost_k27ac
Gm10220	DEG_down	767	P60	1510348	stable_k27ac
Gm10220	DEG_down	768	P60	1145913.5	lost_k27ac
Gm10220	DEG_down	769	P60	1063314.5	stable_k27ac
Gm10220	DEG_down	770	P60	1261241.5	lost_k27ac
Cnpy1	DEG_down	770	P60	863143.5	lost_k27ac
Cnpy1	DEG_down	771	P60	64227	lost_k27ac
Cnpy1	DEG_down	772	P60	310	lost_k27ac
Dpysl5	DEG_up	773	P60	110635.5	gained_k27ac
Dpysl5	DEG_up	774	P60	1623392.5	lost_k27ac
Fosl2	DEG_up	773	P60	1534872.5	gained_k27ac
Fosl2	DEG_up	774	P60	199155.5	lost_k27ac
Slbp	DEG_up	774	P60	1317617.5	lost_k27ac
Slbp	DEG_up	775	P60	1506190	gained_k27ac
Grk4	DEG_down	775	P60	498385	gained_k27ac
Grk4	DEG_down	776	P60	1133213	stable_k27ac
Slc2a9	DEG_down	777	P60	1776391	lost_k27ac
Slc2a9	DEG_down	778	P60	1601110	gained_k27ac
Slc2a9	DEG_down	779	P60	369730	lost_k27ac
Slc2a9	DEG_down	780	P60	1127249	gained_k27ac
Gm16223	DEG_down	781	P60	1184195.5	lost_k27ac
Gm7854	DEG_down	781	P60	16800.5	lost_k27ac
Prom1	DEG_down	781	P60	849876.5	lost_k27ac
Atp10d	DEG_down	783	P60	1855545	lost_k27ac
Tec	DEG_down	783	P60	1190391	lost_k27ac
Tec	DEG_down	784	P60	1394821	lost_k27ac
Lnx1	DEG_down	783	P60	644038	lost_k27ac
Lnx1	DEG_down	784	P60	439608	lost_k27ac
Rassf6	DEG_down	785	P60	1812540.5	lost_k27ac
Cdkl2	DEG_down	786	P60	1005812.5	lost_k27ac
Cdkl2	DEG_down	787	P60	1193774.5	lost_k27ac
Shroom3	DEG_down	786	P60	365419.5	lost_k27ac
Shroom3	DEG_down	787	P60	553381.5	lost_k27ac
Aff1	DEG_down	707	P60	1802568	gained_k27ac
Aff1	DEG_down	708	P60	1576631.5	lost_k27ac
Hsd17b11	DEG_down	708	P60	1906176.5	lost_k27ac
Lrrc8c	DEG_up	709	P60	939364.5	lost_k27ac
Barhl2	DEG_down	709	P60	586.5	lost_k27ac
Brdt	DEG_down	709	P60	872406.5	lost_k27ac
Grk3	DEG_down	713	P60	634537	lost_k27ac
Grk3	DEG_down	714	P60	501137	gained_k27ac
Grk3	DEG_down	715	P60	424801	lost_k27ac
Grk3	DEG_down	716	P60	23686.5	lost_k27ac
Grk3	DEG_down	717	P60	295579	stable_k27ac
Grk3	DEG_down	718	P60	473065	gained_k27ac
Grk3	DEG_down	719	P60	549307	gained_k27ac
Grk3	DEG_down	720	P60	654136.5	lost_k27ac
Svop	DEG_down	713	P60	1710316	lost_k27ac
Svop	DEG_down	714	P60	1576916	gained_k27ac
Svop	DEG_down	715	P60	1500580	lost_k27ac
Svop	DEG_down	716	P60	1052092.5	lost_k27ac
Svop	DEG_down	717	P60	780200	stable_k27ac
Svop	DEG_down	718	P60	602714	gained_k27ac
Svop	DEG_down	719	P60	526472	gained_k27ac
Svop	DEG_down	720	P60	421642.5	lost_k27ac
Svop	DEG_down	721	P60	1423313	stable_k27ac
Cabp1	DEG_down	717	P60	1883011	stable_k27ac
Cabp1	DEG_down	718	P60	1705525	gained_k27ac
Cabp1	DEG_down	719	P60	1629283	gained_k27ac
Cabp1	DEG_down	720	P60	1524453.5	lost_k27ac
Cabp1	DEG_down	721	P60	320502	stable_k27ac
Cabp1	DEG_down	722	P60	1377845	stable_k27ac
Cabp1	DEG_down	723	P60	1837719.5	lost_k27ac
Dynll1	DEG_up	717	P60	1989629	stable_k27ac
Dynll1	DEG_up	718	P60	1812143	gained_k27ac
Dynll1	DEG_up	719	P60	1735901	gained_k27ac
Dynll1	DEG_up	720	P60	1631071.5	lost_k27ac
Dynll1	DEG_up	721	P60	213884	stable_k27ac
Dynll1	DEG_up	722	P60	1271227	stable_k27ac
Dynll1	DEG_up	723	P60	1731101.5	lost_k27ac
Nos1	DEG_down	722	P60	1269624	stable_k27ac
Nos1	DEG_down	723	P60	809749.5	lost_k27ac
Nos1	DEG_down	724	P60	42659	gained_k27ac
Nos1	DEG_down	725	P60	219982.5	gained_k27ac
Nos1	DEG_down	726	P60	861041.5	gained_k27ac
Hrk	DEG_up	722	P60	1592422	stable_k27ac
Hrk	DEG_up	723	P60	1132547.5	lost_k27ac
Hrk	DEG_up	724	P60	280139	gained_k27ac
Hrk	DEG_up	725	P60	102815.5	gained_k27ac
Hrk	DEG_up	726	P60	538243.5	gained_k27ac
Rasal1	DEG_down	726	P60	1945920.5	gained_k27ac
Rasal1	DEG_down	727	P60	80083.5	lost_k27ac
Rasal1	DEG_down	728	P60	338368.5	stable_k27ac
Rasal1	DEG_down	729	P60	480057.5	lost_k27ac
Rasal1	DEG_down	730	P60	598586.5	lost_k27ac
Rasal1	DEG_down	731	P60	1180512	gained_k27ac
Rasal1	DEG_down	732	P60	1503424.5	lost_k27ac
Rasal1	DEG_down	733	P60	1654094	stable_k27ac
Rasal1	DEG_down	734	P60	1865251	lost_k27ac
Cux2	DEG_down	727	P60	1481373.5	lost_k27ac
Cux2	DEG_down	728	P60	1062921.5	stable_k27ac
Cux2	DEG_down	729	P60	921232.5	lost_k27ac
Cux2	DEG_down	730	P60	802703.5	lost_k27ac
Cux2	DEG_down	731	P60	220778	gained_k27ac
Cux2	DEG_down	732	P60	102134.5	lost_k27ac
Cux2	DEG_down	733	P60	252804	stable_k27ac
Cux2	DEG_down	734	P60	463961	lost_k27ac
Cux2	DEG_down	735	P60	717745.5	stable_k27ac
Cux2	DEG_down	736	P60	1092804.5	stable_k27ac
Cux2	DEG_down	737	P60	1621512	stable_k27ac
Cux2	DEG_down	738	P60	1952751	gained_k27ac
Cdk2ap1	DEG_up	734	P60	1849019	lost_k27ac
Cdk2ap1	DEG_up	735	P60	1595234.5	stable_k27ac
Cdk2ap1	DEG_up	736	P60	1220175.5	stable_k27ac
Cdk2ap1	DEG_up	737	P60	691468	stable_k27ac
Cdk2ap1	DEG_up	738	P60	360229	gained_k27ac
Cdk2ap1	DEG_up	739	P60	166433.5	lost_k27ac
Cdk2ap1	DEG_up	740	P60	18634.5	lost_k27ac
Cdk2ap1	DEG_up	741	P60	484033.5	stable_k27ac
Cdk2ap1	DEG_up	742	P60	692178.5	gained_k27ac
Cdk2ap1	DEG_up	743	P60	797562.5	lost_k27ac
Cdk2ap1	DEG_up	744	P60	1041238.5	lost_k27ac
Tmem132c	DEG_down	744	P60	1837487.5	lost_k27ac
Glt1d1	DEG_down	745	P60	1766078	lost_k27ac
Asl	DEG_down	745	P60	630907	lost_k27ac
Asl	DEG_down	746	P60	360393.5	lost_k27ac
Asl	DEG_down	747	P60	664510.5	lost_k27ac
Asl	DEG_down	748	P60	758418.5	stable_k27ac
Caln1	DEG_down	745	P60	971115	lost_k27ac
Caln1	DEG_down	746	P60	20185.5	lost_k27ac
Caln1	DEG_down	747	P60	324302.5	lost_k27ac
Caln1	DEG_down	748	P60	418210.5	stable_k27ac
Galnt17	DEG_down	745	P60	1910157	lost_k27ac
Galnt17	DEG_down	746	P60	918856.5	lost_k27ac
Galnt17	DEG_down	747	P60	614739.5	lost_k27ac
Galnt17	DEG_down	748	P60	520831.5	stable_k27ac
Eln	DEG_up	749	P60	817405.5	lost_k27ac
Eln	DEG_up	750	P60	432555	stable_k27ac
Eln	DEG_up	751	P60	1068300.5	stable_k27ac
Eln	DEG_up	752	P60	1740640	stable_k27ac
Cldn3	DEG_up	749	P60	1056296.5	lost_k27ac
Cldn3	DEG_up	750	P60	193664	stable_k27ac
Cldn3	DEG_up	751	P60	829409.5	stable_k27ac
Cldn3	DEG_up	752	P60	1501749	stable_k27ac
Vgf	DEG_up	750	P60	1846514	stable_k27ac
Vgf	DEG_up	751	P60	1210768.5	stable_k27ac
Vgf	DEG_up	752	P60	538429	stable_k27ac
Vgf	DEG_up	753	P60	500058	gained_k27ac
Fam20c	DEG_up	753	P60	1228064	gained_k27ac
Fam20c	DEG_up	754	P60	327098	lost_k27ac
Fam20c	DEG_up	755	P60	382882	stable_k27ac
Fam20c	DEG_up	756	P60	573802.5	gained_k27ac
Fam20c	DEG_up	757	P60	821981	lost_k27ac
Prkar1b	DEG_down	753	P60	1623551	gained_k27ac
Prkar1b	DEG_down	754	P60	68389	lost_k27ac
Prkar1b	DEG_down	755	P60	12605	stable_k27ac
Prkar1b	DEG_down	756	P60	178315.5	gained_k27ac
Prkar1b	DEG_down	757	P60	426494	lost_k27ac
Elfn1	DEG_up	754	P60	826331	lost_k27ac
Elfn1	DEG_up	755	P60	770547	stable_k27ac
Elfn1	DEG_up	756	P60	579626.5	gained_k27ac
Elfn1	DEG_up	757	P60	331448	lost_k27ac
Sdk1	DEG_down	756	P60	1913173.5	gained_k27ac
Sdk1	DEG_down	757	P60	1664995	lost_k27ac
Sdk1	DEG_down	758	P60	1451921.5	stable_k27ac
Sdk1	DEG_down	759	P60	1576997	stable_k27ac
Slc29a4	DEG_down	758	P60	899.5	stable_k27ac
Slc29a4	DEG_down	759	P60	125975	stable_k27ac
Tnrc18	DEG_up	758	P60	124250.5	stable_k27ac
Tnrc18	DEG_up	759	P60	825	stable_k27ac
Rbak	DEG_down	758	P60	487363.5	stable_k27ac
Rbak	DEG_down	759	P60	362288	stable_k27ac
Lnx2	DEG_down	760	P60	11266.5	lost_k27ac
Lnx2	DEG_down	761	P60	359863.5	lost_k27ac
Pan3	DEG_down	760	P60	364841.5	lost_k27ac
Pan3	DEG_down	761	P60	6288.5	lost_k27ac
Slc46a3	DEG_down	760	P60	829495.5	lost_k27ac
Slc46a3	DEG_down	761	P60	458365.5	lost_k27ac
Mtus2	DEG_down	760	P60	892000.5	lost_k27ac
Mtus2	DEG_down	761	P60	520870.5	lost_k27ac
Ubl3	DEG_down	760	P60	1487469.5	lost_k27ac
Ubl3	DEG_down	761	P60	1116339.5	lost_k27ac
Fam3c	DEG_down	816	P60	1136246.5	gained_k27ac
Fam3c	DEG_down	817	P60	1748584.5	lost_k27ac
Asb15	DEG_up	817	P60	423316.5	lost_k27ac
Snd1	DEG_down	818	P60	77856.5	lost_k27ac
Snd1	DEG_down	819	P60	333108	lost_k27ac
Snd1	DEG_down	820	P60	519716.5	lost_k27ac
Snd1	DEG_down	821	P60	1991887	lost_k27ac
Ccdc136	DEG_down	818	P60	843313.5	lost_k27ac
Ccdc136	DEG_down	819	P60	588062	lost_k27ac
Ccdc136	DEG_down	820	P60	401453.5	lost_k27ac
Ccdc136	DEG_down	821	P60	1070717	lost_k27ac
Ccdc136	DEG_down	822	P60	1819807	stable_k27ac
Podxl	DEG_up	821	P60	1096955	lost_k27ac
Podxl	DEG_up	822	P60	347865	stable_k27ac
Parp12	DEG_down	823	P60	1302391.5	stable_k27ac
